AGE_GROUP,VALUE,QUARTER,SOURCE,_id,REG,UNIT,YEAR,EDUCATIONAL
25-29 ปี,7.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5219,ใต้,พันคน,2565,การศึกษาอื่นๆ 
25-29 ปี,4.59,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5220,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
30-34 ปี,33.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5221,ใต้,พันคน,2565,ไม่มีการศึกษา
30-34 ปี,13.44,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5222,ใต้,พันคน,2565,ต่ำกว่าประถมศึกษา
30-34 ปี,101.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5223,ใต้,พันคน,2565,ประถมศึกษา
30-34 ปี,142.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5224,ใต้,พันคน,2565,มัธยมศึกษาตอนต้น
30-34 ปี,138.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5225,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,29.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5226,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
30-34 ปี,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5227,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
30-34 ปี,155.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5228,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการ
30-34 ปี,48.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5229,ใต้,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
30-34 ปี,27.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5230,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
30-34 ปี,1.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5231,ใต้,พันคน,2565,การศึกษาอื่นๆ 
30-34 ปี,0.62,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5232,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
35-39 ปี ,22.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5233,ใต้,พันคน,2565,ไม่มีการศึกษา
35-39 ปี ,10.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5234,ใต้,พันคน,2565,ต่ำกว่าประถมศึกษา
35-39 ปี ,120.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5235,ใต้,พันคน,2565,ประถมศึกษา
35-39 ปี ,130.25,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5236,ใต้,พันคน,2565,มัธยมศึกษาตอนต้น
35-39 ปี ,126.38,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5237,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
35-39 ปี ,23.71,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5238,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
35-39 ปี ,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5239,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
35-39 ปี ,154.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5240,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการ
35-39 ปี ,53.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5241,ใต้,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
35-39 ปี ,21.71,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5242,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
35-39 ปี ,0.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5243,ใต้,พันคน,2565,การศึกษาอื่นๆ 
35-39 ปี ,3.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5244,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
40-49 ปี,32.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5245,ใต้,พันคน,2565,ไม่มีการศึกษา
40-49 ปี,46.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5246,ใต้,พันคน,2565,ต่ำกว่าประถมศึกษา
40-49 ปี,413.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5247,ใต้,พันคน,2565,ประถมศึกษา
40-49 ปี,227.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5248,ใต้,พันคน,2565,มัธยมศึกษาตอนต้น
40-49 ปี,240.15,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5249,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
40-49 ปี,48.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5250,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
40-49 ปี,0.37,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5251,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
40-49 ปี,252.98,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5252,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการ
40-49 ปี,82.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5253,ใต้,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
40-49 ปี,40.37,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5254,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
40-49 ปี,0.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5255,ใต้,พันคน,2565,การศึกษาอื่นๆ 
40-49 ปี,5.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5256,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
50-59 ปี,44.36,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5257,ใต้,พันคน,2565,ไม่มีการศึกษา
50-59 ปี,251.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5258,ใต้,พันคน,2565,ต่ำกว่าประถมศึกษา
50-59 ปี,487.25,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5259,ใต้,พันคน,2565,ประถมศึกษา
50-59 ปี,158.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5260,ใต้,พันคน,2565,มัธยมศึกษาตอนต้น
50-59 ปี,140.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5261,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
50-59 ปี,42.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5262,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
50-59 ปี,0.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5263,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
50-59 ปี,115.03,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5264,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการ
50-59 ปี,49.02,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5265,ใต้,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
50-59 ปี,34.01,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5266,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
50-59 ปี,0.37,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5267,ใต้,พันคน,2565,การศึกษาอื่นๆ 
50-59 ปี,2.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5268,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
60 ปีขึ้นไป,172.18,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5269,ใต้,พันคน,2565,ไม่มีการศึกษา
60 ปีขึ้นไป,857.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5270,ใต้,พันคน,2565,ต่ำกว่าประถมศึกษา
60 ปีขึ้นไป,185.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5271,ใต้,พันคน,2565,ประถมศึกษา
60 ปีขึ้นไป,70.62,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5272,ใต้,พันคน,2565,มัธยมศึกษาตอนต้น
60 ปีขึ้นไป,60.32,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5273,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
60 ปีขึ้นไป,26.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5274,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
60 ปีขึ้นไป,0.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5275,ใต้,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
60 ปีขึ้นไป,75.44,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5276,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการ
60 ปีขึ้นไป,19.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5277,ใต้,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
60 ปีขึ้นไป,66.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5278,ใต้,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
60 ปีขึ้นไป,4.23,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5279,ใต้,พันคน,2565,การศึกษาอื่นๆ 
60 ปีขึ้นไป,5.49,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,5280,ใต้,พันคน,2565,ไม่ทราบระดับการศึกษา 
15-19 ปี,1.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5281,กทม.,พันคน,2565,ไม่มีการศึกษา
15-19 ปี,1.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5282,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
15-19 ปี,55.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5283,กทม.,พันคน,2565,ประถมศึกษา
15-19 ปี,205.69,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5284,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
15-19 ปี,73.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5285,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
15-19 ปี,12.99,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5286,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5287,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5288,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
15-19 ปี,0.79,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5289,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5290,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5291,กทม.,พันคน,2565,การศึกษาอื่นๆ 
15-19 ปี,1.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5292,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
20-24 ปี,7.86,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5293,กทม.,พันคน,2565,ไม่มีการศึกษา
20-24 ปี,3.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5294,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
20-24 ปี,42.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5295,กทม.,พันคน,2565,ประถมศึกษา
20-24 ปี,49.63,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5296,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
20-24 ปี,243.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5297,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
20-24 ปี,32.48,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5298,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
20-24 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5299,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
20-24 ปี,93.99,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5300,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
20-24 ปี,27.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5301,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
20-24 ปี,4.79,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5302,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
20-24 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5303,กทม.,พันคน,2565,การศึกษาอื่นๆ 
20-24 ปี,5.63,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5304,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
25-29 ปี,11.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5305,กทม.,พันคน,2565,ไม่มีการศึกษา
25-29 ปี,9.14,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5306,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
25-29 ปี,58.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5307,กทม.,พันคน,2565,ประถมศึกษา
25-29 ปี,105.86,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5308,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
25-29 ปี,121.63,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5309,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
25-29 ปี,45.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5310,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
25-29 ปี,1.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5311,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
25-29 ปี,288.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5312,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
25-29 ปี,39.86,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5313,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
25-29 ปี,9.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5314,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
25-29 ปี,1.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5315,กทม.,พันคน,2565,การศึกษาอื่นๆ 
25-29 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5316,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
30-34 ปี,37.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5317,กทม.,พันคน,2565,ไม่มีการศึกษา
30-34 ปี,9.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5318,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
30-34 ปี,67.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5319,กทม.,พันคน,2565,ประถมศึกษา
30-34 ปี,146.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5320,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
30-34 ปี,154.57,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5321,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
30-34 ปี,43.81,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5322,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
30-34 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5323,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
30-34 ปี,341.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5324,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
30-34 ปี,51.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5325,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
30-34 ปี,19.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5326,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
30-34 ปี,1.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5327,กทม.,พันคน,2565,การศึกษาอื่นๆ 
30-34 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5328,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
35-39 ปี ,32.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5329,กทม.,พันคน,2565,ไม่มีการศึกษา
35-39 ปี ,4.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5330,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
35-39 ปี ,94.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5331,กทม.,พันคน,2565,ประถมศึกษา
35-39 ปี ,140.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5332,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
35-39 ปี ,179.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5333,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
35-39 ปี ,44.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5334,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
35-39 ปี ,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5335,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
35-39 ปี ,334.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5336,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
35-39 ปี ,71.35,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5337,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
35-39 ปี ,12.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5338,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
35-39 ปี ,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5339,กทม.,พันคน,2565,การศึกษาอื่นๆ 
35-39 ปี ,8.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5340,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
40-49 ปี,28.81,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5341,กทม.,พันคน,2565,ไม่มีการศึกษา
40-49 ปี,26.52,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5342,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
40-49 ปี,402.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5343,กทม.,พันคน,2565,ประถมศึกษา
40-49 ปี,316.58,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5344,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
40-49 ปี,260.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5345,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
40-49 ปี,78.81,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5346,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
40-49 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5347,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
40-49 ปี,516.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5348,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
40-49 ปี,96.77,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5349,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
40-49 ปี,23.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5350,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
40-49 ปี,1.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5351,กทม.,พันคน,2565,การศึกษาอื่นๆ 
40-49 ปี,16.79,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5352,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
50-59 ปี,22.05,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5353,กทม.,พันคน,2565,ไม่มีการศึกษา
50-59 ปี,116.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5354,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
50-59 ปี,375.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5355,กทม.,พันคน,2565,ประถมศึกษา
50-59 ปี,182.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5356,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
50-59 ปี,180.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5357,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
50-59 ปี,80.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5358,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
50-59 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5359,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
50-59 ปี,302.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5360,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
50-59 ปี,76.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5361,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
50-59 ปี,28.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5362,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
50-59 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5363,กทม.,พันคน,2565,การศึกษาอื่นๆ 
50-59 ปี,15.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5364,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
60 ปีขึ้นไป,65.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5365,กทม.,พันคน,2565,ไม่มีการศึกษา
60 ปีขึ้นไป,421.56,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5366,กทม.,พันคน,2565,ต่ำกว่าประถมศึกษา
60 ปีขึ้นไป,178.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5367,กทม.,พันคน,2565,ประถมศึกษา
60 ปีขึ้นไป,123.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5368,กทม.,พันคน,2565,มัธยมศึกษาตอนต้น
60 ปีขึ้นไป,120.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5369,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
60 ปีขึ้นไป,77.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5370,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
60 ปีขึ้นไป,0.88,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5371,กทม.,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
60 ปีขึ้นไป,253.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5372,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการ
60 ปีขึ้นไป,50.01,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5373,กทม.,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
60 ปีขึ้นไป,49.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5374,กทม.,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
60 ปีขึ้นไป,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5375,กทม.,พันคน,2565,การศึกษาอื่นๆ 
60 ปีขึ้นไป,18.92,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5376,กทม.,พันคน,2565,ไม่ทราบระดับการศึกษา 
15-19 ปี,10.53,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5377,กลาง,พันคน,2565,ไม่มีการศึกษา
15-19 ปี,8.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5378,กลาง,พันคน,2565,ต่ำกว่าประถมศึกษา
15-19 ปี,234.38,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5379,กลาง,พันคน,2565,ประถมศึกษา
15-19 ปี,726.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5380,กลาง,พันคน,2565,มัธยมศึกษาตอนต้น
15-19 ปี,143.01,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5381,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
15-19 ปี,49.87,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5382,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5383,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
15-19 ปี,0.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5384,กลาง,พันคน,2565,อุดมศึกษา สายวิชาการ
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5385,กลาง,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
15-19 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5386,กลาง,พันคน,2565,อุดมศึกษา สายวิชาการศึกษา 
15-19 ปี,7.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5387,กลาง,พันคน,2565,การศึกษาอื่นๆ 
15-19 ปี,3.05,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5388,กลาง,พันคน,2565,ไม่ทราบระดับการศึกษา 
20-24 ปี,66.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5389,กลาง,พันคน,2565,ไม่มีการศึกษา
20-24 ปี,16.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5390,กลาง,พันคน,2565,ต่ำกว่าประถมศึกษา
20-24 ปี,114.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5391,กลาง,พันคน,2565,ประถมศึกษา
20-24 ปี,296.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5392,กลาง,พันคน,2565,มัธยมศึกษาตอนต้น
20-24 ปี,513.61,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5393,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายสามัญ
20-24 ปี,125.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5394,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา 
20-24 ปี,0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5395,กลาง,พันคน,2565,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา 
20-24 ปี,199.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5396,กลาง,พันคน,2565,อุดมศึกษา สายวิชาการ
20-24 ปี,167.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,5397,กลาง,พันคน,2565,อุดมศึกษา สายวิชาชีพ 
