PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,LABOR_FORCE_STATUS,REGION,YEAR
พังงา,0.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7358,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ภูเก็ต,180.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7359,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ภูเก็ต,2.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7360,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ภูเก็ต,163.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7361,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ภูเก็ต,1.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7362,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สุราษฏร์ธานี,360.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7363,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สุราษฏร์ธานี,1.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7364,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สุราษฏร์ธานี,288.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7365,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สุราษฏร์ธานี,0.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7366,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ระนอง,94.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7367,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ระนอง,0.69,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7368,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ระนอง,62.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7369,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ระนอง,0.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7370,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ชุมพร,160.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7371,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ชุมพร,0.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7372,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ชุมพร,125.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7373,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ชุมพร,1.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7374,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สงขลา,488.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7375,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สงขลา,4.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7376,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สงขลา,446.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7377,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สงขลา,2.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7378,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สตูล,87.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7379,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สตูล,1.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7380,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
สตูล,64.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7381,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
สตูล,1.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7382,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ตรัง,189.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7383,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ตรัง,3.75,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7384,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ตรัง,176.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7385,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ตรัง,3.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7386,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
พัทลุง,151.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7387,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
พัทลุง,0.69,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7388,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
พัทลุง,136.13,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7389,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
พัทลุง,1.31,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7390,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ปัตตานี,195.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7391,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ปัตตานี,4.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7392,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ปัตตานี,150.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7393,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ปัตตานี,1.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7394,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ยะลา,145.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7395,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ยะลา,0.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7396,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
ยะลา,0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7397,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคใต้,2567
ยะลา,112.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7398,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
ยะลา,0.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7399,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
นราธิวาส,197.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7400,ชาย,พันคน,1.1 มีงานทำ,ภาคใต้,2567
นราธิวาส,12.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7401,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
นราธิวาส,145.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7402,หญิง,พันคน,1.1 มีงานทำ,ภาคใต้,2567
นราธิวาส,5.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,7403,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคใต้,2567
กรุงเทพมหานคร,2940.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7404,ชาย,พันคน,1.1 มีงานทำ,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,39.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7405,ชาย,พันคน,1.2 ผู้ว่างงาน,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,2749.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7406,หญิง,พันคน,1.1 มีงานทำ,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,28.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7407,หญิง,พันคน,1.2 ผู้ว่างงาน,กรุงเทพมหานคร,2567
สมุทรปราการ,785.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7408,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรปราการ,15.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7409,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สมุทรปราการ,710.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7410,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรปราการ,10.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7411,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นนทบุรี,624.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7412,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นนทบุรี,7.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7413,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นนทบุรี,579.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7414,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นนทบุรี,2.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7415,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ปทุมธานี,618.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7416,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปทุมธานี,8.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7417,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ปทุมธานี,0.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7418,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ปทุมธานี,569.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7419,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปทุมธานี,15.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7420,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
พระนครศรีอยุธยา,276.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7421,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
พระนครศรีอยุธยา,8.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7422,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
พระนครศรีอยุธยา,0.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7423,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
พระนครศรีอยุธยา,244.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7424,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
พระนครศรีอยุธยา,1.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7425,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
อ่างทอง,68.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7426,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
อ่างทอง,1.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7427,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
อ่างทอง,0.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7428,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
อ่างทอง,58.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7429,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
อ่างทอง,0.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7430,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
อ่างทอง,0.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7431,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ลพบุรี,239.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7432,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ลพบุรี,1.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7433,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ลพบุรี,202.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7434,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ลพบุรี,0.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7435,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สิงห์บุรี,55.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7436,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สิงห์บุรี,0.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7437,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สิงห์บุรี,46.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7438,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สิงห์บุรี,0.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7439,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชัยนาท,92.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7440,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชัยนาท,1.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7441,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชัยนาท,78.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7442,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชัยนาท,0.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7443,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระบุรี,237.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7444,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระบุรี,3.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7445,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระบุรี,175.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7446,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระบุรี,1.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7447,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชลบุรี,646.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7448,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชลบุรี,5.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7449,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชลบุรี,561.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7450,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชลบุรี,3.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7451,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ระยอง,386.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7452,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ระยอง,1.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7453,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ระยอง,298.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7454,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ระยอง,4.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7455,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
จันทบุรี,191.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7456,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
จันทบุรี,0.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7457,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
จันทบุรี,0.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7458,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
จันทบุรี,179.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7459,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
จันทบุรี,0.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7460,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ตราด,94.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7461,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ตราด,0.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7462,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ตราด,75.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7463,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ตราด,0.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7464,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ฉะเชิงเทรา,304.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,7465,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
กรุงเทพมหานคร,2998.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7466,ชาย,พันคน,1.1 มีงานทำ,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,33.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7467,ชาย,พันคน,1.2 ผู้ว่างงาน,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,2762.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7468,หญิง,พันคน,1.1 มีงานทำ,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,33.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7469,หญิง,พันคน,1.2 ผู้ว่างงาน,กรุงเทพมหานคร,2567
กรุงเทพมหานคร,1.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7470,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,กรุงเทพมหานคร,2567
สมุทรปราการ,771.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7471,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรปราการ,7.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7472,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สมุทรปราการ,737.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7473,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สมุทรปราการ,2.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7474,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นนทบุรี,623.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7475,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นนทบุรี,10.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7476,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
นนทบุรี,572.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7477,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
นนทบุรี,6.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7478,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ปทุมธานี,635.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7479,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปทุมธานี,11.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7480,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ปทุมธานี,561.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7481,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ปทุมธานี,13.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7482,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
พระนครศรีอยุธยา,282.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7483,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
พระนครศรีอยุธยา,12.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7484,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
พระนครศรีอยุธยา,242.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7485,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
พระนครศรีอยุธยา,5.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7486,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
อ่างทอง,66.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7487,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
อ่างทอง,2.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7488,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
อ่างทอง,60.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7489,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
อ่างทอง,1.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7490,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ลพบุรี,239.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7491,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ลพบุรี,4.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7492,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ลพบุรี,1.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7493,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ลพบุรี,206.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7494,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ลพบุรี,2.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7495,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ลพบุรี,0.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7496,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
สิงห์บุรี,57.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7497,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สิงห์บุรี,0.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7498,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สิงห์บุรี,49.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7499,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สิงห์บุรี,0.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7500,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชัยนาท,93.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7501,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชัยนาท,0.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7502,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชัยนาท,0.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7503,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ชัยนาท,80.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7504,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชัยนาท,0.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7505,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระบุรี,241.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7506,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระบุรี,4.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7507,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระบุรี,1.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7508,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
สระบุรี,178.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7509,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
สระบุรี,1.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7510,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
สระบุรี,0.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7511,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ชลบุรี,648.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7512,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชลบุรี,3.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7513,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ชลบุรี,558.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7514,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ชลบุรี,3.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7515,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ระยอง,380.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7516,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ระยอง,2.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7517,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ระยอง,301.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7518,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ระยอง,3.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7519,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
จันทบุรี,196.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7520,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
จันทบุรี,0.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7521,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
จันทบุรี,178.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7522,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
จันทบุรี,1.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7523,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ตราด,95.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7524,ชาย,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ตราด,0.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7525,ชาย,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ตราด,0.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7526,ชาย,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
ตราด,76.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7527,หญิง,พันคน,1.1 มีงานทำ,ภาคกลาง,2567
ตราด,0.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7528,หญิง,พันคน,1.2 ผู้ว่างงาน,ภาคกลาง,2567
ตราด,0.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,7529,หญิง,พันคน,2. กำลังแรงงานที่รอฤดูกาล,ภาคกลาง,2567
