ที่มา,_id,ปี,บ้านเลขที่,หมู่ที่,ชื่อลานเท,ค่า,อำเภอ,ตำบล,รายการ,หน่วย
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,532,2567,67/4,3,บจ.ลิ่มวงศ์สกุลกรุ๊ป,1,อ่าวลึก,อ่าวลึกใต้,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,533,2567,86,5,บจ.เอเชี่ยนปาล์ม ลานเอสบี,1,อ่าวลึก,อ่าวลึกเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,534,2567,51/3,2,ร.รื่นสุรินทร์เกษตรปาล์มรุ่งเรือง 3,1,อ่าวลึก,คลองยา,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,535,2567,81/2,3,กมลวรรณปาล์ม ,1,อ่าวลึก,อ่าวลึกเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,536,2567,47/2,4,ลานทรัพย์สีทองปาล์ม (กบ 805),1,อ่าวลึก,เขาใหญ่,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,537,2567,26/1,3,พาย & เพชร ลานปาล์ม สาขา 3,1,อ่าวลึก,คลองยา,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,538,2567,,1,พรเทพปาล์ม (กบ 820),1,อ่าวลึก,คลองหิน,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,539,2567,125/5,5,กฤตติญาปาล์ม,1,อ่าวลึก,คลองหิน,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,540,2567,14-Mar,4,ชัยสวัสดิ์รุ่งเรืองปาล์ม (กบ 837),1,อ่าวลึก,นาเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,541,2567,,2,ไมตรี (กบ 838),1,อ่าวลึก,อ่าวลึกเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,542,2567,57/6,1,ฐานิตาลานปาล์ม (กบ 849),1,อ่าวลึก,นาเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,543,2567,122,3,ซอย 2 ปาล์ม,1,อ่าวลึก,อ่าวลึกเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,544,2567,25/19,2,บ้านนบปาล์ม (กบ 858),1,อ่าวลึก,คลองหิน,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,545,2567,62/2,1,บจ.ปาล์มน้ำมันธรรมชาติ เขาลูกนก,1,อ่าวลึก,บ้านกลาง,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,546,2567,8-Sep,1,แสงตะวัน,1,อ่าวลึก,บ้านกลาง,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,547,2567,38/2,4,บริษัท โชคจำเริญ กรุ๊ป (กบ 904),1,อ่าวลึก,อ่าวลึกใต้,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,548,2567,87/3,3,พงศ์ณภัทรรุ่งเรืองปาล์ม (กบ 909),1,อ่าวลึก,อ่าวลึกเหนือ,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
สำนักงานสาขาชั่งตวงวัดเขต 3-6 กระบี่,549,2567,49/3,6,สายทองปาล์ม (กบ 910),1,อ่าวลึก,แหลมสัก,ลานเทรับซื้อปาล์มน้ำมันของจังหวัดกระบี่,แห่ง
