VALUE,QUARTER,SOURCE,_id,SEX,UNIT,YEAR,LAVEL_EDUCATIONAL
89.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,796,ชาย,ร้อยละ,2566,อุดมศึกษา สายวิชาชีพ
65.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,797,ชาย,ร้อยละ,2566,อุดมศึกษา สายวิชาการศึกษา
97.89,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,798,ชาย,ร้อยละ,2566,การศึกษาอื่นๆ
83.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,799,ชาย,ร้อยละ,2566,ไม่ทราบ
61.05,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,800,หญิง,ร้อยละ,2566,ยอดรวม
40.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,801,หญิง,ร้อยละ,2566,ไม่มีการศึกษา
38.98,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,802,หญิง,ร้อยละ,2566,ต่ำกว่าประถมศึกษา
68.48,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,803,หญิง,ร้อยละ,2566,ประถมศึกษา
55.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,804,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนต้น
63.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,805,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายสามัญ
64.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,806,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
44.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,807,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
82.71,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,808,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาการ
79.03,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,809,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาชีพ
67.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,810,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาการศึกษา
89.34,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,811,หญิง,ร้อยละ,2566,การศึกษาอื่นๆ
81.95,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,812,หญิง,ร้อยละ,2566,ไม่ทราบ
68.91,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,813,ยอดรวม,ร้อยละ,2566,ยอดรวม
50.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,814,ยอดรวม,ร้อยละ,2566,ไม่มีการศึกษา
47.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,815,ยอดรวม,ร้อยละ,2566,ต่ำกว่าประถมศึกษา
76.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,816,ยอดรวม,ร้อยละ,2566,ประถมศึกษา
65.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,817,ยอดรวม,ร้อยละ,2566,มัธยมศึกษาตอนต้น
72.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,818,ยอดรวม,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายสามัญ
74.17,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,819,ยอดรวม,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
90.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,820,ยอดรวม,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
83.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,821,ยอดรวม,ร้อยละ,2566,อุดมศึกษา สายวิชาการ
85.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,822,ยอดรวม,ร้อยละ,2566,อุดมศึกษา สายวิชาชีพ
67.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,823,ยอดรวม,ร้อยละ,2566,อุดมศึกษา สายวิชาการศึกษา
94.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,824,ยอดรวม,ร้อยละ,2566,การศึกษาอื่นๆ
82.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,825,ยอดรวม,ร้อยละ,2566,ไม่ทราบ
77.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,826,ชาย,ร้อยละ,2566,ยอดรวม
64.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,827,ชาย,ร้อยละ,2566,ไม่มีการศึกษา
60.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,828,ชาย,ร้อยละ,2566,ต่ำกว่าประถมศึกษา
84.47,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,829,ชาย,ร้อยละ,2566,ประถมศึกษา
73.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,830,ชาย,ร้อยละ,2566,มัธยมศึกษาตอนต้น
81.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,831,ชาย,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายสามัญ
79.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,832,ชาย,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
92.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,833,ชาย,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
85.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,834,ชาย,ร้อยละ,2566,อุดมศึกษา สายวิชาการ
90.71,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,835,ชาย,ร้อยละ,2566,อุดมศึกษา สายวิชาชีพ
62.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,836,ชาย,ร้อยละ,2566,อุดมศึกษา สายวิชาการศึกษา
97.55,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,837,ชาย,ร้อยละ,2566,การศึกษาอื่นๆ
87.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,838,ชาย,ร้อยละ,2566,ไม่ทราบ
61.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,839,หญิง,ร้อยละ,2566,ยอดรวม
41.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,840,หญิง,ร้อยละ,2566,ไม่มีการศึกษา
39.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,841,หญิง,ร้อยละ,2566,ต่ำกว่าประถมศึกษา
67.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,842,หญิง,ร้อยละ,2566,ประถมศึกษา
55.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,843,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนต้น
64.35,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,844,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายสามัญ
67.89,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,845,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
87.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,846,หญิง,ร้อยละ,2566,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
81.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,847,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาการ
78.03,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,848,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาชีพ
70.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,849,หญิง,ร้อยละ,2566,อุดมศึกษา สายวิชาการศึกษา
91.21,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,850,หญิง,ร้อยละ,2566,การศึกษาอื่นๆ
76.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,851,หญิง,ร้อยละ,2566,ไม่ทราบ
68.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,852,ยอดรวม,ร้อยละ,2567,ยอดรวม
50.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,853,ยอดรวม,ร้อยละ,2567,ไม่มีการศึกษา
45.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,854,ยอดรวม,ร้อยละ,2567,ต่ำกว่าประถมศึกษา
74.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,855,ยอดรวม,ร้อยละ,2567,ประถมศึกษา
65.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,856,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนต้น
72.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,857,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายสามัญ
70.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,858,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
73.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,859,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
83.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,860,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาการ
83.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,861,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาชีพ
67.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,862,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาการศึกษา
92.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,863,ยอดรวม,ร้อยละ,2567,อื่น ๆ
84.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,864,ยอดรวม,ร้อยละ,2567,ไม่ทราบ
77.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,865,ชาย,ร้อยละ,2567,ยอดรวม
65.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,866,ชาย,ร้อยละ,2567,ไม่มีการศึกษา
59.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,867,ชาย,ร้อยละ,2567,ต่ำกว่าประถมศึกษา
83.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,868,ชาย,ร้อยละ,2567,ประถมศึกษา
73.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,869,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนต้น
81.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,870,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายสามัญ
76.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,871,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
68.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,872,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
85.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,873,ชาย,ร้อยละ,2567,อุดมศึกษา สายวิชาการ
90.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,874,ชาย,ร้อยละ,2567,อุดมศึกษา สายวิชาชีพ
65.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,875,ชาย,ร้อยละ,2567,อุดมศึกษา สายวิชาการศึกษา
96.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,876,ชาย,ร้อยละ,2567,อื่น ๆ
88.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,877,ชาย,ร้อยละ,2567,ไม่ทราบ
59.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,878,หญิง,ร้อยละ,2567,ยอดรวม
41.59,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,879,หญิง,ร้อยละ,2567,ไม่มีการศึกษา
36.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,880,หญิง,ร้อยละ,2567,ต่ำกว่าประถมศึกษา
65.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,881,หญิง,ร้อยละ,2567,ประถมศึกษา
54.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,882,หญิง,ร้อยละ,2567,มัธยมศึกษาตอนต้น
63.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,883,หญิง,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายสามัญ
63.78,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,884,หญิง,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
77.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,885,หญิง,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
82.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,886,หญิง,ร้อยละ,2567,อุดมศึกษา สายวิชาการ
75.75,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,887,หญิง,ร้อยละ,2567,อุดมศึกษา สายวิชาชีพ
68.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,888,หญิง,ร้อยละ,2567,อุดมศึกษา สายวิชาการศึกษา
90.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,889,หญิง,ร้อยละ,2567,อื่น ๆ
81.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,890,หญิง,ร้อยละ,2567,ไม่ทราบ
67.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,891,ยอดรวม,ร้อยละ,2567,ยอดรวม
49.78,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,892,ยอดรวม,ร้อยละ,2567,ไม่มีการศึกษา
44.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,893,ยอดรวม,ร้อยละ,2567,ต่ำกว่าประถมศึกษา
76.01,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,894,ยอดรวม,ร้อยละ,2567,ประถมศึกษา
64.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,895,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนต้น
71.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,896,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายสามัญ
71.19,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,897,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
65.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,898,ยอดรวม,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
83.78,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,899,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาการ
84.39,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,900,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาชีพ
66.81,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,901,ยอดรวม,ร้อยละ,2567,อุดมศึกษา สายวิชาการศึกษา
94.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,902,ยอดรวม,ร้อยละ,2567,อื่น ๆ
80.85,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,903,ยอดรวม,ร้อยละ,2567,ไม่ทราบ
76.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,904,ชาย,ร้อยละ,2567,ยอดรวม
66.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,905,ชาย,ร้อยละ,2567,ไม่มีการศึกษา
58.35,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,906,ชาย,ร้อยละ,2567,ต่ำกว่าประถมศึกษา
84.61,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,907,ชาย,ร้อยละ,2567,ประถมศึกษา
72.88,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,908,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนต้น
80.14,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,909,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายสามัญ
76.73,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,910,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา
80.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,911,ชาย,ร้อยละ,2567,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา
