long,เงินทุนรวม,ประกอบกิจการ,อำเภอ,lat,ถนน,ซอย,คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,ชื่อโรงงาน,แรงม้าตรวจพบ,คนงานหญิง
100.20697,,ผลิตและซ่อมอุปกรณ์เครื่องจักรที่ใช้ในการกสิกรรม,เมืองพิษณุโลก,16.87659,สิงหวัฒน์,,1000000,พิษณุโลก,3,เลขที่ 7/1,18,บ้านกร่าง,กิตติภัทร์ ศรีสุวรรณ,1100000,303,เกษตรบ้านกร่าง,0,400000
100.3264822,3200000,ซ่อมเครื่องจักรที่ใช้ในการกสิกรรม และกลึง - เชื่อมโลหะทั่วไป,วัดโบสถ์,17.0020582,-,-,4,พิษณุโลก,2,เลขที่ 122/1,91.29,วัดโบสถ์,นายธนกร ศรีดีรักฉัตร,4,304,ช่างแลกลการ,,0
,2800000,ผลิตซ่อมแซมเครื่องจักรสำหรับใช้ในการกสิกรรม และกลึง-เชื่อมโลหะทั่วไป,บางระกำ,,บางระกำ-ปลักแรด,,4,พิษณุโลก,3,เลขที่ 285/1,124.5,ปลักแรด,นายมานะ อยู่เมือง,4,305,อู่มานะปลักแรด,,0
,,ซ่อม บำรุง เครื่องมือและอุปกรณ์ ที่ใช้สำหรับงานสำรวจขุดเจาะปิโตรเลียม,บางระกำ,,สายบางระกำ-ลานกระบือ,,7000000,พิษณุโลก,17,เลขที่ 198/2,8,หนองกุลา,ชลัมเบอร์เจอร์โอเวอร์ซีส์ เอส.เอ,0,306,ชลัมเบอร์เจอร์ โอเวอร์ซีส์ เอส.เอ,1,2000000
,,ซ่อมแซมอุปกรณ์ เครื่องจักรสำหรับขุดเจาะปิโตรเลี่ยม,บางระกำ,,สายบางระกำ-ลานกระบือ,,500000,พิษณุโลก,17,เลขที่ 198/2,9,หนองกุลา,บริษัท โอพีเอส ออยฟิลด์ อีควิปเม้นท์ แอนด์ เซอร์วิสเซส จำกัด,0,307,บริษัท โอพีเอส ออยฟิลด์ อีควิปเม้นท์ แอนด์ เซอร์วิสเซส จำกัด,1,3000000
,2250000,หีบน้ำมันพืช เช่น ถั่วลิสง เมล็ดนุ่น เมล็ดกระเจี๊ยบ,พรหมพิราม,,พิษณุโลก-เด่นชัย,,4,พิษณุโลก,2,เลขที่ 168,70,ทับยายเชียง,นายธนวิน ธนเศรษฐ์ภูมิไพศาล,4,308,ธนวิน,,0
100.353228,,ซ่อมแซมรถเทรคเตอร์และรถสำหรับใช้ในงานก่อสร้าง,เมืองพิษณุโลก,16.859974,พิษณุโลก-เด่นชัย,,1000000,พิษณุโลก,6,เลขที่ 222/3,24,ดอนทอง,ห้างหุ้นส่วนจำกัด พิษณุโลก วี.ซี.คอนสรัคชั่น (2535),12000000,309,ห้างหุ้นส่วนจำกัด พิษณุโลก วี.ซี.คอนสรัคชั่น (2535),3,1200000
100.1991037,,ซ่อมรถแทรดเตอร์และเครื่องจักรทุกชนิด,เมืองพิษณุโลก,16.8182528,,,1000000,พิษณุโลก,7,เลขที่ 120/2,7,วัดจันทร์,ห้างหุ้นส่วนจำกัด โปรพาร์ท แทรคเตอร์ จำกัด,0,310,ห้างหุ้นส่วนจำกัด โปรพาร์ท แทรคเตอร์,0,6000000
100.2549334,70335000,ผลิต ประกอบ ติดตั้ง ดัดแปลง ซ่อมแซม เครื่องสูบน้ำทุกชนิด และอุปกรณ์ประกอบเครื่องสูบน้ำทุกชนิด ทั้งระบบไฮดรอลิค ระบบไฟฟ้า และระบบเครื่องยนต์,เมืองพิษณุโลก,16.8159356,สีหราชเดโชชัย,-,9,พิษณุโลก,7,เลขที่ 31/7,468.83,วัดจันทร์,บริษัท นำพลอินเตอร์เทรด จำกัด,9,311,บริษัท นำพลอินเตอร์เทรด จำกัด,468.83,0
100.233958,,ดัดแปลง ซ่อมแซม เครื่องกำเนิดไฟฟ้า,เมืองพิษณุโลก,16.757534,,,20000000,พิษณุโลก,5,เลขที่ 333,17,วัดพริก,บริษัท เซาเออร์ จำกัด,10500000,312,บริษัท อินนิโอ เซาเออร์ จำกัด,0,10000000
100.261298,,ซ่อมแซม ประกอบ ดัดแปลง หรือเปลี่ยนแปลงสภาพรถยนต์บรรทุก รถพ่วง,พรหมพิราม,17.209809,,,1000000,พิษณุโลก,4,เลขที่ 323,4,ดงประคำ,บริษัท ส.มณีฉายขนส่ง จำกัด,2000000,313,บริษัท ส.มณีฉายขนส่ง จำกัด,0,350000
100.1651052,37000000,ซ่อมแซม และประกอบรถบรรทุก รถพ่วง และดัดแปลงสภาพรถยนต์,บางระกำ,16.7062853,สายพิษณุโลก-นครสวรรค์,,80,พิษณุโลก,2,เลขที่ 230,455,บางระกำ,บริษัท เอส.เค.ที.เทรลเลอร์ แอนด์ ทรัค จำกัด,80,314,บริษัท เอส.เค.ที.เทรลเลอร์ แอนด์ ทรัค จำกัด,,0
100.27489,,ผลิต และซ่อมอุปกรณ์ไฟฟ้าในรถยนต์,เมืองพิษณุโลก,16.83533,,,300000,พิษณุโลก,5,เลขที่ 26/8,15,อรัญญิก,บริษัท พี.อี.เทคนิค จำกัด,500000,315,บริษัท พี อี เทคนิค จำกัด,44,750000
100.434807,,ผลิตกล้วยตาก,บางกระทุ่ม,16.538707,,,1000000,พิษณุโลก,4,เลขที่ 2/3,5,เนินกุ่ม,บริษัท บานาน่าโซไซตี้ จำกัด,300000,316,บริษัท บานาน่าโซไซตี้ จำกัด,23,10000000
100.311546,,ผลิตกล้วยตาก,บางกระทุ่ม,16.597307,,,1000000,พิษณุโลก,3,เลขที่ 20/5,6,บางกระทุ่ม,บริษัท จิราพรฟู๊ด จำกัด,7000000,317,บริษัท จิราพรฟู๊ด จำกัด,29,2000000
100.5037861,159879933,ผลิตภัณฑ์พืช ผัก ผลไม้แช่เย็นหรือแช่แข็ง การถนอนเนื้อสัตว์โดยวิธีทำให้เยือกแข็งโดยฉับพลัน การทำผลิตภัณฑ์สำเร็จรูปจากเนื้อสัตว์,เมืองพิษณุโลก,16.4779961,พิษณุโลก-อุตรดิตถ์,กวางลี้-อุตรดิตถ์,167,พิษณุโลก,2,เลขที่ 217,397.3,ดอนทอง,บริษัท ไทยนิปปอนฟู้ดส์ จำกัด,45,318,บริษัท ไทยนิปปอนฟู้ดส์ จำกัด,1862.9,122
,18500000,ถนอมผลไม้โดยทำให้เยือกแข็ง การเคลือบผลไม้หรือเปลือกผลไม้ด้วยน้ำตาล,บางกระทุ่ม,,,,15,พิษณุโลก,3,เลขที่ 23/3,231.02,บางกระทุ่ม,นางสุภาภรณ์ จูด้วง,5,319,นางสุภาภรณ์ จูด้วง,,10
,,การถนอมผักพืช หรือผลไม้โดยวิธีการดอง เช่น พริกดอง,พรหมพิราม,,,,86000000,พิษณุโลก,6,เลขที่ 119/1,8,ทับยายเชียง,บริษัท เอ็กโซติคฟู้ด จำกัด (มหาชน),13259513.6,320,บริษัท เอ็กโซติดฟู้ด จำกัด (มหาชน),8,8000000
100.298152,,เกี่ยวกับเครื่องทางการแพทย์ คือ การทำ ดัดแปลง หรือซ่อมแซมอุปกรณ์ฟันปลอมในห้องทดลอง (ห้องแลปทันตกรรม),เมืองพิษณุโลก,16.863398,-,-,1800000,พิษณุโลก,3,เลขที่ 239/1,18,ดอนทอง,บริษัท เอ็กซา ซีแลม จำกัด,4350000,321,บริษัท เอ็กซา ซีแลม จำกัด (สาขาพิษณุโลก),16,820000
100.344771,,"ผลิตเครื่องเล่นสนามกลางแจ้ง ,เครื่องออกกำลังกายกลางแจ้ง",เมืองพิษณุโลก,16.883816,,,1000000,พิษณุโลก,12,เลขที่ 279,5,ดอนทอง,บริษัท ทอยส์แอนด์จิม จำกัด,4460000,322,บริษัท ทอยส์แอนด์จิม จำกัด,1,1400000
100.2728062,36400000,สีข้าวกำลังสีสูงสุดของร้านสีข้าว 200 เกวียน/วัน,บางกระทุ่ม,16.577016,,,10,พิษณุโลก,9,เลขที่ 9/9,439.98,โคกสลุด,นายฉัตรชัย วิชชุปัญญาพาณิชย์,7,323,โรงสีเกียรติ์รุ่งเรือง 999,,3
100.36114,,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 100 เกวียน/วัน),เมืองพิษณุโลก,16.82979,พิษณุโลก-วังทอง,-,9495000,พิษณุโลก,4,เลขที่ 169/1,6,สมอแข,นางอมรพร มานะกิจศิริสุทธิ์,0,324,พรพิษณุ,0,0
100.36978,,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 47 เกวียน/วัน,วังทอง,16.70107,,,4500000,พิษณุโลก,2,เลขที่ 89,3,แม่ระกา,นายเปี่ยมศักดิ์ พลอยกิติกูล,0,325,โรงสีไทยเจริญ,1,7000000
100.14635,,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 135 เกวียน/วัน,พรหมพิราม,16.93894,-,-,5000000,พิษณุโลก,3,เลขที่ 136/4,2,มะตูม,นางอินทธิรา ลี้ชัยมงคล,0,326,รุ่งโรจน์พืชผล,0,5500000
100.3296,,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 5 เกวียน/วัน),บางกระทุ่ม,16.607539,,บ้านบึงรำ,1000,พิษณุโลก,1,เลขที่ ,1,นครป่าหมาก,นางมนทิรา ตันพิศมัย,30000,327,นางมนทิรา ตันพิศมัย,1,60000
100.3371,,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 200 เกวียน/วัน และอบข้าวเปลือก,บางกระทุ่ม,16.57551,สันติบันเทิง,,600000,พิษณุโลก,8,เลขที่ 59/1,4,ไผ่ล้อม,"นายนิรันดร์,เบ็ญจา ลิ้มศิริวงษ์",5000000,328,โรงสีนิพนธ์,0,5000000
100.21171,,สีข้าวชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 260 เกวียน/วัน),เมืองพิษณุโลก,16.86801,พิษณุโลก-สุโขทัย,,2000000,พิษณุโลก,1,เลขที่ 241/1,3,บ้านกร่าง,ห้างหุ้นส่วนจำกัด มุ่ยเฮงรุ่งเรือง,1000000,329,ห้างหุ้นส่วนจำกัด มุ่ยเฮงรุ่งเรือง,1,8000000
100.1502,,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 198 เกวียน/วัน,บางระกำ,16.6217,พิษณุโลก-นครสวรรค์,,1000000,พิษณุโลก,2,เลขที่ 20/2,2,บ่อทอง,ห้างหุ้นส่วนจำกัด โชคสันติ,0,330,ห้างหุ้นส่วนจำกัด โชคสันติ,2,3000000
100.09842,,สีข้าวชนิดแยกแกลบแยกรำ กำลังสีสูงสุดของร้านสีข้าว 300 เกวียน/วัน,บางระกำ,16.68269,บางระกำ-บ่อทอง,,2000000,พิษณุโลก,5,เลขที่ 246/3,2,ปลักแรด,บริษัท ส.ธนวัฒน์พืชผล จำกัด,500000,331,โรงสี ส.ธนวัฒน์พืชผล,0,7000000
100.258399,14200000,สีข้าว ชนิดแยกแกลบแยกรำ กำลังสีสูงสุดของร้านสีข้าวเป็น 600 เกวียน/วัน ,บางกระทุ่ม,16.5744688,-,-,32,พิษณุโลก,4,เลขที่ 46/1,1566.96,โคกสลุด,บริษัท ธนารัตน์ธัญญะกิจ จำกัด,27,332,บริษัท ธนารัตน์ธัญญะกิจ จำกัด,1154,5
100.312198,,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 550 เกวียน/วัน,บางกระทุ่ม,16.689857,-,-,10000000,พิษณุโลก,7,เลขที่ 57/1,10,ท่าตาล,ห้างหุ้นส่วนจำกัด ลิ้มเจริญธัญญกิจ,0,333,ห้างหุ้นส่วนจำกัด ลิ้มเจริญธัญญกิจ สาขา 1,0,20000000
100.2083074,,ผลิตอาหารเสริม สารสกัดจากพืช,เมืองพิษณุโลก,16.7745167,-,-,116000000,พิษณุโลก,3,เลขที่ 88/3,35,ท่าทอง,บริษัท บิวตี้ แอนด์ อินเตอร์เนชั่นแนล คอสเมติกส์ จำกัด,37287000,334,บริษัท บิวตี้ แอนด์ อินเตอร์เนชั่นแนล คอสเมติกส์ จำกัด,40,10036000
100.3436723,,ทำผลิตภัณฑ์อาหารเสริม สารสกัดจากพืช,เมืองพิษณุโลก,16.8520849,,,500000,พิษณุโลก,5,เลขที่ 1/18,5,ดอนทอง,นางสาวบุศรา บุญขำ,2000000,335,บุศรา เฮลตี้ ฟู้ด,15,3000000
100.2441866,26000000,ทำผลิตภัณฑ์อาหารเสริม สารสกัดจากพืช,เมืองพิษณุโลก,16.7247708,,,17,พิษณุโลก,3,เลขที่ 74/24,107.58,วัดพริก,บริษัท ไบโอเฮลท์ โกลบอล จำกัด,2,336,บริษัท ไบโอเฮลท์ โกลบอล จำกัด,107.58,15
100.252964,,ผลิตอาหารสำเร็จรูปจากเมล็ดพืช เช่น เต้าหู้แผ่น,เมืองพิษณุโลก,16.846849,,,15000,พิษณุโลก,3,เลขที่ 125/2,0,บ้านคลอง,นายอัคฤทธิ์ เชี่ยวชาญทวีกุล,120000,337,นายอัคฤทธิ์ เชี่ยวชาญทวีกุล,4,240000
,4300000,ทำมันเส้นและเก็บรักษาหรือลำเลียงพืช เมล็ดพืช หรือผลิตภัณฑ์จากพืชในไซโล โกดัง หรือคลังสินค้า,วังทอง,,,,3,พิษณุโลก,23,เลขที่ 50/1,210,บ้านกลาง,นายสุชลธพร แก่ข้างพลู,2,338,ส.น้ำพรการเกษตร(ท.พิมเจริญ),,1
,4500000,ทำมันเส้น และเก็บรักษาหรือลำเลียงพืช เมล็ดพืช หรือผลิตผลจากพืชในไซโล โกดัง หรือคลังสินค้า,เนินมะปราง,,-,-,2,พิษณุโลก,17,เลขที่ 72,474,ไทรย้อย,ห้างหุ้นส่วนจำกัด สหณรงค์ชัย 2009,2,339,สหณรงค์ชัย 2009,,0
100.255077,,ผลิตน้ำประปาเพื่อจำหน่าย,เมืองพิษณุโลก,16.842723,,,29000000,พิษณุโลก,4,เลขที่ 111/1,7,หัวรอ,บริษัท ยูนิเวอร์แซล ยูทีลิตี้ส์ จำกัด (มหาชน),150102,340,โรงผลิตน้ำประปาเทศบาลตำบลหัวรอ,2,8391000
100.2198349,,คัดขนาดและบรรจุไข่,เมืองพิษณุโลก,16.8594044,-,-,0,พิษณุโลก,2,เลขที่ 217,11,ปากโทก,บริษัท เบทาโกรเกษตรอุตสาหกรรม จำกัด,6705521.82,341,บริษัท เบทาโกรเกษตรอุตสาหกรรม จำกัด,9,22949824.69
100.202304,32000000,ห้องเย็น อาหารแช่แข็ง,เมืองพิษณุโลก,16.8698028,,,23,พิษณุโลก,1,เลขที่ -,108,บ้านกร่าง,บริษัท บุญศิริโฟรเซ่นโปรดักส์ จำกัด,20,342,บริษัท บุญศิริโฟรเซ่นโปรดักส์ จำกัด สาขาพิษณุโลก,108,3
100.205089,,ห้องเย็น เก็บสินค้าแช่แข็ง เช่น สัตว์น้ำ อาหารสำเร็จรูป,เมืองพิษณุโลก,16.803041,,,3000000,พิษณุโลก,6,เลขที่ โฉนดที่ดินเลขที่ 210608,10,ท่าทอง,บริษัท สยามพล โฟรเซ่นฟู้ดส์ จำกัด,0,343,บริษัท สยามพล โฟรเซ่นฟู้ดส์ จำกัด,0,7000000
100.2342781,,ห้องเย็น,เมืองพิษณุโลก,16.8590852,,,500000,พิษณุโลก,1,เลขที่ 888,7,หัวรอ,บริษัท เสริมทรัพย์ แอนด์ ซัพพลาย 888 จำกัด ,9600000,344,บริษัท เสริมทรัพย์ แอนด์ ซัพพลาย 888 จำกัด,7,5000000
,,ห้องเย็น แช่เนื้อสัตว์ เช่น ไก่ ปลา หมู,เมืองพิษณุโลก,,,,1000000,พิษณุโลก,7,เลขที่ -,3,ดอนทอง,บริษัท ต.เตาปูน จำกัด,2000000,345,บริษัท ต.เตาปูน จำกัด,2,3000000
100.35314,,ห้องเย็น,เมืองพิษณุโลก,16.92942,พิษณุโลก-เด่นชัย,-,5000000,พิษณุโลก,8,เลขที่ 149/4,8,บ้านป่า,บริษัท พี.เอฟ.พี. เทรดดิ้ง จำกัด ,5000000,346,บริษัท พี.เอฟ.พี. เทรดดิ้ง จำกัด ,2,9000000
100.292978,,ห้องแช่เย็น,พรหมพิราม,17.063977,,,0,พิษณุโลก,6,เลขที่ 17/10,10,ทับยายเชียง,บริษัท ฟาร์ม 9 ไก่ฟู้ดส์ จำกัด,1500000,347,บริษัท ฟาร์ม 9 ไก่ฟู้ดส์ จำกัด,0,5611484
100.2952073,18800000,ซ่อมรถยนต์,เมืองพิษณุโลก,16.8194551,สายพิษณุโลก-หล่มสัก,,11,พิษณุโลก,,เลขที่ 444,51.06,ในเมือง,บริษัท พิษณุโลกมอเตอร์เซลล์ จำกัด,9,348,บริษัท พิษณุโลกมอเตอร์เซลล์ จำกัด,51.06,2
100.83042,,ซ่อมบำรุงรถยนต์,นครไทย,17.091637,,,7000000,พิษณุโลก,13,เลขที่ 5,8,นครไทย,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโตโยต้า จำกัด,1000000,349,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโตโยต้า จำกัด สาขานครไทย,6,2500000
100.193672,,ซ่อมและเคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.767062,,,5000000,พิษณุโลก,6,"เลขที่ โฉนดท่ดิน 179346,179347",11,ท่าโพธิ์,บริษัท นิธิบูรณ์ จำกัด,10000000,350,บริษัท นิธิบูรณ์ จำกัด,0,10000000
,14739450,ซ่อมและเคาะพ่นสีรถยนต์,เมืองพิษณุโลก,,,,21,พิษณุโลก,9,เลขที่ 999,54.2,สมอแข,บริษัท วี กรุ๊ป เอไอ พิษณุโลก จำกัด ,17,351,บริษัท วี กรุ๊ป เอไอ พิษณุโลก จำกัด ,54.2,4
100.408497,,ซ่อมบำรุง ตั้งศูนย์ล้อรถยนต์ และเคาะ พ่นสีรถยนต์,วังทอง,16.8299,พิษณุโลก-หล่มสัก,,500000,พิษณุโลก,14,เลขที่ ,8,วังทอง,บริษัท วรเทพออโต้เพ้นท์ จำกัด,5000000,352,วรเทพคาร์เซอร์วิส 2005,0,1500000
100.302446,,ซ่อมพ่นสีรถยนต์,เมืองพิษณุโลก,16.815823,,,3000000,พิษณุโลก,3,"เลขที่ โฉนดที่เลขที่ 29600,29601",12,อรัญญิก,นายรังสรรค์ ชัยรัตน์,5000000,353,ฟอร์ดพิษณุโลก888,0,2000000
100.22981,,"ซ่อม,เคาะพ่นสีรถยนต์",เมืองพิษณุโลก,16.81134,พิษณุโลก-นครสวรรค์,,300000,พิษณุโลก,7,เลขที่ 9/2,15,วัดจันทร์,บริษัท วีไอพีปรีดาซุปเปอร์คาร์ จำกัด,1500000,354,อู่ วีไอพี ปรีดา,3,50000
100.24213,,ซ่อมและพ่นสีรถยนต์,เมืองพิษณุโลก,16.83549,สิงหวัฒน์,,5000000,พิษณุโลก,4,เลขที่ 19/1,10,บ้านคลอง,บริษัท อีซูซุ คาร์เซ็นเตอร์เพ้นท์ จำกัด,840000,355,บริษัท อีซูซุ คาร์เซ็นเตอร์เพ้นท์ จำกัด,0,6000000
100.32015,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.81706,พิษณูโลก-วังทอง,,5000000,พิษณุโลก,9,เลขที่ 999,10,สมอแข,บริษัท วี กรุ๊ป เอไอ พิษณุโลก จำกัด,10000000,356,บริษัท วี กรุ๊ป เอไอ พิษณุโลก จำกัด,0,1000000
100.27723,,ซ่อมแซมรถยนต์,เมืองพิษณุโลก,16.81475,พิชัยสงคราม,,2000000,พิษณุโลก,0,เลขที่ 209/11,11,ในเมือง,บริษัท พิษณุโลกยานยนต์ จำกัด,27000000,357,บริษัท พิษณุโลกยานยนต์ จำกัด,1,500000
100.1924,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.76408,พิษณุโลก-นครสวรรค์,,1000000,พิษณุโลก,6,เลขที่ 333,4,ท่าโพธิ์,บริษัท วี กรุ๊ป โอ แอนด์ เจ จำกัด ,6000000,358,บริษัท วี กรุ๊ป โอ แอนด์ เจ จำกัด ,1,3000000
100.220528,,ซ่อมรถยนต์ และซ่อมตัวถังและสีรถยนต์,เมืองพิษณุโลก,16.849603,สิงหวัตน์,,20000000,พิษณุโลก,3,เลขที่ 555,35,พลายชุมพล,บริษัท โตโยต้า พรีเมี่ยม พิษณุโลก จำกัด,180000000,359,บริษัท โตโยต้า พรีเมี่ยมพิษณุโลก จำกัด,8,15000000
100.348985,,จำหน่าย รถยนต์และซ่อมรถยนต์,เมืองพิษณุโลก,16.821137,,,31000000,พิษณุโลก,4,เลขที่ 185,15,สมอแข,บริษัท อุทัยยนตการ จำกัด,8000000,360,ฟอร์ดสองแคว พิษณุโลก,0,500000
100.059298,,ซ่อมแซมและประกอบรถบรรทุก รถพ่วง และดัดแปลงสภาพรถยนต์,บางระกำ,16.732522,สายบางระกำ-ลายกระบือ,,1000000,พิษณุโลก,13,เลขที่ 7/3,17,บางระกำ,ห้างหุ้นส่วนจำกัด ณัชชาทรัค,2000000,361,ห้างหุ้นส่วนจำกัด ณัชชาทรัค,3,500000
100.286132,,ซ่อมและเคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.816671,พิชัยสงคราม,,1000000,พิษณุโลก,,เลขที่ 333,9,ในเมือง,บริษัท แอล แอนด์ พี แอคเซส จำกัด,3000000,362,บริษัท แอล แอนด์ พี แอคเซส จำกัด,0,6000000
100.346346,,ศูนย์บริการ และซ่อมแซมรถยนต์,เมืองพิษณุโลก,16.821682,-,-,35000000,พิษณุโลก,7,เลขที่ 2222,56,สมอแข,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโต้โยต้า จำกัด,50000000,363,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโต้โยต้า จำกัด,2,22000000
100.165165,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.770806,,,8000000,พิษณุโลก,10,เลขที่ 18,5,ท่าโพธิ์,นางสาวจันทร์จิรา กลิ่นกรุด,5500000,364,สยามศรีรุ่งเรือง,0,1200000
100.32706,,ซ่อมรถยนต์ และพ่นสีรถยนต์,เมืองพิษณุโลก,16.818367,มิตรภาพ,-,20000000,พิษณุโลก,8,เลขที่ 888,55,สมอแข,บริษัท ธนรักษ์มอเตอร์ จำกัด,0,365,บริษัท ธนรักษ์มอเตอร์ จำกัด,15,20000000
100.24213,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.83549,สิงหวัฒน์,,5000000,พิษณุโลก,4,เลขที่ 19/1,47,บ้านคลอง,บริษัท อีซูซุพิษณุโลกฮกอันตึ๊ง จำกัด,0,366,บริษัท อีซูซุพิษณุโลกฮกอันตึ๊ง จำกัด สาขาที่ (00001),11,4221008
100.28773,,ซ่อมรถยนต์ และเคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.82142,พระองค์ขาว,,1000000,พิษณุโลก,,เลขที่ 600/62,25,ในเมือง,บริษัท รวมรัตน์ 88 จำกัด,3000000,367,อู่รวมรัตน์การช่าง,0,2000000
100.346346,,ศูนย์บริการซ่อมบำรุงรถยนต์ และพ่นสีรถยนต์,เมืองพิษณุโลก,16.821682,,,100000000,พิษณุโลก,4,เลขที่ 111/22,55,สมอแข,บริษัท โตโยต้า เมืองสองแคว จำกัด,50000000,368,บริษัท โตโยต้า เมืองสองแคว จำกัด,5,30000000
100.193875,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.76736,,,10000000,พิษณุโลก,6,เลขที่ 168/8,13,ท่าโพธิ์,บริษัท เอช ดี เจ ออโต้ จำกัด,20000000,369,บริษัท เอช ดี เจ ออโต้ จำกัด,20,10000000
100.180705,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.742699,,,50000000,พิษณุโลก,9,เลขที่ 168,13,ท่าโพธิ์,บริษัท นิธิบูรณ์ จำกัด,25000000,370,บริษัท นิธิบูรณ์ จำกัด,20,20000000
100.234618,,ซ่อมแซมรถยนต์,เมืองพิษณุโลก,16.841129,สิงหวัฒน์,,1000000,พิษณุโลก,5,เลขที่ -,9,พลายชุมพล,บริษัท บี-ควิก จำกัด,0,371,บี-ควิก สาขาพิษณุโลก,2,4000000
100.3426534,2420000,ซ่อมแซมรถยนต์ ตั้งศูนย์ถ่วงล้อรถยนต์และกลึงเชื่อม-โลหะทั่วไป,เมืองพิษณุโลก,16.8483871,,,1,พิษณุโลก,3,เลขที่ 257/3,244.44,สมอแข,นายฉัตรณรงค์ อินใย,1,372,รวมรักษ์ออโต้,,0
100.366604,,ซ่อมรถยนต์,เมืองพิษณุโลก,16.834375,พิษณุโลก-หล่มสัก,,20000000,พิษณุโลก,1,เลขที่ 168,20,สมอแข,บริษัท อีซูซุพิษณุโลกฮกอันตึ๊ง จำกัด,53000000,373,บริษัท อีซูซุพิษณุโลกฮกอันตึ๊ง จำกัด สาขาที่ (00002),0,5000000
100.21324,,ซ่อมรถยนต์-เคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.7987,พิษณุโลก-บางระกำ,,500000,พิษณุโลก,10,เลขที่ 284,81,ท่าทอง,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโตโยต้า จำกัด,10500000,374,บริษัท โตโยต้าพิษณุโลก ผู้จำหน่ายโตโยต้า จำกัด,40,4150900
100.333364,,ซ่อมรถยนต์ และพ่นสีรถยนต์,เมืองพิษณุโลก,16.818619,พิษณุโลก-หล่มสัก,,5000000,พิษณุโลก,8,เลขที่ 555,46,สมอแข,บริษัท วีเอ็มดี ออโต้เซลส์ จำกัด,30000000,375,บริษัท วีเอ็มดี ออโต้เซลส์ จำกัด,14,10000000
100.190297,,ศูนย์บริการรถบรรทุก และซ่อมแซมรถบรรทุก,เมืองพิษณุโลก,16.768654,สายพิษณุโลก-บางระกำ,,20000000,พิษณุโลก,6,เลขที่ 279,25,ท่าโพธิ์,บริษัท บีอาร์ เค อินเตอร์ ทรานสปอร์ต จำกัด,18000000,376,บริษัท บีอาร์ เค อินเตอร์ ทรานสปอร์ต จำกัด,5,5000000
100.2985349,17500000,ศูนย์บริการซ่อมแซมรถยนต์,เมืองพิษณุโลก,16.8174696,,,11,พิษณุโลก,10,เลขที่ 8,51.3,อรัญญิก,บริษัท บี-ควิก จำกัด,10,377,บี-ควิก สาขาโลตัส พิษณุโลก,51.3,1
100.2843391,37000000,ซ่อม เคาะพ่นสี และตั้งศูนย์ถ่วงล้อรถยนต์,เมืองพิษณุโลก,16.8164691,พิชัยสงคราม,,48,พิษณุโลก,,เลขที่ 333,110.24,ในเมือง,บริษัท แอล แอนด์ พี แอคเซส จำกัด,40,378,บริษัท แอล แอนด์ พี แอคเซส จำกัด,,8
100.23164,,ซ่อม - เคาะพ่นสีรถยนต์,เมืองพิษณุโลก,16.84309,,,100000,พิษณุโลก,5,เลขที่ 68/4,23,พลายชุมพล,นางสาว ทิพย์สุดา ภู่ศรี,0,379,อู่ปรีดา 2,0,40000
100.23507,,ซ่อมแซมยานที่ขับเคลื่อนด้วยเครื่องยนต์ เช่น รถขุด,เมืองพิษณุโลก,16.84027,สิงหวัฒน์,,90000,พิษณุโลก,5,เลขที่ 139/2,6,พลายชุมพล,บริษัท อริยะอีควิปเม้นท์ จำกัด,1600000,380,บริษัท อริยะอีควิปเม้นท์ จำกัด,0,831485
100.1709566,2550000,ซ่อมรถยนต์และเชื่อมกลึงโลหะ,เมืองพิษณุโลก,16.8612485,เลี่ยงเมืองพิษณุโลก-วัดโบสถ์,,7,พิษณุโลก,3,เลขที่ 72/2,68,สมอแข,นายวิชัย คงลา,7,381,อู่วิชัยการช่าง,,0
