จำนวน,_id,ปี,หัวข้อ,เพศ,ไตรมาส,จังหวัด
0,230,2561,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,4,ชลบุรี
16685,231,2561,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,4,ชลบุรี
23963,232,2561,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,4,ชลบุรี
39468,233,2561,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,4,ชลบุรี
29421,234,2561,เสมียน,หญิง,4,ชลบุรี
174707,235,2561,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,4,ชลบุรี
10716,236,2561,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,4,ชลบุรี
32820,237,2561,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,4,ชลบุรี
108978,238,2561,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,4,ชลบุรี
42257,239,2561,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,4,ชลบุรี
0,240,2561,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,4,ชลบุรี
25284,241,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,1,ชลบุรี
24650,242,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,1,ชลบุรี
28346,243,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,1,ชลบุรี
21082,244,2562,เสมียน,ชาย,1,ชลบุรี
120896,245,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,1,ชลบุรี
41810,246,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,1,ชลบุรี
108354,247,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,1,ชลบุรี
168912,248,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,1,ชลบุรี
34389,249,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,1,ชลบุรี
0,250,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,1,ชลบุรี
13876,251,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,1,ชลบุรี
25329,252,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,1,ชลบุรี
32380,253,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,1,ชลบุรี
41336,254,2562,เสมียน,หญิง,1,ชลบุรี
188786,255,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,1,ชลบุรี
15851,256,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,1,ชลบุรี
26381,257,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,1,ชลบุรี
99800,258,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,1,ชลบุรี
39083,259,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,1,ชลบุรี
0,260,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,1,ชลบุรี
27702,261,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,2,ชลบุรี
24554,262,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,2,ชลบุรี
32905,263,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,2,ชลบุรี
15108,264,2562,เสมียน,ชาย,2,ชลบุรี
117932,265,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,2,ชลบุรี
40841,266,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,2,ชลบุรี
95615,267,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,2,ชลบุรี
177455,268,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,2,ชลบุรี
30005,269,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,2,ชลบุรี
0,270,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,2,ชลบุรี
14802,271,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,2,ชลบุรี
23204,272,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,2,ชลบุรี
41358,273,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,2,ชลบุรี
43099,274,2562,เสมียน,หญิง,2,ชลบุรี
199590,275,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,2,ชลบุรี
19677,276,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,2,ชลบุรี
23252,277,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,2,ชลบุรี
81375,278,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,2,ชลบุรี
41449,279,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,2,ชลบุรี
672,280,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,2,ชลบุรี
25646,281,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,3,ชลบุรี
18500,282,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,3,ชลบุรี
32944,283,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,3,ชลบุรี
11686,284,2562,เสมียน,ชาย,3,ชลบุรี
122544,285,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,3,ชลบุรี
34682,286,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,3,ชลบุรี
105809,287,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,3,ชลบุรี
177996,288,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,3,ชลบุรี
41643,289,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,3,ชลบุรี
0,290,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,3,ชลบุรี
15282,291,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,3,ชลบุรี
18196,292,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,3,ชลบุรี
44111,293,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,3,ชลบุรี
39796,294,2562,เสมียน,หญิง,3,ชลบุรี
191555,295,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,3,ชลบุรี
21762,296,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,3,ชลบุรี
20151,297,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,3,ชลบุรี
79965,298,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,3,ชลบุรี
39499,299,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,3,ชลบุรี
1156,300,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,3,ชลบุรี
24027,301,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,4,ชลบุรี
18149,302,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,4,ชลบุรี
35761,303,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,4,ชลบุรี
23268,304,2562,เสมียน,ชาย,4,ชลบุรี
127923,305,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,4,ชลบุรี
37144,306,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,4,ชลบุรี
107882,307,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,4,ชลบุรี
174258,308,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,4,ชลบุรี
28552,309,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,4,ชลบุรี
0,310,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,4,ชลบุรี
11706,311,2562,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,4,ชลบุรี
25227,312,2562,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,4,ชลบุรี
28668,313,2562,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,4,ชลบุรี
46604,314,2562,เสมียน,หญิง,4,ชลบุรี
192179,315,2562,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,4,ชลบุรี
12679,316,2562,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,4,ชลบุรี
24638,317,2562,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,4,ชลบุรี
90121,318,2562,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,4,ชลบุรี
36389,319,2562,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,4,ชลบุรี
0,320,2562,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,4,ชลบุรี
26598,321,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,1,ชลบุรี
21497,322,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,1,ชลบุรี
31065,323,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,1,ชลบุรี
24033,324,2563,เสมียน,ชาย,1,ชลบุรี
130924,325,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,1,ชลบุรี
43658,326,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,1,ชลบุรี
103412,327,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,1,ชลบุรี
152405,328,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,1,ชลบุรี
41478,329,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,1,ชลบุรี
0,330,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,1,ชลบุรี
10874,331,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,1,ชลบุรี
32807,332,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,1,ชลบุรี
35839,333,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,1,ชลบุรี
48580,334,2563,เสมียน,หญิง,1,ชลบุรี
173762,335,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,1,ชลบุรี
14990,336,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,1,ชลบุรี
24631,337,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,1,ชลบุรี
68681,338,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,1,ชลบุรี
46049,339,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,1,ชลบุรี
0,340,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,1,ชลบุรี
28686,341,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,2,ชลบุรี
26783,342,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,2,ชลบุรี
32064,343,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,2,ชลบุรี
21730,344,2563,เสมียน,ชาย,2,ชลบุรี
98352,345,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,2,ชลบุรี
42597,346,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,2,ชลบุรี
93355,347,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,2,ชลบุรี
167464,348,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,2,ชลบุรี
39439,349,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,2,ชลบุรี
0,350,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,2,ชลบุรี
9924,351,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,2,ชลบุรี
33317,352,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,2,ชลบุรี
37043,353,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,2,ชลบุรี
48243,354,2563,เสมียน,หญิง,2,ชลบุรี
171577,355,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,2,ชลบุรี
17877,356,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,2,ชลบุรี
22245,357,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,2,ชลบุรี
66125,358,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,2,ชลบุรี
39067,359,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,2,ชลบุรี
0,360,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,2,ชลบุรี
33511,361,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,3,ชลบุรี
22342,362,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,3,ชลบุรี
29608,363,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,3,ชลบุรี
17723,364,2563,เสมียน,ชาย,3,ชลบุรี
122760,365,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,3,ชลบุรี
35993,366,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,3,ชลบุรี
128633,367,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,3,ชลบุรี
153531,368,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,3,ชลบุรี
36301,369,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,3,ชลบุรี
0,370,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,3,ชลบุรี
12526,371,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,3,ชลบุรี
28654,372,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,3,ชลบุรี
33384,373,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,3,ชลบุรี
41610,374,2563,เสมียน,หญิง,3,ชลบุรี
178594,375,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,3,ชลบุรี
15934,376,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,3,ชลบุรี
20615,377,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,3,ชลบุรี
71827,378,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,3,ชลบุรี
35969,379,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,3,ชลบุรี
0,380,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,3,ชลบุรี
41732,381,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,4,ชลบุรี
21006,382,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,4,ชลบุรี
40970,383,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,4,ชลบุรี
12530,384,2563,เสมียน,ชาย,4,ชลบุรี
119758,385,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,4,ชลบุรี
45394,386,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,4,ชลบุรี
130499,387,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,4,ชลบุรี
141928,388,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,4,ชลบุรี
43535,389,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,4,ชลบุรี
0,390,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,4,ชลบุรี
23131,391,2563,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,4,ชลบุรี
44490,392,2563,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,4,ชลบุรี
24124,393,2563,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,4,ชลบุรี
48552,394,2563,เสมียน,หญิง,4,ชลบุรี
156513,395,2563,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,4,ชลบุรี
13436,396,2563,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,4,ชลบุรี
24897,397,2563,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,4,ชลบุรี
79707,398,2563,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,4,ชลบุรี
34820,399,2563,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,4,ชลบุรี
0,400,2563,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,4,ชลบุรี
29952,401,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,1,ชลบุรี
19030,402,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,1,ชลบุรี
37714,403,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,1,ชลบุรี
13279,404,2564,เสมียน,ชาย,1,ชลบุรี
131221,405,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,1,ชลบุรี
37140,406,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,1,ชลบุรี
102647,407,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,1,ชลบุรี
176240,408,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,1,ชลบุรี
40906,409,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,1,ชลบุรี
0,410,2564,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,1,ชลบุรี
7962,411,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,1,ชลบุรี
43407,412,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,1,ชลบุรี
30032,413,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,1,ชลบุรี
41502,414,2564,เสมียน,หญิง,1,ชลบุรี
175648,415,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,1,ชลบุรี
11087,416,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,1,ชลบุรี
20316,417,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,1,ชลบุรี
88017,418,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,1,ชลบุรี
56045,419,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,1,ชลบุรี
0,420,2564,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,1,ชลบุรี
31654,421,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,2,ชลบุรี
20588,422,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,2,ชลบุรี
23790,423,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,2,ชลบุรี
11634,424,2564,เสมียน,ชาย,2,ชลบุรี
133755,425,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,2,ชลบุรี
27305,426,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,2,ชลบุรี
130709,427,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,2,ชลบุรี
170443,428,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,2,ชลบุรี
32582,429,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,2,ชลบุรี
0,430,2564,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,2,ชลบุรี
8415,431,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,2,ชลบุรี
56602,432,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,2,ชลบุรี
42528,433,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,2,ชลบุรี
37779,434,2564,เสมียน,หญิง,2,ชลบุรี
151889,435,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,2,ชลบุรี
15632,436,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,2,ชลบุรี
24455,437,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,2,ชลบุรี
85737,438,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,2,ชลบุรี
62980,439,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,2,ชลบุรี
0,440,2564,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,หญิง,2,ชลบุรี
25978,441,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,ชาย,3,ชลบุรี
16386,442,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,ชาย,3,ชลบุรี
26834,443,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,ชาย,3,ชลบุรี
14657,444,2564,เสมียน,ชาย,3,ชลบุรี
122225,445,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,ชาย,3,ชลบุรี
27331,446,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,ชาย,3,ชลบุรี
130416,447,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,ชาย,3,ชลบุรี
176399,448,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,ชาย,3,ชลบุรี
43350,449,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,ชาย,3,ชลบุรี
3528,450,2564,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,ชาย,3,ชลบุรี
17098,451,2564,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโส และผู้จัดการ,หญิง,3,ชลบุรี
24356,452,2564,ผู้ประกอบวิชาชีพด้านต่าง ๆ,หญิง,3,ชลบุรี
33528,453,2564,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,หญิง,3,ชลบุรี
64158,454,2564,เสมียน,หญิง,3,ชลบุรี
156338,455,2564,พนักงานบริการและพนักงานในร้านค้าและตลาด,หญิง,3,ชลบุรี
13487,456,2564,ผู้ปฏิบัติงานที่มีฝีมือด้านการเกษตรและการประมง,หญิง,3,ชลบุรี
16080,457,2564,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,หญิง,3,ชลบุรี
102582,458,2564,ผู้ปฏิบัติการโรงงานและเครื่องจักร และผู้ปฏิบัติงานด้านการประกอบ,หญิง,3,ชลบุรี
44788,459,2564,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ,หญิง,3,ชลบุรี
