﻿year,sex,quarter,_id,region,value,unit,age_group,source
2568,1. ชาย,ไตรมาส 1,302,1) กรุงเทพมหานคร,0.0,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,303,1) กรุงเทพมหานคร,0.0,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,304,1) กรุงเทพมหานคร,0.0,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,305,1) กรุงเทพมหานคร,0.0,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,306,1) กรุงเทพมหานคร,0.0,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,307,1) กรุงเทพมหานคร,0.0,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,308,1) กรุงเทพมหานคร,0.0,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,309,1) กรุงเทพมหานคร,0.0,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,310,1) กรุงเทพมหานคร,0.0,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,311,1) กรุงเทพมหานคร,0.0,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,312,1) กรุงเทพมหานคร,0.0,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,313,1) กรุงเทพมหานคร,0.0,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,314,1) กรุงเทพมหานคร,0.0,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,315,1) กรุงเทพมหานคร,0.0,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,316,2) กลาง,0.0,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,317,2) กลาง,1.1,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,318,2) กลาง,0.0,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,319,2) กลาง,0.3,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,320,2) กลาง,0.4,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,321,2) กลาง,0.6,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,322,2) กลาง,0.0,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,1. ชาย,ไตรมาส 1,323,2) กลาง,1.3,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,324,2) กลาง,0.5,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,325,2) กลาง,0.0,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,326,2) กลาง,0.2,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,327,2) กลาง,0.1,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,328,2) กลาง,0.1,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,2. หญิง,ไตรมาส 1,329,2) กลาง,0.0,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,330,กรุงเทพมหานคร,0.54,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,331,กรุงเทพมหานคร,0.26,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,332,กรุงเทพมหานคร,0.57,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,333,กรุงเทพมหานคร,0.49,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,334,กรุงเทพมหานคร,0.54,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,335,ภาคกลาง,0.93,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,336,ภาคกลาง,1.9,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,337,ภาคกลาง,0.08,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,338,ภาคกลาง,0.82,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,339,ภาคกลาง,0.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,340,ภาคกลาง,0.36,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,341,ภาคกลาง,0.33,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,342,ภาคกลาง,0.21,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,343,ภาคกลาง,0.75,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,344,ภาคกลาง,0.35,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,345,ภาคกลาง,1.05,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,346,ภาคกลาง,0.35,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,347,ภาคกลาง,1.29,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,348,ภาคเหนือ,1.41,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,349,ภาคเหนือ,2.19,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,350,ภาคเหนือ,4.02,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,351,ภาคเหนือ,1.01,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,352,ภาคเหนือ,1.34,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,353,ภาคเหนือ,3.19,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,354,ภาคเหนือ,4.67,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,355,ภาคเหนือ,6.86,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,356,ภาคเหนือ,0.13,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,357,ภาคเหนือ,4.73,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,358,ภาคเหนือ,1.95,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,359,ภาคเหนือ,0.87,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,360,ภาคเหนือ,3.01,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,361,ภาคเหนือ,5.24,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,362,ภาคเหนือ,6.68,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,363,ภาคเหนือ,4.86,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,364,ภาคตะวันออกเฉียงเหนือ,4.35,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,365,ภาคตะวันออกเฉียงเหนือ,11.68,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,366,ภาคตะวันออกเฉียงเหนือ,13.11,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,367,ภาคตะวันออกเฉียงเหนือ,6.5,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,368,ภาคตะวันออกเฉียงเหนือ,6.97,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,369,ภาคตะวันออกเฉียงเหนือ,23.4,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,370,ภาคตะวันออกเฉียงเหนือ,28.89,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,371,ภาคตะวันออกเฉียงเหนือ,26.42,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,372,ภาคตะวันออกเฉียงเหนือ,3.31,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,373,ภาคตะวันออกเฉียงเหนือ,9.13,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,374,ภาคตะวันออกเฉียงเหนือ,8.57,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,375,ภาคตะวันออกเฉียงเหนือ,15.59,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,376,ภาคตะวันออกเฉียงเหนือ,12.93,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,377,ภาคตะวันออกเฉียงเหนือ,31.26,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,378,ภาคตะวันออกเฉียงเหนือ,42.11,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,379,ภาคตะวันออกเฉียงเหนือ,22.63,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,380,ภาคใต้,3.07,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,381,ภาคใต้,1.83,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,382,ภาคใต้,0.16,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,383,ภาคใต้,0.41,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,384,ภาคใต้,0.13,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,385,ภาคใต้,0.93,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,386,ภาคใต้,0.03,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,387,กรุงเทพมหานคร,0.22,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,388,กรุงเทพมหานคร,0.52,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,389,กรุงเทพมหานคร,0.22,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,390,ภาคกลาง,0.66,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,391,ภาคกลาง,2.15,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,392,ภาคกลาง,0.44,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,393,ภาคกลาง,0.81,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,394,ภาคกลาง,0.67,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,395,ภาคกลาง,1.14,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,396,ภาคกลาง,0.68,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,397,ภาคกลาง,1.29,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,398,ภาคกลาง,0.06,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,399,ภาคกลาง,1.22,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,400,ภาคกลาง,0.21,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,401,ภาคกลาง,1.16,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,402,ภาคกลาง,0.13,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,403,ภาคกลาง,2.18,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,404,ภาคกลาง,1.75,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,405,ภาคกลาง,0.71,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,406,ภาคเหนือ,0.87,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,407,ภาคเหนือ,1.63,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,408,ภาคเหนือ,2.59,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,409,ภาคเหนือ,1.62,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,410,ภาคเหนือ,0.74,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,411,ภาคเหนือ,1.97,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,412,ภาคเหนือ,5.52,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,413,ภาคเหนือ,4.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,414,ภาคเหนือ,0.49,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,415,ภาคเหนือ,1.22,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,416,ภาคเหนือ,0.59,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,417,ภาคเหนือ,1.32,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,418,ภาคเหนือ,0.95,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,419,ภาคเหนือ,5.0,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,420,ภาคเหนือ,8.28,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,421,ภาคเหนือ,2.51,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,422,ภาคตะวันออกเฉียงเหนือ,5.47,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,423,ภาคตะวันออกเฉียงเหนือ,11.63,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,424,ภาคตะวันออกเฉียงเหนือ,7.15,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,425,ภาคตะวันออกเฉียงเหนือ,12.74,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,426,ภาคตะวันออกเฉียงเหนือ,4.14,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,427,ภาคตะวันออกเฉียงเหนือ,17.04,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,428,ภาคตะวันออกเฉียงเหนือ,20.27,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,429,ภาคตะวันออกเฉียงเหนือ,16.03,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,430,ภาคตะวันออกเฉียงเหนือ,2.08,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,431,ภาคตะวันออกเฉียงเหนือ,8.65,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,432,ภาคตะวันออกเฉียงเหนือ,13.37,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,433,ภาคตะวันออกเฉียงเหนือ,13.18,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,434,ภาคตะวันออกเฉียงเหนือ,6.95,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,435,ภาคตะวันออกเฉียงเหนือ,32.24,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,436,ภาคตะวันออกเฉียงเหนือ,31.85,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,437,ภาคตะวันออกเฉียงเหนือ,22.24,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,438,ภาคใต้,0.93,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,439,ภาคใต้,0.26,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,440,ภาคใต้,0.1,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,441,ภาคใต้,1.34,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,442,ภาคใต้,0.91,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,443,ภาคใต้,0.05,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,444,ภาคใต้,0.43,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,445,กรุงเทพมหานคร,0.76,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,446,กรุงเทพมหานคร,1.34,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,447,กรุงเทพมหานคร,1.01,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,448,กรุงเทพมหานคร,2.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,449,กรุงเทพมหานคร,0.33,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,450,ภาคกลาง,0.69,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,451,ภาคกลาง,0.1,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,452,ภาคกลาง,0.69,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,453,ภาคกลาง,0.09,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,454,ภาคกลาง,0.33,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,455,ภาคกลาง,0.47,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,456,ภาคกลาง,1.25,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,457,ภาคกลาง,0.24,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,458,ภาคกลาง,0.42,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,459,ภาคกลาง,0.13,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,460,ภาคกลาง,0.24,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,461,ภาคเหนือ,0.66,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,462,ภาคเหนือ,0.31,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,463,ภาคเหนือ,0.68,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,464,ภาคเหนือ,0.66,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,465,ภาคเหนือ,0.67,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,466,ภาคเหนือ,1.14,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,467,ภาคเหนือ,0.11,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,468,ภาคเหนือ,0.92,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,469,ภาคตะวันออกเฉียงเหนือ,0.68,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,470,ภาคตะวันออกเฉียงเหนือ,3.35,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,471,ภาคตะวันออกเฉียงเหนือ,0.11,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,472,ภาคตะวันออกเฉียงเหนือ,0.11,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,473,ภาคตะวันออกเฉียงเหนือ,0.26,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,474,ภาคตะวันออกเฉียงเหนือ,0.94,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,475,ภาคตะวันออกเฉียงเหนือ,1.47,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,476,ภาคตะวันออกเฉียงเหนือ,0.72,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,477,ภาคตะวันออกเฉียงเหนือ,1.37,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,478,ภาคตะวันออกเฉียงเหนือ,2.04,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,479,ภาคตะวันออกเฉียงเหนือ,0.52,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,480,ภาคตะวันออกเฉียงเหนือ,1.26,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,481,ภาคตะวันออกเฉียงเหนือ,1.7,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,482,ภาคตะวันออกเฉียงเหนือ,1.13,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,483,ภาคตะวันออกเฉียงเหนือ,6.73,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,484,ภาคตะวันออกเฉียงเหนือ,4.09,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,485,ภาคใต้,2.54,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,486,ภาคใต้,1.22,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,487,ภาคใต้,0.15,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,488,ภาคใต้,0.79,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,489,ภาคใต้,0.66,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,490,ภาคใต้,0.09,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,491,ภาคใต้,0.2,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,492,ภาคใต้,0.85,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,493,ภาคใต้,0.44,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,494,ภาคใต้,0.46,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,495,ภาคใต้,0.26,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 4,496,กรุงเทพมหานคร,0.87,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 4,497,กรุงเทพมหานคร,2.58,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 4,498,กรุงเทพมหานคร,0.8,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 4,499,กรุงเทพมหานคร,1.57,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 4,500,กรุงเทพมหานคร,2.62,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
