WORK_STATUS,QUARTER,VALUE,SOURCE,_id,SEX,UNIT,REGION,YEAR
ลูกจ้างรัฐบาล,ไตรมาสที่ 2,253.77,สำนักงานสถิติแห่งชาติ,897,ชาย,พันคน,ภาคใต้,2565
ลูกจ้างเอกชน,ไตรมาสที่ 2,1028.24,สำนักงานสถิติแห่งชาติ,898,ชาย,พันคน,ภาคใต้,2565
ทำงานส่วนตัว,ไตรมาสที่ 2,1092.98,สำนักงานสถิติแห่งชาติ,899,ชาย,พันคน,ภาคใต้,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,351.62,สำนักงานสถิติแห่งชาติ,900,ชาย,พันคน,ภาคใต้,2565
การรวมกลุ่ม,ไตรมาสที่ 2,4.43,สำนักงานสถิติแห่งชาติ,901,ชาย,พันคน,ภาคใต้,2565
นายจ้าง,ไตรมาสที่ 2,61.18,สำนักงานสถิติแห่งชาติ,902,หญิง,พันคน,ภาคใต้,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 2,278.7,สำนักงานสถิติแห่งชาติ,903,หญิง,พันคน,ภาคใต้,2565
ลูกจ้างเอกชน,ไตรมาสที่ 2,742.25,สำนักงานสถิติแห่งชาติ,904,หญิง,พันคน,ภาคใต้,2565
ทำงานส่วนตัว,ไตรมาสที่ 2,785.36,สำนักงานสถิติแห่งชาติ,905,หญิง,พันคน,ภาคใต้,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 2,487.28,สำนักงานสถิติแห่งชาติ,906,หญิง,พันคน,ภาคใต้,2565
การรวมกลุ่ม,ไตรมาสที่ 2,3.57,สำนักงานสถิติแห่งชาติ,907,หญิง,พันคน,ภาคใต้,2565
นายจ้าง,ไตรมาสที่ 3,96.13,สำนักงานสถิติแห่งชาติ,908,ชาย,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 3,302.3,สำนักงานสถิติแห่งชาติ,909,ชาย,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างเอกชน,ไตรมาสที่ 3,1598.89,สำนักงานสถิติแห่งชาติ,910,ชาย,พันคน,กรุงเทพมหานคร,2565
ทำงานส่วนตัว,ไตรมาสที่ 3,766.32,สำนักงานสถิติแห่งชาติ,911,ชาย,พันคน,กรุงเทพมหานคร,2565
ช่วยธุรกิจครอบครัว,ไตรมาสที่ 3,106.48,สำนักงานสถิติแห่งชาติ,912,ชาย,พันคน,กรุงเทพมหานคร,2565
การรวมกลุ่ม,ไตรมาสที่ 3,0.0,สำนักงานสถิติแห่งชาติ,913,ชาย,พันคน,กรุงเทพมหานคร,2565
นายจ้าง,ไตรมาสที่ 3,43.99,สำนักงานสถิติแห่งชาติ,914,หญิง,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างรัฐบาล,ไตรมาสที่ 3,236.86,สำนักงานสถิติแห่งชาติ,915,หญิง,พันคน,กรุงเทพมหานคร,2565
ลูกจ้างเอกชน,ไตรมาสที่ 3,1727.63,สำนักงานสถิติแห่งชาติ,916,หญิง,พันคน,กรุงเทพมหานคร,2565
หญิง,ไตรมาสที่ 1,792.65,สำนักงานสถิติแห่งชาติ,917,ช่วยธุรกิจครอบครัว,พันคน,ภาคเหนือ,2567
หญิง,ไตรมาสที่ 1,1.73,สำนักงานสถิติแห่งชาติ,918,การรวมกลุ่ม,พันคน,ภาคเหนือ,2567
ชาย,ไตรมาสที่ 1,125.97,สำนักงานสถิติแห่งชาติ,919,นายจ้าง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
ชาย,ไตรมาสที่ 1,423.49,สำนักงานสถิติแห่งชาติ,920,ลูกจ้างรัฐบาล,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
ชาย,ไตรมาสที่ 1,1331.41,สำนักงานสถิติแห่งชาติ,921,ลูกจ้างเอกชน,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
ชาย,ไตรมาสที่ 1,2329.36,สำนักงานสถิติแห่งชาติ,922,ทำงานส่วนตัว,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
ชาย,ไตรมาสที่ 1,725.67,สำนักงานสถิติแห่งชาติ,923,ช่วยธุรกิจครอบครัว,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
ชาย,ไตรมาสที่ 1,21.66,สำนักงานสถิติแห่งชาติ,924,การรวมกลุ่ม,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,34.0,สำนักงานสถิติแห่งชาติ,925,นายจ้าง,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,492.63,สำนักงานสถิติแห่งชาติ,926,ลูกจ้างรัฐบาล,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,915.14,สำนักงานสถิติแห่งชาติ,927,ลูกจ้างเอกชน,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,1483.17,สำนักงานสถิติแห่งชาติ,928,ทำงานส่วนตัว,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,1046.97,สำนักงานสถิติแห่งชาติ,929,ช่วยธุรกิจครอบครัว,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
หญิง,ไตรมาสที่ 1,3.97,สำนักงานสถิติแห่งชาติ,930,การรวมกลุ่ม,พันคน,ภาคตะวันออกเฉียงเหนือ,2567
