﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4716,รวม,ภาคกลาง,73.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4717,รวม,ภาคกลาง,75.54,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4718,รวม,ภาคกลาง,85.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4719,รวม,ภาคกลาง,81.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4720,รวม,ภาคกลาง,84.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4721,รวม,ภาคกลาง,62.56,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4722,รวม,ภาคกลาง,95.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4723,รวม,ภาคกลาง,92.63,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4724,ในเขตเทศบาล,ภาคกลาง,70.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4725,ในเขตเทศบาล,ภาคกลาง,61.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4726,ในเขตเทศบาล,ภาคกลาง,40.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4727,ในเขตเทศบาล,ภาคกลาง,72.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4728,ในเขตเทศบาล,ภาคกลาง,69.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4729,ในเขตเทศบาล,ภาคกลาง,72.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4730,ในเขตเทศบาล,ภาคกลาง,74.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4731,ในเขตเทศบาล,ภาคกลาง,86.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4732,ในเขตเทศบาล,ภาคกลาง,80.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4733,ในเขตเทศบาล,ภาคกลาง,83.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4734,ในเขตเทศบาล,ภาคกลาง,61.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4735,ในเขตเทศบาล,ภาคกลาง,95.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4736,ในเขตเทศบาล,ภาคกลาง,92.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4737,นอกเขตเทศบาล,ภาคกลาง,70.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4738,นอกเขตเทศบาล,ภาคกลาง,59.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4739,นอกเขตเทศบาล,ภาคกลาง,46.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4740,นอกเขตเทศบาล,ภาคกลาง,77.22,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4741,นอกเขตเทศบาล,ภาคกลาง,67.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4742,นอกเขตเทศบาล,ภาคกลาง,73.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4743,นอกเขตเทศบาล,ภาคกลาง,76.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4744,นอกเขตเทศบาล,ภาคกลาง,80.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4745,นอกเขตเทศบาล,ภาคกลาง,82.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4746,นอกเขตเทศบาล,ภาคกลาง,85.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4747,นอกเขตเทศบาล,ภาคกลาง,63.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4748,นอกเขตเทศบาล,ภาคกลาง,96.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4749,นอกเขตเทศบาล,ภาคกลาง,92.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4750,รวม,ภาคเหนือ,64.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4751,รวม,ภาคเหนือ,53.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4752,รวม,ภาคเหนือ,50.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4753,รวม,ภาคเหนือ,75.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4754,รวม,ภาคเหนือ,59.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4755,รวม,ภาคเหนือ,70.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4756,รวม,ภาคเหนือ,66.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4757,รวม,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4758,รวม,ภาคเหนือ,80.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4759,รวม,ภาคเหนือ,83.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4760,รวม,ภาคเหนือ,64.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4761,รวม,ภาคเหนือ,97.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4762,รวม,ภาคเหนือ,60.69,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4763,ในเขตเทศบาล,ภาคเหนือ,63.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4764,ในเขตเทศบาล,ภาคเหนือ,59.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4765,ในเขตเทศบาล,ภาคเหนือ,46.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4766,ในเขตเทศบาล,ภาคเหนือ,70.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4767,ในเขตเทศบาล,ภาคเหนือ,54.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4768,ในเขตเทศบาล,ภาคเหนือ,66.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4769,ในเขตเทศบาล,ภาคเหนือ,69.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4770,ในเขตเทศบาล,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4771,ในเขตเทศบาล,ภาคเหนือ,78.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4772,ในเขตเทศบาล,ภาคเหนือ,80.88,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4773,ในเขตเทศบาล,ภาคเหนือ,60.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4774,ในเขตเทศบาล,ภาคเหนือ,94.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4775,ในเขตเทศบาล,ภาคเหนือ,56.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4776,นอกเขตเทศบาล,ภาคเหนือ,65.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4777,นอกเขตเทศบาล,ภาคเหนือ,50.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4778,นอกเขตเทศบาล,ภาคเหนือ,52.3,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4779,นอกเขตเทศบาล,ภาคเหนือ,77.44,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4780,นอกเขตเทศบาล,ภาคเหนือ,62.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4781,นอกเขตเทศบาล,ภาคเหนือ,73.83,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4782,นอกเขตเทศบาล,ภาคเหนือ,64.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4783,นอกเขตเทศบาล,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4784,นอกเขตเทศบาล,ภาคเหนือ,82.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4785,นอกเขตเทศบาล,ภาคเหนือ,84.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4786,นอกเขตเทศบาล,ภาคเหนือ,69.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4787,นอกเขตเทศบาล,ภาคเหนือ,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4788,นอกเขตเทศบาล,ภาคเหนือ,62.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4789,รวม,ภาคตะวันออกเฉียงเหนือ,62.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4790,รวม,ภาคตะวันออกเฉียงเหนือ,20.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4791,รวม,ภาคตะวันออกเฉียงเหนือ,43.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4792,รวม,ภาคตะวันออกเฉียงเหนือ,75.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4793,รวม,ภาคตะวันออกเฉียงเหนือ,56.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4794,รวม,ภาคตะวันออกเฉียงเหนือ,67.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4795,รวม,ภาคตะวันออกเฉียงเหนือ,69.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4796,รวม,ภาคตะวันออกเฉียงเหนือ,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4797,รวม,ภาคตะวันออกเฉียงเหนือ,81.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4798,รวม,ภาคตะวันออกเฉียงเหนือ,81.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4799,รวม,ภาคตะวันออกเฉียงเหนือ,65.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4800,รวม,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4801,รวม,ภาคตะวันออกเฉียงเหนือ,12.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4802,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,60.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4803,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,21.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4804,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,41.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4805,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,72.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4806,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,54.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4807,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,62.37,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4808,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,61.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4809,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4810,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,82.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4811,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,81.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4812,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4813,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4814,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,14.67,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4815,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,62.64,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4816,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,20.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4817,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,44.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4818,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,76.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4819,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.4,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4820,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,69.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4821,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,72.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4822,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4823,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,80.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4824,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,80.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4825,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,71.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4826,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4827,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4828,รวม,ภาคใต้,68.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4829,รวม,ภาคใต้,41.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4830,รวม,ภาคใต้,51.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4831,รวม,ภาคใต้,75.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4832,รวม,ภาคใต้,61.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4833,รวม,ภาคใต้,70.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4834,รวม,ภาคใต้,75.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4835,รวม,ภาคใต้,46.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4836,รวม,ภาคใต้,82.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4837,รวม,ภาคใต้,84.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4838,รวม,ภาคใต้,65.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4839,รวม,ภาคใต้,58.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4840,รวม,ภาคใต้,88.9,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4841,ในเขตเทศบาล,ภาคใต้,66.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4842,ในเขตเทศบาล,ภาคใต้,45.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4843,ในเขตเทศบาล,ภาคใต้,48.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4844,ในเขตเทศบาล,ภาคใต้,74.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4845,ในเขตเทศบาล,ภาคใต้,58.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4846,ในเขตเทศบาล,ภาคใต้,65.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4847,ในเขตเทศบาล,ภาคใต้,73.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4848,ในเขตเทศบาล,ภาคใต้,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4849,ในเขตเทศบาล,ภาคใต้,81.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4850,ในเขตเทศบาล,ภาคใต้,82.76,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4851,ในเขตเทศบาล,ภาคใต้,53.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4852,ในเขตเทศบาล,ภาคใต้,88.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4853,ในเขตเทศบาล,ภาคใต้,86.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 2,4854,นอกเขตเทศบาล,ภาคใต้,68.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 2,4855,นอกเขตเทศบาล,ภาคใต้,40.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 2,4856,นอกเขตเทศบาล,ภาคใต้,52.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 2,4857,นอกเขตเทศบาล,ภาคใต้,76.61,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 2,4858,นอกเขตเทศบาล,ภาคใต้,63.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 2,4859,นอกเขตเทศบาล,ภาคใต้,73.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 2,4860,นอกเขตเทศบาล,ภาคใต้,77.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 2,4861,นอกเขตเทศบาล,ภาคใต้,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 2,4862,นอกเขตเทศบาล,ภาคใต้,83.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 2,4863,นอกเขตเทศบาล,ภาคใต้,84.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 2,4864,นอกเขตเทศบาล,ภาคใต้,73.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,การศึกษาอื่นๆ,ไตรมาส 2,4865,นอกเขตเทศบาล,ภาคใต้,48.05,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่ทราบ,ไตรมาส 2,4866,นอกเขตเทศบาล,ภาคใต้,90.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไตรมาส 3,4867,รวม,ทั่วประเทศ,68.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ไม่มีการศึกษา,ไตรมาส 3,4868,รวม,ทั่วประเทศ,48.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ต่ำกว่าประถมศึกษา,ไตรมาส 3,4869,รวม,ทั่วประเทศ,47.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ประถมศึกษา,ไตรมาส 3,4870,รวม,ทั่วประเทศ,76.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนต้น,ไตรมาส 3,4871,รวม,ทั่วประเทศ,64.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,4872,รวม,ทั่วประเทศ,71.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,4873,รวม,ทั่วประเทศ,72.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,มัธยมศึกษาตอนปลาย สายวิชาการ,ไตรมาส 3,4874,รวม,ทั่วประเทศ,60.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการ,ไตรมาส 3,4875,รวม,ทั่วประเทศ,82.54,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,4876,รวม,ทั่วประเทศ,84.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,4877,รวม,ทั่วประเทศ,64.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
