จำนวน,_id,ปี,เพศ,จังหวัด,อุตสาหกรรม,ประเภทแรงงาน,หน่วย
4510,28678,2567,ชาย,นครศรีธรรมราช,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
19769,28679,2567,ชาย,นครศรีธรรมราช,การผลิต,แรงงานในระบบ,คน
909,28680,2567,ชาย,นครศรีธรรมราช,ไฟฟ้า ก๊าซและประปา,แรงงานในระบบ,คน
10414,28681,2567,ชาย,นครศรีธรรมราช,การก่อสร้าง,แรงงานในระบบ,คน
32394,28682,2567,ชาย,นครศรีธรรมราช,การขายส่งการขายปลีก,แรงงานในระบบ,คน
4592,28683,2567,ชาย,นครศรีธรรมราช,การขนส่ง,แรงงานในระบบ,คน
3850,28684,2567,ชาย,นครศรีธรรมราช,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
699,28685,2567,ชาย,นครศรีธรรมราช,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
408,28686,2567,ชาย,นครศรีธรรมราช,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
1064,28687,2567,ชาย,นครศรีธรรมราช,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
835,28688,2567,ชาย,นครศรีธรรมราช,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
196,28689,2567,ชาย,นครศรีธรรมราช,กิจกรรมการบริหาร,แรงงานในระบบ,คน
18016,28690,2567,ชาย,นครศรีธรรมราช,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
1281,28691,2567,ชาย,นครศรีธรรมราช,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
6960,28692,2567,ชาย,นครศรีธรรมราช,การศึกษา,แรงงานในระบบ,คน
1355,28693,2567,ชาย,นครศรีธรรมราช,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
796,28694,2567,ชาย,นครศรีธรรมราช,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
20570,28695,2567,หญิง,นครศรีธรรมราช,เกษตรกรรม,แรงงานในระบบ,คน
834,28696,2567,หญิง,นครศรีธรรมราช,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
4348,28697,2567,หญิง,นครศรีธรรมราช,การผลิต,แรงงานในระบบ,คน
2590,28698,2567,หญิง,นครศรีธรรมราช,ไฟฟ้า ก๊าซและประปา,แรงงานในระบบ,คน
782,28699,2567,หญิง,นครศรีธรรมราช,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
3320,28700,2567,หญิง,นครศรีธรรมราช,การก่อสร้าง,แรงงานในระบบ,คน
34445,28701,2567,หญิง,นครศรีธรรมราช,การขายส่งการขายปลีก,แรงงานในระบบ,คน
1394,28702,2567,หญิง,นครศรีธรรมราช,การขนส่ง,แรงงานในระบบ,คน
15165,28703,2567,หญิง,นครศรีธรรมราช,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
2381,28704,2567,หญิง,นครศรีธรรมราช,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
215,28705,2567,หญิง,นครศรีธรรมราช,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
1279,28706,2567,หญิง,นครศรีธรรมราช,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
2764,28707,2567,หญิง,นครศรีธรรมราช,กิจกรรมการบริหาร,แรงงานในระบบ,คน
16499,28708,2567,หญิง,นครศรีธรรมราช,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
2072,28709,2567,หญิง,นครศรีธรรมราช,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
22515,28710,2567,หญิง,นครศรีธรรมราช,การศึกษา,แรงงานในระบบ,คน
5626,28711,2567,หญิง,นครศรีธรรมราช,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
141,28712,2567,หญิง,นครศรีธรรมราช,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
498,28713,2567,หญิง,นครศรีธรรมราช,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
214932,28714,2567,ชาย,นครศรีธรรมราช,เกษตรกรรม,แรงงานนอกระบบ,คน
10079,28715,2567,ชาย,นครศรีธรรมราช,การผลิต,แรงงานนอกระบบ,คน
16257,28716,2567,ชาย,นครศรีธรรมราช,การก่อสร้าง,แรงงานนอกระบบ,คน
38639,28717,2567,ชาย,นครศรีธรรมราช,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
8045,28718,2567,ชาย,นครศรีธรรมราช,การขนส่ง,แรงงานนอกระบบ,คน
10225,28719,2567,ชาย,นครศรีธรรมราช,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
1602,28720,2567,ชาย,นครศรีธรรมราช,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
577,28721,2567,ชาย,นครศรีธรรมราช,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
1474,28722,2567,ชาย,นครศรีธรรมราช,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
5806,28723,2567,ชาย,นครศรีธรรมราช,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
728,28724,2567,ชาย,นครศรีธรรมราช,การศึกษา,แรงงานนอกระบบ,คน
174,28725,2567,ชาย,นครศรีธรรมราช,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
3405,28726,2567,ชาย,นครศรีธรรมราช,ศิลปะ บันเทิงและนันทนาการ,แรงงานนอกระบบ,คน
158266,28727,2567,หญิง,นครศรีธรรมราช,เกษตรกรรม,แรงงานนอกระบบ,คน
126,28728,2567,หญิง,นครศรีธรรมราช,เหมืองแร่เหมืองหิน,แรงงานนอกระบบ,คน
14258,28729,2567,หญิง,นครศรีธรรมราช,การผลิต,แรงงานนอกระบบ,คน
1157,28730,2567,หญิง,นครศรีธรรมราช,การก่อสร้าง,แรงงานนอกระบบ,คน
35823,28731,2567,หญิง,นครศรีธรรมราช,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
1921,28732,2567,หญิง,นครศรีธรรมราช,การขนส่ง,แรงงานนอกระบบ,คน
30976,28733,2567,หญิง,นครศรีธรรมราช,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
735,28734,2567,หญิง,นครศรีธรรมราช,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
249,28735,2567,หญิง,นครศรีธรรมราช,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
442,28736,2567,หญิง,นครศรีธรรมราช,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
9388,28737,2567,หญิง,นครศรีธรรมราช,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
801,28738,2567,หญิง,นครศรีธรรมราช,การศึกษา,แรงงานนอกระบบ,คน
10288,28739,2567,ชาย,กระบี่,เกษตรกรรม,แรงงานในระบบ,คน
5856,28740,2567,ชาย,กระบี่,การผลิต,แรงงานในระบบ,คน
114,28741,2567,ชาย,กระบี่,ไฟฟ้า ก๊าซและประปา,แรงงานในระบบ,คน
95,28742,2567,ชาย,กระบี่,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
3503,28743,2567,ชาย,กระบี่,การก่อสร้าง,แรงงานในระบบ,คน
8432,28744,2567,ชาย,กระบี่,การขายส่งการขายปลีก,แรงงานในระบบ,คน
3195,28745,2567,ชาย,กระบี่,การขนส่ง,แรงงานในระบบ,คน
5550,28746,2567,ชาย,กระบี่,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
86,28747,2567,ชาย,กระบี่,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
316,28748,2567,ชาย,กระบี่,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
33,28749,2567,ชาย,กระบี่,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
437,28750,2567,ชาย,กระบี่,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
2476,28751,2567,ชาย,กระบี่,กิจกรรมการบริหาร,แรงงานในระบบ,คน
3239,28752,2567,ชาย,กระบี่,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
252,28753,2567,ชาย,กระบี่,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
2140,28754,2567,ชาย,กระบี่,การศึกษา,แรงงานในระบบ,คน
221,28755,2567,ชาย,กระบี่,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
508,28756,2567,ชาย,กระบี่,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
292,28757,2567,ชาย,กระบี่,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
5076,28758,2567,หญิง,กระบี่,เกษตรกรรม,แรงงานในระบบ,คน
2108,28759,2567,หญิง,กระบี่,การผลิต,แรงงานในระบบ,คน
672,28760,2567,หญิง,กระบี่,การก่อสร้าง,แรงงานในระบบ,คน
11072,28761,2567,หญิง,กระบี่,การขายส่งการขายปลีก,แรงงานในระบบ,คน
469,28762,2567,หญิง,กระบี่,การขนส่ง,แรงงานในระบบ,คน
10612,28763,2567,หญิง,กระบี่,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
186,28764,2567,หญิง,กระบี่,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
999,28765,2567,หญิง,กระบี่,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
438,28766,2567,หญิง,กระบี่,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
886,28767,2567,หญิง,กระบี่,กิจกรรมการบริหาร,แรงงานในระบบ,คน
4524,28768,2567,หญิง,กระบี่,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
1593,28769,2567,หญิง,กระบี่,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
4057,28770,2567,หญิง,กระบี่,การศึกษา,แรงงานในระบบ,คน
2216,28771,2567,หญิง,กระบี่,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
270,28772,2567,หญิง,กระบี่,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
474,28773,2567,หญิง,กระบี่,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
57177,28774,2567,ชาย,กระบี่,เกษตรกรรม,แรงงานนอกระบบ,คน
3679,28775,2567,ชาย,กระบี่,การผลิต,แรงงานนอกระบบ,คน
138,28776,2567,ชาย,กระบี่,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานนอกระบบ,คน
4006,28777,2567,ชาย,กระบี่,การก่อสร้าง,แรงงานนอกระบบ,คน
9509,28778,2567,ชาย,กระบี่,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
2503,28779,2567,ชาย,กระบี่,การขนส่ง,แรงงานนอกระบบ,คน
4234,28780,2567,ชาย,กระบี่,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
458,28781,2567,ชาย,กระบี่,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
779,28782,2567,ชาย,กระบี่,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
964,28783,2567,ชาย,กระบี่,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
1837,28784,2567,ชาย,กระบี่,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
612,28785,2567,ชาย,กระบี่,การศึกษา,แรงงานนอกระบบ,คน
29053,28786,2567,หญิง,กระบี่,เกษตรกรรม,แรงงานนอกระบบ,คน
6936,28787,2567,หญิง,กระบี่,การผลิต,แรงงานนอกระบบ,คน
24,28788,2567,หญิง,กระบี่,การก่อสร้าง,แรงงานนอกระบบ,คน
12207,28789,2567,หญิง,กระบี่,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
11689,28790,2567,หญิง,กระบี่,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
79,28791,2567,หญิง,กระบี่,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
398,28792,2567,หญิง,กระบี่,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
141,28793,2567,หญิง,กระบี่,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
1272,28794,2567,หญิง,กระบี่,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
317,28795,2567,หญิง,กระบี่,การศึกษา,แรงงานนอกระบบ,คน
718,28796,2567,หญิง,กระบี่,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
8569,28797,2567,ชาย,พังงา,เกษตรกรรม,แรงงานในระบบ,คน
258,28798,2567,ชาย,พังงา,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
4346,28799,2567,ชาย,พังงา,การผลิต,แรงงานในระบบ,คน
111,28800,2567,ชาย,พังงา,ไฟฟ้า ก๊าซและประปา,แรงงานในระบบ,คน
3526,28801,2567,ชาย,พังงา,การก่อสร้าง,แรงงานในระบบ,คน
4946,28802,2567,ชาย,พังงา,การขายส่งการขายปลีก,แรงงานในระบบ,คน
566,28803,2567,ชาย,พังงา,การขนส่ง,แรงงานในระบบ,คน
2637,28804,2567,ชาย,พังงา,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
112,28805,2567,ชาย,พังงา,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
34,28806,2567,ชาย,พังงา,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
1843,28807,2567,ชาย,พังงา,กิจกรรมการบริหาร,แรงงานในระบบ,คน
3555,28808,2567,ชาย,พังงา,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
1166,28809,2567,ชาย,พังงา,การศึกษา,แรงงานในระบบ,คน
780,28810,2567,ชาย,พังงา,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
403,28811,2567,ชาย,พังงา,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
2727,28812,2567,หญิง,พังงา,เกษตรกรรม,แรงงานในระบบ,คน
1262,28813,2567,หญิง,พังงา,การผลิต,แรงงานในระบบ,คน
345,28814,2567,หญิง,พังงา,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
42,28815,2567,หญิง,พังงา,การก่อสร้าง,แรงงานในระบบ,คน
6542,28816,2567,หญิง,พังงา,การขายส่งการขายปลีก,แรงงานในระบบ,คน
1437,28817,2567,หญิง,พังงา,การขนส่ง,แรงงานในระบบ,คน
4877,28818,2567,หญิง,พังงา,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
22,28819,2567,หญิง,พังงา,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
1646,28820,2567,หญิง,พังงา,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
396,28821,2567,หญิง,พังงา,กิจกรรมการบริหาร,แรงงานในระบบ,คน
3032,28822,2567,หญิง,พังงา,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
580,28823,2567,หญิง,พังงา,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
1711,28824,2567,หญิง,พังงา,การศึกษา,แรงงานในระบบ,คน
1812,28825,2567,หญิง,พังงา,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
516,28826,2567,หญิง,พังงา,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
28831,28827,2567,ชาย,พังงา,เกษตรกรรม,แรงงานนอกระบบ,คน
169,28828,2567,ชาย,พังงา,เหมืองแร่เหมืองหิน,แรงงานนอกระบบ,คน
2188,28829,2567,ชาย,พังงา,การผลิต,แรงงานนอกระบบ,คน
2785,28830,2567,ชาย,พังงา,การก่อสร้าง,แรงงานนอกระบบ,คน
4769,28831,2567,ชาย,พังงา,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
932,28832,2567,ชาย,พังงา,การขนส่ง,แรงงานนอกระบบ,คน
1071,28833,2567,ชาย,พังงา,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
25,28834,2567,ชาย,พังงา,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
83,28835,2567,ชาย,พังงา,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
355,28836,2567,ชาย,พังงา,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
341,28837,2567,ชาย,พังงา,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
267,28838,2567,ชาย,พังงา,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
52,28839,2567,ชาย,พังงา,ศิลปะ บันเทิงและนันทนาการ,แรงงานนอกระบบ,คน
9959,28840,2567,หญิง,พังงา,เกษตรกรรม,แรงงานนอกระบบ,คน
2390,28841,2567,หญิง,พังงา,การผลิต,แรงงานนอกระบบ,คน
6199,28842,2567,หญิง,พังงา,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
26,28843,2567,หญิง,พังงา,การขนส่ง,แรงงานนอกระบบ,คน
3741,28844,2567,หญิง,พังงา,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
50,28845,2567,หญิง,พังงา,กิจกรรมด้านการเงิน,แรงงานนอกระบบ,คน
44,28846,2567,หญิง,พังงา,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
31,28847,2567,หญิง,พังงา,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
796,28848,2567,หญิง,พังงา,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
626,28849,2567,หญิง,พังงา,การศึกษา,แรงงานนอกระบบ,คน
137,28850,2567,หญิง,พังงา,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
53,28851,2567,หญิง,พังงา,ศิลปะ บันเทิงและนันทนาการ,แรงงานนอกระบบ,คน
1801,28852,2567,ชาย,ภูเก็ต,เกษตรกรรม,แรงงานในระบบ,คน
5827,28853,2567,ชาย,ภูเก็ต,การผลิต,แรงงานในระบบ,คน
410,28854,2567,ชาย,ภูเก็ต,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานในระบบ,คน
18083,28855,2567,ชาย,ภูเก็ต,การก่อสร้าง,แรงงานในระบบ,คน
21632,28856,2567,ชาย,ภูเก็ต,การขายส่งการขายปลีก,แรงงานในระบบ,คน
5918,28857,2567,ชาย,ภูเก็ต,การขนส่ง,แรงงานในระบบ,คน
34714,28858,2567,ชาย,ภูเก็ต,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
764,28859,2567,ชาย,ภูเก็ต,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
1124,28860,2567,ชาย,ภูเก็ต,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
983,28861,2567,ชาย,ภูเก็ต,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
1273,28862,2567,ชาย,ภูเก็ต,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
12815,28863,2567,ชาย,ภูเก็ต,กิจกรรมการบริหาร,แรงงานในระบบ,คน
4749,28864,2567,ชาย,ภูเก็ต,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
2143,28865,2567,ชาย,ภูเก็ต,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
1573,28866,2567,ชาย,ภูเก็ต,การศึกษา,แรงงานในระบบ,คน
2964,28867,2567,ชาย,ภูเก็ต,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
1114,28868,2567,ชาย,ภูเก็ต,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
793,28869,2567,ชาย,ภูเก็ต,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
5575,28870,2567,หญิง,ภูเก็ต,การผลิต,แรงงานในระบบ,คน
3945,28871,2567,หญิง,ภูเก็ต,การก่อสร้าง,แรงงานในระบบ,คน
23593,28872,2567,หญิง,ภูเก็ต,การขายส่งการขายปลีก,แรงงานในระบบ,คน
2705,28873,2567,หญิง,ภูเก็ต,การขนส่ง,แรงงานในระบบ,คน
44288,28874,2567,หญิง,ภูเก็ต,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
89,28875,2567,หญิง,ภูเก็ต,ข้อมูลข่าวสารการสื่อสาร,แรงงานในระบบ,คน
1399,28876,2567,หญิง,ภูเก็ต,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
1532,28877,2567,หญิง,ภูเก็ต,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
2095,28878,2567,หญิง,ภูเก็ต,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
6086,28879,2567,หญิง,ภูเก็ต,กิจกรรมการบริหาร,แรงงานในระบบ,คน
4319,28880,2567,หญิง,ภูเก็ต,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
4269,28881,2567,หญิง,ภูเก็ต,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
4691,28882,2567,หญิง,ภูเก็ต,การศึกษา,แรงงานในระบบ,คน
4297,28883,2567,หญิง,ภูเก็ต,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
1773,28884,2567,หญิง,ภูเก็ต,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
2604,28885,2567,หญิง,ภูเก็ต,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
4554,28886,2567,ชาย,ภูเก็ต,เกษตรกรรม,แรงงานนอกระบบ,คน
5258,28887,2567,ชาย,ภูเก็ต,การผลิต,แรงงานนอกระบบ,คน
265,28888,2567,ชาย,ภูเก็ต,ไฟฟ้า ก๊าซและประปา,แรงงานนอกระบบ,คน
77,28889,2567,ชาย,ภูเก็ต,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานนอกระบบ,คน
3958,28890,2567,ชาย,ภูเก็ต,การก่อสร้าง,แรงงานนอกระบบ,คน
11685,28891,2567,ชาย,ภูเก็ต,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
19284,28892,2567,ชาย,ภูเก็ต,การขนส่ง,แรงงานนอกระบบ,คน
13315,28893,2567,ชาย,ภูเก็ต,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
831,28894,2567,ชาย,ภูเก็ต,ข้อมูลข่าวสารการสื่อสาร,แรงงานนอกระบบ,คน
1423,28895,2567,ชาย,ภูเก็ต,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
787,28896,2567,ชาย,ภูเก็ต,กิจกรรมทางวิชาชีพ,แรงงานนอกระบบ,คน
2961,28897,2567,ชาย,ภูเก็ต,กิจกรรมการบริหาร,แรงงานนอกระบบ,คน
312,28898,2567,ชาย,ภูเก็ต,บริหารราชการและป้องกันประเทศ,แรงงานนอกระบบ,คน
4816,28899,2567,ชาย,ภูเก็ต,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
387,28900,2567,ชาย,ภูเก็ต,การศึกษา,แรงงานนอกระบบ,คน
981,28901,2567,ชาย,ภูเก็ต,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
1548,28902,2567,ชาย,ภูเก็ต,ศิลปะ บันเทิงและนันทนาการ,แรงงานนอกระบบ,คน
1713,28903,2567,หญิง,ภูเก็ต,เกษตรกรรม,แรงงานนอกระบบ,คน
7344,28904,2567,หญิง,ภูเก็ต,การผลิต,แรงงานนอกระบบ,คน
223,28905,2567,หญิง,ภูเก็ต,การจัดหาน้ำการบำบัดน้ำเสีย,แรงงานนอกระบบ,คน
568,28906,2567,หญิง,ภูเก็ต,การก่อสร้าง,แรงงานนอกระบบ,คน
10896,28907,2567,หญิง,ภูเก็ต,การขายส่งการขายปลีก,แรงงานนอกระบบ,คน
1745,28908,2567,หญิง,ภูเก็ต,การขนส่ง,แรงงานนอกระบบ,คน
16900,28909,2567,หญิง,ภูเก็ต,ที่พักแรมและบริการด้านอาหาร,แรงงานนอกระบบ,คน
479,28910,2567,หญิง,ภูเก็ต,ข้อมูลข่าวสารการสื่อสาร,แรงงานนอกระบบ,คน
1978,28911,2567,หญิง,ภูเก็ต,อสังหา-ริมทรัพย์,แรงงานนอกระบบ,คน
4924,28912,2567,หญิง,ภูเก็ต,กิจกรรมบริการอื่น ๆ,แรงงานนอกระบบ,คน
250,28913,2567,หญิง,ภูเก็ต,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานนอกระบบ,คน
684,28914,2567,หญิง,ภูเก็ต,ศิลปะ บันเทิงและนันทนาการ,แรงงานนอกระบบ,คน
200,28915,2567,หญิง,ภูเก็ต,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานนอกระบบ,คน
32184,28916,2567,ชาย,สุราษฏร์ธานี,เกษตรกรรม,แรงงานในระบบ,คน
1442,28917,2567,ชาย,สุราษฏร์ธานี,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
11639,28918,2567,ชาย,สุราษฏร์ธานี,การผลิต,แรงงานในระบบ,คน
688,28919,2567,ชาย,สุราษฏร์ธานี,ไฟฟ้า ก๊าซและประปา,แรงงานในระบบ,คน
20081,28920,2567,ชาย,สุราษฏร์ธานี,การก่อสร้าง,แรงงานในระบบ,คน
25768,28921,2567,ชาย,สุราษฏร์ธานี,การขายส่งการขายปลีก,แรงงานในระบบ,คน
6248,28922,2567,ชาย,สุราษฏร์ธานี,การขนส่ง,แรงงานในระบบ,คน
21143,28923,2567,ชาย,สุราษฏร์ธานี,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
2807,28924,2567,ชาย,สุราษฏร์ธานี,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
469,28925,2567,ชาย,สุราษฏร์ธานี,อสังหา-ริมทรัพย์,แรงงานในระบบ,คน
968,28926,2567,ชาย,สุราษฏร์ธานี,กิจกรรมทางวิชาชีพ,แรงงานในระบบ,คน
926,28927,2567,ชาย,สุราษฏร์ธานี,กิจกรรมการบริหาร,แรงงานในระบบ,คน
9334,28928,2567,ชาย,สุราษฏร์ธานี,บริหารราชการและป้องกันประเทศ,แรงงานในระบบ,คน
715,28929,2567,ชาย,สุราษฏร์ธานี,กิจกรรมบริการอื่น ๆ,แรงงานในระบบ,คน
5576,28930,2567,ชาย,สุราษฏร์ธานี,การศึกษา,แรงงานในระบบ,คน
1619,28931,2567,ชาย,สุราษฏร์ธานี,ด้านสุขภาพและสังคมสงเคราะห์,แรงงานในระบบ,คน
436,28932,2567,ชาย,สุราษฏร์ธานี,ศิลปะ บันเทิงและนันทนาการ,แรงงานในระบบ,คน
286,28933,2567,ชาย,สุราษฏร์ธานี,การจ้างงานในครัวเรือนส่วนบุคคล,แรงงานในระบบ,คน
15177,28934,2567,หญิง,สุราษฏร์ธานี,เกษตรกรรม,แรงงานในระบบ,คน
863,28935,2567,หญิง,สุราษฏร์ธานี,เหมืองแร่เหมืองหิน,แรงงานในระบบ,คน
5021,28936,2567,หญิง,สุราษฏร์ธานี,การผลิต,แรงงานในระบบ,คน
3895,28937,2567,หญิง,สุราษฏร์ธานี,การก่อสร้าง,แรงงานในระบบ,คน
24239,28938,2567,หญิง,สุราษฏร์ธานี,การขายส่งการขายปลีก,แรงงานในระบบ,คน
2166,28939,2567,หญิง,สุราษฏร์ธานี,การขนส่ง,แรงงานในระบบ,คน
24507,28940,2567,หญิง,สุราษฏร์ธานี,ที่พักแรมและบริการด้านอาหาร,แรงงานในระบบ,คน
2749,28941,2567,หญิง,สุราษฏร์ธานี,กิจกรรมด้านการเงิน,แรงงานในระบบ,คน
