PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
สกลนคร,354.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2157,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สกลนคร,391.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2158,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สงขลา,645.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2159,ชาย,พันคน,ภาคใต้,2565
สงขลา,697.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2160,หญิง,พันคน,ภาคใต้,2565
สตูล,113.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2161,ชาย,พันคน,ภาคใต้,2565
สตูล,122.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2162,หญิง,พันคน,ภาคใต้,2565
สมุทรปราการ,972.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2163,ชาย,พันคน,ภาคกลาง,2565
สมุทรปราการ,1093.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2164,หญิง,พันคน,ภาคกลาง,2565
สมุทรสงคราม,71.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2165,ชาย,พันคน,ภาคกลาง,2565
สมุทรสงคราม,76.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2166,หญิง,พันคน,ภาคกลาง,2565
สมุทรสาคร,464.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2167,ชาย,พันคน,ภาคกลาง,2565
สมุทรสาคร,520.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2168,หญิง,พันคน,ภาคกลาง,2565
สระแก้ว,267.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2169,ชาย,พันคน,ภาคกลาง,2565
สระแก้ว,280.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2170,หญิง,พันคน,ภาคกลาง,2565
สระบุรี,315.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2171,ชาย,พันคน,ภาคกลาง,2565
สระบุรี,336.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2172,หญิง,พันคน,ภาคกลาง,2565
สิงห์บุรี,76.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2173,ชาย,พันคน,ภาคกลาง,2565
สิงห์บุรี,81.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2174,หญิง,พันคน,ภาคกลาง,2565
สุโขทัย,244.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2175,ชาย,พันคน,ภาคเหนือ,2565
สุโขทัย,270.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2176,หญิง,พันคน,ภาคเหนือ,2565
สุพรรณบุรี,342.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2177,ชาย,พันคน,ภาคกลาง,2565
สุพรรณบุรี,366.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2178,หญิง,พันคน,ภาคกลาง,2565
สุราษฎร์ธานี,447.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2179,ชาย,พันคน,ภาคใต้,2565
สุราษฎร์ธานี,483.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2180,หญิง,พันคน,ภาคใต้,2565
สุรินทร์,405.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2181,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สุรินทร์,448.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2182,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองคาย,175.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2183,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองคาย,197.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2184,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองบัวลำภู,182.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2185,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองบัวลำภู,202.9,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2186,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อ่างทอง,101.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2187,ชาย,พันคน,ภาคกลาง,2565
อ่างทอง,107.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2188,หญิง,พันคน,ภาคกลาง,2565
อำนาจเจริญ,109.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2189,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อำนาจเจริญ,120.7,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2190,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุดรธานี,486.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2191,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุดรธานี,537.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2192,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุตรดิตถ์,161.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2193,ชาย,พันคน,ภาคเหนือ,2565
อุตรดิตถ์,179.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2194,หญิง,พันคน,ภาคเหนือ,2565
อุทัยธานี,109.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2195,ชาย,พันคน,ภาคเหนือ,2565
อุทัยธานี,121.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2196,หญิง,พันคน,ภาคเหนือ,2565
อุบลราชธานี,672.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2197,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุบลราชธานี,744.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,2198,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
กระบี่,165.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2199,ชาย,พันคน,ภาคใต้,2565
กระบี่,178.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2200,หญิง,พันคน,ภาคใต้,2565
กรุงเทพมหานคร,3729.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2201,ชาย,พันคน,กรุงเทพมหานคร,2565
กรุงเทพมหานคร,4130.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2202,หญิง,พันคน,กรุงเทพมหานคร,2565
กาญจนบุรี,336.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2203,ชาย,พันคน,ภาคกลาง,2565
กาญจนบุรี,360.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2204,หญิง,พันคน,ภาคกลาง,2565
กาฬสินธุ์,304.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2205,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
กาฬสินธุ์,337.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2206,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
กำแพงเพชร,314.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2207,ชาย,พันคน,ภาคเหนือ,2565
กำแพงเพชร,348.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2208,หญิง,พันคน,ภาคเหนือ,2565
ขอนแก่น,665.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2209,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ขอนแก่น,736.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2210,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
จันทบุรี,228.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2211,ชาย,พันคน,ภาคกลาง,2565
จันทบุรี,243.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2212,หญิง,พันคน,ภาคกลาง,2565
ฉะเชิงเทรา,360.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2213,ชาย,พันคน,ภาคกลาง,2565
ฉะเชิงเทรา,383.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2214,หญิง,พันคน,ภาคกลาง,2565
ชลบุรี,797.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2215,ชาย,พันคน,ภาคกลาง,2565
ชลบุรี,844.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2216,หญิง,พันคน,ภาคกลาง,2565
ชัยนาท,118.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2217,ชาย,พันคน,ภาคกลาง,2565
ชัยนาท,126.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2218,หญิง,พันคน,ภาคกลาง,2565
ชัยภูมิ,358.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2219,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ชัยภูมิ,396.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2220,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ชุมพร,192.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2221,ชาย,พันคน,ภาคใต้,2565
ชุมพร,207.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2222,หญิง,พันคน,ภาคใต้,2565
เชียงราย,456.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2223,ชาย,พันคน,ภาคเหนือ,2565
เชียงราย,505.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2224,หญิง,พันคน,ภาคเหนือ,2565
เชียงใหม่,723.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2225,ชาย,พันคน,ภาคเหนือ,2565
เชียงใหม่,799.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2226,หญิง,พันคน,ภาคเหนือ,2565
ตรัง,241.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2227,ชาย,พันคน,ภาคใต้,2565
ตรัง,261.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2228,หญิง,พันคน,ภาคใต้,2565
ตราด,110.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2229,ชาย,พันคน,ภาคกลาง,2565
ตราด,118.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2230,หญิง,พันคน,ภาคกลาง,2565
ตาก,215.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2231,ชาย,พันคน,ภาคเหนือ,2565
ตาก,238.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2232,หญิง,พันคน,ภาคเหนือ,2565
นครนายก,105.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2233,ชาย,พันคน,ภาคกลาง,2565
นครนายก,112.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2234,หญิง,พันคน,ภาคกลาง,2565
นครปฐม,523.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2235,ชาย,พันคน,ภาคกลาง,2565
นครปฐม,587.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2236,หญิง,พันคน,ภาคกลาง,2565
นครพนม,211.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2237,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
นครพนม,234.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2238,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
นครราชสีมา,973.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2239,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
นครราชสีมา,1076.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2240,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
นครศรีธรรมราช,580.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2241,ชาย,พันคน,ภาคใต้,2565
นครศรีธรรมราช,627.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2242,หญิง,พันคน,ภาคใต้,2565
นครสวรรค์,363.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2243,ชาย,พันคน,ภาคเหนือ,2565
นครสวรรค์,403.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2244,หญิง,พันคน,ภาคเหนือ,2565
นนทบุรี,774.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2245,ชาย,พันคน,ภาคกลาง,2565
นนทบุรี,868.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2246,หญิง,พันคน,ภาคกลาง,2565
นราธิวาส,280.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2247,ชาย,พันคน,ภาคใต้,2565
นราธิวาส,302.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2248,หญิง,พันคน,ภาคใต้,2565
น่าน,176.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2249,ชาย,พันคน,ภาคเหนือ,2565
น่าน,195.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2250,หญิง,พันคน,ภาคเหนือ,2565
บึงกาฬ,140.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2251,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
บึงกาฬ,152.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2252,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
บุรีรัมย์,463.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2253,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
บุรีรัมย์,513.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2254,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ปทุมธานี,775.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2255,ชาย,พันคน,ภาคกลาง,2565
ปทุมธานี,870.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2256,หญิง,พันคน,ภาคกลาง,2565
ประจวบคีรีขันธ์,196.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2257,ชาย,พันคน,ภาคกลาง,2565
ประจวบคีรีขันธ์,209.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2258,หญิง,พันคน,ภาคกลาง,2565
ปราจีนบุรี,260.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2259,ชาย,พันคน,ภาคกลาง,2565
ปราจีนบุรี,282.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2260,หญิง,พันคน,ภาคกลาง,2565
ปัตตานี,247.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2261,ชาย,พันคน,ภาคใต้,2565
ปัตตานี,267.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2262,หญิง,พันคน,ภาคใต้,2565
พระนครศรีอยุธยา,380.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2263,ชาย,พันคน,ภาคกลาง,2565
พระนครศรีอยุธยา,404.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2264,หญิง,พันคน,ภาคกลาง,2565
พะเยา,145.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2265,ชาย,พันคน,ภาคเหนือ,2565
พะเยา,161.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2266,หญิง,พันคน,ภาคเหนือ,2565
พังงา,95.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2267,ชาย,พันคน,ภาคใต้,2565
พังงา,102.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2268,หญิง,พันคน,ภาคใต้,2565
พัทลุง,186.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2269,ชาย,พันคน,ภาคใต้,2565
พัทลุง,202.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2270,หญิง,พันคน,ภาคใต้,2565
พิจิตร,202.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2271,ชาย,พันคน,ภาคเหนือ,2565
พิจิตร,224.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2272,หญิง,พันคน,ภาคเหนือ,2565
พิษณุโลก,360.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2273,ชาย,พันคน,ภาคเหนือ,2565
พิษณุโลก,399.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2274,หญิง,พันคน,ภาคเหนือ,2565
เพชรบุรี,203.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2275,ชาย,พันคน,ภาคกลาง,2565
เพชรบุรี,218.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2276,หญิง,พันคน,ภาคกลาง,2565
เพชรบูรณ์,363.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2277,ชาย,พันคน,ภาคเหนือ,2565
เพชรบูรณ์,402.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2278,หญิง,พันคน,ภาคเหนือ,2565
แพร่,147.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2279,ชาย,พันคน,ภาคเหนือ,2565
แพร่,163.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2280,หญิง,พันคน,ภาคเหนือ,2565
ภูเก็ต,236.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2281,ชาย,พันคน,ภาคใต้,2565
ภูเก็ต,253.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2282,หญิง,พันคน,ภาคใต้,2565
มหาสารคาม,299.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2283,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
มหาสารคาม,330.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2284,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
มุกดาหาร,166.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2285,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
มุกดาหาร,184.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2286,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
แม่ฮ่องสอน,97.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2287,ชาย,พันคน,ภาคเหนือ,2565
แม่ฮ่องสอน,107.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2288,หญิง,พันคน,ภาคเหนือ,2565
ยโสธร,174.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2289,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ยโสธร,192.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2290,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ยะลา,182.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2291,ชาย,พันคน,ภาคใต้,2565
ยะลา,197.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2292,หญิง,พันคน,ภาคใต้,2565
ร้อยเอ็ด,406.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2293,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ร้อยเอ็ด,449.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2294,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ระนอง,110.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2295,ชาย,พันคน,ภาคใต้,2565
ระนอง,118.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2296,หญิง,พันคน,ภาคใต้,2565
ระยอง,436.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2297,ชาย,พันคน,ภาคกลาง,2565
ระยอง,463.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2298,หญิง,พันคน,ภาคกลาง,2565
ราชบุรี,328.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2299,ชาย,พันคน,ภาคกลาง,2565
ราชบุรี,351.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2300,หญิง,พันคน,ภาคกลาง,2565
ลพบุรี,319.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2301,ชาย,พันคน,ภาคกลาง,2565
ลพบุรี,339.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2302,หญิง,พันคน,ภาคกลาง,2565
ลำปาง,279.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2303,ชาย,พันคน,ภาคเหนือ,2565
ลำปาง,309.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2304,หญิง,พันคน,ภาคเหนือ,2565
ลำพูน,156.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2305,ชาย,พันคน,ภาคเหนือ,2565
ลำพูน,172.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2306,หญิง,พันคน,ภาคเหนือ,2565
เลย,208.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2307,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
เลย,231.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2308,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ศรีสะเกษ,362.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2309,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
ศรีสะเกษ,401.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2310,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สกลนคร,354.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2311,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สกลนคร,391.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2312,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สงขลา,647.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2313,ชาย,พันคน,ภาคใต้,2565
สงขลา,699.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2314,หญิง,พันคน,ภาคใต้,2565
สตูล,113.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2315,ชาย,พันคน,ภาคใต้,2565
สตูล,122.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2316,หญิง,พันคน,ภาคใต้,2565
สมุทรปราการ,976.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2317,ชาย,พันคน,ภาคกลาง,2565
สมุทรปราการ,1098.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2318,หญิง,พันคน,ภาคกลาง,2565
สมุทรสงคราม,71.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2319,ชาย,พันคน,ภาคกลาง,2565
สมุทรสงคราม,76.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2320,หญิง,พันคน,ภาคกลาง,2565
สมุทรสาคร,465.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2321,ชาย,พันคน,ภาคกลาง,2565
สมุทรสาคร,521.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2322,หญิง,พันคน,ภาคกลาง,2565
สระแก้ว,268.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2323,ชาย,พันคน,ภาคกลาง,2565
สระแก้ว,281.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2324,หญิง,พันคน,ภาคกลาง,2565
สระบุรี,316.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2325,ชาย,พันคน,ภาคกลาง,2565
สระบุรี,336.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2326,หญิง,พันคน,ภาคกลาง,2565
สิงห์บุรี,76.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2327,ชาย,พันคน,ภาคกลาง,2565
สิงห์บุรี,81.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2328,หญิง,พันคน,ภาคกลาง,2565
สุโขทัย,244.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2329,ชาย,พันคน,ภาคเหนือ,2565
สุโขทัย,270.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2330,หญิง,พันคน,ภาคเหนือ,2565
สุพรรณบุรี,342.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2331,ชาย,พันคน,ภาคกลาง,2565
สุพรรณบุรี,366.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2332,หญิง,พันคน,ภาคกลาง,2565
สุราษฎร์ธานี,448.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2333,ชาย,พันคน,ภาคใต้,2565
สุราษฎร์ธานี,484.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2334,หญิง,พันคน,ภาคใต้,2565
สุรินทร์,405.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2335,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
สุรินทร์,448.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2336,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองคาย,175.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2337,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองคาย,197.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2338,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองบัวลำภู,182.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2339,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
หนองบัวลำภู,202.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2340,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อ่างทอง,101.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2341,ชาย,พันคน,ภาคกลาง,2565
อ่างทอง,107.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2342,หญิง,พันคน,ภาคกลาง,2565
อำนาจเจริญ,109.6,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2343,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อำนาจเจริญ,120.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2344,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุดรธานี,486.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2345,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุดรธานี,537.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2346,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุตรดิตถ์,161.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2347,ชาย,พันคน,ภาคเหนือ,2565
อุตรดิตถ์,179.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2348,หญิง,พันคน,ภาคเหนือ,2565
อุทัยธานี,109.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2349,ชาย,พันคน,ภาคเหนือ,2565
อุทัยธานี,121.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2350,หญิง,พันคน,ภาคเหนือ,2565
อุบลราชธานี,673.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2351,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
อุบลราชธานี,745.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,2352,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2565
กระบี่,165.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2353,ชาย,พันคน,ภาคใต้,2565
กระบี่,178.5,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2354,หญิง,พันคน,ภาคใต้,2565
กรุงเทพมหานคร,3730.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,2355,ชาย,พันคน,กรุงเทพมหานคร,2565
