province,sex,quarter,_id,year,value,attribute,variable,unit,source
นครสวรรค์,หญิง,ไตรมาสที่ 1,4821,2565,6325.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4822,2565,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4823,2565,2.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4824,2565,2.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4825,2565,7490.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4826,2565,2354.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4827,2565,5136.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4828,2565,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4829,2565,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4830,2565,2.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4831,2565,1479.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4832,2565,744.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4833,2565,735.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4834,2565,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4835,2565,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4836,2565,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4837,2565,538.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4838,2565,320.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4839,2565,218.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4840,2565,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4841,2565,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4842,2565,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4843,2566,6151.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4844,2566,2605.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4845,2566,3546.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4846,2566,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4847,2566,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4848,2566,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4849,2566,4608.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4850,2566,3619.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4851,2566,989.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4852,2566,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4853,2566,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4854,2566,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4855,2566,1345.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4856,2566,586.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4857,2566,759.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4858,2566,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4859,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4860,2566,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4861,2566,2747.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4862,2566,1023.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4863,2566,1724.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4864,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4865,2566,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4866,2566,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4867,2567,3116.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4868,2567,1225.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4869,2567,1891.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4870,2567,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4871,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4872,2567,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4873,2567,3464.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4874,2567,2273.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4875,2567,1191.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 2,4876,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 2,4877,2567,0.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 2,4878,2567,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4879,2567,1098.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4880,2567,234.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4881,2567,863.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 3,4882,2567,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 3,4883,2567,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 3,4884,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4885,2567,2054.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4886,2567,317.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4887,2567,1737.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 4,4888,2567,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 4,4889,2567,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 4,4890,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4891,2568,4904.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4892,2568,2869.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4893,2568,2035.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,รวม,ไตรมาสที่ 1,4894,2568,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,ชาย,ไตรมาสที่ 1,4895,2568,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
นครสวรรค์,หญิง,ไตรมาสที่ 1,4896,2568,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4897,2564,852.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4898,2564,779.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4899,2564,73.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4900,2564,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4901,2564,1.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4902,2564,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4903,2564,858.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4904,2564,542.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4905,2564,316.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4906,2564,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4907,2564,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4908,2564,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4909,2564,261.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4910,2564,121.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4911,2564,140.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4912,2564,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4913,2564,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4914,2564,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4915,2564,677.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4916,2564,234.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4917,2564,443.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4918,2564,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4919,2564,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4920,2564,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4921,2565,1110.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4922,2565,955.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4923,2565,155.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4924,2565,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4925,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4926,2565,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4927,2565,1341.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4928,2565,1306.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4929,2565,35.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4930,2565,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4931,2565,1.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4932,2565,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4933,2565,1925.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4934,2565,1482.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4935,2565,443.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4936,2565,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4937,2565,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4938,2565,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4939,2565,1825.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4940,2565,1020.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4941,2565,805.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4942,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4943,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4944,2565,1.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4945,2566,314.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4946,2566,248.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4947,2566,66.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4948,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4949,2566,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4950,2566,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4951,2566,374.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4952,2566,142.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4953,2566,232.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4954,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4955,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4956,2566,0.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4957,2566,1607.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4958,2566,417.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4959,2566,1190.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4960,2566,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4961,2566,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4962,2566,1.8,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4963,2566,321.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4964,2566,321.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4965,2566,0.0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4966,2566,0.2,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4967,2566,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4968,2566,0.0,ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4969,2567,2086.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4970,2567,388.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4971,2567,1698.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4972,2567,1.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4973,2567,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4974,2567,2.3,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4975,2567,997.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4976,2567,0.0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4977,2567,997.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 2,4978,2567,0.6,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 2,4979,2567,0.0,ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 2,4980,2567,1.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4981,2567,1353.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4982,2567,861.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4983,2567,493.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 3,4984,2567,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 3,4985,2567,1.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 3,4986,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4987,2567,1063.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4988,2567,750.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4989,2567,313.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 4,4990,2567,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 4,4991,2567,0.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 4,4992,2567,0.5,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4993,2568,618.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4994,2568,557.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4995,2568,61.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,รวม,ไตรมาสที่ 1,4996,2568,0.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,ชาย,ไตรมาสที่ 1,4997,2568,0.7,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
อุทัยธานี,หญิง,ไตรมาสที่ 1,4998,2568,0.1,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,รวม,ไตรมาสที่ 1,4999,2564,14651.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,ชาย,ไตรมาสที่ 1,5000,2564,6707.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,หญิง,ไตรมาสที่ 1,5001,2564,7945.0,,ผู้ว่างงาน,คน,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,รวม,ไตรมาสที่ 1,5002,2564,3.4,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,ชาย,ไตรมาสที่ 1,5003,2564,2.9,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,หญิง,ไตรมาสที่ 1,5004,2564,4.0,,อัตราการว่างงาน,ร้อยละ,สำนักงานสถิติแห่งชาติ
