﻿year,quarter,industry,_id,region,value,unit,source
2567,ไตรมาส 2,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,184,4) ภาคตะวันออกเฉียงเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,16. การศึกษา,185,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,186,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,18. ศิลปะ ความบันเทิง และนันทนาการ,187,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,19. กิจกรรมบริการด้านอื่น ๆ,188,4) ภาคตะวันออกเฉียงเหนือ,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,189,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,01.เกษตรกรรม การป่าไม้ และการประมง,190,5) ภาคใต้,2.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,02.การทำเหมืองแร่ และเหมืองหิน,191,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,03. การผลิต,192,5) ภาคใต้,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,193,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,194,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,06. การก่อสร้าง,195,5) ภาคใต้,2.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,196,5) ภาคใต้,7.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,08. การขนส่ง และสถานที่เก็บสินค้า,197,5) ภาคใต้,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,09. ที่พักแรมและบริการด้านอาหาร,198,5) ภาคใต้,7.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,10.  ข้อมูลข่าวสารและการสื่อสาร,199,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,11.กิจกรรมทางการเงินและการประกันภัย,200,5) ภาคใต้,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,12. กิจกรรมอสังหาริมทรัพย์,201,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,202,5) ภาคใต้,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,14. กิจกรรมการบริหารและการบริการสนับสนุน,203,5) ภาคใต้,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,204,5) ภาคใต้,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,16. การศึกษา,205,5) ภาคใต้,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,206,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,18. ศิลปะ ความบันเทิง และนันทนาการ,207,5) ภาคใต้,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,19. กิจกรรมบริการด้านอื่น ๆ,208,5) ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,209,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,01.เกษตรกรรม การป่าไม้ และการประมง,210,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,02.การทำเหมืองแร่ และเหมืองหิน,211,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,03. การผลิต,212,1) กรุงเทพมหานคร,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,213,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,214,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,06. การก่อสร้าง,215,1) กรุงเทพมหานคร,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,216,1) กรุงเทพมหานคร,8.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,08. การขนส่ง และสถานที่เก็บสินค้า,217,1) กรุงเทพมหานคร,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,09. ที่พักแรมและบริการด้านอาหาร,218,1) กรุงเทพมหานคร,3.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,10.  ข้อมูลข่าวสารและการสื่อสาร,219,1) กรุงเทพมหานคร,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,11.กิจกรรมทางการเงินและการประกันภัย,220,1) กรุงเทพมหานคร,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,12. กิจกรรมอสังหาริมทรัพย์,221,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,222,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,14. กิจกรรมการบริหารและการบริการสนับสนุน,223,1) กรุงเทพมหานคร,3.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,224,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,16. การศึกษา,225,1) กรุงเทพมหานคร,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,226,1) กรุงเทพมหานคร,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,18. ศิลปะ ความบันเทิง และนันทนาการ,227,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,19. กิจกรรมบริการด้านอื่น ๆ,228,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,229,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,21. กิจกรรมขององค์การระหว่างประเทศ,230,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,22. ไม่ทราบ,231,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,01.เกษตรกรรม การป่าไม้ และการประมง,232,2) ภาคกลาง,5.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,02.การทำเหมืองแร่ และเหมืองหิน,233,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,03. การผลิต,234,2) ภาคกลาง,19.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,235,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,236,2) ภาคกลาง,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,06. การก่อสร้าง,237,2) ภาคกลาง,4.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,238,2) ภาคกลาง,18.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,08. การขนส่ง และสถานที่เก็บสินค้า,239,2) ภาคกลาง,7.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,09. ที่พักแรมและบริการด้านอาหาร,240,2) ภาคกลาง,4.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,10.  ข้อมูลข่าวสารและการสื่อสาร,241,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,11.กิจกรรมทางการเงินและการประกันภัย,242,2) ภาคกลาง,2.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,12. กิจกรรมอสังหาริมทรัพย์,243,2) ภาคกลาง,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,244,2) ภาคกลาง,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,14. กิจกรรมการบริหารและการบริการสนับสนุน,245,2) ภาคกลาง,3.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,246,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,16. การศึกษา,247,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,248,2) ภาคกลาง,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,18. ศิลปะ ความบันเทิง และนันทนาการ,249,2) ภาคกลาง,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,19. กิจกรรมบริการด้านอื่น ๆ,250,2) ภาคกลาง,2.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,251,2) ภาคกลาง,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,22. ไม่ทราบ,252,2) ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,01.เกษตรกรรม การป่าไม้ และการประมง,253,3) ภาคเหนือ,3.6,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,02.การทำเหมืองแร่ และเหมืองหิน,254,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,03. การผลิต,255,3) ภาคเหนือ,4.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,256,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,257,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,06. การก่อสร้าง,258,3) ภาคเหนือ,6.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,259,3) ภาคเหนือ,7.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,08. การขนส่ง และสถานที่เก็บสินค้า,260,3) ภาคเหนือ,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,09. ที่พักแรมและบริการด้านอาหาร,261,3) ภาคเหนือ,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,10.  ข้อมูลข่าวสารและการสื่อสาร,262,3) ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,11.กิจกรรมทางการเงินและการประกันภัย,263,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,12. กิจกรรมอสังหาริมทรัพย์,264,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,265,3) ภาคเหนือ,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,14. กิจกรรมการบริหารและการบริการสนับสนุน,266,3) ภาคเหนือ,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,267,3) ภาคเหนือ,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,16. การศึกษา,268,3) ภาคเหนือ,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,269,3) ภาคเหนือ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,18. ศิลปะ ความบันเทิง และนันทนาการ,270,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,19. กิจกรรมบริการด้านอื่น ๆ,271,3) ภาคเหนือ,1.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,272,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,21. กิจกรรมขององค์การระหว่างประเทศ,273,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,22. ไม่ทราบ,274,3) ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,01.เกษตรกรรม การป่าไม้ และการประมง,275,4) ภาคตะวันออกเฉียงเหนือ,2.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,02.การทำเหมืองแร่ และเหมืองหิน,276,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,03. การผลิต,277,4) ภาคตะวันออกเฉียงเหนือ,7.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,278,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,279,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,08. การขนส่ง และสถานที่เก็บสินค้า,280,4) ภาคตะวันออกเฉียงเหนือ,1.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,09. ที่พักแรมและบริการด้านอาหาร,281,4) ภาคตะวันออกเฉียงเหนือ,2.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,10.  ข้อมูลข่าวสารและการสื่อสาร,282,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,11.กิจกรรมทางการเงินและการประกันภัย,283,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,12. กิจกรรมอสังหาริมทรัพย์,284,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,285,4) ภาคตะวันออกเฉียงเหนือ,1.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,14. กิจกรรมการบริหารและการบริการสนับสนุน,286,4) ภาคตะวันออกเฉียงเหนือ,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,287,4) ภาคตะวันออกเฉียงเหนือ,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,16. การศึกษา,288,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,289,4) ภาคตะวันออกเฉียงเหนือ,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,18. ศิลปะ ความบันเทิง และนันทนาการ,290,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,19. กิจกรรมบริการด้านอื่น ๆ,291,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,292,4) ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,01.เกษตรกรรม การป่าไม้ และการประมง,293,5) ภาคใต้,11.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,02.การทำเหมืองแร่ และเหมืองหิน,294,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,03. การผลิต,295,5) ภาคใต้,6.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,296,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,297,5) ภาคใต้,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,06. การก่อสร้าง,298,5) ภาคใต้,1.3,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,299,5) ภาคใต้,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,08. การขนส่ง และสถานที่เก็บสินค้า,300,5) ภาคใต้,4.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,09. ที่พักแรมและบริการด้านอาหาร,301,5) ภาคใต้,5.2,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,10.  ข้อมูลข่าวสารและการสื่อสาร,302,5) ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,11.กิจกรรมทางการเงินและการประกันภัย,303,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,12. กิจกรรมอสังหาริมทรัพย์,304,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,305,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,14. กิจกรรมการบริหารและการบริการสนับสนุน,306,5) ภาคใต้,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,307,5) ภาคใต้,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,16. การศึกษา,308,5) ภาคใต้,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,309,5) ภาคใต้,1.9,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,18. ศิลปะ ความบันเทิง และนันทนาการ,310,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,19. กิจกรรมบริการด้านอื่น ๆ,311,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,312,5) ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,01.เกษตรกรรม การป่าไม้ และการประมง,313,1) กรุงเทพมหานคร,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,02.การทำเหมืองแร่ และเหมืองหิน,314,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,03. การผลิต,315,1) กรุงเทพมหานคร,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,316,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,317,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,06. การก่อสร้าง,318,1) กรุงเทพมหานคร,1.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,319,1) กรุงเทพมหานคร,9.2,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,08. การขนส่ง และสถานที่เก็บสินค้า,320,1) กรุงเทพมหานคร,3.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,09. ที่พักแรมและบริการด้านอาหาร,321,1) กรุงเทพมหานคร,2.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,10.  ข้อมูลข่าวสารและการสื่อสาร,322,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,11.กิจกรรมทางการเงินและการประกันภัย,323,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,12. กิจกรรมอสังหาริมทรัพย์,324,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,325,1) กรุงเทพมหานคร,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,14. กิจกรรมการบริหารและการบริการสนับสนุน,326,1) กรุงเทพมหานคร,3.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,15.  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,327,1) กรุงเทพมหานคร,1.4,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,16. การศึกษา,328,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,17. กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,329,1) กรุงเทพมหานคร,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,18. ศิลปะ ความบันเทิง และนันทนาการ,330,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,19. กิจกรรมบริการด้านอื่น ๆ,331,1) กรุงเทพมหานคร,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,20. กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,332,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,21. กิจกรรมขององค์การระหว่างประเทศ,333,1) กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,22. ไม่ทราบ,334,1) กรุงเทพมหานคร,3.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,01.เกษตรกรรม การป่าไม้ และการประมง,335,2) กลาง,2.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,02.การทำเหมืองแร่ และเหมืองหิน,336,2) กลาง,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,03. การผลิต,337,2) กลาง,14.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,04. ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,338,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,05. การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,339,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,06. การก่อสร้าง,340,2) กลาง,7.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,07. การขายส่ง และการขายปลีก การซ่อมยานยนต์,341,2) กลาง,6.8,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,08. การขนส่ง และสถานที่เก็บสินค้า,342,2) กลาง,7.3,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,09. ที่พักแรมและบริการด้านอาหาร,343,2) กลาง,2.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,10.  ข้อมูลข่าวสารและการสื่อสาร,344,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,11.กิจกรรมทางการเงินและการประกันภัย,345,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,12. กิจกรรมอสังหาริมทรัพย์,346,2) กลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,13. กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,347,2) กลาง,0.1,พันคน,สำนักงานสถิติแห่งชาติ
