PROVINCE,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
สุราษฎร์ธานี,267.5,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1172,หญิง,พันคน,ภาคใต้,2563
กรุงเทพมหานคร,2816.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1173,ชาย,พันคน,กรุงเทพมหานคร,2564
กรุงเทพมหานคร,2628.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1174,หญิง,พันคน,กรุงเทพมหานคร,2564
กาญจนบุรี,243.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1175,ชาย,พันคน,ภาคกลาง,2564
กาญจนบุรี,195.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1176,หญิง,พันคน,ภาคกลาง,2564
จันทบุรี,193.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1177,ชาย,พันคน,ภาคกลาง,2564
จันทบุรี,175.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1178,หญิง,พันคน,ภาคกลาง,2564
ฉะเชิงเทรา,260.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1179,ชาย,พันคน,ภาคกลาง,2564
ฉะเชิงเทรา,199.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1180,หญิง,พันคน,ภาคกลาง,2564
ชลบุรี,588.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1181,ชาย,พันคน,ภาคกลาง,2564
ชลบุรี,474.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1182,หญิง,พันคน,ภาคกลาง,2564
ชัยนาท,92.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1183,ชาย,พันคน,ภาคกลาง,2564
ชัยนาท,80.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1184,หญิง,พันคน,ภาคกลาง,2564
ตราด,98.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1185,ชาย,พันคน,ภาคกลาง,2564
ตราด,75.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1186,หญิง,พันคน,ภาคกลาง,2564
นครนายก,82.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1187,ชาย,พันคน,ภาคกลาง,2564
นครนายก,71.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1188,หญิง,พันคน,ภาคกลาง,2564
นครปฐม,361.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1189,ชาย,พันคน,ภาคกลาง,2564
นครปฐม,344.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1190,หญิง,พันคน,ภาคกลาง,2564
นนทบุรี,514.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1191,ชาย,พันคน,ภาคกลาง,2564
นนทบุรี,445.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1192,หญิง,พันคน,ภาคกลาง,2564
ปทุมธานี,522.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1193,ชาย,พันคน,ภาคกลาง,2564
ปทุมธานี,459.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1194,หญิง,พันคน,ภาคกลาง,2564
ประจวบคีรีขันธ์,144.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1195,ชาย,พันคน,ภาคกลาง,2564
ประจวบคีรีขันธ์,114.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1196,หญิง,พันคน,ภาคกลาง,2564
ปราจีนบุรี,196.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1197,ชาย,พันคน,ภาคกลาง,2564
ปราจีนบุรี,178.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1198,หญิง,พันคน,ภาคกลาง,2564
พระนครศรีอยุธยา,264.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1199,ชาย,พันคน,ภาคกลาง,2564
พระนครศรีอยุธยา,233.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1200,หญิง,พันคน,ภาคกลาง,2564
ระยอง,320.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1201,ชาย,พันคน,ภาคกลาง,2564
ระยอง,250.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1202,หญิง,พันคน,ภาคกลาง,2564
ราชบุรี,213.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1203,หญิง,พันคน,ภาคกลาง,2564
ลพบุรี,230.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1204,ชาย,พันคน,ภาคกลาง,2564
ลพบุรี,187.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1205,หญิง,พันคน,ภาคกลาง,2564
สมุทรปราการ,731.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1206,ชาย,พันคน,ภาคกลาง,2564
สมุทรปราการ,636.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1207,หญิง,พันคน,ภาคกลาง,2564
สมุทรสงคราม,60.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1208,ชาย,พันคน,ภาคกลาง,2564
สมุทรสงคราม,51.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1209,หญิง,พันคน,ภาคกลาง,2564
สมุทรสาคร,376.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1210,ชาย,พันคน,ภาคกลาง,2564
สมุทรสาคร,334.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1211,หญิง,พันคน,ภาคกลาง,2564
สระบุรี,215.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1212,ชาย,พันคน,ภาคกลาง,2564
สระบุรี,184.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1213,หญิง,พันคน,ภาคกลาง,2564
สระแก้ว,192.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1214,ชาย,พันคน,ภาคกลาง,2564
สระแก้ว,155.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1215,หญิง,พันคน,ภาคกลาง,2564
สิงห์บุรี,55.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1216,ชาย,พันคน,ภาคกลาง,2564
สิงห์บุรี,53.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1217,หญิง,พันคน,ภาคกลาง,2564
สุพรรณบุรี,266.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1218,ชาย,พันคน,ภาคกลาง,2564
สุพรรณบุรี,209.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1219,หญิง,พันคน,ภาคกลาง,2564
อ่างทอง,73.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1220,ชาย,พันคน,ภาคกลาง,2564
อ่างทอง,68.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1221,หญิง,พันคน,ภาคกลาง,2564
เพชรบุรี,147.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1222,ชาย,พันคน,ภาคกลาง,2564
เพชรบุรี,137.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1223,หญิง,พันคน,ภาคกลาง,2564
กำแพงเพชร,222.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1224,ชาย,พันคน,ภาคเหนือ,2564
กำแพงเพชร,188.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1225,หญิง,พันคน,ภาคเหนือ,2564
ตาก,126.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1226,ชาย,พันคน,ภาคเหนือ,2564
ตาก,102.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1227,หญิง,พันคน,ภาคเหนือ,2564
นครสวรรค์,269.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1228,ชาย,พันคน,ภาคเหนือ,2564
นครสวรรค์,219.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1229,หญิง,พันคน,ภาคเหนือ,2564
น่าน,132.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1230,ชาย,พันคน,ภาคเหนือ,2564
น่าน,115.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1231,หญิง,พันคน,ภาคเหนือ,2564
พะเยา,110.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1232,ชาย,พันคน,ภาคเหนือ,2564
พะเยา,85.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1233,หญิง,พันคน,ภาคเหนือ,2564
พิจิตร,151.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1234,ชาย,พันคน,ภาคเหนือ,2564
พิจิตร,130.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1235,หญิง,พันคน,ภาคเหนือ,2564
พิษณุโลก,252.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1236,ชาย,พันคน,ภาคเหนือ,2564
พิษณุโลก,217.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1237,หญิง,พันคน,ภาคเหนือ,2564
ลำปาง,216.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1238,ชาย,พันคน,ภาคเหนือ,2564
ลำปาง,179.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1239,หญิง,พันคน,ภาคเหนือ,2564
ลำพูน,133.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1240,ชาย,พันคน,ภาคเหนือ,2564
ลำพูน,119.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1241,หญิง,พันคน,ภาคเหนือ,2564
สุโขทัย,177.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1242,ชาย,พันคน,ภาคเหนือ,2564
สุโขทัย,158.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1243,หญิง,พันคน,ภาคเหนือ,2564
อุตรดิตถ์,113.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1244,ชาย,พันคน,ภาคเหนือ,2564
อุตรดิตถ์,94.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1245,หญิง,พันคน,ภาคเหนือ,2564
อุทัยธานี,78.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1246,ชาย,พันคน,ภาคเหนือ,2564
อุทัยธานี,71.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1247,หญิง,พันคน,ภาคเหนือ,2564
เชียงราย,355.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1248,ชาย,พันคน,ภาคเหนือ,2564
เชียงราย,264.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1249,หญิง,พันคน,ภาคเหนือ,2564
เชียงใหม่,536.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1250,ชาย,พันคน,ภาคเหนือ,2564
เชียงใหม่,482.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1251,หญิง,พันคน,ภาคเหนือ,2564
เพชรบูรณ์,247.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1252,ชาย,พันคน,ภาคเหนือ,2564
เพชรบูรณ์,207.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1253,หญิง,พันคน,ภาคเหนือ,2564
แพร่,124.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1254,ชาย,พันคน,ภาคเหนือ,2564
แพร่,107.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1255,หญิง,พันคน,ภาคเหนือ,2564
แม่ฮ่องสอน,57.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1256,ชาย,พันคน,ภาคเหนือ,2564
แม่ฮ่องสอน,46.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1257,หญิง,พันคน,ภาคเหนือ,2564
กาฬสินธุ์,224.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1258,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
กาฬสินธุ์,169.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1259,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,452.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1260,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ขอนแก่น,373.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1261,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ชัยภูมิ,253.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1262,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ชัยภูมิ,199.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1263,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครพนม,145.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1264,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครพนม,134.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1265,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครราชสีมา,607.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1266,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
นครราชสีมา,490.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1267,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บึงกาฬ,92.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1268,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บึงกาฬ,76.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1269,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บุรีรัมย์,342.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1270,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
บุรีรัมย์,296.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1271,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มหาสารคาม,212.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1272,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มหาสารคาม,175.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1273,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มุกดาหาร,101.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1274,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
มุกดาหาร,84.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1275,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ยโสธร,133.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1276,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ยโสธร,123.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1277,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ร้อยเอ็ด,304.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1278,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ร้อยเอ็ด,251.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1279,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ศรีสะเกษ,284.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1280,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
ศรีสะเกษ,232.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1281,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
สกลนคร,164.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1282,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
สุรินทร์,276.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1283,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
สุรินทร์,233.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1284,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
หนองคาย,111.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1285,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
หนองคาย,90.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1286,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
หนองบัวลำภู,118.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1287,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
หนองบัวลำภู,89.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1288,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อำนาจเจริญ,60.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1289,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อำนาจเจริญ,48.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1290,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อุดรธานี,333.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1291,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อุดรธานี,249.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1292,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อุบลราชธานี,462.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1293,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
อุบลราชธานี,379.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1294,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
เลย,163.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1295,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
เลย,140.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1296,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2564
กระบี่,120.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1297,ชาย,พันคน,ภาคใต้,2564
กระบี่,88.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1298,หญิง,พันคน,ภาคใต้,2564
ชุมพร,165.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1299,ชาย,พันคน,ภาคใต้,2564
ชุมพร,121.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1300,หญิง,พันคน,ภาคใต้,2564
ตรัง,201.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1301,ชาย,พันคน,ภาคใต้,2564
ตรัง,178.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1302,หญิง,พันคน,ภาคใต้,2564
นครศรีธรรมราช,495.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1303,ชาย,พันคน,ภาคใต้,2564
นครศรีธรรมราช,421.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1304,หญิง,พันคน,ภาคใต้,2564
นราธิวาส,174.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1305,ชาย,พันคน,ภาคใต้,2564
นราธิวาส,126.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1306,หญิง,พันคน,ภาคใต้,2564
ปัตตานี,169.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1307,ชาย,พันคน,ภาคใต้,2564
ปัตตานี,139.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1308,หญิง,พันคน,ภาคใต้,2564
พังงา,87.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1309,ชาย,พันคน,ภาคใต้,2564
พังงา,62.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1310,หญิง,พันคน,ภาคใต้,2564
พัทลุง,158.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1311,ชาย,พันคน,ภาคใต้,2564
พัทลุง,146.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1312,หญิง,พันคน,ภาคใต้,2564
ภูเก็ต,159.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1313,ชาย,พันคน,ภาคใต้,2564
ภูเก็ต,126.8,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1314,หญิง,พันคน,ภาคใต้,2564
ยะลา,123.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1315,ชาย,พันคน,ภาคใต้,2564
ยะลา,101.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1316,หญิง,พันคน,ภาคใต้,2564
ระนอง,84.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1317,ชาย,พันคน,ภาคใต้,2564
ระนอง,52.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1318,หญิง,พันคน,ภาคใต้,2564
สงขลา,446.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1319,ชาย,พันคน,ภาคใต้,2564
สงขลา,394.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1320,หญิง,พันคน,ภาคใต้,2564
สตูล,82.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1321,ชาย,พันคน,ภาคใต้,2564
สตูล,62.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1322,หญิง,พันคน,ภาคใต้,2564
สุราษฎร์ธานี,340.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1323,ชาย,พันคน,ภาคใต้,2564
สุราษฎร์ธานี,286.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1324,หญิง,พันคน,ภาคใต้,2564
กรุงเทพมหานคร,2803.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1325,ชาย,พันคน,กรุงเทพมหานคร,2564
กรุงเทพมหานคร,2571.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1326,หญิง,พันคน,กรุงเทพมหานคร,2564
กาญจนบุรี,248.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1327,ชาย,พันคน,ภาคกลาง,2564
กาญจนบุรี,191.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1328,หญิง,พันคน,ภาคกลาง,2564
จันทบุรี,198.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1329,ชาย,พันคน,ภาคกลาง,2564
จันทบุรี,175.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1330,หญิง,พันคน,ภาคกลาง,2564
ฉะเชิงเทรา,259.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1331,ชาย,พันคน,ภาคกลาง,2564
ฉะเชิงเทรา,213.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1332,หญิง,พันคน,ภาคกลาง,2564
ชลบุรี,582.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1333,ชาย,พันคน,ภาคกลาง,2564
ชลบุรี,486.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1334,หญิง,พันคน,ภาคกลาง,2564
ชัยนาท,95.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1335,ชาย,พันคน,ภาคกลาง,2564
ชัยนาท,80.9,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1336,หญิง,พันคน,ภาคกลาง,2564
ตราด,99.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1337,ชาย,พันคน,ภาคกลาง,2564
ตราด,74.9,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1338,หญิง,พันคน,ภาคกลาง,2564
นครนายก,85.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1339,ชาย,พันคน,ภาคกลาง,2564
นครนายก,70.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1340,หญิง,พันคน,ภาคกลาง,2564
นครปฐม,367.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1341,ชาย,พันคน,ภาคกลาง,2564
นครปฐม,333.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1342,หญิง,พันคน,ภาคกลาง,2564
นนทบุรี,510.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1343,ชาย,พันคน,ภาคกลาง,2564
นนทบุรี,445.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1344,หญิง,พันคน,ภาคกลาง,2564
ปทุมธานี,518.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1345,ชาย,พันคน,ภาคกลาง,2564
ปทุมธานี,462.8,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1346,หญิง,พันคน,ภาคกลาง,2564
ประจวบคีรีขันธ์,145.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1347,ชาย,พันคน,ภาคกลาง,2564
ประจวบคีรีขันธ์,111.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1348,หญิง,พันคน,ภาคกลาง,2564
ปราจีนบุรี,202.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1349,ชาย,พันคน,ภาคกลาง,2564
ปราจีนบุรี,175.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1350,หญิง,พันคน,ภาคกลาง,2564
พระนครศรีอยุธยา,253.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1351,ชาย,พันคน,ภาคกลาง,2564
พระนครศรีอยุธยา,235.8,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1352,หญิง,พันคน,ภาคกลาง,2564
ระยอง,324.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1353,ชาย,พันคน,ภาคกลาง,2564
ระยอง,248.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1354,หญิง,พันคน,ภาคกลาง,2564
ราชบุรี,244.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1355,ชาย,พันคน,ภาคกลาง,2564
ราชบุรี,206.9,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1356,หญิง,พันคน,ภาคกลาง,2564
ลพบุรี,230.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1357,ชาย,พันคน,ภาคกลาง,2564
ลพบุรี,181.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1358,หญิง,พันคน,ภาคกลาง,2564
สมุทรปราการ,744.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1359,ชาย,พันคน,ภาคกลาง,2564
สมุทรปราการ,651.7,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1360,หญิง,พันคน,ภาคกลาง,2564
สมุทรสงคราม,60.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1361,ชาย,พันคน,ภาคกลาง,2564
สมุทรสงคราม,49.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1362,หญิง,พันคน,ภาคกลาง,2564
สมุทรสาคร,336.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,1363,หญิง,พันคน,ภาคกลาง,2564
