GENDER_NAME,MONTH_EMG_REGISTER,_id,CNT_PERSONAL,ZONE_REG_NAME,PROVINCE_NAME,YEAR_EMG_REGISTER,SSO_STATUS_NAME
หญิง,ธันวาคม,2618,3,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,2619,3,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 39
หญิง,ธันวาคม,2620,4,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,2621,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 33
หญิง,ธันวาคม,2622,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,2623,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 40
ชาย,ธันวาคม,2624,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 39
ชาย,ธันวาคม,2625,7,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
หญิง,ธันวาคม,2626,10,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2627,4,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2628,5,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2629,8,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2630,14,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2631,30,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2632,40,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2633,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2634,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2635,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2636,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2637,2,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2638,2,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2639,4,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2640,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2641,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2642,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2643,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2644,1,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2645,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2646,1,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2647,1,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2648,2,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2649,3,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2650,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2651,2,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2652,2,ภาคกลางส่วนกลาง,ลพบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2653,1,ภาคกลางส่วนกลาง,สระบุรี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2654,3,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2655,1,ภาคกลางส่วนกลาง,อ่างทอง,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2656,1,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2657,1,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2658,1,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2659,2,ภาคตะวันตก,ประจวบคีรีขันธ์,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2660,2,ภาคตะวันตก,ราชบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2661,1,ภาคตะวันตก,สมุทรสงคราม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2662,1,ภาคตะวันตก,เพชรบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2663,1,ภาคตะวันออก,ฉะเชิงเทรา,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2664,2,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2665,2,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2666,6,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2667,1,ภาคตะวันออก,ตราด,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2668,1,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2669,2,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2670,2,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2671,1,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2672,1,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2673,3,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2674,1,ภาคตะวันออกเฉียงเหนือ,นครพนม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2675,1,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2676,1,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2677,1,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2678,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2679,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2680,1,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2681,1,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2682,1,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2683,1,ภาคเหนือ,กำแพงเพชร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2684,1,ภาคเหนือ,กำแพงเพชร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2685,1,ภาคเหนือ,ตาก,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2686,1,ภาคเหนือ,นครสวรรค์,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2687,1,ภาคเหนือ,น่าน,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2688,3,ภาคเหนือ,พิษณุโลก,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2689,1,ภาคเหนือ,ลำปาง,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2690,1,ภาคเหนือ,ลำพูน,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2691,2,ภาคเหนือ,ลำพูน,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2692,1,ภาคเหนือ,สุโขทัย,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2693,1,ภาคเหนือ,สุโขทัย,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤศจิกายน,2694,1,ภาคเหนือ,เชียงราย,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2695,1,ภาคเหนือ,เชียงใหม่,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2696,1,ภาคเหนือ,เชียงใหม่,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2697,2,ภาคเหนือ,เชียงใหม่,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2698,3,ภาคเหนือ,เชียงใหม่,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2699,1,ภาคใต้ ,นครศรีธรรมราช,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2700,2,ภาคใต้ ,นครศรีธรรมราช,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2701,4,ภาคใต้ ,นครศรีธรรมราช,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2702,2,ภาคใต้ ,นราธิวาส,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2703,1,ภาคใต้ ,ปัตตานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2704,2,ภาคใต้ ,ปัตตานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2705,1,ภาคใต้ ,ภูเก็ต,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2706,3,ภาคใต้ ,ภูเก็ต,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤศจิกายน,2707,5,ภาคใต้ ,ภูเก็ต,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2708,1,ภาคใต้ ,ระนอง,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2709,1,ภาคใต้ ,ระนอง,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2710,1,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2711,1,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2712,3,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2713,3,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤศจิกายน,2714,4,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤศจิกายน,2715,7,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2716,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2717,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2718,3,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤศจิกายน,2719,6,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤศจิกายน,2720,7,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤษภาคม,2721,2,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2722,6,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2723,16,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2724,18,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2725,31,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2726,42,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2727,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2728,2,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2729,4,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2730,1,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2731,2,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2732,3,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2733,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2734,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2735,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2736,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2737,2,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2738,1,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2739,2,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2740,4,กรุงเทพมหานครและปริมณฑล,สมุทรสาคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2741,1,ภาคกลางส่วนกลาง,ชัยนาท,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2742,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2743,3,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2744,1,ภาคกลางส่วนกลาง,ลพบุรี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2745,2,ภาคกลางส่วนกลาง,ลพบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2746,1,ภาคกลางส่วนกลาง,สระบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2747,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2748,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2749,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2750,1,ภาคกลางส่วนกลาง,อ่างทอง,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2751,1,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2752,2,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2753,5,ภาคตะวันตก,ประจวบคีรีขันธ์,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2754,1,ภาคตะวันตก,ราชบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2755,1,ภาคตะวันตก,สมุทรสงคราม,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2756,1,ภาคตะวันตก,สมุทรสงคราม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2757,1,ภาคตะวันตก,เพชรบุรี,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2758,1,ภาคตะวันตก,เพชรบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2759,1,ภาคตะวันตก,เพชรบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2760,1,ภาคตะวันออก,จันทบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2761,1,ภาคตะวันออก,ฉะเชิงเทรา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2762,1,ภาคตะวันออก,ฉะเชิงเทรา,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2763,1,ภาคตะวันออก,ฉะเชิงเทรา,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2764,1,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2765,1,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2766,2,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2767,2,ภาคตะวันออก,ชลบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2768,2,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2769,2,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2770,2,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2771,5,ภาคตะวันออก,ระยอง,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2772,1,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤษภาคม,2773,1,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2774,2,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2775,1,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2776,1,ภาคตะวันออกเฉียงเหนือ,นครพนม,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2777,1,ภาคตะวันออกเฉียงเหนือ,นครพนม,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2778,2,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2779,1,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤษภาคม,2780,1,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2781,1,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2782,1,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2783,1,ภาคตะวันออกเฉียงเหนือ,สกลนคร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2784,1,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2785,1,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2786,2,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2787,1,ภาคเหนือ,นครสวรรค์,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2788,1,ภาคเหนือ,นครสวรรค์,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2789,1,ภาคเหนือ,พิษณุโลก,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2790,1,ภาคเหนือ,อุตรดิตถ์,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2791,1,ภาคเหนือ,อุตรดิตถ์,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤษภาคม,2792,1,ภาคเหนือ,เชียงราย,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2793,1,ภาคเหนือ,เชียงใหม่,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2794,1,ภาคใต้ ,กระบี่,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2795,1,ภาคใต้ ,ชุมพร,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2796,1,ภาคใต้ ,ตรัง,2562,ผู้ประกันตนมาตรา 40
ชาย,พฤษภาคม,2797,1,ภาคใต้ ,นครศรีธรรมราช,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2798,1,ภาคใต้ ,นครศรีธรรมราช,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2799,1,ภาคใต้ ,นราธิวาส,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2800,1,ภาคใต้ ,นราธิวาส,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2801,1,ภาคใต้ ,พังงา,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2802,1,ภาคใต้ ,พังงา,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2803,3,ภาคใต้ ,พัทลุง,2562,ผู้ประกันตนมาตรา 33
หญิง,พฤษภาคม,2804,4,ภาคใต้ ,ภูเก็ต,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2805,1,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2806,1,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2807,1,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2808,13,ภาคใต้ ,สงขลา,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2809,1,ภาคใต้ ,สตูล,2562,ผู้ประกันตนมาตรา 33
ชาย,พฤษภาคม,2810,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 39
หญิง,พฤษภาคม,2811,1,ภาคใต้ ,สุราษฎร์ธานี,2562,ผู้ประกันตนมาตรา 39
ชาย,พฤษภาคม,2812,5,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
หญิง,พฤษภาคม,2813,16,ไม่ระบุ,ไม่ระบุ,2562,ผู้ประกันตนมาตรา 40
ชาย,มกราคม,2814,5,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
ชาย,มกราคม,2815,6,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
หญิง,มกราคม,2816,7,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 39
หญิง,มกราคม,2817,12,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 40
ชาย,มกราคม,2818,24,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2819,31,กรุงเทพมหานครและปริมณฑล,กรุงเทพมหานคร,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2820,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 39
ชาย,มกราคม,2821,1,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2822,4,กรุงเทพมหานครและปริมณฑล,นครปฐม,2562,ผู้ประกันตนมาตรา 33
ชาย,มกราคม,2823,3,กรุงเทพมหานครและปริมณฑล,นนทบุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,มกราคม,2824,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 40
หญิง,มกราคม,2825,1,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,มกราคม,2826,2,กรุงเทพมหานครและปริมณฑล,ปทุมธานี,2562,ผู้ประกันตนมาตรา 33
ชาย,มกราคม,2827,1,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2828,5,กรุงเทพมหานครและปริมณฑล,สมุทรปราการ,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2829,1,ภาคกลางส่วนกลาง,พระนครศรีอยุธยา,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2830,1,ภาคกลางส่วนกลาง,ลพบุรี,2562,ผู้ประกันตนมาตรา 33
หญิง,มกราคม,2831,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 33
ชาย,มกราคม,2832,1,ภาคกลางส่วนกลาง,สิงห์บุรี,2562,ผู้ประกันตนมาตรา 39
ชาย,มกราคม,2833,1,ภาคตะวันตก,กาญจนบุรี,2562,ผู้ประกันตนมาตรา 33
