_id,permission,﻿year,unit,source,province,license_type,region,value
853,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,808610
854,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,ความยาว (เมตร),ภาคใต้,36132
855,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,41834
856,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,745142
857,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,ความยาว (เมตร),ภาคใต้,23950
858,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,37508
859,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,708034
860,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,ความยาว (เมตร),ภาคใต้,9611
861,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,40213
862,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,953290
863,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,ความยาว (เมตร),ภาคใต้,13011
864,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,พื้นที่ (ตารางเมตร),ภาคใต้,38049
865,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,533649
866,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,ความยาว (เมตร),ภาคใต้,930
867,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,12246
868,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,330608
869,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,ความยาว (เมตร),ภาคใต้,4735
870,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,14983
871,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,386820
872,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,ความยาว (เมตร),ภาคใต้,5595
873,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,23223
874,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,401666
875,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,ความยาว (เมตร),ภาคใต้,15324
876,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,พื้นที่ (ตารางเมตร),ภาคใต้,22113
877,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,121272
878,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,ความยาว (เมตร),ภาคใต้,1086
879,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,47
880,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,99519
881,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,ความยาว (เมตร),ภาคใต้,562
882,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,4432
883,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,127014
884,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,ความยาว (เมตร),ภาคใต้,986
885,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,13549
886,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,133903
887,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,ความยาว (เมตร),ภาคใต้,2277
888,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,พื้นที่ (ตารางเมตร),ภาคใต้,9003
889,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,1628835
890,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,ความยาว (เมตร),ภาคใต้,22005
891,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,33820
892,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,1413024
893,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,ความยาว (เมตร),ภาคใต้,21301
894,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,39426
895,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,1911206
896,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,ความยาว (เมตร),ภาคใต้,53650
897,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,102809
898,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,1917690
899,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,ความยาว (เมตร),ภาคใต้,22769
900,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,พื้นที่ (ตารางเมตร),ภาคใต้,58064
901,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,568131
902,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,ความยาว (เมตร),ภาคใต้,6473
903,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,29585
904,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,409129
905,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,ความยาว (เมตร),ภาคใต้,900
906,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,0
907,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,456393
908,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,ความยาว (เมตร),ภาคใต้,0
909,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,603
910,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,652838
911,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,ความยาว (เมตร),ภาคใต้,451
912,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,พื้นที่ (ตารางเมตร),ภาคใต้,5285
913,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,95190
914,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,ความยาว (เมตร),ภาคใต้,2455
915,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,1613
916,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,114900
917,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,ความยาว (เมตร),ภาคใต้,158
918,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,1810
919,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,110881
920,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,ความยาว (เมตร),ภาคใต้,264
921,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,18746
922,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,209058
923,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,ความยาว (เมตร),ภาคใต้,357
924,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,พื้นที่ (ตารางเมตร),ภาคใต้,14507
925,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,395173
926,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,ความยาว (เมตร),ภาคใต้,2829
927,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,28494
928,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,409170
929,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,ความยาว (เมตร),ภาคใต้,630
930,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,22429
931,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,381021
932,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,ความยาว (เมตร),ภาคใต้,1253
933,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,13835
934,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,429160
935,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,ความยาว (เมตร),ภาคใต้,2341
936,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,พื้นที่ (ตารางเมตร),ภาคใต้,15432
937,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,1628930
938,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,ความยาว (เมตร),ภาคใต้,19637
939,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,103349
940,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,1621508
941,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,ความยาว (เมตร),ภาคใต้,16694
942,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,27521
943,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,1430469
944,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,ความยาว (เมตร),ภาคใต้,20545
945,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,68081
946,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,1489491
947,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,ความยาว (เมตร),ภาคใต้,10724
948,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,พื้นที่ (ตารางเมตร),ภาคใต้,40962
949,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,108905
950,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,ความยาว (เมตร),ภาคใต้,1485
951,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,2695
952,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,132515
953,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,ความยาว (เมตร),ภาคใต้,442
954,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,2170
955,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,139534
956,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,ความยาว (เมตร),ภาคใต้,31
957,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,13547
958,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,127709
959,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,ความยาว (เมตร),ภาคใต้,765
960,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,พื้นที่ (ตารางเมตร),ภาคใต้,20111
961,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,336201
962,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,ความยาว (เมตร),ภาคใต้,5847
963,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,9849
964,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,301341
965,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,ความยาว (เมตร),ภาคใต้,546
966,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,9918
967,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,394608
968,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,ความยาว (เมตร),ภาคใต้,391
969,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,21038
970,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,321642
971,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,ความยาว (เมตร),ภาคใต้,513
972,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,พื้นที่ (ตารางเมตร),ภาคใต้,1736
973,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,48589
974,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,ความยาว (เมตร),ภาคใต้,0
975,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,103
976,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,65226
977,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,ความยาว (เมตร),ภาคใต้,222
978,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,4046
979,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,82144
980,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,ความยาว (เมตร),ภาคใต้,0
981,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,1089
982,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,109550
983,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,ความยาว (เมตร),ภาคใต้,2439
984,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,พื้นที่ (ตารางเมตร),ภาคใต้,2205
985,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,962519
986,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,ความยาว (เมตร),ภาคใต้,107
987,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,355
988,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,151369
989,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,ความยาว (เมตร),ภาคใต้,360
990,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,629
991,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,213197
992,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,ความยาว (เมตร),ภาคใต้,0
993,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,2455
994,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,185067
995,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,ความยาว (เมตร),ภาคใต้,64
996,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,พื้นที่ (ตารางเมตร),ภาคใต้,8334
997,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,พื้นที่ (ตารางเมตร),ภาคใต้,151252
998,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,ความยาว (เมตร),ภาคใต้,574
999,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,พื้นที่ (ตารางเมตร),ภาคใต้,14071
1000,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,พื้นที่ (ตารางเมตร),ภาคใต้,141534
1001,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,ความยาว (เมตร),ภาคใต้,3834
1002,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,พื้นที่ (ตารางเมตร),ภาคใต้,7482
1003,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ยะลา,พื้นที่ (ตารางเมตร),ภาคใต้,160582
