GPS_lat,_id,ปี,ชื่อโรงงาน,ประกอบกิจการ,GPS_lng,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,ผู้ประกอบการ
,2773,2565,ห้างหุ้นส่วนสามัญศุภฤกษ์,ฉีดพลาสติก,,74000,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร,นางอังคณา เหมือนมี
13.5135,2774,2565,บริษัท มหาชัย เทค จำกัด,ผลิตผลิตภัณฑ์พลาสติก ทำเม็ดพลาสติก บดหรือย่อยพลาสติก,100.247955,74000,บางหญ้าแพรก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท มหาชัย เทค จำกัด
13.64651667,2775,2565,บริษัท เอส.เอส.เอ.พี. เอ็นจิเนียริ่ง จำกัด,ผลิตเครื่องใช้พลาสติกต่างๆ และภาชนะบรรจุ,100.3116333,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท เอส.เอส.เอ.พี. เอ็นจิเนียริ่ง จำกัด
,2776,2565,บริษัท สิโน-สตาร์ โมลด์ จำกัด,ทำชิ้นส่วนและอุปกรณ์จากพลาสติก และทำแม่พิมพ์โลหะ กลึง เจาะ คว้าน กัด ไส เจียร เชื่อม,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท สิโน-สตาร์ โมลด์ จำกัด 
,2777,2565,,"ผลิตเครื่องใช้จากพลาสติก เช่น ถาด, กะละมัง, ขันน้ำ แก้ซ ฯลฯ",,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,นายมนัญชัย วงษ์คนดี
13.557977,2778,2565,ห้างหุ้นส่วนจำกัด ธนาพลพลาสติก,ทำผลิตภัณฑ์พลาสติก เช่น ฝาจุก ฝาขวด กล่องอิเล็คทรอนิกส์ ข้อต่อท่อน้ำ และทำแม่พิมพ์โลหะ,100.38004,10150,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด ธนาพลพลาสติก
13.640933,2779,2565,ห้างหุ้นส่วนจำกัด แสงไทย รุ่งเรือง,"ทำผลิตภัณฑ์จากพลาสติก เช่น กระถางต้นไม้, ถ้วยรองน้ำยาง, ไม้แขวนเสื้อ,รองเท้า",100.15047,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด แสงไทยรุ่งเรือง
13.67165,2780,2565,จอมพันธ์ กรุ๊ป บจก.,ฉีดพลาสติกเครื่องใช้ในครัวเรือน,100.30325,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,นายมงคล จอมพันธ์
13.64652,2781,2565,บริษัท ธรรมสรณ์ จำกัด,ผลิตถังบำบัดน้ำเสีย ถังเก็บน้ำพลาสติก และถังเก็บน้ำพลาสติกเสริมแรง,100.30493,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท ธรรมสรณ์ จำกัด
13.63346667,2782,2565,บริษัท สามห่วงทองอุตสาหกรรม (ประเทศไทย) จำกัด,ทำผลิตภัณฑ์จากพลาสติก เช่น ขันน้ำ แก้วน้ำ เครื่องใช้ในครัวเรือน,100.29695,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท ที.ซี.พี.อินเตอร์พลาส (ประเทศไทย) จำกัด
,2783,2565,ห้างหุ้นส่วนจำกัด ณัฎฐกิตติ์ พลาสติก,ทำเครื่องมือเครื่องใช้จากพลาสติก,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด ณัฏฐกิตติ์ พลาสติก
13.70096667,2784,2565,บริษัท แอคเซสซอรี่ เวิลด์ จำกัด,ผลิตเครื่องประดับและเครื่องใช้เล็ก ๆ จากพลาสติก,100.3083833,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท แอคเซสซอรี่ เวิลด์ จำกัด
13.57621667,2785,2565,บริษัท เมทเทิล พลาสติก จำกัด,ทำผลิตภัณฑ์จากพลาสติก เช่น ชิ้นส่วนอุปกรณ์ไฟฟ้ารถยนต์ ตลับแป้ง,100.3336667,74000,โคกขาม,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เมทเทิล พลาสติก จำกัด
,2786,2565,บริษัท อัฑฒ์วุฒิ อินดัสตรี้ จำกัด,ฉีดพลาสติกทั่วไป เช่น ท่อพลาสติก,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อัฑฒ์วุฒิ อินดัสตรี้ จำกัด
,2787,2565,บริษัท อาร์.ที.เอส.ดิเวลลอปเม้นท์ จำกัด,ผลิตผลิตภัณฑ์พลาสติก เช่น ถังน้ำพลาสติก,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อาร์.ที.เอส.ดิเวลลอปเม้นท์ จำกัด
13.49818333,2788,2565,บริษัท ยูไนเต็ด โพลี โปรดักท์ จำกัด,กาละมัง,100.1547667,74000,บางโทรัด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ยูไนเต็ด โพลี โปรดักท์ จำกัด
13.59688333,2789,2565,บริษัท วิคเตอร์ พลาสติก จำกัด,ทำของใช้จากพลาสติก เช่น ตะกร้า กระจาด,100.241,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท วิคเตอร์ พลาสติก จำกัด
13.60517,2790,2565,บริษัท แสงไทย ฟิตติ้ง อุตสาหกรรม จำกัด,ผลิตภัณฑ์จากพลาสติก เช่น ชิ้นส่วนเฟอร์นิเจอร์ ,100.35503,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท แสงไทย ฟิตติ้ง อุตสาหกรรม จำกัด
13.63941,2791,2565,บริษัท บี แอนด์ เอส พลาสติก จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น หวี ช้อน ฯลฯ,100.27886,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท บี แอนด์ เอส พลาสติก จำกัด
,2792,2565,บริษัท เค.เอ็น.เค.แมนูแฟคเจอริ่ง จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น อ่างผสมปูน ถังปูน บุ้งกี๋,,10150,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เค.เอ็น.เค.แมนูแฟคเจอริ่ง จำกัด
13.61234,2793,2565,บริษัท ทีพีโอ ออโต้ พาร์ท จำกัด ,ออกแบบรับจ้าง ทำสี และผลิตงาน ติดตั้ง จำหน่ายชิ้นส่วน อุปกรณ์รถยนต์ ประดับยนต์ ทำจากพลาสติก และพีวีซีทุกชนิด,100.30554,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,"บริษัท ทีพีโอ ออโต้ พาร์ท จำกัด 
"
,2794,2565,บริษัท แม็กซิมั่ม อินเจคชั่น จำกัด,ผลิตและจำหน่ายชิ้นส่วนพลาสติกขนาดใหญ่สำหรับรถยนต์ เช่น กันชนรถยนต์ แผงอุปกรณ์ในรถยนต์ รวมถึงแผงรองพื้นรถขนส่ง และถังเก็บน้ำขนาดกลาง เป็นต้น,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท แม็กซิมั่ม อินเจคชั่น จำกัด
,2795,2565,นายสมนึก คงสมนึก,ทำผลิตภัณฑ์พลาสติกทุกชนิด เช่น เครื่องมือ เครื่องใช้ เครื่องเรือน เครื่องประดับและของใช้ในบ้าน,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,สมนึก คงสมนึก
13.68686667,2796,2565,บริษัท วงศ์ไววิทย์ จำกัด,ผลิตกระดุมพลาสติก และผลิตภัณฑ์ที่ทำจากพลาสติก,100.3146333,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท วงศ์ไววิทย์ จำกัด
13.61655,2797,2565,บริษัท เลียนฟองพลาสติกโมลด์ จำกัด,ทำผลิตภัณฑ์พลาสติก,100.25525,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท เลียนฟองพลาสติกโมลด์ จำกัด
,2798,2565,บริษัท ภูมิธนเดช พลาสติก จำกัด,ฉีดพลาสติก,,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท ภูมิธนเดช พลาสติก จำกัด
,2799,2565,บริษัท เจิ้งซิน เทรดดิ้ง จำกัด,ผลิตชิ้นส่วนอุปกรณ์รถยนต์จากพลาสติกและผลิตเม็ดพลาสติกจากเศษพลาสติก,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท เจิ้นซิน เทรดดิ้ง จำกัด
,2800,2565,นายประเสริฐ อัศวเมฆี,ผลิตแปรงสำหรับงานอุตสาหกรรมจากพลาสติกและโลหะอื่นๆ สำหรับใช้กับเครื่องจักรและใช้งานด้วยมือ,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,นายประเสริฐ อัศวเมฆี
,2801,2565,บริษัท กลอนกิจ เทรด จำกัด,ผลิตผลิตภัณพ์พลาสติก เช่น อุปกรณ์รถยนต์,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กลอนกิจ เทรด จำกัด
,2802,2565,บริษัท รุ่งเรืองบิวตี้พลาสท์ จำกัด,ผลิต ผลิตภัณฑ์พลาสติก เช่น เครื่องประดับต่าง ๆ,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท รุ่งเรืองบิวตี้พลาสท์ จำกัด
13.56474,2803,2565,บริษัท วสุพล แมชชีนเนอรี จำกัด,รับจ้างฉีดพลาสติก และทำแม่พิมพ์ทุกชนิด,100.37374,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท วสุพล แมชชีนเนอรี จำกัด
,2804,2565,ห้างหุ้นส่วนจำกัด คุงพลาสติก,ทำผลิตภัณฑ์พลาสติก เช่น ช้อน,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด คุงพลาสติก
,2805,2565,ห้างหุ้นส่วนจำกัด หงีเซงฮง โพลีพลาส,ทำผลิตภัณฑ์พลาสติก เช่น ถุง เชือก หลอดกาแฟ ฯลฯ,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัดหงีเซงฮง โพลีพลาส
13.59001667,2806,2565,บริษัท อุ่นกวง จำกัด,ผลิตผลิตภัณฑ์พลาสิก,100.3100167,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อุ่นกวง จำกัด
,2807,2565,,ทำผลิตภัณฑ์พลาสติก,,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,นางสาวสมพร สุขาวรรณ
13.60552,2808,2565,ห้างหุ้นส่วนจำกัด เอส.ที.เค.แมชชีน,ผลิตภัณฑ์พลาสติก เช่น ฝาครอบมอเตอร์ ใบพัดลม ชิ้นส่วนอลูมิเนียมในการก่อสร้าง และทำแม่พิมพ์โลหะ,100.32671,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด เอส.ที.เค.แมชชีน
13.611636,2809,2565,นางยุพิน แซ่ตั้ง,ทำผลิตภัณฑ์พลาสติกทั่วไป เช่น ตะกร้า กระถางต้นไม้ ถัง และผลิตภัณฑ์พลาสติกอื่นๆ,100.26218,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,นางยุพิน แซ่ตั้ง
,2810,2565,บริษัท เอส.เอส.ที.แพ็ค จำกัด,ผลิตภัณฑ์พลาสิต เช่น กล่อง ถาด บรรจุภัณฑ์ ฯลฯ,,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท เอส.เอส.ที.แพ็ค จำกัด
,2811,2565,มิตรไมตรีรุ่งเรืองพลาสติก,ผลิตอุปกรณ์จากพลาสติก เช่น อุปกรณ์การเกษตร,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายไมตรี พรมอินทร์
,2812,2565,,ทำผลิตภัณฑ์พลาสติกและผลิตภัณฑ์โลหะ,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายวิรัตน์ ภัทรเมธากุล
13.60038333,2813,2565,บริษัท เหล่าสกุล พานิช จำกัด,ผลิตผลิตภัณฑ์พลาสติก เช่น ข้อต่อท่อน้ำ และอื่น ๆ,100.2938,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เหล่าสกุล พานิช จำกัด
13.60234,2814,2565,บริษัท ลิตเติล เบล จำกัด,ทำผลิตภัณฑ์จากพลาสติก เช่น ถ้วย จาน ฯลฯ,100.31688,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ลิตเติล เบล จำกัด
,2815,2565,มโมอนัตตา,ทำผลิตภัณฑ์พลาสติก เช่น เชือกพลาสติก,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,นายภพ นโมอนัตตา
,2816,2565,บริษัท ชิโนพลาสแพ็ก จำกัด,การทำผลิตภัณฑ์พลาสติก,,10160,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ซิโนพลาสแพ็ก จำกัด
,2817,2565,บริษัท คิง ซัน พลาสติก (ประเทศไทย) จำกัด,ผลิตสายรัดพลาสติก PET,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท คิง ซัน พลาสติก (ประเทศไทย) จำกัด
,2818,2565,,ทำผลิตภัณฑ์พลาสติกและผลิตภัณฑ์โลหะ,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายวิรัตน์ ภัทรเมธากุล
13.59306667,2819,2565,บริษัท กรุงเทพครีเอทีฟวาล์ว จำกัด,ฉีดพลาสติกทั่วไป ผลิต ประกอบ ก๊อกน้ำ วาล์วน้ำ ฝักบัว สายชำระจากพลาสติก,100.3254,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กรุงเทพครีเอทีฟวาล์ว จำกัด
,2820,2565,นายมนต์ชัย ธีรอำนวยเดช,ผลิตเม็ดพลาสติก ทำผลิตภัณฑ์พลาสติก และบดย่อยพลาสติก,,10150,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,นายมนต์ชัย ธรีอำนวยเดช
13.617312,2821,2565,บริษัท รุ่งศิลป์ โพลีพลาสท์ จำกัด,"ทำผลิตภัณฑ์พลาสติก เครื่องมือ เครื่องใช้ต่าง ๆ ท่อพลาสติกและรางพลาสติก, ทำแม่พิมพ์โลหะ",100.5357,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท รุ่งศิลป์ โพลีพลาสท์ จำกัด 
,2822,2565,นางอำไพ เเซ่หวู,ผลิตชิ้นส่วนพลาสติก เป่าขึ้นรูปบรรจุภัณฑ์ ทำเม็ดพลาสติกเเละบดย่อยพลาสติก,,74110,ดอนไก่ดี,กระทุ่มแบน,สมุทรสาคร,นางอำไพ เเซ่หวู
,2823,2565,,ทำผลิตภัณฑ์พลาสติกและผลิตภัณฑ์โลหะ,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายวิรัตน์ ภัทรเมธากุล
,2824,2565,ห้างหุ้นส่วนจำกัด พาสยาม,ทำผลิตภัณฑ์ต่าง ๆ จากพลาสติก เช่น กล่องบรรจุภัณฑ์และอื่น ๆ ,,10150,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด พาสยาม
13.63288,2825,2565,บริษัท ซี เอช โมลด์ จำกัด,ผลิตภัณฑ์จากพลาสติก เช่น เม็ด แท่ง ท่อ หลอด แผ่น ชิ้น หรือรูปทรงต่าง ๆ และแม่พิมพ์โลหะ,100.3327,10160,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ซี เอช โมลด์ จำกัด
,2826,2565,บริษัท รุ่งฟ้า เทรดดิ้ง จำกัด,ผลิตพลาสติกขึ้นรูปแบบต่าง ๆ ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท รุ่งฟ้า เทรดดิ้ง จำกัด
,2827,2565,,ฉีดพลาสติก เช่น เครื่องประดับ กิ๊ป ฯลฯ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,นางนภา แซ่อั๊ง
13.68176667,2828,2565,บริษัท ธานีพลาสติก จำกัด,ผลิตของใช้ทำด้วยพลาสติก,100.2936167,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท ธานีพลาสติก จำกัด
13.64765,2829,2565,บริษัท ธรรมสรณ์ จำกัด,ผลิตถังบำบัดน้ำเสีย ถังเก็บน้ำพลาสติก และถังเก็บน้ำพลาสติกเสริมแรง,100.30565,74110,คลองมะเดื่อ,กระทุ่มแบน,สมุทรสาคร,บริษัท ธรรมสรณ์ จำกัด
13.61081667,2830,2565,บริษัท บางกอกพลาสแพ็ค 99 จำกัด,ทำผลิตภัณฑ์พลาสติก,100.3412667,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บางกอกพลาสแพ็ค99 จำกัด
13.67583333,2831,2565,บริษัท บันนังสตาร์ พลาสติก จำกัด,ฉีดพลาสติก เครื่องใช้ในครัวเรือน,100.2958333,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท บันนังสตาร์ พลาสติค จำกัด
,2832,2565,บริษัท ไทยเอเซียโปรดักส์ จำกัด,ทำอุปกรณ์สุขภัณฑ์ อุปกรณ์ทางการเกษตร ส่วนประกอบอาคาร ท่อน้ำ ท่อลม จากพลาสติกและโลหะ เช่น ก๊อกน้ำ ก๊อกสุขภัณฑ์ ฝักบัว ท่อพีวีซี ท่อพีอี ท่อพีพี ราวบัว คิ้วบันได วงกบประตุ หน้าต่าง,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท ไทยเอเซียโปรดักส์ จำกัด
,2833,2565,นายอัสหรี ประยุงคุณ,ฉีดขึ้นรูปผลิตภัณฑ์พลาสติกต่าง ๆ กลึง ปั๊ม เชื่อมโลหะทั่วไป,,30250,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,นายอัสหรี ประยุงคุณ
,2834,2565,บริษัท รวมสินไทย จำกัด,ผลิตผลิตภัณฑ์พลาสติก และเม็ดพลาสติก,,74000,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท รวมสินไทย จำกัด
,2835,2565,บริษัท สตอร์ม อินเตอร์เนชั่นแนล จำกัด,ผลิตผ้าคลุมเครื่องคอมพิวเตอร์ และอุปกรณ์ซึ่งทำด้วยพลาสติก,,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท สตอร์ม อินเตอร์เนชั่นแนล จำกัด
,2836,2565,บริษัท โมเดอร์น แพค ไลน์ จำกัด,ขึ้นรูป และฉีดพลาสติกเป็นบรรจุภัณฑ์ต่างๆ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท โมเดอร์น แพค ไลน์ จำกัด
,2837,2565,บริษัท เอ็ม.ซี.ที.พลาสติค เอ็นเตอร์ไพรส์ จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ถัง ตะกร้า กะละมัง ฯลฯ,,74000,นาดี,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอ็ม.ซี.ที.พลาสติค เอ็นเตอร์ไพรส์ จำกัด
13.60171667,2838,2565,บริษัท เอส.เค.แฮร์ แฟชั่น แอนด์ กิ๊ฟท์ จำกัด,ผลิตผลิตภัณฑ์พลาสติก,100.31585,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอส.เค.แฮร์ แฟชั่น แอนด์ กิ๊ฟท์ จำกัด
13.64286667,2839,2565,,"ทำผลิตภัณฑ์จากพลาสติกและทำของใช้เล็กๆ จากโลหะ เช่น ลูกกลิ้งทาสี, บานพับประตู หน้าต่าง",100.2470333,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,นายกิตติพงษ์ สวัสดิ์อรุณวงศ์
13.47205,2840,2565,เอกชักค้าถังพลาสติก,ทำผลิตภัณฑ์จากพลาสติก เช่น ถุงพลาสติก,100.1129167,74000,นาโคก,เมืองสมุทรสาคร,สมุทรสาคร,นายเอกชัย แซ่เฮง
,2841,2565,บริษัท พี.เอ็น.จี.กรุ๊ป จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ขันน้ำ กะละมัง กระติกน้ำ กระป๋องน้ำ ฯลฯ,,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท พี.เอ็น.จี.กรุ๊ป จำกัด
13.618546,2842,2565,นายชยุต ชูราอนันต์สุข,ผลิตผลิตภัณฑ์พลาสติก เช่น ตะกร้า ถังน้ำ กะละมังฯ,100.29379,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,นายชยุต ชูราอนันต์สุข
,2843,2565,บริษัท เหล่าสกุล พานิช จำกัด,ผลิตผลิตภัณฑ์พลาสติก เช่น ข้อต่อท่อน้ำ และอื่น ๆ ตามลูกค้า,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เหล่าสกุล พานิช จำกัด
,2844,2565,บริษัท หลิ่งหางผลิตภัณฑ์การเกษตรและพลาสติก จำกัด,ผลิตภัณฑ์ขึ้นรูปจากพลาสติก,,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท หลิ่งหางผลิตภัณฑ์การเกษตรและพลาสติก จำกัด
,2845,2565,,ทำผลิตภัณฑ์พลาสติก,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายวิรัตน์ ภัทรเมธากุล
,2846,2565,,ผลิตผลิตภัณฑ์พลาสติก เช่น ภาชนะต่าง ๆ อะไหล่ชิ้นส่วนต่าง ๆ เป็นต้น,,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,นายเอกพันธ์ ธาตุปัญญา
,2847,2565,สงวนชัย,รับจ้างฉีดพลาสติก เช่น จุกขาโต๊ะ เก้าอี้ ฝาจุกต่าง ๆ,,74000,พันท้ายนรสิงห์,เมืองสมุทรสาคร,สมุทรสาคร,นางสาวจารุณี เกรียงสันติกุล
13.50631667,2848,2565,บริษัท ที.จี.โอ พลาสติก จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น ชิ้นส่วนโทรทัศน์ เครื่องคิดเลข ฯลฯ,100.1377333,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ที.จี.โอ พลาสติก จำกัด
13.50138,2849,2565,บริษัท ไทยลีโอ พลาสติก จำกัด,ทำผลิตภัณฑ์จากพลาสติก,100.13775,74000,กาหลง,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ไทยลีโอ พลาสติก จำกัด
,2850,2565,บริษัท เจิ้นหยง กรีน พลาสติก จำกัด,ทำผลิตภัณฑ์พลาสติก เช่น เก้าอี้ ถัง ตะกร้า ฯลฯ,,74000,บ้านเกาะ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เจิ้นหยง กรีน พลาสติก จำกัด
,2851,2565,บริษัท ไทยสินพัฒนา โปรดักส์ จำกัด,ผลิตชิ้นส่วนอุปกรณ์ สำหรับเครื่องมือ เครื่องใช้ในครัวเรือน เช่น ประตู หน้าต่าง และอื่น ๆ ,,74110,ท่าเสา,กระทุ่มแบน,สมุทรสาคร,บริษัท ไทยสินพัฒนา โปรดักส์ จำกัด
,2852,2565,-,ทำผลิตภัณฑ์จากพลาสติก เช่น ตะกร้า กะละมัง ไม้แขวนเสื้อ กระถางต้นไม้ หมวกกันน็อค,,74000,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร,นางอรุณี ไชยพรวิพุธ
13.70055,2853,2565,บริษัท เจริญไทย อินเตอร์เนชั่นแนล จำกัด,ฉีดพลาสติก,100.3266333,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท เจริญไทย อินเตอร์เนชั่นแนล จำกัด
13.60612,2854,2565,บริษัท ซีซีที เมคเกอร์ โมลด์ แอนด์ พลาสติก จำกัด,ทำแม่พิมพ์และฉีดงานพลาสติก,100.34612,74000,คอกกระบือ,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ซีซีที เมคเกอร์ โมลด์ แอนด์ พลาสติก จำกัด
13.63581,2855,2565,,ผลิตแปรงสำหรับงานอุตสาหกรรม จากพลาสติก โลหะและอื่น ๆ สำหรับใช้กับเครื่องจักรและใช้งานด้วยมือ,100.32732,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,นายประเสริฐ อัศวเมฆี
,2856,2565,แม็กซ์เวลล์,"ฉีดขึ้นรูปพลาสติก เช่น ตระกร้า,เข่ง,ของใช้พลาสติก",,10160,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,นายเกรียงรัฐ ศรีวะรมย์
,2857,2565,บริษัท ซี เอช อินเจคชั่น จำกัด,ทำผลิตภัณฑ์พลาสติกทั่วไป และชิ้นส่วนยานยนต์จากพลาสติก,,74000,บางน้ำจืด,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท ซี เอช อินเจคชั่น จำกัด
13.53448,2858,2565,ห้างหุ้นส่วนจำกัด ซี.เค.อาร์ พลาสติก,ผลิตผลิตภัณฑ์จากพลาสติก เช่น ขาตั้งเครื่องซักผ้า ขาตั้งตู้เย็น,100.16388,74000,ชัยมงคล,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วนจำกัด ซี.เค.อาร์ พลาสติก
13.65302,2859,2565,บริษัท นิธิ พลาสติก จำกัด,ทำเม็ดพลาสติก และผลิตภัณฑ์พลาสติก,100.31551,74110,แคราย,กระทุ่มแบน,สมุทรสาคร,บริษัท นิธิ พลาสติก จำกัด
13.7129,2860,2565,บริษัท พี แอนด์ เอส โปรดักส์แอนด์ซัพพลาย จำกัด,ผลิตถังเก็บน้ำ ถังบำบัดน้ำเสียจากพลาสติก,100.3242,74130,อ้อมน้อย,กระทุ่มแบน,สมุทรสาคร,บริษัท พี แอนด์ เอส โปรดักส์แอนด์ซัพพลาย จำกัด
,2861,2565,บริษัท เคพีพี ออโต้พลาส จำกัด,ฉีดพลาสติกทั่วไป,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท เคพีพี ออโต้พลาส จำกัด
,2862,2565,บริษัท วี.อาร์.ยูเนี่ยน จำกัด,ผลิตสุขภัณฑ์จากพลาสติก เช่น ก๊อกน้ำ ฝักบัวอาบน้ำ สายฉีดชำระ เคาร์เตอร์ อ่างน้ำ ท่อน้ำทิ้ง ตัวหนีบกระจก แผ่นเพลสหมายเลย มือจับประตู และอุปกรณ์ประปาจากเหล็กและสเตนเลส,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,บริษัท วี.อาร์.ยูเนี่ยน จำกัด
,2863,2565,ห้างหุ้นส่วนจำกัด มั่นคงกี่พลาสติก,ทำเม็ดพลาสติก และผลิตภัณฑ์พลาสติก เช่น ขันน้ำ ถังน้ำ แก้วน้ำ ตะกร้า ฯลฯ,,74110,สวนหลวง,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด มั่นคงกี่พลาสติก
,2864,2565,บริษัท พลาสติก พลัส จำกัด,ทำเม็ดพลาสติก และผลิตภัณฑ์พลาสติก,,74000,ท่าทราย,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท พลาสติก พลัส จำกัด
