FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
-,20820031925552,จ3-64(13)-319/55พง,ตะกั่วป่า,พังงา,บริษัท เพิ่มเจริญทรัพย์ ไมนิ่ง จำกัด,1,2391,บริษัท เพิ่มเจริญทรัพย์ ไมนิ่ง จำกัด,กลึง เจาะ คว้าน กัด ไส เจียร์ เชื่อมโลหะและต่อเรือ,ดำเนินกิจการ,2023-04-18T21:00:05,98.2770613071,โฉนดที่ดินเลขที่ 4554,8.86614490149349,-,บางม่วง
NULL,10820002325552,3-50(4)-23/55พง,เมืองพังงา,พังงา,ห้างหุ้นส่วนจำกัด ภักสุธีโกศลการก่อสร้าง,NULL,2392,ห้างหุ้นส่วนจำกัด ภักสุธีโกศลการก่อสร้าง,ผลิตแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,98.568791,นส.3 ก. เลขที่ 492,8.476844,NULL,บางเตย
NULL,20810013925555,จ3-3(2)-139/55กบ,คลองท่อม,กระบี่,นายดนหล้า เหลนเพ็ชร์,2,2393,-,ขุดลอกดินสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.1128845029,น.ส.4จ. เลขที่ 22045,7.83200107338722,NULL,ห้วยน้ำขาว
สายบ้านลิพอน - หัวหาร,20830006725556,จ3-58(1)-67/55ภก,ถลาง,ภูเก็ต,บริษัท ทีบีเค 2011 จำกัด,8,2394,บริษัท ทีบีเค 2011 จำกัด,ทำผลิตภัณฑ์คอนกรีต เช่น คอนกรีตบล๊อคแบบมวลเบา,ดำเนินกิจการ,2023-04-18T21:00:05,98.343333,229/6,7.992785,NULL,ศรีสุนทร
-,10840001125555,3-7(1)-11/55สฎ,พนม,สุราษฎร์ธานี,บริษัท กลุ่มสมอทอง จำกัด ,6,2395,บริษัท กลุ่มสมอทอง จำกัด,สกัดน้ำมันปาล์มดิบและเมล็ดในปาล์มอบแห้ง ผลิตกระแสไฟฟ้า จากเชื้อเพลิงก๊าซชีวภาพ ขนาด 2.826 เมกะวัตต์ และ ผลิตกระแสไฟฟ้าจากเชื้อเพลิงชีวภภาพขนาด 1.2 เมกะวัตต์ และเครื่องยนต์ดีเซลผลิตกระแสไฟฟ้าขนาด 0.5 เมกะวัตต์ ซึ่งเดิมได้รับอนุญาตเรียบร้อยแล้ว) รวมเป็น 4.526 เมกะวัตต์ เพื่อใช้และจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,98.80146,333,8.67656,-,คลองชะอุ่น
NULL,10860003725558,3-3(4)-37/55ชพ,พะโต๊ะ,ชุมพร,ห้างหุ้นส่วนจำกัด สินแร่พะโต๊ะ,6,2396,ห้างหุ้นส่วนจำกัด สินแร่พะโต๊ะ,ดูดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,98.7798584,NULL,9.7315797,NULL,พะโต๊ะ
ประชาอุทิศ,20860000425556,จ3-64(9)-4/55ชพ,หลังสวน,ชุมพร,บริษัท เคที เกษตรภัณฑ์ จำกัด,NULL,2397,บริษัท เคที เกษตรภัณฑ์ จำกัด,ทำผลิตภัณฑ์จากโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,99.123941,2/55,9.995805,NULL,ขันเงิน
NULL,20910004825556,จ3-14-48/55สต,ควนกาหลง,สตูล,ห้างหุ้นส่วนสามัญ บุญรัตน์ น้ำแข็งหลอด,2,2398,ห้างหุ้นส่วนจำกัด บุญรัตน์ น้ำแข็งหลอด,ผลิตน้ำแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,99.92101,NULL,6.883631,NULL,อุใดเจริญ
NULL,20810006125569,จ3-58(1)-61/56กบ,ลำทับ,กระบี่,ห้างหุ้นส่วนจำกัด กระบี่พิณัฐมาศ,10,2399,ห้างหุ้นส่วนจำกัด กระบี่พิณัฐมาศ,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.2801264877733,น.ส.3 ก เลขที่ 1138 เล่ม 12ก หน้า 38,8.06168055752828,NULL,ทุ่งไทรทอง
ตรัง-ปะเหลียน,20920005625566,จ3-95(1)-56/56ตง,ย่านตาขาว,ตรัง,บริษัท อีซูซุอันดามันเซลส์ จำกัด,5,2400,บริษัท อีซูซุอันดามันเซลส์ จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.658806,222,7.394013,NULL,ทุ่งกระบือ
NULL,20900011525562,จ3-3(2)-115/56สข,หาดใหญ่,สงขลา,นายระวัย หัวเพ็ชร,1,2401,NULL,ขุดดินเพื่อใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.5310922503,"โฉนดที่ดินเลขที่ 241704,241703",7.06992058505907,NULL,น้ำน้อย
NULL,20900032325554,จ3-64(13)-323/55สข,เมืองสงขลา,สงขลา,บริษัท ทานตะวัน คอนสรัคชั่น แอนด์ เซอร์วิส จำกัด,2,2402,บริษัท ทานตะวัน คอนสรัคชั่น แอนด์ เซอร์วิส จำกัด,เชื่อมโลหะ ซ่อมแซมอุปกรณ์ของเครื่องจักร,ดำเนินกิจการ,2023-04-18T21:00:05,100.569346,613/13,7.096737,NULL,พะวง
NULL,20920000425566,จ3-3(3)-4/56ตง,ห้วยยอด,ตรัง,นายเสริมศักดิ์ ฤทธิจอม,NULL,2403,-,ร่อนหรือคัดกรวดหรือทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.532322,โฉนดที่ดิน (น.ส. 4 จ.) เลขที่ 6466 เล่ม 65 หน้า 66 เลขที่ดิน 80,7.80737,NULL,เขากอบ
บ้านหัวนอนถนน-บ้านทุ่งหวัง,20900100525556,จ3-98-5/55สข,หาดใหญ่,สงขลา,สหกรณ์บริการมหาวิทยาลัยสงขลานครินทร์ จำกัด,2,2404,โรงซักรีดสหกรณ์บริการมหาวิทยาลัยสงขลานครินทร์ จำกัด,ซักอบรีด,ดำเนินกิจการ,2023-04-18T21:00:05,100.527858258133,153,7.05877108603184,NULL,ทุ่งใหญ่
ตรัง-สิเกา,10920100325551,3-52(3)-3/55ตง,เมืองตรัง,ตรัง,บริษัท เซาท์แลนด์รีซอร์ซ (ตรัง) จำกัด,1,2405,บริษัท เซาท์แลนด์รีซอร์ซ (ตรัง) จำกัด,ผลิตยางแท่งและยางผสม,ดำเนินกิจการ,2023-04-18T21:00:05,99.548658,112/5,7.550177,-,นาโต๊ะหมิง
สายตรัง-สิเกา,10920005325557,3-34(1)-53/55ตง,สิเกา,ตรัง,บริษัท ซี.ที.เอ็ม.วู้ด จำกัด,1,2406,บริษัท ซี.ที.เอ็ม.วู้ด จำกัด,แปรรูปไม้ยางพารา ตามมติคณะรัฐมนตรีเพื่อจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.403317,148,7.555301,NULL,ไม้ฝาด
NULL,20810012425565,จ3-3(2)-124/56กบ,คลองท่อม,กระบี่,นายสมเกียรติ ลิ่มซิ้ว,1,2407,-,ขุดลอกดินสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.2306055324,น.ส.4จ.เลขที่ 15688เล่ม147หน้า88เลขที่ดิน 50,7.83465130621722,NULL,คลองพน
-,20820013025561,จ3-3(2)-130/56พง,เมืองพังงา,พังงา,นายสุชาติ บุญทอย,2,2408,-,ขุด ตัก ดินในที่ดินกรรมสิทธิ์จำหน่ายเพื่อการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,98.477632,น.ส.3ก เลขที่ 760,8.472363,-,ตากแดด
NULL,10820001325561,3-34(1)-13/56พง,ตะกั่วป่า,พังงา,บริษัท พี.เจ.เอส.พาราวู้ด จำกัด,6,2409,บริษัท พี.เจ.เอส.พาราวู้ด จำกัด,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้น 13 ชนิด อัดน้ำยาและอบไม้ ตามมติคณะรัฐมนตรีเพื่อจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,98.366557,น.ส. 3 ก เลขที่ 642,8.796894,NULL,ตำตัว
NULL,40920001525568,3-88-15/56ตง,ย่านตาขาว,ตรัง,บริษัท แปลน อีโคเอ็นเนอร์ยี่ จำกัด,NULL,2410,บริษัท แปลน อีโค เอ็นเนอร์ยี่ จำกัด,ผลิต ส่ง และจำหน่ายพลังงานไฟฟ้า เชื้อเพลิงชีวมวล ขนาด 5 เมกะวัตต์,หยุดชั่วคราว,2023-04-18T21:00:05,99.738715,NULL,7.362208,NULL,ในควน
NULL,20900005825564,จ3-3(2)-58/56สข,บางกล่ำ,สงขลา,นายผล เตชะศรี,5,2411,-,ขุดดินสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.3800158462,"โฉนดที่ดินเลขที่ 15387, 16995, 15388",7.03126777770734,NULL,ท่าช้าง
NULL,20920007625564,จ3-3(2)-76/56ตง,สิเกา,ตรัง,นายจิรศักดิ์ ยงประเดิม,4,2412,NULL,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.480359,โฉนดที่ดิน (น.ส.4จ.) เลชที่ 7246 เล่ม 73 หน้า 46 เลขที่ดิน 38,7.53691,NULL,นาเมืองเพชร
NULL,20920001725568,จ3-3(4)-17/56ตง,วังวิเศษ,ตรัง,นายวรเทพ โอทอง,10,2413,-,ดูดทรายในแม่น้ำตรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.546298,โฉนดที่ดิน (น.ส.4จ.) เลขที่ 4196 เล่ม 42 หน้า 96 เลขที่ดิน 37,7.671585,NULL,ท่าสะบ้า
NULL,20930000825566,จ3-2(1)-8/56พท,เมืองพัทลุง,พัทลุง,นางสาวจรวย อุ้ยดำ,5,2414,โรงสีข้าวบ้านใหม่,อบลดความชื้นข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,100.114821,153,7.695287,NULL,ชัยบุรี
เพชรเกษม,20850003925561,จ3-95(1)-39/56รน,เมืองระนอง,ระนอง,บริษัท โตโยต้าระนอง ผู้จำหน่ายโตโยต้า จำกัด,4,2415,บริษัท โตโยต้าระนอง ผู้จำหน่ายโตโยต้า จำกัด,ซ่อมพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,98.6448944,9/11,9.9744434,NULL,บางนอน
-,10860000325568,3-6(5)-3/56ชพ,เมืองชุมพร,ชุมพร,บริษัท รุ่งธนาอินเตอร์ฟู้ดส์ จำกัด,1,2416,รุ่งธนา มารีน,นึ่ง แกะ อบแห้ง สัตว์น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.219193,16/11,10.4377634,-,ท่ายาง
NULL,20820005525560,จ3-58(1)-55/56พง,ตะกั่วป่า,พังงา,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,3,2417,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,98.383601,NULL,8.7771993,NULL,ตำตัว
NULL,40910006025565,3-88-60/56สต,ควนกาหลง,สตูล,บริษัท ปาล์มไทยพัฒนา จำกัด,9,2418,บริษัท ปาล์มไทยพัฒนา จำกัด,ผลิต ส่ง หรือจำหน่าย พลังงานไฟฟ้า,ดำเนินกิจการ,2023-04-18T21:00:05,99.934753,NULL,6.9269263,NULL,อุใดเจริญ
NULL,20920026025556,จ3-3(2)-260/55ตง,รัษฎา,ตรัง,นายสุนทร ช่วงศรี,5,2419,NULL,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.64725,หนังสือรับรองการทำประโยชน์ (น.ส. 3 ก.) เลขที่ 883 เล่ม 9ข หน้า 33 เลขที่ดิน 98,7.89449,NULL,หนองปรือ
-,20820016125558,จ3-3(2)-161/55พง,ตะกั่วป่า,พังงา,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,3,2420,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,ขุด ตัก และคัดขนาดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,98.3841892861,"โฉนดที่ดินเลขที่ 8409,8410,8415,8717",8.77788178762515,-,ตำตัว
เจ้าฟ้าตะวันตก,20830000225553,จ3-90-2/55ภก,เมืองภูเก็ต,ภูเก็ต,บริษัท อาควา โฟลว์ จำกัด,4,2421,โรงงานผลิตน้ำประปาขุมเหมืองเจ้าฟ้า (บริษัท อาควา โฟลว์ จำกัด),ผลิตน้ำประปา,ดำเนินกิจการ,2023-04-18T21:00:05,98.36209,72/3,7.88051,NULL,วิชิต
-,20820020325558,จ3-3(2)-203/55พง,ตะกั่วป่า,พังงา,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,0,2422,บริษัท ไท้ผิง มารีน เอ็นเตอร์ไพร์ส แอนด์ ไมนิ่ง จำกัด,ขุด ตัก และคัดขนาดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,98.383889,โฉนดที่ดินเลขที่ 264,8.777448,-,ตำตัว
-,20820020425556,จ3-3(2)-204/55พง,เมืองพังงา,พังงา,ห้างหุ้นส่วนจำกัดเหมืองแร่สมพงษ์และญาติ,0,2423,ห้างหุ้นส่วนจำกัด เหมืองแร่สมพงษ์และญาติ,ขุด ตัก ลอก ทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,98.52823295,โฉนดที่ดินเลขที่ 16142 เล่ม 162 หน้า 42,8.535702369,-,นบปริง
เลี่ยงเมือง,20840103325564,จ3-95(1)-33/56สฎ,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,บริษัท โตโยต้าตาปี จำกัด,1,2424,บริษัท โตโยต้าตาปี จำกัด,จำหน่ายรถยนต์ ศูนย์บริการซ่อมแซม บำรุงรักษา พ่นสีรถยนต์ และพ่นกันสนิม,ดำเนินกิจการ,2023-04-18T21:00:05,99.35252,-,9.15511,-,บางกุ้ง
NULL,20920007525566,จ3-3(2)-75/56ตง,สิเกา,ตรัง,นางมุย จิตชาญวิชัย,7,2425,ร้านมะกัน,ขุดหรือลอกกรวดทราย หรือดิน ที่ใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.433384,หนังสือรับรองการทำประโยชน์ (น.ส. 3 ก0) เลขที่ 187 เล่ม 2ข หน้า 37 เลขที่ดิน 37,7.583244,NULL,นาเมืองเพชร
NULL,20930003225566,จ3-58(1)-32/56พท,เมืองพัทลุง,พัทลุง,ห้างหุ้นส่วนจำกัด พนารัตน์ คอนกรีต,6,2426,ห้างหุ้นส่วนจำกัด พนารัตน์ คอนกรีต,ผลิตคอนกรีต จำหน่ายวัสดุก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.9942,241,7.5846,NULL,นาท่อม
-,20900008825561,จ3-3(2)-88/56สข,สะบ้าย้อย,สงขลา,นายเลข หนูล้อม,7,2427,-,ขุดดินเพื่อใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.851568,นส.3 เลขที่ 111,6.593575,-,เขาแดง
NULL,20900101125562,จ3-92-11/56สข,สิงหนคร,สงขลา,บริษัท สมิหลา โคลด์ สโตเรจ จำกัด,1,2428,บริษัท สมิหลา โคลด์ สโตเรจ จำกัด,บริการรับฝากสินค้าและวัตถุดิบแช่เยือกแข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,100.555608,188/8,7.205005,NULL,สทิงหม้อ
NULL,20840002925563,จ3-14-29/56สฎ,ไชยา,สุราษฎร์ธานี,ห้างหุ้นส่วนจำกัด โรส วสันต์,3,2429,ห้างหุ้นส่วนจำกัด โรส วสันต์,ผลิตน้ำแข็งหลอดใหญ่,ดำเนินกิจการ,2023-04-18T21:00:05,99.2619093222295,84/1,9.38916771996879,NULL,พุมเรียง
NULL,20920017525556,จ3-58(1)-175/55ตง,เมืองตรัง,ตรัง,บริษัท ยูนิคอน คอนกรีต จำกัด,2,2430,บริษัท ยูนิคอน คอนกรีต จำกัด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.516292,โฉนดที่ดิน (น.ส.4 จ.) เลขที่ 49415 และโฉนดที่ดิน (น.ส.4 จ.) เลขที่ 47552,7.54877,NULL,นาโต๊ะหมิง
NULL,20830011725567,จ3-95(1)-117/56ภก,เมืองภูเก็ต,ภูเก็ต,บริษัท อนุภาษธุรกิจและการค้าภูเก็ต จำกัด,2,2431,บริษัท อนุภาษธุรกิจและการค้าภูเก็ต จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,98.35624,90/15,7.871,NULL,วิชิต
NULL,20840104125567,จ3-34(2)-41/56สฎ,เวียงสระ,สุราษฎร์ธานี,บริษัท เขานิพันธ์ค้าไม้ (2015) จำกัด,3,2432,บริษัท เขานิพันธ์ค้าไม้ (2015) จำกัด,ผลิตวงกบ บานประตู หน้าต่าง เฟอร์นิเจอร์ที่ทำจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.3485746572822,023/4,8.5797786891469,NULL,เขานิพันธ์
NULL,20920002925555,จ3-52(3)-29/55ตง,เมืองตรัง,ตรัง,นายเกษม ทองย้อย,3,2433,นายเกษม ทองย้อย,ทำยางแผ่นผึ่งแห้ง/ยางแผ่นรมควัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.48110002,โฉนดที่ดิน (น.ส. 4 จ.) เลขที่ 45354 เล่ม 454 หน้า 54 เลขที่ดิน 57,7.562520933,NULL,นาโต๊ะหมิง
NULL,20930017625553,จ3-58(1)-176/55พท,เมืองพัทลุง,พัทลุง,บริษัท ส.พัฒนาคอนกรีต จำกัด,9,2434,บริษัท ส.พัฒนาคอนกรีต จำกัด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,100.068981,54,7.534183,NULL,ท่าแค
-,20820004725559,จ3-53(5)-47/55พง,ท้ายเหมือง,พังงา,บริษัท อีเกิ้ล การโฟม จำกัด,6,2435,อีเกิ้ลการโฟม,ผลิตภาชนะบรรจุภัณฑ์ที่ทำจากโฟม,ดำเนินกิจการ,2023-04-18T21:00:05,98.257763,11/2,8.463627,-,ท้ายเหมือง
-,20840033025557,จ3-64(13)-330/55สฎ,ท่าชนะ,สุราษฎร์ธานี,นางสาวอุไร เพ็งสระเกษ,6,2436,นางสาวอุไร เพ็งสระเกษ,ทำผลิตภัณฑ์จากอลูมิเนียม และเชื่อมโลหะทั่วไป,ดำเนินกิจการ,2023-04-18T21:00:05,99.15995,8,9.63311,-,คันธุลี
-,20840001825558,จ3-7(1)-18/55สฎ,พุนพิน,สุราษฎร์ธานี,บริษัท ภิญาดา จำกัด,5,2437,บริษัท ภิญาดา จำกัด,สกัดน้ำมันปาล์มดิบ กำลังการผลิต 1.5 ตัน ต่อชั่วโมง,หยุดชั่วคราว,2023-04-18T21:00:05,99.1708696101836,5/2,9.02018719748409,-,ท่าโรงช้าง
NULL,20900100425559,จ3-45(1)-4/55สข,หาดใหญ่,สงขลา,บริษัท วริศพงศ์ กรุ๊ป จำกัด,5,2438,บริษัท วริศพงศ์ กรุ๊ป จำกัด,ผสมสีสำหรับใช้ในงานจราจร,ดำเนินกิจการ,2023-04-18T21:00:05,100.383307,1401,6.987705,NULL,ควนลัง
NULL,20920020225558,จ3-3(2)-202/55ตง,เมืองตรัง,ตรัง,บริษัท ท่าทรายช้างเจริญ จำกัด,5,2439,บริษัท ท่าทรายช้างเจริญ จำกัด,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,หยุดชั่วคราว,2023-04-18T21:00:05,99.537885,"หนังสือรับรองการทำประโยชน์ เลขที่ 359 เลขที่ดิน 22, เลขที่ 361 เลขที่ดิน 24, เลขที่ 1514 เลขที่ดิน 157, เลขที่ 1515 เลขที่ดิน 156, เลขที่ 1516 เลขที่ดิน 163",7.601234,NULL,หนองตรุด
เพชรเกษม,20820004425564,จ3-3(2)-44/56พง,ตะกั่วทุ่ง,พังงา,นายศักดา ทอดทิ้ง,7,2440,นายศักดา ทอดทิ้ง,ขุดตักดินในที่ดินกรรมสิทธิ์เพื่อจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,98.374629,โฉนดที่ดินเลขที่ 18425,8.293869,-,ท่าอยู่
NULL,20860004025568,จ3-58(1)-40/56ชพ,เมืองชุมพร,ชุมพร,นายพิชัย ธรรมสอน,6,2441,นายพิชัย ธรรมสอน,ผลิตคอนกรีตบล๊อค,ดำเนินกิจการ,2023-04-18T21:00:05,99.13888,26/5,10.493898,NULL,ขุนกระทิง
หอการค้ากาญจนภิเษก,20900004125560,จ3-58(1)-41/56สข,บางกล่ำ,สงขลา,บริษัท ที.พี.ซี.คอนกรีตโปรดักส์ จำกัด,5,2442,บริษัท ที.พี.ซี.คอนกรีตโปรดักส์ จำกัด,ผลิตผลิตภัณฑ์คอนกรีตอัดแรง เช่น เสาเข็ม แผ่นพื้น คานสะพาน และท่อระบายน้ำคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,100.397216,NULL,7.030289,NULL,ท่าช้าง
NULL,20920008225562,จ3-3(2)-82/56ตง,สิเกา,ตรัง,นายปี้ ภู่กลาง,NULL,2443,-,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.463397,NULL,7.552617,NULL,นาเมืองเพชร
-,20920006825561,จ3-58(1)-68/56ตง,ห้วยยอด,ตรัง,บริษัท ปูนซิเมนต์ไทย (ทุ่งสง) จำกัด,2,2444,โรงงานคอนกรีตผสมเสร็จ ห้วยยอด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.588614,257,7.775769,-,เขากอบ
ศรีสุทัศน์,20830000125563,จ3-75(1)-1/56ภก,เมืองภูเก็ต,ภูเก็ต,บริษัท สิกิจ จำกัด,1,2445,คานเรือสิกิจ,ต่อและซ่อมเรือ,ดำเนินกิจการ,2023-04-18T21:00:05,98.4159088531465,3/20,7.88575270737583,NULL,รัษฎา
จุลจอมเกล้า,10840100725560,3-92-7/56สฎ,พุนพิน,สุราษฎร์ธานี,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,3,2446,บริษัท เอก-ชัยฯ ดีซี สุราษฎร์ธานี (911) จำกัด,ห้องเย็น ห้องแช่แข็ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.1688927294439,NULL,9.10946874237496,NULL,หัวเตย
-,20920000925565,จ3-52(3)-9/56ตง,รัษฎา,ตรัง,นายวรวิทย์ เพชรรัตน์,8,2447,ทรัพย์เพชรรัตน์,ทำยางแผ่นผึ่งแห้งและยางแผ่นรมควัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.5913,42,7.94422,-,ควนเมา
NULL,20900003025563,จ3-43(1)-30/56สข,จะนะ,สงขลา,นายเกริกศักดิ์ พรุเพชรแก้ว,6,2448,NULL,ผลิตปุ๋ย,ดำเนินกิจการ,2023-04-18T21:00:05,100.6733334793,NULL,7.098699708312,NULL,นาหว้า
NULL,20900011825566,จ3-3(2)-118/56สข,เทพา,สงขลา,ห้างหุ้นส่วนจำกัด สี่ชายเจริญผลหาดใหญ่ 2004,8,2449,ห้างหุ้นส่วนจำกัด สี่ชายเจริญผลหาดใหญ่ 2004,ขุดดินสำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.8735638367,"โฉนดที่ดินเลขที่ 37021,37023,37024",6.91992802381794,NULL,สะกอม
NULL,20920012325564,จ3-3(2)-123/56ตง,ห้วยยอด,ตรัง,นายสายัณ เยาว์ดำ,1,2450,-,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.598562,โฉนดที่ดิน (น.ส. 4จ.) เลขที่ 24325 เล่ม 244 หน้า 25 เลขที่ดิน 72,7.807707,NULL,ปากแจ่ม
NULL,20920028725559,จ3-3(2)-287/55ตง,ปะเหลียน,ตรัง,นายบพิตร ล้วนเส้ง,6,2451,NULL,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.815666,ที่ดินตามโฉนดที่ดิน (น.ส. 4 จ.) เลขที่ 12503 เล่ม 126 หน้า 3 ,7.359026,NULL,ปะเหลียน
สุริยประดิษฐ์,20960013125563,จ3-95(1)-131/56นธ,เมืองนราธิวาส,นราธิวาส,บริษัท พิธานพาณิชย์ จำกัด,NULL,2452,บริษัท พิธานพาณิชย์ จำกัด,เคาะพ่นสีรถยนต์ และล้างอัดฉีดรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,101.819122,104/1-3,6.42177,NULL,บางนาค
NULL,20800011225561,จ3-95(1)-112/56นศ,ชะอวด,นครศรีธรรมราช,บริษัท อีซูซุนครมอเตอร์เซลส์(1991) จำกัด,3,2453,บริษัท อีซูซุนครมอเตอร์เซลส์(1991) จำกัด สาขาชะอวด,ซ่อมรถยนต์ และช่วงล่างรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.975246,284/16,7.952167,NULL,ท่าประจะ
-,20810014425555,จ3-58(1)-144/55กบ,เมืองกระบี่,กระบี่,บริษัท เมืองคอนกรีต จำกัด/นายบุญเลิศ โลหะจรีกุล/นายวุฒิภัทร มีพฤกษ์,1,2454,บริษัท เมืองคอนกรีต จำกัด/นายบุญเลิศ โลหะจรีกุล/นายวุฒิภัทร มีพฤกษ์,ผลิตแผ่นพื้นสำเร็จรูป เสาเข็ม อิฐบล็อก และผลิตภัณฑ์ที่เกี่ยวกับคอนกรีตอื่นๆ,ดำเนินกิจการ,2023-04-18T21:00:05,98.85753,100,8.11649,-,ไสไทย
NULL,20920020725557,จ3-3(2)-207/55ตง,เมืองตรัง,ตรัง,บริษัท ท่าจีนดินทอง จำกัด,5,2455,บริษัท ท่าจีนดินทอง จำกัด,ขุดหรือลอก กรวด ทราย หรือดิน สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.61608,"น.ส3ก. ทะเบียนเลขที่ 616,617",7.56886,NULL,นาท่ามเหนือ
-,20820022625559,จ3-3(2)-226/55พง,ท้ายเหมือง,พังงา,นางสาวพรพรรณ ชัยวิเศษ,6,2456,NULL,ขุด ตัก ลอก คัด ล้างกรวด ทรายหรือดิน,ดำเนินกิจการ,2023-04-18T21:00:05,98.270293,โฉนดที่ดินเลขที่ 8811 เล่ม 89 หน้า 11,8.357964,-,นาเตย
NULL,20900000325560,จ3-65-3/56สข,รัตภูมิ,สงขลา,บริษัท หาดใหญ่สหมอเตอร์ จำกัด,8,2457,บริษัท หาดใหญ่สหมอเตอร์ จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.293531,NULL,7.144785,NULL,กำแพงเพชร
