VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
70.39,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,223,รวม,ร้อยละ,ภาคกลาง,2566
78.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,224,ชาย,ร้อยละ,ภาคกลาง,2566
63.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,225,หญิง,ร้อยละ,ภาคกลาง,2566
65.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,226,รวม,ร้อยละ,ภาคเหนือ,2566
73.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,227,ชาย,ร้อยละ,ภาคเหนือ,2566
58.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,228,หญิง,ร้อยละ,ภาคเหนือ,2566
60.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,229,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
69.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,230,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
52.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,231,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
69.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,232,รวม,ร้อยละ,ภาคใต้,2566
78.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,233,ชาย,ร้อยละ,ภาคใต้,2566
60.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,234,หญิง,ร้อยละ,ภาคใต้,2566
67.38,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,235,รวม,ร้อยละ,ทั่วประเทศ,2566
75.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,236,ชาย,ร้อยละ,ทั่วประเทศ,2566
59.75,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,237,หญิง,ร้อยละ,ทั่วประเทศ,2566
72.87,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,238,รวม,ร้อยละ,กรุงเทพมหานคร,2566
79.34,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,239,ชาย,ร้อยละ,กรุงเทพมหานคร,2566
67.03,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,240,หญิง,ร้อยละ,กรุงเทพมหานคร,2566
70.41,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,241,รวม,ร้อยละ,ภาคกลาง,2566
78.49,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,242,ชาย,ร้อยละ,ภาคกลาง,2566
62.98,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,243,หญิง,ร้อยละ,ภาคกลาง,2566
64.55,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,244,รวม,ร้อยละ,ภาคเหนือ,2566
72.93,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,245,ชาย,ร้อยละ,ภาคเหนือ,2566
56.98,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,246,หญิง,ร้อยละ,ภาคเหนือ,2566
62.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,247,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
71.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,248,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
53.97,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,249,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
68.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,250,รวม,ร้อยละ,ภาคใต้,2566
77.87,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,251,ชาย,ร้อยละ,ภาคใต้,2566
59.19,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,252,หญิง,ร้อยละ,ภาคใต้,2566
68.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,253,รวม,ร้อยละ,ทั่วประเทศ,2566
76.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,254,ชาย,ร้อยละ,ทั่วประเทศ,2566
60.34,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,255,หญิง,ร้อยละ,ทั่วประเทศ,2566
71.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,256,รวม,ร้อยละ,กรุงเทพมหานคร,2566
78.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,257,ชาย,ร้อยละ,กรุงเทพมหานคร,2566
65.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,258,หญิง,ร้อยละ,กรุงเทพมหานคร,2566
70.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,259,รวม,ร้อยละ,ภาคกลาง,2566
78.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,260,ชาย,ร้อยละ,ภาคกลาง,2566
62.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,261,หญิง,ร้อยละ,ภาคกลาง,2566
65.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,262,รวม,ร้อยละ,ภาคเหนือ,2566
74.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,263,ชาย,ร้อยละ,ภาคเหนือ,2566
57.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,264,หญิง,ร้อยละ,ภาคเหนือ,2566
64.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,265,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
73.34,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,266,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
57.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,267,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
67.86,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,268,รวม,ร้อยละ,ภาคใต้,2566
77.96,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,269,ชาย,ร้อยละ,ภาคใต้,2566
58.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,270,หญิง,ร้อยละ,ภาคใต้,2566
68.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,271,รวม,ร้อยละ,ทั่วประเทศ,2566
76.68,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,272,ชาย,ร้อยละ,ทั่วประเทศ,2566
60.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,273,หญิง,ร้อยละ,ทั่วประเทศ,2566
72.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,274,รวม,ร้อยละ,กรุงเทพมหานคร,2566
79.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,275,ชาย,ร้อยละ,กรุงเทพมหานคร,2566
66.45,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,276,หญิง,ร้อยละ,กรุงเทพมหานคร,2566
70.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,277,รวม,ร้อยละ,ภาคกลาง,2566
78.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,278,ชาย,ร้อยละ,ภาคกลาง,2566
63.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,279,หญิง,ร้อยละ,ภาคกลาง,2566
65.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,280,รวม,ร้อยละ,ภาคเหนือ,2566
73.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,281,ชาย,ร้อยละ,ภาคเหนือ,2566
57.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,282,หญิง,ร้อยละ,ภาคเหนือ,2566
64.39,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,283,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
73.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,284,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
56.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,285,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
68.37,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,286,รวม,ร้อยละ,ภาคใต้,2566
78.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,287,ชาย,ร้อยละ,ภาคใต้,2566
58.77,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,288,หญิง,ร้อยละ,ภาคใต้,2566
6.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,289,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
7.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,290,ชาย,ร้อยละ,ทั่วประเทศ,2567
5.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,291,หญิง,ร้อยละ,ทั่วประเทศ,2567
7.32,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,292,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
8.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,293,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
6.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,294,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
7.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,295,ยอดรวม,ร้อยละ,ภาคกลาง,2567
7.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,296,ชาย,ร้อยละ,ภาคกลาง,2567
6.31,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,297,หญิง,ร้อยละ,ภาคกลาง,2567
6.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,298,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
7.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,299,ชาย,ร้อยละ,ภาคเหนือ,2567
5.66,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,300,หญิง,ร้อยละ,ภาคเหนือ,2567
5.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,301,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
6.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,302,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
5.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,303,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
6.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,304,ยอดรวม,ร้อยละ,ภาคใต้,2567
7.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,305,ชาย,ร้อยละ,ภาคใต้,2567
5.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,306,หญิง,ร้อยละ,ภาคใต้,2567
66.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,307,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
75.58,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,308,ชาย,ร้อยละ,ทั่วประเทศ,2567
58.74,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,309,หญิง,ร้อยละ,ทั่วประเทศ,2567
73.02,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,310,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
80.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,311,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
66.59,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,312,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
70.5,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,313,ยอดรวม,ร้อยละ,ภาคกลาง,2567
78.52,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,314,ชาย,ร้อยละ,ภาคกลาง,2567
63.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,315,หญิง,ร้อยละ,ภาคกลาง,2567
63.26,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,316,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
72.02,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,317,ชาย,ร้อยละ,ภาคเหนือ,2567
55.38,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,318,หญิง,ร้อยละ,ภาคเหนือ,2567
60.46,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,319,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
70.29,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,320,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
51.6,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,321,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
67.67,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,322,ยอดรวม,ร้อยละ,ภาคใต้,2567
78.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,323,ชาย,ร้อยละ,ภาคใต้,2567
58.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,324,หญิง,ร้อยละ,ภาคใต้,2567
67.59,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,325,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
75.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,326,ชาย,ร้อยละ,ทั่วประเทศ,2567
59.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,327,หญิง,ร้อยละ,ทั่วประเทศ,2567
72.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,328,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
78.57,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,329,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
66.24,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,330,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
70.17,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,331,ยอดรวม,ร้อยละ,ภาคกลาง,2567
77.87,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,332,ชาย,ร้อยละ,ภาคกลาง,2567
63.09,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,333,หญิง,ร้อยละ,ภาคกลาง,2567
64.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,334,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
73.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,335,ชาย,ร้อยละ,ภาคเหนือ,2567
56.1,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,336,หญิง,ร้อยละ,ภาคเหนือ,2567
63.91,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,337,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
72.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,338,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
56.18,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,339,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
67.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,340,ยอดรวม,ร้อยละ,ภาคใต้,2567
78.08,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,341,ชาย,ร้อยละ,ภาคใต้,2567
58.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,342,หญิง,ร้อยละ,ภาคใต้,2567
67.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,343,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
76.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,344,ชาย,ร้อยละ,ทั่วประเทศ,2567
59.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,345,หญิง,ร้อยละ,ทั่วประเทศ,2567
72.44,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,346,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
79.47,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,347,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
66.11,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,348,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
70.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,349,ยอดรวม,ร้อยละ,ภาคกลาง,2567
78.49,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,350,ชาย,ร้อยละ,ภาคกลาง,2567
63.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,351,หญิง,ร้อยละ,ภาคกลาง,2567
65.27,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,352,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
74.73,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,353,ชาย,ร้อยละ,ภาคเหนือ,2567
56.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,354,หญิง,ร้อยละ,ภาคเหนือ,2567
63.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,355,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
72.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,356,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
55.18,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,357,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
67.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,358,ยอดรวม,ร้อยละ,ภาคใต้,2567
77.36,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,359,ชาย,ร้อยละ,ภาคใต้,2567
57.74,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,360,หญิง,ร้อยละ,ภาคใต้,2567
79.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,361,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
66.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,362,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
72.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,363,รวม,ร้อยละ,กรุงเทพมหานคร,2568
66.35,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,364,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
77.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,365,ชาย,ร้อยละ,ภาคกลาง,2568
63.02,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,366,หญิง,ร้อยละ,ภาคกลาง,2568
69.91,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,367,รวม,ร้อยละ,ภาคกลาง,2568
60.04,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,368,หญิง,ร้อยละ,ภาคใต้,2568
78.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,369,ชาย,ร้อยละ,ภาคใต้,2568
68.75,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,370,รวม,ร้อยละ,ภาคใต้,2568
77.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,371,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
53.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,372,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
64.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,373,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
79.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,374,ชาย,ร้อยละ,ภาคตะวันออก,2568
62.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,375,หญิง,ร้อยละ,ภาคตะวันออก,2568
71.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,376,รวม,ร้อยละ,ภาคตะวันออก,2568
68.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,377,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
50.36,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,378,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
58.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,379,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
56.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,380,หญิง,ร้อยละ,ภาคเหนือ,2568
71.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,381,ชาย,ร้อยละ,ภาคเหนือ,2568
63.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,382,รวม,ร้อยละ,ภาคเหนือ,2568
79.38,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,383,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
66.32,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,384,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
72.51,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,385,รวม,ร้อยละ,กรุงเทพมหานคร,2568
66.49,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,386,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
77.49,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,387,ชาย,ร้อยละ,ภาคกลาง,2568
62.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,388,หญิง,ร้อยละ,ภาคกลาง,2568
69.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,389,รวม,ร้อยละ,ภาคกลาง,2568
58.85,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,390,หญิง,ร้อยละ,ภาคใต้,2568
77.99,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,391,ชาย,ร้อยละ,ภาคใต้,2568
68.04,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,392,รวม,ร้อยละ,ภาคใต้,2568
76.69,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,393,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
53.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,394,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
64.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,395,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
79.71,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,396,ชาย,ร้อยละ,ภาคตะวันออก,2568
62.91,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,397,หญิง,ร้อยละ,ภาคตะวันออก,2568
71.06,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,398,รวม,ร้อยละ,ภาคตะวันออก,2568
69.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,399,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
51.87,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,400,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
60.2,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,401,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
55.18,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,402,หญิง,ร้อยละ,ภาคเหนือ,2568
72.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,403,ชาย,ร้อยละ,ภาคเหนือ,2568
63.18,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,404,รวม,ร้อยละ,ภาคเหนือ,2568
78.31,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,405,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
65.45,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,406,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
71.54,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,407,รวม,ร้อยละ,กรุงเทพมหานคร,2568
66.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,408,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
76.51,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,409,ชาย,ร้อยละ,ภาคกลาง,2568
62.12,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,410,หญิง,ร้อยละ,ภาคกลาง,2568
68.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,411,รวม,ร้อยละ,ภาคกลาง,2568
59.89,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,412,หญิง,ร้อยละ,ภาคใต้,2568
77.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,413,ชาย,ร้อยละ,ภาคใต้,2568
68.46,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,414,รวม,ร้อยละ,ภาคใต้,2568
76.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,415,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
52.53,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,416,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
63.79,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,417,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
79.83,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,418,ชาย,ร้อยละ,ภาคตะวันออก,2568
63.66,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,419,หญิง,ร้อยละ,ภาคตะวันออก,2568
71.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,420,รวม,ร้อยละ,ภาคตะวันออก,2568
71.03,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,421,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
54.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,422,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
62.46,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,423,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
56.68,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,424,หญิง,ร้อยละ,ภาคเหนือ,2568
72.76,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,425,ชาย,ร้อยละ,ภาคเหนือ,2568
64.28,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,426,รวม,ร้อยละ,ภาคเหนือ,2568
78.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,427,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
65.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,428,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
71.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,429,รวม,ร้อยละ,กรุงเทพมหานคร,2568
66.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,430,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
76.38,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,431,ชาย,ร้อยละ,ภาคกลาง,2568
62.04,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,432,หญิง,ร้อยละ,ภาคกลาง,2568
68.87,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,433,รวม,ร้อยละ,ภาคกลาง,2568
59.24,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,434,หญิง,ร้อยละ,ภาคใต้,2568
77.81,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,435,ชาย,ร้อยละ,ภาคใต้,2568
68.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,436,รวม,ร้อยละ,ภาคใต้,2568
75.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,437,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
50.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,438,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
62.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,439,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
80.67,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,440,ชาย,ร้อยละ,ภาคตะวันออก,2568
63.31,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,441,หญิง,ร้อยละ,ภาคตะวันออก,2568
71.73,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,442,รวม,ร้อยละ,ภาคตะวันออก,2568
