แรงม้า,ประเภทโรงงาน,ตำบล,ประกอบกิจการ,เลขทะเบียนโรงงานเดิม,คนงานรวม,ถนน,เลขที่,จังหวัด,จำพวก,รหัสไปรษณีย์,หมู่,ผู้ประกอบการ,เงินทุนรวม(ล้านบาท),ซอย,ชื่อโรงงาน,_id,FID,รหัสประเภท,อำเภอ,ปีที่อนุญาต
902.85,การทำเครื่องมือ เครื่องใช้ เครื่องเรือน หรือเครื่องประดับ และรวมถึงชิ้นส่วนของผลิตภัณฑ์,แปลงยาว,ผลิตเครื่องมือ เครื่องใช้ และภาชนะบรรจุ จากพลาสติก และโลหะ,3-53(1)-50/68ฉช,50,,279/7,ฉะเชิงเทรา,3,24190,8,บริษัท เลอติง (ประเทศไทย) จำกัด,16.9278,,บริษัท เลอติง (ประเทศไทย) จำกัด,1754,10200000000000,5301,แปลงยาว,2568
505,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,ท่าถ่าน,คัดแยกเศษวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3-105-91/67ฉช,8,,525,ฉะเชิงเทรา,3,24120,7,บริษัท ทริปเปิ้ล ทรี สตีล จำกัด,3.6,,บริษัท ทริปเปิ้ล ทรี สตีล จำกัด,1755,10200000000000,10500,พนมสารคาม,2567
12665.92,การทำผลิตภัณฑ์โลหะสำเร็จรูปด้วยวิธีเคลือบ หรือลงรัก (Enamelling japanning or lacquering),บางวัว,ผลิตลวดอาบน้ำยา ลวดทองแดงเปลือย,3-64(10)-1/32ฉช,305,บางนา-ตราด,171,ฉะเชิงเทรา,3,24180,12,บริษัท โพรเทเรียลไทย ลวดอาบน้ำยา จำกัด,156.4184,, บริษัท โพรเทเรียลไทย ลวดอาบน้ำยา จำกัด,1756,10200000000000,6410,บางปะกง,2532
1416,โรงงานห้องเย็น,พิมพา,ห้องเย็น บริการรับฝากสินค้า,3-92-1/44ฉช,84,-,46078,ฉะเชิงเทรา,3,24180,4,บริษัท เอ็น.เอ.ดี.โคลด์สตอเรจ จำกัด,101,-,บริษัท เอ็น.เอ.ดี.โคลด์สตอเรจ จำกัด,1757,10200000000000,9200,บางปะกง,2544
230,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,หนองตีนนก,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,3-105-80/63ฉช,20,,108/2,ฉะเชิงเทรา,3,24140,3,ห้างหุ้นส่วนจำกัด เอ็นเค เจริญพาณิชย์,20,,ห้างหุ้นส่วนจำกัด เอ็นเค เจริญพาณิชย์,1758,10200000000000,10500,บ้านโพธิ์,2563
2090.18,โรงงานผลิต ประกอบหรือซ่อมแซมเครื่องจักรหรือผลิตภัณฑ์ที่ระบุไว้ในลำดับที่ 70 เฉพาะที่ใช้ไฟฟ้า,แปลงยาว,ผลิตแม่แรงไฮดรอลิก,3-71-23/67ฉช,123,-,"279/4, 279/5",ฉะเชิงเทรา,3,24190,8,บริษัท ฮาร์เวสท์ แจ๊กส์ จำกัด,58.9632,-,บริษัท ฮาร์เวสท์ แจ๊กส์ จำกัด,1759,10200000000000,7100,แปลงยาว,2567
8813.38,การทำเคมีภัณฑ์ สารเคมี หรือวัสดุเคมี ที่มิใช่ (3),หัวสำโรง,ผลิตสารเคมีและสกัดโลหะมีค่าจากวัสดุที่ไม่ใช้แล้ว ได้แก่ ซิงค์ซัลเฟต ทองแดง,3-42(1)-18/68ฉช,53,,โฉนดที่ดินเลขที่ 3653,ฉะเชิงเทรา,3,24190,9,บริษัท รีเนิร์น เทคโนโลยี ดีเวลลอปเมนท์ จำกัด,383,,บริษัท รีเนิร์น เทคโนโลยี ดีเวลลอปเมนท์ จำกัด,1760,10200000000000,4201,แปลงยาว,2568
460,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,แปลงยาว,นำของเสียที่ได้จากการหลอมเหล็กมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นสังกะสีออกไซด์,3-106-51/62ฉช,7,,โฉนดที่ดินเลขที่ 13496,ฉะเชิงเทรา,3,24190,12,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด,17,,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด ,1761,10200000000000,10600,แปลงยาว,2562
98,โรงงานทำเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้ แก้ว ยาง หรืออโลหะอื่น,หอมศีล,ทำเครื่องเรือนและชิ้นส่วนเครื่องเรือนจากไม้ยางพารา,3-37-1/31ฉช,296,บางนา - ตราด,75,ฉะเชิงเทรา,3,24180,1,บริษัท พิ โค ที อินทีเรีย เซนเตอร์ จำกัด,29.7,วัดสุคันธศิลาราม,บริษัท พิ โค ที อินทีเรีย เซนเตอร์ จำกัด,1762,10200000000000,3700,บางปะกง,2531
1234,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,เกาะขนุน,บดย่อยมอเตอร์ เศษสายไฟทุกชนิด และโลหะ ที่ไม่เป็นของเสียอันตราย,3-106-30/64ฉช,16,,โฉนดที่ดินเลขที่ 15303,ฉะเชิงเทรา,3,24120,9, บริษัท เอ็มทู แวร์เฮ้าส์ จำกัด ,6,, บริษัท เอ็มทู แวร์เฮ้าส์ จำกัด ,1763,10200000000000,10600,พนมสารคาม,2564
3386.53,โรงงานผลิตแก้ว เส้นใยแก้ว หรือผลิตภัณฑ์แก้ว,คลองอุดมชลจร,ตัด เจียร อบ กระจกนิรภัย,3-54-1/39ฉช,20,สุวินทวงศ์,46323,ฉะเชิงเทรา,3,24000,1,บริษัท อินเตอร์เทค สเปคเชียลตี้กลาส จำกัด,90,ซันโย,บริษัท อินเตอร์เทค สเปคเชียลตี้กลาส จำกัด,1764,10200000000000,5400,เมืองฉะเชิงเทรา,2539
12643.35,โรงงานผลิต ประกอบหรือซ่อมแซมเครื่องจักรหรือผลิตภัณฑ์ที่ระบุไว้ในลำดับที่ 70 เฉพาะที่ใช้ไฟฟ้า,ท่าสะอ้าน,ซ่อม สร้างหม้อแปลงไฟฟ้า,3-71-1/34ฉช,10,-,258-259,ฉะเชิงเทรา,3,24130,6,บริษัท ไดเฮ็น อิเล็คทริค จำกัด,473.161607,-,บริษัท ไดเฮ็น อิเล็คทริค จำกัด,1765,10200000000000,7100,บางปะกง,2534
