FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
NULL,20700600225461,จ3-53(9)-2/46รบ,บ้านโป่ง,ราชบุรี,นายชูเกียรติ แก้วประดิษฐ์,6,747,-,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เฉพาะเศษพลาสติก ล้าง และหลอมเม็ดพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.78852,20/1,13.80587,NULL,หนองปลาหมอ
NULL,20700400125465,จ3-4(6)-1/46รบ,เมืองราชบุรี,ราชบุรี,บริษัท เอ็น.เค.มีท แอนด์ โปรดักส์ จำกัด,1,748,บริษัท เอ็น.เค. มีท แอนด์ โปรดักส์ จำกัด,ตัดแต่งและแปรรูปเนื้อสุกร ปรุงแต่งผลิตภัณฑ์จากเนื้อหมู ได้แก่ กุนเชียง หมูหยอง แคปหมู หมูหวาน หมูสวรรค์,ดำเนินกิจการ,2023-04-18T21:00:05,99.83255,228,13.55015,NULL,พงสวาย
ทรงพล,20700900125460,จ3-14-1/46รบ,บ้านโป่ง,ราชบุรี,นางสาวพัชรญาณี พูสมจิตต์,15,749,โรงงานน้ำแข็งน้ำดื่มวินัยพุทธนิมิตร,ทำน้ำแข็งก้อนเล็ก และน้ำดื่ม,ดำเนินกิจการ,2023-04-18T21:00:05,99.90125,122,13.808,NULL,ปากแรต
แสงชูโตใหม่,20710300225463,จ3-95(1)-2/46กจ,ท่ามะกา,กาญจนบุรี,บริษัท อีซูซุกาญจนบุรี จำกัด,NULL,750,บริษัท อีซูซุกาญจนบุรี จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.74274,131/3,13.96616,NULL,ตะคร้ำเอน
NULL,20701800125469,จ3-50(4)-1/46รบ,โพธาราม,ราชบุรี,บริษัท โอ.เอ็น.คอนสตรัคชั่น จำกัด,10,751,บริษัท โอ.เอ็น.คอนสตรัคชั่น จำกัด,ผลิตแอสฟัลต์ติคคอนกรีต,หยุดชั่วคราว,2023-04-18T21:00:05,99.8648,113,13.65571,NULL,บ้านสิงห์
พิกุลทอง,20702200125463,จ3-55-1/46รบ,เมืองราชบุรี,ราชบุรี,นายฐิติพันธ์ ไตรนภากุล,6,752,เถ้าย่งหยู,ทำเครื่องปั่นดินเผา เช่น โอ่ง ไห กระถาง,ดำเนินกิจการ,2023-04-18T21:00:05,99.8699,133,13.57785,NULL,พิกุลทอง
ชัฎป่าหวาย-บ้านคา,20700200125467,จ3-3(2)-1/46รบ,บ้านคา,ราชบุรี,นายอุกฤษ อินทร์ฉาย,7,753,-,ขูดตักทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.39452,น.ส.3ก. เลขที่ 580,13.44034,-,บ้านคา
NULL,20700300425460,จ3-55-4/46รบ,โพธาราม,ราชบุรี,บริษัท ชิโน-ไทย คาร์บอน จำกัด,7,754,บริษัท ชิโน-ไทย คาร์บอน จำกัด,ผลิตเครื่องปั้มดินเผา และการเผาถ่านจากกะลามะพร้าว การบดถ่าน บรรจุผงถ่านที่เผาได้จากกะลามะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.71295,183,13.74699,NULL,เขาชะงุ้ม
NULL,20710000725465,จ3-43(1)-7/46กจ,ท่ามะกา,กาญจนบุรี,บริษัท ภัทรเกษตรอุตสาหกรรม จำกัด,5,755,บริษัท ภัทรเกษตรอุตสาหกรรม จำกัด,"ผลิตปุ๋ยอินทรีย์, ปุ๋ยอินทรีย์เคมี และผสมปุ๋ยเคมี",ดำเนินกิจการ,2023-04-18T21:00:05,99.76377,25/25,14.064,NULL,อุโลกสี่หมื่น
ท่าใหญ่-ห้วยกระบอก,20700200425461,จ3-53(9)-4/46รบ,บ้านโป่ง,ราชบุรี,นางอารีย์ อภัยจิต,12,756,ตั้งเฮงเจริญ,ล้าง บด ย่อยพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.85738,84/2,13.88849,NULL,ท่าผา
NULL,20710007625478,จ3-14-76/47กจ,บ่อพลอย,กาญจนบุรี,ห้างหุ้นส่วนจำกัด เจือทิพย์,4,757,ห้างหุ้นส่วนจำกัด เจือทิพย์(สาขาบ่อพลอย),ผลิตน้ำแข็งซอง,ดำเนินกิจการ,2023-04-18T21:00:05,99.50517,20,14.31967,บึงหัวแหวน,บ่อพลอย
NULL,20710000625475,จ3-23(1)-6/47กจ,ท่ามะกา,กาญจนบุรี,บริษัท สิพพนะ จำกัด,2,758,บริษัท สิพพนะ จำกัด,การทำผลิตภัณฑ์จากสิ่งทอเป็นเครื่องใช้ในบ้าน,ดำเนินกิจการ,2023-04-18T21:00:05,99.74406,17/2,13.93618,NULL,แสนตอ
NULL,20710100125467,จ3-9(1)-1/46กจ,พนมทวน,กาญจนบุรี,นางทิพวรรณ์ รวมชมรัตน์,6,759,NULL,สีข้าว (กำลังผลิต 60 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,99.6934,21/2,14.06799,NULL,ดอนเจดีย์
เพชรเกษม,20700700325468,จ3-77(2)-3/46รบ,บ้านโป่ง,ราชบุรี,นายวิชาญ เจรสารศาสตร์,13,760,เจนโลหะกิจ,ผลิตชิ้นส่วนหรืออุปกรณ์สำหรับรถยนต์เช่นกันชน,ดำเนินกิจการ,2023-04-18T21:00:05,99.94893,192/5,13.79074,เทศบาลกระจับ 3,หนองอ้อ
NULL,20700100525477,จ3-24-5/47รบ,เมืองราชบุรี,ราชบุรี,นายนาเคนทร์ ปานเด,9,761,NULL,ทอผ้าและปักผ้าลูกไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.72354,7/2,13.55169,NULL,หินกอง
เขางู-เบิกไพร,20700000125469,จ3-2(1)-1/46รบ,บ้านโป่ง,ราชบุรี,บริษัท ธงธัช จำกัด,14,762,บริษัท ธงธัช จำกัด,อบข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,99.80413,1,13.7956,NULL,คุ้งพยอม
NULL,20710002525475,จ3-43(1)-25/47กจ,ท่ามะกา,กาญจนบุรี,ห้างหุ้นส่วนจำกัด โรงงานผลิตปุ๋ยเยื่อแม้นพงศ์,1,763,ห้างหุ้นส่วนจำกัด โรงงานผลิตปุ๋ยเยื่อแม้นพงศ์,ผลิตปุ๋ยอินทรีย์ผสมเคมี,ดำเนินกิจการ,2023-04-18T21:00:05,99.72447,39/1,14.00283,NULL,ตะคร้ำเอน
-,20710100225465,จ3-9(1)-2/46กจ,ท่าม่วง,กาญจนบุรี,นางณปภา อารีย์ชน,3,764,โรงสีอารีย์ชน,สีข้าว,หยุดชั่วคราว,2023-04-18T21:00:05,99.67646,100/3,13.91721,-,พังตรุ
NULL,20710000125476,จ3-9(1)-1/47กจ,ห้วยกระเจา,กาญจนบุรี,บริษัท เต็กรุ่งเรืองไรซ์มิลล์ จำกัด,10,765,บริษัท เต็กรุ่งเรืองไรซ์มิลล์ จำกัด,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 200 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.81938,287/1,14.27501,NULL,ดอนแสลบ
NULL,20770000325468,จ3-27(7)-3/46ปข,ทับสะแก,ประจวบคีรีขันธ์,ห้างหุ้นส่วนจำกัด กวางไทยสามรุ่ง,7,766,ห้างหุ้นส่วนจำกัด กวางไทยสามรุ่ง,ผลิตเส้นใยมะพร้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.51319,65/6,11.44767,NULL,อ่างทอง
เพชรเกษม,10700001925158,3-34(1)-19/15รบ,เมืองราชบุรี,ราชบุรี,วิชัย ฉตรภูมิรุจิ,NULL,767,ไชชินทอง,ไสไม้ ทำวงกบ ประตู หน้าต่าง,ดำเนินกิจการ,2023-04-18T21:00:05,99.79878,328/1,13.52921,NULL,หน้าเมือง
ศรีสุริยวงศ์,20700400425469,จ3-95(1)-4/46รบ,เมืองราชบุรี,ราชบุรี,นายศรชัย ศิริวราศัย,NULL,768,อู่ราชบุรีช่างยนต์,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.81162,286/9,13.53314,NULL,หน้าเมือง
เจดีย์หัก,10700100125205,3-55-1/20รบ,เมืองราชบุรี,ราชบุรี,นายสมพงษ์ พันศิริพัฒน์,2,769,พันธทวี,ทำเตาอั้งโล่ และกระถางดินเผา,ดำเนินกิจการ,2023-04-18T21:00:05,99.8046,40,13.54001,NULL,เจดีย์หัก
แสงชูโต,10710000225310,3-64(1)-2/31กจ,เมืองกาญจนบุรี,กาญจนบุรี,นายศุภพงศ์ ทศพร,NULL,770,NULL,กลึง-เชื่อมโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,99.51176,169,14.04354,NULL,ท่ามะขาม
แสงชูโต,20710002425478,จ3-40(1)-24/47กจ,ท่ามะกา,กาญจนบุรี,บริษัท รีโปรเท็ค จำกัด,10,771,บริษัท รีโปรเท็ค จำกัด,"ผลิตกระดาษพิมพ์แบบแปลน,กระดาษไขเขียนแบบ,กระดาษไขถ่ายเอกสารแบบแปลน,ฟิล์มถ่ายเอกสารแบบแปลน,กระดาษขาวถ่ายแบบแปลน,กระดาษพิมพ์ระบบพ่นหมึก,ฟิล์มพิมพ์ระบบพ่นหมึก",ดำเนินกิจการ,2023-04-18T21:00:05,99.75449,23/9,13.94097,NULL,ท่ามะกา
เพชรเกษม,20770011225475,จ3-34(2)-112/47ปข,สามร้อยยอด,ประจวบคีรีขันธ์,นายไพฑูรย์ เกียรติทับทิว,2,772,โชคชัยค้าไม้,ทำวงกบ ขอบประตู ขอบหน้าต่างจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.87777,23/5,12.31266,-,ศิลาลอย
NULL,20700004825478,จ3-77(2)-48/47รบ,บ้านโป่ง,ราชบุรี,บริษัท พรเจริญลาภ จำกัด,15,773,บริษัท พรเจริญลาภ จำกัด,ผลิตชิ้นส่วนรถยนต์ และผลิตภัณฑ์สุขภัณฑ์,ดำเนินกิจการ,2023-04-18T21:00:05,99.84994,3/1,13.86505,NULL,ปากแรต
-,20700019125476,จ3-3(2)-191/47รบ,เมืองราชบุรี,ราชบุรี,นายสุรศักดิ์ ฐิติรัตน์สานนท์,10,774,-,ขุด กรวด ทราย ดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.71331,-,13.57136,-,หินกอง
NULL,20700004325479,จ3-4(1)-43/47รบ,โพธาราม,ราชบุรี,นางภาวิณี สามัคคี,4,775,โรงงานสามัคคีฆ่าสัตว์,ฆ่าสุกรและชำแหละ,ดำเนินกิจการ,2023-04-18T21:00:05,99.87134,10,13.67826,NULL,บ้านฆ้อง
NULL,20700001425470,จ3-64(1)-14/47รบ,โพธาราม,ราชบุรี,บริษัท เอส.ที.ดี. สตีลดรัมส์ จำกัด,4,776,บริษัท ญาดาเมดิคอล จำกัด,ซ่อมและล้างบรรจุภัณฑ์,ดำเนินกิจการ,2023-04-18T21:00:05,99.84374,96,13.73138,NULL,สร้อยฟ้า
เพชรเกษม,20700027725473,จ3-37-277/47รบ,บ้านโป่ง,ราชบุรี,บริษัท แสงเพชร เฟอร์นิเจอร์ จำกัด,15,777,บริษัท แสงเพชร เฟอร์นิเจอร์ จำกัด,ผลิตเฟอร์นิเจอร์น็อกดาวน์,ดำเนินกิจการ,2023-04-18T21:00:05,99.93261,55/5,13.79278,NULL,หนองอ้อ
หลักเมือง-ไทยผึ้ง,20770012825471,จ3-58(1)-128/47ปข,บางสะพาน,ประจวบคีรีขันธ์,ห้างหุ้นส่วนจำกัด ชุมแสงคอนกรีต (1993),5,778,ห้างหุ้นส่วนจำกัด ชุมแสงคอนกรีต (1993),ผลิตคอนกรีตผสมเสร็จ และผลิตภัณฑ์คอนกรีต เช่นคอนกรีตบล็อก ท่อระบายน้ำคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.48603,โฉนดที่ดินเลขที่ 13453,11.22034,-,พงศ์ประศาสน์
บ้านกลางนา-บ้านยายพลอย,20770008025474,จ3-36(1)-80/47ปข,บางสะพาน,ประจวบคีรีขันธ์,ห้างหุ้นส่วนจำกัด พาราวู๊ดพาเลท,1,779,ห้างหุ้นส่วนจำกัด พาราวู๊ดพาเลท,"ทำบรรจุภัณฑ์จากไม้ เช่น พาเลท , ลัง",ดำเนินกิจการ,2023-04-18T21:00:05,99.547345309479,66/1,11.2607988601491,-,แม่รำพึง
ท่าม่วง-หนองขาว,20710005525472,จ3-43(1)-55/47กจ,ท่าม่วง,กาญจนบุรี,บริษัท ยอดอินทรีย์ การเกษตร จำกัด,3,780,บริษัท ยอดอินทรีย์การเกษตร จำกัด,"ผลิตปุ๋ยอินทรีย์-เคมี, ผลิตสารปรับปรุงดินและรับจ้างขึ้นเม็ดปุ๋ย",ดำเนินกิจการ,2023-04-18T21:00:05,99.62939,149,14.03412,NULL,หนองขาว
-,10760005125478,3-77(2)-51/47พบ,เขาย้อย,เพชรบุรี,บริษัท คอมแพ็คอินเตอร์เนชั่นแนล (1994) จำกัด,4,781,บริษัท คอมแพ็คอินเตอร์เนชั่นแนล (1994) จำกัด,ทำชิ้นส่วนพิเศษหรืออุปกรณ์สำหรับรถยนต์ หรือรถพ่วง เช่น ผ้าเบรก ดิสเบรก ก้ามเบรก,ดำเนินกิจการ,2023-04-18T21:00:05,99.7793769836426,36/1,13.2838466748941,-,หนองชุมพล
-,10700000925472,3-8(1)-9/47รบ,เมืองราชบุรี,ราชบุรี,บริษัท ไทย โคโคนัท จำกัด (มหาชน),1,782,บริษัท ไทย โคโคนัท จำกัด (มหาชน),การทำอาหารหรือเครื่องดื่มจากผัก พืช หรือผลไม้และบรรจุในภาชนะที่ผนึกและอากาศเข้าไม่ได้ การถนอมผัก พืช หรือผลไม้ โดยวิธีกวนตากแห้ง ดองหรือทำให้เยือกแข็งโดยฉับพลัน หรือเหือดแห้ง ผลิตผลิตภัณฑ์น้ำกะทิและมะพร้าวอบแห้ง,ดำเนินกิจการ,2023-04-18T21:00:05,99.7983,67,13.596648,-,หนองกลางนา
-,20710028625473,จ3-37-286/47กจ,ทองผาภูมิ,กาญจนบุรี,นายไพโรจน์ เวชศาสตร์,2,783,โชคล้ำเลิศ ไทยพาราวูด,ทำเครื่องเรือน เครื่องใช้ในครัวเรือน ทำวงกบ ประตู หน้าต่าง ไม้คิ้ว ไม้บัว ไม้ประดับฝาผนัง,ดำเนินกิจการ,2023-04-18T21:00:05,98.68435,5,14.5957, -,หินดาด
-,20770019925472,จ3-3(2)-199/47ปข,สามร้อยยอด,ประจวบคีรีขันธ์,นายอาณัติ มณีรัตน์,9,784,NULL,ขุดตักดิน และลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,99.8695,ที่ดิน น.ส.3 เล่ม 7 หน้า 55,12.28734,-,ศิลาลอย
-,10760003025472,3-50(4)-30/47พบ,ชะอำ,เพชรบุรี,ห้างหุ้นส่วนจำกัด โชคสุชินคอนสตรัคชั่น,5,785,ห้างหุ้นส่วนจำกัด โชคสุชินคอนสตรัคชั่น,ผลิตยางแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,99.91269,111,12.85869,-,เขาใหญ่
NULL,20700001725473,จ3-77(1)-17/47รบ,บ้านโป่ง,ราชบุรี,นายอดิเรก เชาวทัศน์,1,786,อู่เสน่ห์,ซ่อมและต่อตัวถังรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,99.89429,63,13.77855,NULL,หนองอ้อ
-,20700000325473,จ3-3(2)-3/47รบ,สวนผึ้ง,ราชบุรี,นายสมคิด ดีบรรเจิด,2,787,บ่อทราย เอส.พี.กรุ๊ป,ตักทรายจากแม่น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.356231,-,13.55046,-,ป่าหวาย
-,20710000525477,จ3-91(1)-5/47กจ,ท่ามะกา,กาญจนบุรี,ห้างหุ้นส่วนจำกัด โรงงานผลิตปุ๋ยท่ามะกา,2,788,ห้างหุ้นส่วนจำกัด โรงงานผลิตปุ๋ยท่ามะกา,แบ่งบรรจุดินเม็ด,ดำเนินกิจการ,2023-04-18T21:00:05,99.74646,222/2,13.90398,-,หวายเหนียว
NULL,20710000425470,จ3-43(1)-4/47กจ,เลาขวัญ,กาญจนบุรี,ห้างหุ้นส่วนจำกัด เอี่ยมเจริญ เทรดดิ้ง,4,789,ห้างหุ้นส่วนจำกัด เอี่ยมเจริญ เทรดดี้ง,ผลิตปุ๋ยอินทรีย์เคมี ปุ๋ยอินทรีย์ชีวภาพ ปุ๋ยอินทรีย์ผสมเคมี ปุ๋ยเคมีสูตรต่าง ๆ,ดำเนินกิจการ,2023-04-18T21:00:05,99.69571,9,14.66978,NULL,หนองฝ้าย
NULL,20710000925479,จ3-43(1)-9/47กจ,ท่ามะกา,กาญจนบุรี,ห้างหุ้นส่วนจำกัดรุ่งขจร เฟอร์ติไลเฃอร์,2,790,ห้างหุ้นส่วนจำกัดรุ่งขจร เฟอร์ติไลเฃอร์,ผลิตปุ๋ยธรรมชาติผสมปุ๋ยเคมี,ดำเนินกิจการ,2023-04-18T21:00:05,99.7467,7/1,13.90424,NULL,หวายเหนียว
-,20700000425471,จ3-55-4/47รบ,เมืองราชบุรี,ราชบุรี,นายสากล คณารักสมบัติ,3,791,พิชัยมงคล,ผลิตเครื่องปั้นดินเผา เช่น โอ่ง กระถาง อ่าง ไห,ดำเนินกิจการ,2023-04-18T21:00:05,99.79374,203/3,13.55513,-,เจดีย์หัก
-,20700000225475,จ3-10(3)-2/47รบ,บ้านโป่ง,ราชบุรี,นายไพโรจน์ โชติพนิชเศรษฐ์,5,792,ตั้งเลียงฮวด,ผลิตเส้นหมี่เหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,99.87754,74/8,13.79495,-,สวนกล้วย
NULL,20700200225473,จ3-55-2/47รบ,โพธาราม,ราชบุรี,นางมยุรี สิมะโรจน์,7,793,ฟอร์จูน คราฟท์,ผลิตเครื่องปั้นดินเผา,หยุดชั่วคราว,2023-04-18T21:00:05,99.71295,185,13.74699,NULL,เขาชะงุ้ม
NULL,20710000825406,จ2-3(2)-8/40กจ,ท่าม่วง,กาญจนบุรี,นายพนัส บุญรอด,NULL,794,พี ซี เอ็ม,ขุดตักดินทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.67915,NULL,14.01366,NULL,ทุ่งทอง
กาญจนบุรี-ศรีสวัสดิ์,20710001125459,จ3-3(2)-11/45กจ,ศรีสวัสดิ์,กาญจนบุรี,นายธนวรรษ พงษ์สำราญกุล,3,795,NULL,ขุดลอกดิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.16577,NULL,14.57777,NULL,ด่านแม่แฉลบ
NULL,20710400125357,จ2-3(3)-1/35กจ,พนมทวน,กาญจนบุรี,บริษัท ทรายย่งฮั้ว จำกัด,6,796,ย่งฮั้ว,ร่อนคัดกรวด-ทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.72723,NULL,14.03238,NULL,ดอนเจดีย์
เพชรเกษม-ปากน้ำปราณ,20770009225479,จ3-58(1)-92/47ปข,ปราณบุรี,ประจวบคีรีขันธ์,ห้างหุ้นส่วนจำกัด อลงกตวัสดุภัณฑ์,1,797,ห้างหุ้นส่วนจำกัด อลงกตวัสดุภัณฑ์,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,99.91712,NULL,12.37325,NULL,เขาน้อย
แสงชูโต,20710001725340,จ2-3(5)-17/34กจ,ท่าม่วง,กาญจนบุรี,นายพิศิษฐ์ ตรีวิทยานนท์,1,798,ท่าทรายพิภพ,ลำเลียงกรวดทรายด้วยระบบสายพานลำเลียง,ดำเนินกิจการ,2023-04-18T21:00:05,99.57109,135/1,13.98773,NULL,ท่าล้อ
NULL,20770000125470,จ3-3(1)-1/47ปข,หัวหิน,ประจวบคีรีขันธ์,หจก.ปราณบุรีรวมมิตร,1,799,บริษัท เหมืองหินอธิภัทร จำกัด,โม่ บด ย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,99.68419,333,12.60859,NULL,หนองพลับ
NULL,20710300325412,จ2-35-3/41กจ,เมืองกาญจนบุรี,กาญจนบุรี,บริษัท ซี.เอช.แบมบู จำกัด,2,800,บริษัท ซี.เอช.แบมบู จำกัด,ทำเครื่องใช้จากไม้ไผ่รวก,ดำเนินกิจการ,2023-04-18T21:00:05,99.46611,68,14.04405,NULL,แก่งเสี้ยน
ท่าเรือ - พระแท่น,20711300125455,จ2-58(1)-1/45กจ,ท่ามะกา,กาญจนบุรี,นางรัชนี สุขะสิฐษ์วณิชกุล,NULL,801,ชัยเจริญ,ทำคอนกรีตบล็อค,ดำเนินกิจการ,2023-04-18T21:00:05,99.75215,259-297,13.97508,NULL,ตะคร้ำเอน
NULL,20710000625392,จ3-58(1)-6/39กจ,ท่าม่วง,กาญจนบุรี,บริษัท ยงคอนกรีต จำกัด (มหาชน) ,3,802,บริษัท ยงคอนกรีต จำกัด (มหาชน),ทำผลิตภัณฑ์คอนกรีต เช่น คอนกรีตอัดแรง เสาเข็มคอนกรีตอัดแรง คอนกรีตผสมเสร็จ  ท่อคอนกรีตอัดแรง,ดำเนินกิจการ,2023-04-18T21:00:05,99.65843,148/9,13.97484,NULL,วังขนาย
ชลประทาน,10700000625478,3-9(2)-6/47รบ,บ้านโป่ง,ราชบุรี,บริษัท นีโอเทคฟู้ด จำกัด,4,803,บริษัท นีโอเทคฟู้ด จำกัด,ผลิตแป้งมันสำปะหลังแปรรูป (MODIFIED STARCH0,ดำเนินกิจการ,2023-04-18T21:00:05,99.85459,111/1,13.81514,-,เบิกไพร
เพชรเกษม,10700001525479,3-72-15/47รบ,บ้านโป่ง,ราชบุรี,บริษัท แอดวานซ์เมทัลอินดัสตรีส์ จำกัด,10,804,บริษัท แอดวานซ์เมทัลอินดัสตรีส์ จำกัด,ผลิตอุปกรณ์อีเลคทรอนิคส์,ดำเนินกิจการ,2023-04-18T21:00:05,99.95075,192/6,13.79282,-,หนองอ้อ
-,20710011525474,จ3-3(2)-115/47กจ,ทองผาภูมิ,กาญจนบุรี,นายพงษ์ศักดิ์ หงษาวดี,1,805,พงษ์ศักดิ์,ขุดตักดินลูกรัง,ดำเนินกิจการ,2023-04-18T21:00:05,98.69179,โฉนดที่ดินเลขที่ 3386 เล่ม 34 หน้า86,14.65148,-,สหกรณ์นิคม
NULL,20710006525471,จ3-3(4)-65/47กจ,ท่ามะกา,กาญจนบุรี,นาย,13,806,กาญจนา,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,99.73062,"โฉนดที่ดินเลขที่28143,28144,28145,28146",14.01019,เลขที่ 28147 เล่ม 282 หน้า 43-47,ตะคร้ำเอน
แสงชูโตเหนือ,20710002925477,จ3-4(1)-29/47กจ,เมืองกาญจนบุรี,กาญจนบุรี,บริษัท ฟาร์มไก่ดำ (กาญจนบุรี) จำกัด,-,807,บริษัท ฟาร์มไก่ดำ (กาญจนบุรี) จำกัด,ฆ่าไก่,ดำเนินกิจการ,2023-04-18T21:00:05,99.51559,300/13,14.04325,-,ท่ามะขาม
-,20760000525472,จ3-71-5/47พบ,เขาย้อย,เพชรบุรี,บริษัท เอสเอบี พลาสแมช จำกัด,4,808,บริษัท เอสเอบี พลาสแมช จำกัด,ผลิตเครื่องเป่าขวดพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,99.81961,134,13.195462,-,ทับคาง
บางสะพาน-บ้านกรูด,10770000625471,3-34(4)-6/47ปข,บางสะพาน,ประจวบคีรีขันธ์,บริษัท ดับเบิ้ลยู ทู อี จำกัด,5,809,บริษัท ดับเบิ้ลยู ทู อี จำกัด,ผลิตชิ้นไม้สับจากไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรี เพื่อจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.53613,99/1,11.35594,-,ธงชัย
สายบ้านไร่เก่า-เนินพยอม,10770001025473,3-8(2)-10/47ปข,สามร้อยยอด,ประจวบคีรีขันธ์,บริษัท นิธิวัฒน์ฟูด จำกัด,5,810,บริษัท นิธิวัฒน์ฟูด จำกัด,ผลิตสับปะรดกวน,ดำเนินกิจการ,2023-04-18T21:00:05,99.85372,302,12.24213,-,ศาลาลัย
-,20760009125472,จ3-64(13)-91/47พบ,เขาย้อย,เพชรบุรี,ห้างหุ้นส่วนจำกัด เอส. เอ็ม. เทคโนโลยี,1,811,ห้างหุ้นส่วนจำกัด เอส.เอ็ม เทคโนโลยี,กลึง เจาะ คว้าน กัด ไส เจียน หรือเชื่อมโลหะทั่วไป,ดำเนินกิจการ,2023-04-18T21:00:05,99.82418,53/5,13.22951,-,เขาย้อย
-,10700001625477,3-8(1)-16/47รบ,จอมบึง,ราชบุรี,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด (มหาชน),12,812,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด (มหาชน),ผลิตอาหารสำเร็จรูปประเภทขนม เช่น ขนมเยลลี่คาราจีแนน และผลิตอาหารสำเร็จรูปประเภทเครื่องดื่ม เช่น น้ำผลไม้ น้ำจากพืชสมุนไพร น้ำจากเมล็ดพืช เครื่องดื่มรังนก,ดำเนินกิจการ,2023-04-18T21:00:05,99.54639,9/9,13.60966,-,รางบัว
NULL,20700017125478,จ3-37-171/47รบ,สวนผึ้ง,ราชบุรี,นายธีรพงศ์ เรืองฤทธิ์ไชย,11,813,น้องนิด,ทำเครื่องเรือน หรือเครื่องตบแต่งภายในอาคารจากไม้ เช่น โต๊ะนั่งเล่น,ดำเนินกิจการ,2023-04-18T21:00:05,99.43056,60/1,13.51838,NULL,ท่าเคย
NULL,20710004725479,จ3-43(1)-47/47กจ,ท่าม่วง,กาญจนบุรี,บริษัท สัญญากาญจนเกษตร จำกัด,3,814,บริษัท สัญญากาญจนเกษตร จำกัด,ผลิตปุ๋ยอินทรีย์ ปุ๋ยอินทรีย์เคมี และปุ๋ยชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,99.66798,118/3,13.96758,NULL,วังขนาย
NULL,20700007725477,จ3-53(5)-77/47รบ,บ้านโป่ง,ราชบุรี,นายสุรศักดิ์ โชคประจักษ์ชัด,4,815,นายสุรศักดิ์ โชคประจักษ์ชัด,ทำพลาสติกเป็นแผ่น ชิ้น และรูปทรงต่าง ๆ,หยุดชั่วคราว,2023-04-18T21:00:05,99.8706,69,13.92763,NULL,กรับใหญ่
บ่อหวาย-หนองบ่อ,20760005725473,จ3-9(1)-57/47พบ,เมืองเพชรบุรี,เพชรบุรี,สหกรณ์การเกษตรเมืองเพชรบุรี จำกัด,6,816,โรงสีสหกรณ์การเกษตรเมืองเพชรบุรี จำกัด,สีข้าว กำลังสีสูงสุดของร้านสีข้าว 40 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,99.98331,63,13.05046,0,โพไร่หวาน
-,20710003625472,จ3-43(1)-36/47กจ,ท่ามะกา,กาญจนบุรี,บริษัท พี.บี.ซี.การเกษตร จำกัด,8,817,บริษัท พี.บี.ซี.การเกษตร จำกัด,ผลิตปุ๋ยอินทรีย์ ปุ๋ยเคมี ปุ๋ยอินทรีย์เคมี ปุ๋ยชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,99.73405,17/2,13.90284,-,แสนตอ
