﻿year,quarter,occupation,_id,region,value,unit,source
2557,ไตรมาสที่ 4,เสมียน,1686,กรุงเทพมหานคร,477.5,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,พนักงานบริการและพนักงานในร้านค้าและตลาด,1687,กรุงเทพมหานคร,1298.8,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1688,กรุงเทพมหานคร,42.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1689,กรุงเทพมหานคร,583.1,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1690,กรุงเทพมหานคร,720.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1691,กรุงเทพมหานคร,499.1,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1692,กรุงเทพมหานคร,34.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1693,ภาคกลาง,445.2,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่างๆ,1694,ภาคกลาง,661.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1695,ภาคกลาง,660.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,เสมียน,1696,ภาคกลาง,526.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,พนักงานบริการและพนักงานในร้านค้าและตลาด,1697,ภาคกลาง,2330.8,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1698,ภาคกลาง,1942.3,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1699,ภาคกลาง,1641.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1700,ภาคกลาง,1950.5,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1701,ภาคกลาง,1391.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1702,ภาคกลาง,6.9,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1703,ภาคเหนือ,145.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านต่างๆ,1704,ภาคเหนือ,266.0,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1705,ภาคเหนือ,159.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,เสมียน,1706,ภาคเหนือ,163.4,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,พนักงานบริการและพนักงานในร้านค้าและตลาด,1707,ภาคเหนือ,1045.5,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1708,ภาคเหนือ,2892.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1709,ภาคเหนือ,793.8,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1710,ภาคเหนือ,326.7,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1711,ภาคเหนือ,692.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1712,ภาคกลาง,1554.78,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1713,ภาคกลาง,2025.5,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1714,ภาคกลาง,1459.53,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1715,ภาคกลาง,11.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1716,ภาคเหนือ,152.95,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1717,ภาคเหนือ,278.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1718,ภาคเหนือ,170.17,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,เสมียน,1719,ภาคเหนือ,169.2,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1720,ภาคเหนือ,1111.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1721,ภาคเหนือ,2349.59,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1722,ภาคเหนือ,828.93,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1723,ภาคเหนือ,372.94,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1724,ภาคเหนือ,873.22,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1725,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1726,ภาคตะวันออกเฉียงเหนือ,315.48,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1727,ภาคตะวันออกเฉียงเหนือ,394.48,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1728,ภาคตะวันออกเฉียงเหนือ,219.18,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,เสมียน,1729,ภาคตะวันออกเฉียงเหนือ,212.76,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1730,ภาคตะวันออกเฉียงเหนือ,1653.08,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1731,ภาคตะวันออกเฉียงเหนือ,3805.43,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1732,ภาคตะวันออกเฉียงเหนือ,1130.08,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1733,ภาคตะวันออกเฉียงเหนือ,505.41,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1734,ภาคตะวันออกเฉียงเหนือ,1175.05,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1735,ภาคตะวันออกเฉียงเหนือ,0.35,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1736,ภาคใต้,141.74,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1737,ภาคใต้,247.05,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1738,ภาคใต้,161.2,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,เสมียน,1739,ภาคใต้,144.48,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1740,ภาคใต้,1015.22,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1741,ภาคใต้,2135.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1742,ภาคใต้,497.02,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1743,ภาคใต้,211.5,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1744,ภาคใต้,519.77,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1745,ภาคใต้,0.72,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1746,กรุงเทพมหานคร,468.21,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1747,ภาคตะวันออกเฉียงเหนือ,979.25,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1748,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1749,ภาคใต้,122.67,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่างๆ,1750,ภาคใต้,255.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1751,ภาคใต้,163.52,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,เสมียน,1752,ภาคใต้,149.68,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,พนักงานบริการและพนักงานในร้านค้าและตลาด,1753,ภาคใต้,1032.93,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1754,ภาคใต้,1971.8,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1755,ภาคใต้,522.72,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1756,ภาคใต้,224.82,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1757,ภาคใต้,557.08,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1758,ภาคใต้,1.86,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1759,กรุงเทพมหานคร,440.01,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่างๆ,1760,กรุงเทพมหานคร,635.73,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1761,กรุงเทพมหานคร,548.72,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,เสมียน,1762,กรุงเทพมหานคร,400.13,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,พนักงานบริการและพนักงานในร้านค้าและตลาด,1763,กรุงเทพมหานคร,1365.67,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1764,กรุงเทพมหานคร,37.93,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1765,กรุงเทพมหานคร,607.72,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1766,กรุงเทพมหานคร,683.72,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1767,กรุงเทพมหานคร,485.59,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1768,กรุงเทพมหานคร,57.29,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1769,ภาคกลาง,485.06,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่างๆ,1770,ภาคกลาง,626.77,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1771,ภาคกลาง,645.52,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,เสมียน,1772,ภาคกลาง,528.83,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,พนักงานบริการและพนักงานในร้านค้าและตลาด,1773,ภาคกลาง,2403.69,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1774,ภาคกลาง,1859.88,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1775,ภาคกลาง,1560.03,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1776,ภาคกลาง,2034.45,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1777,ภาคกลาง,1411.71,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1778,ภาคกลาง,25.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1779,ภาคเหนือ,150.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านต่างๆ,1780,ภาคเหนือ,273.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1781,ภาคเหนือ,180.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 3,เสมียน,1782,ภาคเหนือ,186.49,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,เสมียน,1783,ภาคกลาง,740.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1784,ภาคกลาง,2679.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1785,ภาคกลาง,1861.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1786,ภาคกลาง,1632.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1787,ภาคกลาง,2347.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1788,ภาคกลาง,1551.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1789,ภาคกลาง,3.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1790,ภาคเหนือ,141.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1791,ภาคเหนือ,299.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1792,ภาคเหนือ,163.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,เสมียน,1793,ภาคเหนือ,201.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1794,ภาคเหนือ,1153.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1795,ภาคเหนือ,2333.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1796,ภาคเหนือ,606.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1797,ภาคเหนือ,301.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1798,ภาคเหนือ,885.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1799,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1800,ภาคตะวันออกเฉียงเหนือ,283.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1801,ภาคตะวันออกเฉียงเหนือ,429.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1802,ภาคตะวันออกเฉียงเหนือ,196.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,เสมียน,1803,ภาคตะวันออกเฉียงเหนือ,212.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1804,ภาคตะวันออกเฉียงเหนือ,1539.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1805,ภาคตะวันออกเฉียงเหนือ,3930.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1806,ภาคตะวันออกเฉียงเหนือ,867.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1807,ภาคตะวันออกเฉียงเหนือ,397.6,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1808,ภาคตะวันออกเฉียงเหนือ,1135.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1809,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1810,ภาคใต้,129.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านต่างๆ,1811,ภาคใต้,271.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1812,ภาคใต้,173.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,เสมียน,1813,ภาคใต้,178.8,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,พนักงานบริการและพนักงานในร้านค้าและตลาด,1814,ภาคใต้,1091.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1815,ภาคใต้,2012.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1816,ภาคใต้,542.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1817,ภาคใต้,199.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1818,ภาคใต้,615.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1819,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1820,กรุงเทพมหานคร,337.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านต่างๆ,1821,กรุงเทพมหานคร,599.5,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง,1822,กรุงเทพมหานคร,565.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,เสมียน,1823,กรุงเทพมหานคร,508.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,พนักงานบริการและพนักงานในร้านค้าและตลาด,1824,กรุงเทพมหานคร,1564.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตรและการประมง,1825,กรุงเทพมหานคร,28.0,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง,1826,กรุงเทพมหานคร,571.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ,1827,กรุงเทพมหานคร,802.4,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,อาชีพขั้นพื้นฐานต่างๆ ในด้านการขายและการให้บริการ,1828,กรุงเทพมหานคร,638.1,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น,1829,กรุงเทพมหานคร,11.3,พันคน,สำนักงานสถิติแห่งชาติ
2565,ไตรมาสที่ 2,ผู้บัญญัติกฎหมาย ข้าราชการระดับอาวุโสและผู้จัดการ,1830,ภาคกลาง,487.5,พันคน,สำนักงานสถิติแห่งชาติ
