﻿year,quarter,_id,value,unit,age_group,source
2556,ไตรมาส 1,266,4533.6,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,267,4766.8,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,268,4915.1,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,269,9719.0,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,270,7235.8,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 1,271,3314.3,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,272,1230.45,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,273,3510.92,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,274,4521.67,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,275,4748.01,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,276,4894.48,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,277,9851.98,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,278,7359.74,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 2,279,3371.33,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,280,1125.63,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,281,3528.5,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,282,4540.48,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,283,4696.36,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,284,4857.43,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,285,9826.96,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,286,7438.03,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,287,3454.02,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,288,1063.42,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,289,4485.15,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,290,4743.96,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,291,3532.02,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,292,4880.84,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,293,9813.08,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,294,7484.79,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,295,3441.78,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,296,1029.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,297,3184.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,298,4158.8,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,299,4512.2,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,300,4878.6,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,301,9764.6,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,302,7298.5,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,303,3628.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,304,1039.9,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,305,3190.0,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,306,4117.7,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,307,4456.4,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,308,4836.8,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,309,9770.4,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,310,7360.9,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,311,3670.2,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,312,957.2,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,313,3255.4,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,314,4144.4,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,315,4430.6,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,316,4836.4,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,317,9827.7,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,318,7506.8,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,319,3852.9,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,320,950.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,321,3250.4,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,322,4119.1,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,323,4413.5,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,324,4844.1,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,325,9770.0,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,326,7479.6,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,327,3770.9,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,328,901.97,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,329,3156.89,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,330,4170.79,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,331,4409.88,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,332,4783.4,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,333,9712.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,334,7462.15,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,335,3681.66,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,336,952.5,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,337,3135.24,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,338,4142.61,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,339,4349.83,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,340,4766.5,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,341,9698.14,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,342,7543.63,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,343,3815.23,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,344,898.76,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,345,3242.1,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,346,4139.21,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,347,4363.95,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,348,4757.78,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,349,9735.12,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,350,7700.66,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,351,3928.93,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,352,950.23,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,353,3249.5,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,354,4165.39,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,355,4335.65,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,356,4736.32,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,357,9704.22,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,358,7706.23,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,359,3895.97,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,360,879.85,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,361,3200.01,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,362,4170.06,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,363,4311.32,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,364,4644.38,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,365,9563.31,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,366,7656.8,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,367,3886.56,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,368,918.72,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,369,3121.72,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,370,4120.31,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,371,4249.78,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,372,4661.64,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,373,9568.36,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,374,7638.05,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,375,3881.02,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,376,903.5,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,377,3215.62,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,378,4157.11,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,379,4238.93,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,380,4694.62,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,381,9638.83,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,382,7802.3,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,383,4032.11,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,384,848.61,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,385,3182.3,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,386,4149.97,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,387,4208.42,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,388,4577.47,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,389,9452.04,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,390,7684.43,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,391,3808.19,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,392,878.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,393,3160.6,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,394,4159.2,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,395,4194.5,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,396,4574.5,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,397,9483.8,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,398,7778.7,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,399,3986.9,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,400,880.1,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,401,3121.9,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,402,4150.9,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,403,4148.9,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,404,4538.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,405,9511.2,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,406,7812.2,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,407,4103.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,408,848.1,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,409,3110.4,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,410,4143.6,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,411,4144.9,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,412,4256.48,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,413,4954.86,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,414,5271.37,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,415,5030.54,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,416,4718.49,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,417,10288.85,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,418,10678.83,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,419,13897.08,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,420,539.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,421,3175.4,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,422,4619.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,423,4507.6,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,424,4284.9,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,425,9133.7,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,426,8778.0,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,427,5140.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,428,490.6,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,429,3181.6,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,430,4622.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,431,4570.1,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,432,4289.5,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,433,9175.7,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,434,8879.3,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,435,5274.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,436,477.0,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,437,3192.5,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,438,4635.7,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,439,4599.7,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,440,4272.5,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,441,9080.7,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,442,8860.8,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,443,5418.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 4,444,4584.4,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 4,445,4249.94,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 4,446,8954.01,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 4,447,8739.28,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 4,448,5457.7,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,449,545.25,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,450,3162.09,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,451,4705.34,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,452,4706.29,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,453,4354.07,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,454,9133.35,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,455,9055.04,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2569,ไตรมาส 1,456,6250.9,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
