วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2569-03-22T00:00:00,36,GI(E) 2-380,บริษัท อินเตอร์เฟส โซลูชั่น จำกัด,36,2566-03-23T00:00:00,ชลบุรี
2569-03-23T00:00:00,37,GI(E) 2-382,บริษัท เอ็นอีไอเอส (ประเทศไทย) จำกัด,37,2566-03-24T00:00:00,ชลบุรี
2569-03-23T00:00:00,38,GI(E) 2-384,บริษัท ฟู้ดแอนด์ดริ๊งส์ จำกัด (มหาชน),38,2566-03-24T00:00:00,ชลบุรี
2569-03-30T00:00:00,39,GI(E) 2-390,ห้างหุ้นส่วนจำกัด 5 เสือ เอ็นจิเนียริ่ง,39,2566-03-31T00:00:00,ชลบุรี
2569-09-04T00:00:00,40,GI(E) 2-403,บริษัท เอสพีเค บางกอก จำกัด,40,2566-10-04T00:00:00,ชลบุรี
2569-04-18T00:00:00,41,GI(E) 2-416,บริษัท จี้ เม่า รับเบอร์ อินเตอร์เนชั่นแนล (ไทยแลนด์) จำกัด,41,2566-04-19T00:00:00,ชลบุรี
2569-09-05T00:00:00,42,GI(E) 2-441,บริษัท เอส.เจ.ซี.คอนกรีต จำกัด,42,2566-10-05T00:00:00,ชลบุรี
2569-05-15T00:00:00,43,GI(E) 2-457,บริษัท ฟูคุโยะ เทคโนส จำกัด,43,2566-05-16T00:00:00,ชลบุรี
2569-05-22T00:00:00,44,GI(E) 2-466,บริษัท อนุรักษ์ วอเตอร์ ทรีทเมนท์ ฟาซิลิตี้ส์ จำกัด,44,2566-05-23T00:00:00,ชลบุรี
2569-05-29T00:00:00,45,GI(E) 2-482,บริษัท ไทย เซ็มคอน จำกัด,45,2566-05-30T00:00:00,ชลบุรี
2569-05-31T00:00:00,46,GI(E) 2-484,บริษัท คอนเซอิ (ประเทศไทย) จำกัด,46,2566-01-06T00:00:00,ชลบุรี
2569-05-06T00:00:00,47,GI(E) 2-488,บริษัท ตะวันออกรุ่งเรือง จำกัด,47,2566-06-06T00:00:00,ชลบุรี
2569-06-06T00:00:00,48,GI(E) 2-492,บริษัท นอร์ดแฟบ ดักติ้ง จำกัด,48,2566-07-06T00:00:00,ชลบุรี
2569-12-06T00:00:00,49,GI(E) 2-511,บริษัท ไทยอีสเทิร์น ท้อปซีดส์ ออยล์ จำกัด,49,2566-06-13T00:00:00,ชลบุรี
2569-06-14T00:00:00,50,GI(E) 2-523,บริษัท ฮาสท์ โลจิสติก จำกัด,50,2566-06-15T00:00:00,ชลบุรี
2569-06-15T00:00:00,51,GI(E) 2-528,บริษัท คานัค วายเอ็มพี (ประเทศไทย) จำกัด,51,2566-06-16T00:00:00,ชลบุรี
2569-06-21T00:00:00,52,GI(E) 2-552,บริษัท อินโนเวชั่น โพลีมิกซ์ จำกัด,52,2566-06-22T00:00:00,ชลบุรี
2569-06-22T00:00:00,53,GI(E) 2-554,โรงงานผลิตยางแท่ง สหกรณ์กองทุนสวนยางบ้านเขาซก จำกัด,53,2566-06-23T00:00:00,ชลบุรี
2569-06-25T00:00:00,54,GI(E) 2-565,บริษัท บางกอก นากัทสึ จำกัด,54,2566-06-26T00:00:00,ชลบุรี
2569-06-28T00:00:00,55,GI(E) 2-576,บริษัท ชิราอิชิ (ประเทศไทย) จำกัด,55,2566-06-29T00:00:00,ชลบุรี
2569-06-29T00:00:00,56,GI(E) 2-582,บริษัท โซเก็น เคมิคอล เอเชีย จำกัด,56,2566-06-30T00:00:00,ชลบุรี
2569-06-29T00:00:00,57,GI(E) 2-583,บริษัท ทอง เฮีย ฟาสเทอร์เนอร์ (ไทยแลนด์) จำกัด,57,2566-06-30T00:00:00,ชลบุรี
2569-03-07T00:00:00,58,GI(E) 2-588,บริษัท อ่าวไทยคลังสินค้า จำกัด,58,2566-04-07T00:00:00,ชลบุรี
2569-05-07T00:00:00,59,GI(E) 2-598,บริษัท เซอิฮัสซึ (ไทยแลนด์) จำกัด,59,2566-06-07T00:00:00,ชลบุรี
2569-06-07T00:00:00,60,GI(E) 2-603,บริษัท เอคเซลเลนท์ แมนูเฟคเจอร์ริ่ง (ประเทศไทย) จำกัด,60,2566-07-07T00:00:00,ชลบุรี
2569-06-07T00:00:00,61,GI(E) 2-604,บริษัท คิงส์ เอ็นเนอร์จี แอนด์ เวซท์ โซลูชั่น จำกัด,61,2566-07-07T00:00:00,ชลบุรี
2569-06-07T00:00:00,62,GI(E) 2-608,บริษัท นาโงย่า ยูกะ (ประเทศไทย) จำกัด,62,2566-07-07T00:00:00,ชลบุรี
2569-09-07T00:00:00,63,GI(E) 2-610,บริษัท สตูป้า ศูนย์เก้า จำกัด,63,2566-10-07T00:00:00,ชลบุรี
2569-12-07T00:00:00,64,GI(E) 2-627,บริษัท แหลมฉบัง อิมเม็กซ์ จำกัด,64,2566-07-13T00:00:00,ชลบุรี
2569-07-18T00:00:00,65,GI(E) 2-636,บริษัท ไกรเนอร์ ไบโอ-วัน (ไทยแลนด์) จำกัด,65,2566-07-19T00:00:00,ชลบุรี
2569-07-25T00:00:00,66,GI(E) 2-645,บริษัท เอสพีซี อินเตอร์พรินท์ จำกัด,66,2566-07-26T00:00:00,ชลบุรี
2569-02-08T00:00:00,67,GI(E) 2-664,บริษัท สยามแคนส์ อินดัสทริ จำกัด,67,2566-03-08T00:00:00,ชลบุรี
2569-10-08T00:00:00,68,GI(E) 2-698,บริษัท เทิร์นไลฟ์ เทคโนโลยี (ประเทศไทย) จำกัด,68,2566-11-08T00:00:00,ชลบุรี
2569-08-15T00:00:00,69,GI(E) 2-718,บริษัท เอ็นบีซี เมชเทค (ไทยแลนด์) จำกัด,69,2566-08-16T00:00:00,ชลบุรี
2569-08-23T00:00:00,70,GI(E) 2-745,บริษัท เอ็นซุ โมลดิ้ง โพรดักส์ (ไทยแลนด์) จำกัด,70,2566-08-24T00:00:00,ชลบุรี
2569-08-24T00:00:00,71,GI(E) 2-751,บริษัท เอสเอไอซี มอเตอร์ - ซีพี จำกัด,71,2566-08-25T00:00:00,ชลบุรี
2569-08-24T00:00:00,72,GI(E) 2-770,บริษัท จีแมกซ์ ทูล แอนด์ แมนูแฟคเจอริ่ง จำกัด,72,2566-08-25T00:00:00,ชลบุรี
2569-08-24T00:00:00,73,GI(E) 2-778,บริษัท เคอร์ลอสการ์ บราเธอร์ส (ประเทศไทย) จำกัด,73,2566-08-25T00:00:00,ชลบุรี
2569-08-27T00:00:00,74,GI(E) 2-783,บริษัท วายพีเอ (ประเทศไทย) จำกัด,74,2566-08-28T00:00:00,ชลบุรี
2569-06-09T00:00:00,75,GI(E) 2-828,บริษัท เอ็นเอช พรอสเพอริตี้ จำกัด,75,2566-07-09T00:00:00,ชลบุรี
2569-09-17T00:00:00,76,GI(E) 2-873,บริษัท ซัมมิทเมทัลเพลท จำกัด,76,2566-09-18T00:00:00,ชลบุรี
2569-09-26T00:00:00,77,GI(E) 2-917,บริษัท ทรี ซีซั่น ฟรุ๊ตส์ อินดัสตรี้ จำกัด,77,2566-09-27T00:00:00,ชลบุรี
2569-09-26T00:00:00,78,GI(E) 2-925,บริษัท โจโฟ นอนโวเวน (ประเทศไทย) จำกัด,78,2566-09-27T00:00:00,ชลบุรี
