﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2566,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,4744,กรุงเทพมหานคร,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่ทราบ,ไตรมาส 1,4745,กรุงเทพมหานคร,7.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,รวม,ไตรมาส 1,4746,กรุงเทพมหานคร,12.62,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่มีการศึกษา,ไตรมาส 1,4747,กรุงเทพมหานคร,11.13,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4748,กรุงเทพมหานคร,10.55,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ประถมศึกษา,ไตรมาส 1,4749,กรุงเทพมหานคร,12.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,4750,กรุงเทพมหานคร,12.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4751,กรุงเทพมหานคร,9.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4752,กรุงเทพมหานคร,8.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4753,กรุงเทพมหานคร,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4754,กรุงเทพมหานคร,14.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4755,กรุงเทพมหานคร,8.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4756,กรุงเทพมหานคร,25.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,4757,กรุงเทพมหานคร,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่ทราบ,ไตรมาส 1,4758,กรุงเทพมหานคร,11.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,รวม,ไตรมาส 1,4759,ภาคกลาง,18.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่มีการศึกษา,ไตรมาส 1,4760,ภาคกลาง,13.57,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4761,ภาคกลาง,19.47,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ประถมศึกษา,ไตรมาส 1,4762,ภาคกลาง,18.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 1,4763,ภาคกลาง,17.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4764,ภาคกลาง,18.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4765,ภาคกลาง,18.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4766,ภาคกลาง,39.52,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4767,ภาคกลาง,21.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4768,ภาคกลาง,19.65,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4769,ภาคกลาง,21.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,การศึกษาอื่นๆ,ไตรมาส 1,4770,ภาคกลาง,21.89,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่ทราบ,ไตรมาส 1,4771,ภาคกลาง,17.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,รวม,ไตรมาส 1,4772,ภาคกลาง,18.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่มีการศึกษา,ไตรมาส 1,4773,ภาคกลาง,14.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4774,ภาคกลาง,19.77,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ประถมศึกษา,ไตรมาส 1,4775,ภาคกลาง,18.49,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,4776,ภาคกลาง,17.1,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4777,ภาคกลาง,18.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4778,ภาคกลาง,20.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4779,ภาคกลาง,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4780,ภาคกลาง,22.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4781,ภาคกลาง,18.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4782,ภาคกลาง,21.26,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,4783,ภาคกลาง,25.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่ทราบ,ไตรมาส 1,4784,ภาคกลาง,15.8,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,รวม,ไตรมาส 1,4785,ภาคกลาง,18.35,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่มีการศึกษา,ไตรมาส 1,4786,ภาคกลาง,12.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4787,ภาคกลาง,19.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ประถมศึกษา,ไตรมาส 1,4788,ภาคกลาง,17.28,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,4789,ภาคกลาง,17.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4790,ภาคกลาง,17.12,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4791,ภาคกลาง,15.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4792,ภาคกลาง,100.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4793,ภาคกลาง,20.43,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4794,ภาคกลาง,21.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4795,ภาคกลาง,20.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,4796,ภาคกลาง,17.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่ทราบ,ไตรมาส 1,4797,ภาคกลาง,19.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,รวม,ไตรมาส 1,4798,ภาคเหนือ,24.6,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่มีการศึกษา,ไตรมาส 1,4799,ภาคเหนือ,28.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4800,ภาคเหนือ,34.93,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ประถมศึกษา,ไตรมาส 1,4801,ภาคเหนือ,27.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 1,4802,ภาคเหนือ,22.71,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4803,ภาคเหนือ,19.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4804,ภาคเหนือ,22.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4805,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4806,ภาคเหนือ,14.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4807,ภาคเหนือ,17.21,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4808,ภาคเหนือ,22.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,การศึกษาอื่นๆ,ไตรมาส 1,4809,ภาคเหนือ,14.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่ทราบ,ไตรมาส 1,4810,ภาคเหนือ,0.59,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,รวม,ไตรมาส 1,4811,ภาคเหนือ,23.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่มีการศึกษา,ไตรมาส 1,4812,ภาคเหนือ,22.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4813,ภาคเหนือ,32.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ประถมศึกษา,ไตรมาส 1,4814,ภาคเหนือ,25.68,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,4815,ภาคเหนือ,22.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4816,ภาคเหนือ,18.85,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4817,ภาคเหนือ,21.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4818,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4819,ภาคเหนือ,13.06,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4820,ภาคเหนือ,16.73,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4821,ภาคเหนือ,21.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,4822,ภาคเหนือ,14.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่ทราบ,ไตรมาส 1,4823,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,รวม,ไตรมาส 1,4824,ภาคเหนือ,26.25,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่มีการศึกษา,ไตรมาส 1,4825,ภาคเหนือ,33.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4826,ภาคเหนือ,36.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ประถมศึกษา,ไตรมาส 1,4827,ภาคเหนือ,29.45,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,4828,ภาคเหนือ,23.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4829,ภาคเหนือ,20.81,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4830,ภาคเหนือ,22.46,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4831,ภาคเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4832,ภาคเหนือ,15.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4833,ภาคเหนือ,18.11,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4834,ภาคเหนือ,23.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,4835,ภาคเหนือ,13.29,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่ทราบ,ไตรมาส 1,4836,ภาคเหนือ,0.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,รวม,ไตรมาส 1,4837,ภาคตะวันออกเฉียงเหนือ,23.33,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่มีการศึกษา,ไตรมาส 1,4838,ภาคตะวันออกเฉียงเหนือ,29.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4839,ภาคตะวันออกเฉียงเหนือ,32.84,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ประถมศึกษา,ไตรมาส 1,4840,ภาคตะวันออกเฉียงเหนือ,25.95,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 1,4841,ภาคตะวันออกเฉียงเหนือ,21.04,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4842,ภาคตะวันออกเฉียงเหนือ,18.74,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4843,ภาคตะวันออกเฉียงเหนือ,17.36,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4844,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4845,ภาคตะวันออกเฉียงเหนือ,16.58,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4846,ภาคตะวันออกเฉียงเหนือ,15.03,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4847,ภาคตะวันออกเฉียงเหนือ,16.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,การศึกษาอื่นๆ,ไตรมาส 1,4848,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่ทราบ,ไตรมาส 1,4849,ภาคตะวันออกเฉียงเหนือ,12.82,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,รวม,ไตรมาส 1,4850,ภาคตะวันออกเฉียงเหนือ,22.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่มีการศึกษา,ไตรมาส 1,4851,ภาคตะวันออกเฉียงเหนือ,29.38,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4852,ภาคตะวันออกเฉียงเหนือ,30.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ประถมศึกษา,ไตรมาส 1,4853,ภาคตะวันออกเฉียงเหนือ,22.87,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,4854,ภาคตะวันออกเฉียงเหนือ,20.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4855,ภาคตะวันออกเฉียงเหนือ,18.34,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4856,ภาคตะวันออกเฉียงเหนือ,18.51,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4857,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4858,ภาคตะวันออกเฉียงเหนือ,17.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4859,ภาคตะวันออกเฉียงเหนือ,14.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4860,ภาคตะวันออกเฉียงเหนือ,20.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,4861,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่ทราบ,ไตรมาส 1,4862,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,รวม,ไตรมาส 1,4863,ภาคตะวันออกเฉียงเหนือ,24.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่มีการศึกษา,ไตรมาส 1,4864,ภาคตะวันออกเฉียงเหนือ,28.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4865,ภาคตะวันออกเฉียงเหนือ,35.63,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ประถมศึกษา,ไตรมาส 1,4866,ภาคตะวันออกเฉียงเหนือ,30.15,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,4867,ภาคตะวันออกเฉียงเหนือ,21.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4868,ภาคตะวันออกเฉียงเหนือ,19.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4869,ภาคตะวันออกเฉียงเหนือ,15.78,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4870,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4871,ภาคตะวันออกเฉียงเหนือ,16.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4872,ภาคตะวันออกเฉียงเหนือ,16.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4873,ภาคตะวันออกเฉียงเหนือ,15.53,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,4874,ภาคตะวันออกเฉียงเหนือ,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่ทราบ,ไตรมาส 1,4875,ภาคตะวันออกเฉียงเหนือ,15.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,รวม,ไตรมาส 1,4876,ภาคใต้,35.01,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่มีการศึกษา,ไตรมาส 1,4877,ภาคใต้,39.39,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4878,ภาคใต้,52.54,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ประถมศึกษา,ไตรมาส 1,4879,ภาคใต้,41.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนต้น,ไตรมาส 1,4880,ภาคใต้,35.31,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4881,ภาคใต้,32.92,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4882,ภาคใต้,28.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4883,ภาคใต้,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4884,ภาคใต้,19.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4885,ภาคใต้,25.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4886,ภาคใต้,18.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,การศึกษาอื่นๆ,ไตรมาส 1,4887,ภาคใต้,57.7,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,รวม,ไม่ทราบ,ไตรมาส 1,4888,ภาคใต้,29.48,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,รวม,ไตรมาส 1,4889,ภาคใต้,34.86,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่มีการศึกษา,ไตรมาส 1,4890,ภาคใต้,30.72,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4891,ภาคใต้,49.23,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ประถมศึกษา,ไตรมาส 1,4892,ภาคใต้,39.24,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,4893,ภาคใต้,36.5,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4894,ภาคใต้,33.94,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4895,ภาคใต้,26.79,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4896,ภาคใต้,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4897,ภาคใต้,19.14,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4898,ภาคใต้,24.96,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4899,ภาคใต้,25.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,การศึกษาอื่นๆ,ไตรมาส 1,4900,ภาคใต้,46.16,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,ชาย,ไม่ทราบ,ไตรมาส 1,4901,ภาคใต้,31.17,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,รวม,ไตรมาส 1,4902,ภาคใต้,35.2,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ไม่มีการศึกษา,ไตรมาส 1,4903,ภาคใต้,48.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,4904,ภาคใต้,55.75,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,ประถมศึกษา,ไตรมาส 1,4905,ภาคใต้,46.07,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,4906,ภาคใต้,33.42,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายสามัญ),ไตรมาส 1,4907,ภาคใต้,31.41,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายอาชีวศึกษา),ไตรมาส 1,4908,ภาคใต้,30.91,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,มัธยมศึกษาตอนปลาย (สายวิชาการศึกษา),ไตรมาส 1,4909,ภาคใต้,0.0,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการ),ไตรมาส 1,4910,ภาคใต้,19.18,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาชีพ),ไตรมาส 1,4911,ภาคใต้,26.08,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,อุดมศึกษา (สายวิชาการศึกษา),ไตรมาส 1,4912,ภาคใต้,16.02,ร้อยละ,สำนักงานสถิติแห่งชาติ
2566,หญิง,การศึกษาอื่นๆ,ไตรมาส 1,4913,ภาคใต้,62.97,ร้อยละ,สำนักงานสถิติแห่งชาติ
