จำนวน,_id,ปี,สถานภาพการทำงาน,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
294,2959,2565,นายจ้าง,หญิง,พัทลุง,แรงงานในระบบ,คน
26174,2960,2565,ประกอบธุรกิจส่วนตัว,หญิง,พัทลุง,แรงงานในระบบ,คน
8355,2961,2565,ช่วยธุรกิจครัวเรือน,หญิง,พัทลุง,แรงงานในระบบ,คน
19132,2962,2565,ลูกจ้างรัฐบาล,หญิง,พัทลุง,แรงงานในระบบ,คน
32433,2963,2565,ลูกจ้างเอกชน,หญิง,พัทลุง,แรงงานในระบบ,คน
4301,2964,2565,นายจ้าง,ชาย,พัทลุง,แรงงานนอกระบบ,คน
43696,2965,2565,ประกอบธุรกิจส่วนตัว,ชาย,พัทลุง,แรงงานนอกระบบ,คน
13746,2966,2565,ช่วยธุรกิจครัวเรือน,ชาย,พัทลุง,แรงงานนอกระบบ,คน
861,2967,2565,ลูกจ้างรัฐบาล,ชาย,พัทลุง,แรงงานนอกระบบ,คน
18328,2968,2565,ลูกจ้างเอกชน,ชาย,พัทลุง,แรงงานนอกระบบ,คน
1105,2969,2565,นายจ้าง,หญิง,พัทลุง,แรงงานนอกระบบ,คน
41401,2970,2565,ประกอบธุรกิจส่วนตัว,หญิง,พัทลุง,แรงงานนอกระบบ,คน
14975,2971,2565,ช่วยธุรกิจครัวเรือน,หญิง,พัทลุง,แรงงานนอกระบบ,คน
603,2972,2565,ลูกจ้างรัฐบาล,หญิง,พัทลุง,แรงงานนอกระบบ,คน
5313,2973,2565,ลูกจ้างเอกชน,หญิง,พัทลุง,แรงงานนอกระบบ,คน
230,2974,2565,นายจ้าง,ชาย,ยะลา,แรงงานในระบบ,คน
17191,2975,2565,ประกอบธุรกิจส่วนตัว,ชาย,ยะลา,แรงงานในระบบ,คน
16288,2976,2565,ช่วยธุรกิจครัวเรือน,ชาย,ยะลา,แรงงานในระบบ,คน
9226,2977,2565,ลูกจ้างรัฐบาล,ชาย,ยะลา,แรงงานในระบบ,คน
31079,2978,2565,ลูกจ้างเอกชน,ชาย,ยะลา,แรงงานในระบบ,คน
16200,2979,2565,ประกอบธุรกิจส่วนตัว,หญิง,ยะลา,แรงงานในระบบ,คน
13764,2980,2565,ช่วยธุรกิจครัวเรือน,หญิง,ยะลา,แรงงานในระบบ,คน
7844,2981,2565,ลูกจ้างรัฐบาล,หญิง,ยะลา,แรงงานในระบบ,คน
19868,2982,2565,ลูกจ้างเอกชน,หญิง,ยะลา,แรงงานในระบบ,คน
1990,2983,2565,นายจ้าง,ชาย,ยะลา,แรงงานนอกระบบ,คน
51013,2984,2565,ประกอบธุรกิจส่วนตัว,ชาย,ยะลา,แรงงานนอกระบบ,คน
16720,2985,2565,ช่วยธุรกิจครัวเรือน,ชาย,ยะลา,แรงงานนอกระบบ,คน
742,2986,2565,ลูกจ้างเอกชน,ชาย,ยะลา,แรงงานนอกระบบ,คน
1288,2987,2565,นายจ้าง,หญิง,ยะลา,แรงงานนอกระบบ,คน
29416,2988,2565,ประกอบธุรกิจส่วนตัว,หญิง,ยะลา,แรงงานนอกระบบ,คน
31612,2989,2565,ช่วยธุรกิจครัวเรือน,หญิง,ยะลา,แรงงานนอกระบบ,คน
376,2990,2565,ลูกจ้างรัฐบาล,หญิง,ยะลา,แรงงานนอกระบบ,คน
276,2991,2565,ลูกจ้างเอกชน,หญิง,ยะลา,แรงงานนอกระบบ,คน
1198,2992,2565,นายจ้าง,ชาย,นราธิวาส,แรงงานในระบบ,คน
11779,2993,2565,ประกอบธุรกิจส่วนตัว,ชาย,นราธิวาส,แรงงานในระบบ,คน
6459,2994,2565,ช่วยธุรกิจครัวเรือน,ชาย,นราธิวาส,แรงงานในระบบ,คน
26554,2995,2565,ลูกจ้างรัฐบาล,ชาย,นราธิวาส,แรงงานในระบบ,คน
62502,2996,2565,ลูกจ้างเอกชน,ชาย,นราธิวาส,แรงงานในระบบ,คน
495,2997,2565,นายจ้าง,หญิง,นราธิวาส,แรงงานในระบบ,คน
13932,2998,2565,ประกอบธุรกิจส่วนตัว,หญิง,นราธิวาส,แรงงานในระบบ,คน
3738,2999,2565,ช่วยธุรกิจครัวเรือน,หญิง,นราธิวาส,แรงงานในระบบ,คน
21981,3000,2565,ลูกจ้างรัฐบาล,หญิง,นราธิวาส,แรงงานในระบบ,คน
30740,3001,2565,ลูกจ้างเอกชน,หญิง,นราธิวาส,แรงงานในระบบ,คน
4578,3002,2565,นายจ้าง,ชาย,นราธิวาส,แรงงานนอกระบบ,คน
63516,3003,2565,ประกอบธุรกิจส่วนตัว,ชาย,นราธิวาส,แรงงานนอกระบบ,คน
19037,3004,2565,ช่วยธุรกิจครัวเรือน,ชาย,นราธิวาส,แรงงานนอกระบบ,คน
1396,3005,2565,ลูกจ้างรัฐบาล,ชาย,นราธิวาส,แรงงานนอกระบบ,คน
5651,3006,2565,ลูกจ้างเอกชน,ชาย,นราธิวาส,แรงงานนอกระบบ,คน
211,3007,2565,นายจ้าง,หญิง,นราธิวาส,แรงงานนอกระบบ,คน
39651,3008,2565,ประกอบธุรกิจส่วนตัว,หญิง,นราธิวาส,แรงงานนอกระบบ,คน
34080,3009,2565,ช่วยธุรกิจครัวเรือน,หญิง,นราธิวาส,แรงงานนอกระบบ,คน
484,3010,2565,ลูกจ้างรัฐบาล,หญิง,นราธิวาส,แรงงานนอกระบบ,คน
2734,3011,2565,ลูกจ้างเอกชน,หญิง,นราธิวาส,แรงงานนอกระบบ,คน
22202,3012,2561,นายจ้าง,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
60530,3013,2561,ประกอบธุรกิจส่วนตัว,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
7097,3014,2561,ช่วยธุรกิจครัวเรือน,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
33155,3015,2561,ลูกจ้างรัฐบาล,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
451700,3016,2561,ลูกจ้างเอกชน,ชาย,สมุทรปราการ,แรงงานในระบบ,คน
8775,3017,2561,นายจ้าง,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
27931,3018,2561,ประกอบธุรกิจส่วนตัว,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
20152,3019,2561,ช่วยธุรกิจครัวเรือน,หญิง,สมุทรปราการ,แรงงานในระบบ,คน
