﻿year,sex,quarter,_id,area,region,value,unit,age_group,source
2556,หญิง,ไตรมาส 4,8984,รวม,ภาคเหนือ,63.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8985,ในเขตเทศบาล,ภาคเหนือ,62.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8986,นอกเขตเทศบาล,ภาคเหนือ,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8987,รวม,ภาคตะวันออกเฉียงเหนือ,61.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8988,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,60.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8989,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,62.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8990,รวม,ภาคใต้,62.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8991,ในเขตเทศบาล,ภาคใต้,61.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 4,8992,นอกเขตเทศบาล,ภาคใต้,63.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8993,รวม,ทั่วประเทศ,61.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8994,ในเขตเทศบาล,ทั่วประเทศ,62.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8995,นอกเขตเทศบาล,ทั่วประเทศ,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8996,ในเขตเทศบาล,กรุงเทพมหานคร,63.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8997,รวม,ภาคกลาง,65.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8998,ในเขตเทศบาล,ภาคกลาง,64.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,8999,นอกเขตเทศบาล,ภาคกลาง,65.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9000,รวม,ภาคเหนือ,61.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9001,ในเขตเทศบาล,ภาคเหนือ,62.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9002,นอกเขตเทศบาล,ภาคเหนือ,60.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9003,รวม,ภาคตะวันออกเฉียงเหนือ,56.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9004,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9005,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,56.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9006,รวม,ภาคใต้,63.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9007,ในเขตเทศบาล,ภาคใต้,62.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 1,9008,นอกเขตเทศบาล,ภาคใต้,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9009,รวม,ทั่วประเทศ,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9010,ในเขตเทศบาล,ทั่วประเทศ,62.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9011,นอกเขตเทศบาล,ทั่วประเทศ,61.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9012,ในเขตเทศบาล,กรุงเทพมหานคร,64.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9013,รวม,ภาคกลาง,64.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9014,ในเขตเทศบาล,ภาคกลาง,64.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9015,นอกเขตเทศบาล,ภาคกลาง,64.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9016,รวม,ภาคเหนือ,61.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9017,ในเขตเทศบาล,ภาคเหนือ,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9018,นอกเขตเทศบาล,ภาคเหนือ,60.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9019,รวม,ภาคตะวันออกเฉียงเหนือ,57.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9020,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9021,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9022,รวม,ภาคใต้,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9023,ในเขตเทศบาล,ภาคใต้,60.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 2,9024,นอกเขตเทศบาล,ภาคใต้,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9025,รวม,ทั่วประเทศ,62.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9026,ในเขตเทศบาล,ทั่วประเทศ,62.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9027,นอกเขตเทศบาล,ทั่วประเทศ,62.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9028,ในเขตเทศบาล,กรุงเทพมหานคร,64.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9029,รวม,ภาคกลาง,64.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9030,ในเขตเทศบาล,ภาคกลาง,64.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9031,นอกเขตเทศบาล,ภาคกลาง,64.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9032,รวม,ภาคเหนือ,62.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9033,ในเขตเทศบาล,ภาคเหนือ,61.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9034,นอกเขตเทศบาล,ภาคเหนือ,62.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9035,รวม,ภาคตะวันออกเฉียงเหนือ,59.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9036,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,59.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9037,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,59.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9038,รวม,ภาคใต้,62.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9039,ในเขตเทศบาล,ภาคใต้,61.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 3,9040,นอกเขตเทศบาล,ภาคใต้,63.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9041,รวม,ทั่วประเทศ,61.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9042,ในเขตเทศบาล,ทั่วประเทศ,62.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9043,นอกเขตเทศบาล,ทั่วประเทศ,61.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9044,ในเขตเทศบาล,กรุงเทพมหานคร,64.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9045,รวม,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9046,ในเขตเทศบาล,ภาคกลาง,64.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9047,นอกเขตเทศบาล,ภาคกลาง,64.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9048,รวม,ภาคเหนือ,61.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9049,ในเขตเทศบาล,ภาคเหนือ,61.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9050,นอกเขตเทศบาล,ภาคเหนือ,61.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9051,รวม,ภาคตะวันออกเฉียงเหนือ,58.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9052,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9053,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,58.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9054,รวม,ภาคใต้,62.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9055,ในเขตเทศบาล,ภาคใต้,62.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,9056,นอกเขตเทศบาล,ภาคใต้,62.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9057,รวม,ทั่วประเทศ,61.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9058,ในเขตเทศบาล,ทั่วประเทศ,62.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9059,นอกเขตเทศบาล,ทั่วประเทศ,60.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9060,ในเขตเทศบาล,กรุงเทพมหานคร,65.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9061,รวม,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9062,ในเขตเทศบาล,ภาคกลาง,64.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9063,นอกเขตเทศบาล,ภาคกลาง,64.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9064,รวม,ภาคเหนือ,59.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9065,ในเขตเทศบาล,ภาคเหนือ,59.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9066,นอกเขตเทศบาล,ภาคเหนือ,59.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9067,รวม,ภาคตะวันออกเฉียงเหนือ,55.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9068,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,55.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9069,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,55.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9070,รวม,ภาคใต้,62.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9071,ในเขตเทศบาล,ภาคใต้,61.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,9072,นอกเขตเทศบาล,ภาคใต้,62.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9073,รวม,ทั่วประเทศ,61.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9074,ในเขตเทศบาล,ทั่วประเทศ,62.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9075,นอกเขตเทศบาล,ทั่วประเทศ,60.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9076,ในเขตเทศบาล,กรุงเทพมหานคร,65.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9077,รวม,ภาคกลาง,64.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9078,ในเขตเทศบาล,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9079,นอกเขตเทศบาล,ภาคกลาง,64.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9080,รวม,ภาคเหนือ,59.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9081,ในเขตเทศบาล,ภาคเหนือ,59.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9082,นอกเขตเทศบาล,ภาคเหนือ,60.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9083,รวม,ภาคตะวันออกเฉียงเหนือ,57.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9084,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,56.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9085,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9086,รวม,ภาคใต้,60.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9087,ในเขตเทศบาล,ภาคใต้,60.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,9088,นอกเขตเทศบาล,ภาคใต้,60.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9089,รวม,ทั่วประเทศ,62.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9090,ในเขตเทศบาล,ทั่วประเทศ,62.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9091,นอกเขตเทศบาล,ทั่วประเทศ,62.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9092,ในเขตเทศบาล,กรุงเทพมหานคร,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9093,รวม,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9094,ในเขตเทศบาล,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9095,นอกเขตเทศบาล,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9096,รวม,ภาคเหนือ,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9097,ในเขตเทศบาล,ภาคเหนือ,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9098,นอกเขตเทศบาล,ภาคเหนือ,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9099,รวม,ภาคตะวันออกเฉียงเหนือ,59.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9100,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,58.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9101,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,60.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9102,รวม,ภาคใต้,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9103,ในเขตเทศบาล,ภาคใต้,59.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,9104,นอกเขตเทศบาล,ภาคใต้,62.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9105,รวม,ทั่วประเทศ,61.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9106,ในเขตเทศบาล,ทั่วประเทศ,62.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9107,นอกเขตเทศบาล,ทั่วประเทศ,61.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9108,ในเขตเทศบาล,กรุงเทพมหานคร,64.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9109,รวม,ภาคกลาง,64.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9110,ในเขตเทศบาล,ภาคกลาง,64.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9111,นอกเขตเทศบาล,ภาคกลาง,63.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9112,รวม,ภาคเหนือ,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9113,ในเขตเทศบาล,ภาคเหนือ,60.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9114,นอกเขตเทศบาล,ภาคเหนือ,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9115,รวม,ภาคตะวันออกเฉียงเหนือ,58.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9116,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,57.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9117,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,58.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9118,รวม,ภาคใต้,60.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9119,ในเขตเทศบาล,ภาคใต้,60.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,9120,นอกเขตเทศบาล,ภาคใต้,60.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9121,รวม,ทั่วประเทศ,60.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9122,ในเขตเทศบาล,ทั่วประเทศ,61.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9123,นอกเขตเทศบาล,ทั่วประเทศ,60.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9124,ในเขตเทศบาล,กรุงเทพมหานคร,63.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9125,รวม,ภาคกลาง,64.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9126,ในเขตเทศบาล,ภาคกลาง,64.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9127,นอกเขตเทศบาล,ภาคกลาง,64.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9128,รวม,ภาคเหนือ,60.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9129,ในเขตเทศบาล,ภาคเหนือ,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9130,นอกเขตเทศบาล,ภาคเหนือ,60.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9131,รวม,ภาคตะวันออกเฉียงเหนือ,55.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9132,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,54.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9133,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,55.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9134,รวม,ภาคใต้,61.8,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9135,ในเขตเทศบาล,ภาคใต้,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,9136,นอกเขตเทศบาล,ภาคใต้,61.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9137,รวม,ทั่วประเทศ,60.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9138,ในเขตเทศบาล,ทั่วประเทศ,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9139,นอกเขตเทศบาล,ทั่วประเทศ,59.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9140,ในเขตเทศบาล,กรุงเทพมหานคร,63.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9141,รวม,ภาคกลาง,64.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9142,ในเขตเทศบาล,ภาคกลาง,64.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9143,นอกเขตเทศบาล,ภาคกลาง,64.1,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9144,รวม,ภาคเหนือ,58.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9145,ในเขตเทศบาล,ภาคเหนือ,59.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9146,นอกเขตเทศบาล,ภาคเหนือ,57.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9147,รวม,ภาคตะวันออกเฉียงเหนือ,54.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9148,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,55.4,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9149,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,54.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9150,รวม,ภาคใต้,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9151,ในเขตเทศบาล,ภาคใต้,61.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,9152,นอกเขตเทศบาล,ภาคใต้,61.7,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9153,รวม,ทั่วประเทศ,61.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9154,ในเขตเทศบาล,ทั่วประเทศ,62.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9155,นอกเขตเทศบาล,ทั่วประเทศ,61.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9156,ในเขตเทศบาล,กรุงเทพมหานคร,63.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9157,รวม,ภาคกลาง,64.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9158,ในเขตเทศบาล,ภาคกลาง,64.6,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9159,นอกเขตเทศบาล,ภาคกลาง,63.5,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9160,รวม,ภาคเหนือ,60.2,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9161,ในเขตเทศบาล,ภาคเหนือ,60.0,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,9162,นอกเขตเทศบาล,ภาคเหนือ,60.3,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
