VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
18.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,224,ชาย,ร้อยละ,ภาคกลาง,2566
18.35,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,225,หญิง,ร้อยละ,ภาคกลาง,2566
24.6,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,226,รวม,ร้อยละ,ภาคเหนือ,2566
23.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,227,ชาย,ร้อยละ,ภาคเหนือ,2566
26.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,228,หญิง,ร้อยละ,ภาคเหนือ,2566
23.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,229,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
22.17,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,230,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
24.72,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,231,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
35.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,232,รวม,ร้อยละ,ภาคใต้,2566
34.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,233,ชาย,ร้อยละ,ภาคใต้,2566
35.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,234,หญิง,ร้อยละ,ภาคใต้,2566
16.21,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,235,รวม,ร้อยละ,ทั่วประเทศ,2566
15.79,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,236,ชาย,ร้อยละ,ทั่วประเทศ,2566
16.69,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,237,หญิง,ร้อยละ,ทั่วประเทศ,2566
7.53,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,238,รวม,ร้อยละ,กรุงเทพฯ,2566
7.32,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,239,ชาย,ร้อยละ,กรุงเทพฯ,2566
7.76,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,240,หญิง,ร้อยละ,กรุงเทพฯ,2566
7.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,241,รวม,ร้อยละ,ภาคกลาง,2566
7.15,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,242,ชาย,ร้อยละ,ภาคกลาง,2566
7.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,243,หญิง,ร้อยละ,ภาคกลาง,2566
21.06,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,244,รวม,ร้อยละ,ภาคเหนือ,2566
20.12,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,245,ชาย,ร้อยละ,ภาคเหนือ,2566
22.14,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,246,หญิง,ร้อยละ,ภาคเหนือ,2566
22.16,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,247,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
20.52,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,248,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
24.11,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,249,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
32.0,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,250,รวม,ร้อยละ,ภาคใต้,2566
32.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,251,ชาย,ร้อยละ,ภาคใต้,2566
31.86,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,252,หญิง,ร้อยละ,ภาคใต้,2566
17.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,253,รวม,ร้อยละ,ทั่วประเทศ,2566
16.91,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,254,ชาย,ร้อยละ,ทั่วประเทศ,2566
18.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,255,หญิง,ร้อยละ,ทั่วประเทศ,2566
9.77,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,256,รวม,ร้อยละ,กรุงเทพฯ,2566
8.78,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,257,ชาย,ร้อยละ,กรุงเทพฯ,2566
10.84,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,258,หญิง,ร้อยละ,กรุงเทพฯ,2566
9.95,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,259,รวม,ร้อยละ,ภาคกลาง,2566
9.74,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,260,ชาย,ร้อยละ,ภาคกลาง,2566
10.18,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,261,หญิง,ร้อยละ,ภาคกลาง,2566
21.06,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,262,รวม,ร้อยละ,ภาคเหนือ,2566
19.39,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,263,ชาย,ร้อยละ,ภาคเหนือ,2566
22.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,264,หญิง,ร้อยละ,ภาคเหนือ,2566
22.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,265,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
21.16,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,266,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
24.87,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,267,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
31.55,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,268,รวม,ร้อยละ,ภาคใต้,2566
31.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,269,ชาย,ร้อยละ,ภาคใต้,2566
31.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,270,หญิง,ร้อยละ,ภาคใต้,2566
16.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,271,รวม,ร้อยละ,ทั่วประเทศ,2566
15.95,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,272,ชาย,ร้อยละ,ทั่วประเทศ,2566
16.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,273,หญิง,ร้อยละ,ทั่วประเทศ,2566
4.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,274,รวม,ร้อยละ,กรุงเทพฯ,2566
3.7,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,275,ชาย,ร้อยละ,กรุงเทพฯ,2566
4.53,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,276,หญิง,ร้อยละ,กรุงเทพฯ,2566
7.13,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,277,รวม,ร้อยละ,ภาคกลาง,2566
7.16,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,278,ชาย,ร้อยละ,ภาคกลาง,2566
7.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,279,หญิง,ร้อยละ,ภาคกลาง,2566
20.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,280,รวม,ร้อยละ,ภาคเหนือ,2566
19.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,281,ชาย,ร้อยละ,ภาคเหนือ,2566
21.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,282,หญิง,ร้อยละ,ภาคเหนือ,2566
23.86,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,283,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
21.97,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,284,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
26.07,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,285,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2566
34.34,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,286,รวม,ร้อยละ,ภาคใต้,2566
34.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,287,ชาย,ร้อยละ,ภาคใต้,2566
34.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,288,หญิง,ร้อยละ,ภาคใต้,2566
15.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,289,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
17.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,290,ชาย,ร้อยละ,ทั่วประเทศ,2567
13.97,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,291,หญิง,ร้อยละ,ทั่วประเทศ,2567
12.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,292,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
13.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,293,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
10.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,294,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
15.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,295,ยอดรวม,ร้อยละ,ภาคกลาง,2567
16.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,296,ชาย,ร้อยละ,ภาคกลาง,2567
13.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,297,หญิง,ร้อยละ,ภาคกลาง,2567
16.8,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,298,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
19.62,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,299,ชาย,ร้อยละ,ภาคเหนือ,2567
14.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,300,หญิง,ร้อยละ,ภาคเหนือ,2567
13.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,301,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
15.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,302,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
11.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,303,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
24.77,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,304,ยอดรวม,ร้อยละ,ภาคใต้,2567
28.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,305,ชาย,ร้อยละ,ภาคใต้,2567
21.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,306,หญิง,ร้อยละ,ภาคใต้,2567
15.81,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,307,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
15.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,308,ชาย,ร้อยละ,ทั่วประเทศ,2567
16.25,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,309,หญิง,ร้อยละ,ทั่วประเทศ,2567
8.86,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,310,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
8.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,311,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
9.61,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,312,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
6.99,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,313,ยอดรวม,ร้อยละ,ภาคกลาง,2567
6.83,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,314,ชาย,ร้อยละ,ภาคกลาง,2567
7.17,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,315,หญิง,ร้อยละ,ภาคกลาง,2567
20.59,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,316,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
19.43,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,317,ชาย,ร้อยละ,ภาคเหนือ,2567
21.94,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,318,หญิง,ร้อยละ,ภาคเหนือ,2567
20.8,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,319,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
19.78,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,320,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
22.05,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,321,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
31.66,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,322,ยอดรวม,ร้อยละ,ภาคใต้,2567
31.89,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,323,ชาย,ร้อยละ,ภาคใต้,2567
31.38,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,324,หญิง,ร้อยละ,ภาคใต้,2567
14.76,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,325,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
14.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,326,ชาย,ร้อยละ,ทั่วประเทศ,2567
14.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,327,หญิง,ร้อยละ,ทั่วประเทศ,2567
3.98,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,328,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
3.75,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,329,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
4.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,330,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
6.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,331,ยอดรวม,ร้อยละ,ภาคกลาง,2567
6.5,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,332,ชาย,ร้อยละ,ภาคกลาง,2567
6.73,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,333,หญิง,ร้อยละ,ภาคกลาง,2567
19.27,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,334,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
18.61,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,335,ชาย,ร้อยละ,ภาคเหนือ,2567
20.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,336,หญิง,ร้อยละ,ภาคเหนือ,2567
20.41,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,337,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
19.62,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,338,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
21.33,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,339,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
31.43,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,340,ยอดรวม,ร้อยละ,ภาคใต้,2567
31.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,341,ชาย,ร้อยละ,ภาคใต้,2567
31.47,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,342,หญิง,ร้อยละ,ภาคใต้,2567
15.75,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,343,ยอดรวม,ร้อยละ,ทั่วประเทศ,2567
15.78,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,344,ชาย,ร้อยละ,ทั่วประเทศ,2567
15.72,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,345,หญิง,ร้อยละ,ทั่วประเทศ,2567
4.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,346,ยอดรวม,ร้อยละ,กรุงเทพมหานคร,2567
4.98,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,347,ชาย,ร้อยละ,กรุงเทพมหานคร,2567
4.9,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,348,หญิง,ร้อยละ,กรุงเทพมหานคร,2567
6.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,349,ยอดรวม,ร้อยละ,ภาคกลาง,2567
6.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,350,ชาย,ร้อยละ,ภาคกลาง,2567
6.94,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,351,หญิง,ร้อยละ,ภาคกลาง,2567
19.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,352,ยอดรวม,ร้อยละ,ภาคเหนือ,2567
18.84,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,353,ชาย,ร้อยละ,ภาคเหนือ,2567
20.09,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,354,หญิง,ร้อยละ,ภาคเหนือ,2567
21.45,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,355,ยอดรวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
20.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,356,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
22.54,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,357,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2567
35.38,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,358,ยอดรวม,ร้อยละ,ภาคใต้,2567
36.61,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,359,ชาย,ร้อยละ,ภาคใต้,2567
33.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,360,หญิง,ร้อยละ,ภาคใต้,2567
18.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,361,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
20.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,362,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
19.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,363,รวม,ร้อยละ,กรุงเทพมหานคร,2568
22.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,364,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
17.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,365,ชาย,ร้อยละ,ภาคกลาง,2568
17.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,366,หญิง,ร้อยละ,ภาคกลาง,2568
17.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,367,รวม,ร้อยละ,ภาคกลาง,2568
34.87,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,368,หญิง,ร้อยละ,ภาคใต้,2568
35.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,369,ชาย,ร้อยละ,ภาคใต้,2568
35.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,370,รวม,ร้อยละ,ภาคใต้,2568
34.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,371,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
35.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,372,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
34.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,373,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
21.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,374,ชาย,ร้อยละ,ภาคตะวันออก,2568
21.56,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,375,หญิง,ร้อยละ,ภาคตะวันออก,2568
21.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,376,รวม,ร้อยละ,ภาคตะวันออก,2568
22.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,377,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
22.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,378,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
22.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,379,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
24.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,380,หญิง,ร้อยละ,ภาคเหนือ,2568
24.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,381,ชาย,ร้อยละ,ภาคเหนือ,2568
24.59,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,382,รวม,ร้อยละ,ภาคเหนือ,2568
7.4,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,383,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
8.61,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,384,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
7.98,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,385,รวม,ร้อยละ,กรุงเทพมหานคร,2568
16.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,386,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
6.53,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,387,ชาย,ร้อยละ,ภาคกลาง,2568
6.37,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,388,หญิง,ร้อยละ,ภาคกลาง,2568
6.45,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,389,รวม,ร้อยละ,ภาคกลาง,2568
32.1,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,390,หญิง,ร้อยละ,ภาคใต้,2568
33.29,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,391,ชาย,ร้อยละ,ภาคใต้,2568
32.75,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,392,รวม,ร้อยละ,ภาคใต้,2568
38.48,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,393,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
39.82,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,394,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
39.06,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,395,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
6.51,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,396,ชาย,ร้อยละ,ภาคตะวันออก,2568
7.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,397,หญิง,ร้อยละ,ภาคตะวันออก,2568
6.87,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,398,รวม,ร้อยละ,ภาคตะวันออก,2568
20.99,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,399,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
21.3,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,400,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
21.13,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,401,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
22.63,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,402,หญิง,ร้อยละ,ภาคเหนือ,2568
21.49,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,403,ชาย,ร้อยละ,ภาคเหนือ,2568
22.02,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,404,รวม,ร้อยละ,ภาคเหนือ,2568
3.89,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,405,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
3.99,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,406,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
3.94,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,407,รวม,ร้อยละ,กรุงเทพมหานคร,2568
14.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,408,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
6.07,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,409,ชาย,ร้อยละ,ภาคกลาง,2568
5.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,410,หญิง,ร้อยละ,ภาคกลาง,2568
5.95,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,411,รวม,ร้อยละ,ภาคกลาง,2568
30.22,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,412,หญิง,ร้อยละ,ภาคใต้,2568
32.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,413,ชาย,ร้อยละ,ภาคใต้,2568
31.63,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,414,รวม,ร้อยละ,ภาคใต้,2568
37.04,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,415,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
36.82,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,416,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
36.95,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,417,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
6.45,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,418,ชาย,ร้อยละ,ภาคตะวันออก,2568
6.11,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,419,หญิง,ร้อยละ,ภาคตะวันออก,2568
6.29,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,420,รวม,ร้อยละ,ภาคตะวันออก,2568
20.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,421,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
22.64,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,422,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
21.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,423,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
18.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,424,หญิง,ร้อยละ,ภาคเหนือ,2568
17.88,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,425,ชาย,ร้อยละ,ภาคเหนือ,2568
18.19,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,426,รวม,ร้อยละ,ภาคเหนือ,2568
4.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,427,ชาย,ร้อยละ,กรุงเทพมหานคร,2568
5.62,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,428,หญิง,ร้อยละ,กรุงเทพมหานคร,2568
4.91,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,429,รวม,ร้อยละ,กรุงเทพมหานคร,2568
15.02,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,430,รวม,ร้อยละ,ทั่วราชอาณาจักร,2568
6.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,431,ชาย,ร้อยละ,ภาคกลาง,2568
6.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,432,หญิง,ร้อยละ,ภาคกลาง,2568
6.46,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,433,รวม,ร้อยละ,ภาคกลาง,2568
32.26,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,434,หญิง,ร้อยละ,ภาคใต้,2568
35.93,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,435,ชาย,ร้อยละ,ภาคใต้,2568
34.28,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,436,รวม,ร้อยละ,ภาคใต้,2568
41.87,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,437,ชาย,ร้อยละ,ภาคใต้ชายแดน,2568
41.83,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,438,หญิง,ร้อยละ,ภาคใต้ชายแดน,2568
41.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,439,รวม,ร้อยละ,ภาคใต้ชายแดน,2568
5.85,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,440,ชาย,ร้อยละ,ภาคตะวันออก,2568
6.73,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,441,หญิง,ร้อยละ,ภาคตะวันออก,2568
6.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,442,รวม,ร้อยละ,ภาคตะวันออก,2568
19.25,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,443,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
19.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,444,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2568
