เงินทุนรวม,ประกอบกิจการ,พื้นที่อาคาร,อำเภอ,ถนน,ซอย,FID,คนงานรวม,ไปรษณีย์,จังหวัด,หมู่,เลขที่,ปี,แรงม้ารวม,ตำบล,ผู้ประกอบการ,คนงานชาย,_id,เลขทะเบียนเดิม,ชื่อโรงงาน,พื้นที่โรงงาน,คนงานหญิง
26000000,ผลิตภัณฑ์เสริมอาหาร,460,เมืองสมุทรสาคร,,,20740100000000,10,74000,สมุทรสาคร,3,17-Jan,2566,69,คอกกระบือ,บริษัท เอส.วาย.นูทริชั่น จำกัด,0,2107,จ346(3)19/61สค,บริษัท เอส.วาย.นูทริชั่น จำกัด,800,10
4000000,ผลิตเครื่องสำอาง และอาหารเสริม,950,เมืองสมุทรสาคร,,,20740200000000,10,74000,สมุทรสาคร,1,80/24,2566,149.4,บ้านเกาะ,บริษัท อิน โกลบ แลบบอราทอรี จำกัด,2,2108,จ346(3)5/66สค,บริษัท อิน โกลบ แลบบอราทอรี จำกัด,2393,8
111000000,ผลิตเครื่องแพทย์ เช่น ผลิตน้ำยาที่ใช้ตรวจในห้องปฏิบัติการ,345,เมืองสมุทรสาคร,พระรามที่ 2,,20740400000000,6,74000,สมุทรสาคร,4,82/1214,2566,306.16,บางโทรัด,บริษัท ศูนย์วิจัยและพัฒนาอาหาร ซีพีเอฟ จำกัด,2,2109,จ346(3)1/64สค,บริษัท ศูนย์วิจัยและพัฒนาอาหาร ซีพีเอฟ จำกัด,900,4
36000000,"ผลิตผลิตภัณฑ์เสริมอาหาร,เครื่องดื่มชนิดผง กาแฟ โกโก้,เครื่องดื่มชนิดผงจากพืชและสมุนไพรเพื่อสุขภาพ",394,เมืองสมุทรสาคร,,,20740200000000,42,74000,สมุทรสาคร,5,189/60,2566,114.75,พันท้ายนรสิงห์,บริษัท เวลธ์ เซอร์วิส แล็บ จำกัด,17,2110,จ346(3)7/65สค,บริษัท เวลธ์ เซอร์วิส แล็บ จำกัด,492,25
26803833,ผลิตสินค้าผลิตภัณฑ์อาหาร เสริม,456,เมืองสมุทรสาคร,,,20740200000000,40,74000,สมุทรสาคร,5,99/71,2566,92.05,บางน้ำจืด,บริษัท เจอาร์ แลบโบลาทอรี่ จำกัด,8,2111,จ346(3)7/63สค,บริษัท เจอาร์ แลบโบลาทอรี่ จำกัด,1078,32
20000000,ผลิตเวย์โปรตีน และผลิตผลิตภัณฑ์เสริมอาหาร,650,เมืองสมุทรสาคร,,,20740100000000,40,74000,สมุทรสาคร,1,78/7,2566,77.16,คอกกระบือ,บริษัท ฟิตเวย์ จำกัด,20,2112,จ346(3)6/65สค,บริษัท ฟิตเวย์ จำกัด,830,20
9000000,ผลิต ผลิตภัณฑ์ เสริมอาหาร,288,เมืองสมุทรสาคร,,,20740000000000,21,74000,สมุทรสาคร,5,100/8,2566,76,บางน้ำจืด,บริษัท เอสดีซี บิวตี้ คอมพลีท (ไทยแลนด์) จำกัด,9,2113,จ346(3)2/63สค,บริษัท เอสดีซี บิวตี้ คอมพลีท (ไทยแลนด์) จำกัด,1162,12
42000000,ผลิต ผลิตภัณฑ์สำหรับชำระล้าง เช่น แผ่นซักล้าง,1040,กระทุ่มแบน,,,20740300000000,24,74110,สมุทรสาคร,3,99/79,2566,153,สวนหลวง,บริษัท คอร์ ไบโอเทค จำกัด,12,2114,จ347(1)11/62สค,บริษัท คอร์ ไบโอเทค จำกัด,3200,12
35000000,ผลิต ผลิตภัณฑ์สำหรับชำระล้างขัดถู,950,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 97,20741100000000,21,74130,สมุทรสาคร,4,98/5,2566,170,อ้อมน้อย,บริษัท เอสเอส โปรวิน จำกัด,11,2115,จ347(1)3/53สค,บริษัท เอสเอส โปรวิน จำกัด,5600,10
176537189,"ผลิตเครื่องสำอางเช่น สบู่ ,สบู่เหลว,โลชั่นบำรุงผิว,แชมพู,โฟมล้างหน้า,ยาสีฟัน",6756,กระทุ่มแบน,,,10740000000000,170,74130,สมุทรสาคร,6,228/488,2566,1500,อ้อมน้อย,บริษัท คอสเมด อินโนเวชั่น จำกัด,76,2116,347(1)4/63สค,บริษัท คอสเมด อินโนเวชั่น จำกัด,13196,94
3500000,ทำผลิตภัณฑ์สำหรับชำระล้างหรือขัดถู ผลิตภัณฑ์ล้างรถ ผลิตภัณฑ์ซักผ้า สบู่เหลว,700,กระทุ่มแบน,เพชรเกษม,พงษ์ศิริชัย1,20741200000000,15,74130,สมุทรสาคร,4,129/124,2566,329.36,อ้อมน้อย,บริษัท โกลว์ แล็ปบอราทอรี่ จำกัด,5,2117,จ347(1)3/59สค,บริษัท โกลว์ แล็ปบอราทอรี่ จำกัด,800,10
1000000,ผลิตสบู่ และเครื่องสำอาง,200,กระทุ่มแบน,,,20740100000000,45,74130,สมุทรสาคร,12,59/51,2566,59.12,อ้อมน้อย,บริษัท มอริโอ พลัส จำกัด,25,2118,จ347(1)14/61สค,บริษัท มอริโอ พลัส จำกัด,624,20
10000000,ผลิต บรรจุเครื่องสำอาง สบู่ ยาสีฟัน อาหารเสริม,1152,กระทุ่มแบน,เศรษฐกิจ 1,วัดคลองมะเดื่อ,20740200000000,23,74110,สมุทรสาคร,4,46,2566,477.5,คลองมะเดื่อ,บริษัท ไหมพรมไทยการทอ จำกัด,10,2119,จ347(1)11/63สค,บริษัท ไหมพรมไทยการทอ จำกัด,4800,13
13600000,การทำผลิตภัณฑ์เครื่องใช้ เช่น สบู่ น้ำยาปรับผ้านุ่ม,1075,กระทุ่มแบน,,,20740600000000,13,74110,สมุทรสาคร,7,104/7,2566,100,คลองมะเดื่อ,บริษัท เวิลด์เทกซ์คอมเมอร์เชี่ยล จำกัด,7,2120,จ347(1)2/54สค,บริษัท เวิลด์เทกซ์คอมเมอร์เชี่ยล จำกัด,1572,6
10000000,ผลิตเครื่องสำอาง เช่น การทำสบู่ เครื่องปรุงแต่งน้ำมันหอมระเหย,365,กระทุ่มแบน,,,20740100000000,24,74110,สมุทรสาคร,1,211,2566,76,แคราย,บริษัท ริชชี่เนเชอรัลออยส์ จำกัด,12,2121,จ347(1)3/65สค,บริษัท ริชชี่เนเชอรัลออยส์ จำกัด,2438,12
8500000,ผลิตและจำหน่ายสินค้าที่เกี่ยวข้องกับสุขภาพและความงามทุกชนิดทุกประเภท เช่น สบู่ ครีมทาผิว เครื่องสำอาง และเวชสำอางที่เกี่ยวข้องกับสุขภาพผิวกาย เป็นต้น,252,กระทุ่มแบน,เพชรเกษม,เพชรเกษม120,20740200000000,10,74130,สมุทรสาคร,12,59/37,2566,83.23,อ้อมน้อย,บริษัท ไอดีว่า กรุ๊ป จำกัด,6,2122,จ347(1)13/61สค,บริษัท ไอดีว่า กรุ๊ป จำกัด,365,4
35000000,ผลิตเครื่องสำอางหรือสิ่งปรุงแต่งร่างกาย สบู่,4485,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 85,20740200000000,60,74130,สมุทรสาคร,11,124,2566,110.5,อ้อมน้อย,บริษัท เมอรี่ คอสเมติก แลบบอราทอรีส์ จำกัด,20,2123,จ347(1)21/61สค,บริษัท เมอรี่ คอสเมติก แลบบอราทอรีส์ จำกัด,2896,40
22000000,ผลิตภัณฑ์ สำหรับการซักฟอก น้ำยาปรับผ้านุ่ม แชมพู ฯลฯ,800,กระทุ่มแบน,,,20740200000000,50,74110,สมุทรสาคร,2,26/2,2566,119,ท่าเสา,บริษัท สยาม เฟมัส จำกัด,25,2124,จ347(1)7/62สค,บริษัท สยาม เฟมัส จำกัด,2060,25
15000000,แบ่งบรรจุและผสมหัวน้ำหอมสำหรับผลิตภัณฑ์ทำความสะอาดและผลิตภัณฑ์ปรุงแต่งร่างกาย,414,กระทุ่มแบน,,,20740300000000,2,74110,สมุทรสาคร,1,185/16,2566,93,แคราย,บริษัท อินเตอร์ เทสท์ เซ้นท์ จำกัด,2,2125,จ347(1)8/58สค,บริษัท อินเตอร์ เทสท์ เซ้นท์ จำกัด,496,0
5150000,ผลิตน้ำยาปรับผ้านุ่ม น้ำยาล้างจาน น้ำยาเช็ดกระจก ผงซักฟอก,1200,กระทุ่มแบน,เศรษฐกิจ 1,วิรุณราษฎร์,20740500000000,7,74130,สมุทรสาคร,2,366,2566,59.25,อ้อมน้อย,บริษัท ธนพันธ์ แมนูแฟคเจอริ่ง จำกัด,4,2126,จ347(1)5/51สค,บริษัท ธนพันธ์ แมนูแฟคเจอริ่ง จำกัด,4420,3
33508700,ผลิตสบู่เหลว สารสำหรับชำระล้าง ขัดถู และสารฆ่าเชื้อโรค,930,กระทุ่มแบน,เศรษฐกิจ1,คลองมะเดื่อ10,20740200000000,14,74110,สมุทรสาคร,9,60/8,2566,66.56,คลองมะเดื่อ,บริษัท เคมเซิร์ฟ จำกัด,11,2127,จ347(1)8/62สค,บริษัท เคมเซิร์ฟ จำกัด,2142,3
5000000,ผลิตน้ำยาปรับผ้านุ่ม น้ำยาล้างจาน,450,บ้านแพ้ว,อ่างทองบางยาง,,20742100000000,55,74120,สมุทรสาคร,1,109/1,2566,14,สวนส้ม,บริษัท เทคโนโลยี แอนด์ เนเจอร์ จำกัด,55,2128,จ347(1)1/46สค,บริษัท เทคโนโลยี แอนด์ เนเจอร์ จำกัด,450,0
12000000,ทำผลิตภัณฑ์ต่างๆ,100,เมืองสมุทรสาคร,พระรามที่ 2,,20740200000000,80,74000,สมุทรสาคร,1,59/2,2566,87,คอกกระบือ,นางสาววรัชยา ควรสถาพร,40,2129,จ347(1)3/66สค,นางสาววรัชยา ควรสถาพร,100,40
85000000,ผลิตเครื่องสำอาง,3040,เมืองสมุทรสาคร,,,20740000000000,22,74000,สมุทรสาคร,8,โฉนดที่ดินเลขที่ 147023,2566,460.5,นาดี,บริษัท บิวตี้ครีเอทีฟ จำกัด,1,2130,จ347(1)1/65สค,บริษัท บิวตี้ครีเอทีฟ จำกัด,2399,21
11000000,ผสม บรรจุ ครีม สบู่,360,เมืองสมุทรสาคร,,,20740900000000,25,74000,สมุทรสาคร,5,99/27,2566,58,บางน้ำจืด,บริษัท เอสดีซี บิวตี้ คอมพลีท (ไทยแลนด์) จำกัด,5,2131,จ347(1)1/60สค,บริษัท เอสดีซี บิวตี้ คอมพลีท (ไทยแลนด์) จำกัด,1162,20
17000000,ผลิตเคมีภัณฑ์ต่างๆ เช่น น้ำยาทำความสะอาด น้ำยาเคลือบเงา,300,เมืองสมุทรสาคร,เอกชัย,วัดโสภณาราม,20740500000000,6,74000,สมุทรสาคร,5,75/5,2566,250,โคกขาม,บริษัท พี.ซี.เค.แอสโซซิเอส จำกัด,5,2132,จ347(1)3/52สค,บริษัท พี.ซี.เค.แอสโซซิเอส จำกัด,4800,1
10000000,ผลิตภัณฑ์ทำความสะอาด เช่น ผงซักฟอก,360,เมืองสมุทรสาคร,เอกชัย,,20740400000000,11,74000,สมุทรสาคร,4,48/63,2566,139,นาดี,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,7,2133,จ347(1)7/64สค,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,450,4
10000000,ผลิตภัณฑ์ทำความสะอาด เช่น ผงชำระล้าง น้ำยาล้างจาน น้ำยาซักผ้า ผลิตภัณฑ์ซักผ้าขาว,360,เมืองสมุทรสาคร,เอกชัย,,20740500000000,8,74000,สมุทรสาคร,4,48/50,2566,95.75,นาดี,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,3,2134,จ347(1)10/64สค,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,452,5
19500000,ผลิตเกี่ยวกับสบู่ เครื่องสำอางหรือสิ่งปรุงแต่งร่างกาย เช่น เม็ดสบู่ และก้อนสบู่,989,เมืองสมุทรสาคร,เทพกาญจนา,เทพจตุคาม,20740500000000,20,74000,สมุทรสาคร,6,96/37,2566,149,บางน้ำจืด,บริษัท สยามเอเชี่ยน โซฟ เอ็นเตอร์ไพรส์ จำกัด,10,2135,จ347(1)2/58สค,บริษัท สยามเอเชี่ยน โซฟ เอ็นเตอร์ไพรส์ จำกัด,5768,10
7300000,ทำผงซักฟอกและแชมพู โดยบรรจุในถุงพลาสติกที่ผลิตขึ้นเอง,1800,เมืองสมุทรสาคร,,,20740000000000,26,74000,สมุทรสาคร,6,92,2566,148.66,บางน้ำจืด,บริษัท ฟู่เฉิน จำกัด,14,2136,จ347(1)16/47สค,บริษัท ฟู่เฉิน จำกัด,5600,12
10000000,ผลิตภัณฑ์เครื่องสำอาง เช่น สบู่เหลวล้างมือ สบู่เหลวอาบน้ำ ยาสระผม,1300,เมืองสมุทรสาคร,เอกชัย,,20740500000000,8,74000,สมุทรสาคร,4,"48/15,48/183",2566,78,นาดี,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,3,2137,จ347(1)12/64สค,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,1300,5
22500000,ผลิตส่วนผสมน้ำยาอัคคาไลน์และน้ำยาล้างจาน,1944,เมืองสมุทรสาคร,,,20740000000000,5,74000,สมุทรสาคร,4,84/58,2566,290.29,บ้านเกาะ,บริษัท ไฮไท่ เทคโนโลยี ดีเวลลอปเม้นท์ จำกัด,4,2138,จ347(1)1/63สค,บริษัท ไฮไท่ เทคโนโลยี ดีเวลลอปเม้นท์ จำกัด,1944,1
0,ผลิตแป้งฝุ่น แชมพู ครีมนวดผม และโลชั่น,0,เมืองสมุทรสาคร,พระราม 2,,72100000000000,82,74000,สมุทรสาคร,2,9-Jan,2566,422.62,ท่าทราย,บริษัท น่ารักเทียร่า จำกัด,29,2139,น.47(1)2/2535ญนส.,บริษัท น่ารักเทียร่า จำกัด,0,53
45000000,ทำสบู่ เครื่องสำอาง ยาสีฟัน แชมพู หรือสิ่งปรุงแต่งร่างกาย,1050,เมืองสมุทรสาคร,เลียบคลองสี่วาตากล่อม,,20740300000000,36,74000,สมุทรสาคร,5,,2566,138.17,บางน้ำจืด,บริษัท สมุนไพรสุภาภรณ์อิมปอร์ตเอ็กซปอร์ต จำกัด,10,2140,จ347(1)13/59สค,บริษัท สมุนไพรสุภาภรณ์อิมปอร์ตเอ็กซปอร์ต จำกัด,6667,26
10000000,ผลิตภัณพ์สำหรับชำระล้าง เช่น น้ำยาทำความสะอาดเอนกประสงค์,720,เมืองสมุทรสาคร,,,20740100000000,12,74000,สมุทรสาคร,1,29/9,2566,110,บ้านเกาะ,บริษัท วีต้า เคมีคอล จำกัด,6,2141,จ347(1)9/63สค,บริษัท วีต้า เคมีคอล จำกัด,4354,6
30000000,"ผลิตเครื่องสำอางค์, สเปรย์, นำ้ยา และเจลฆ่าเชื้อโรค",1700,เมืองสมุทรสาคร,,,20740500000000,75,74000,สมุทรสาคร,4,288/4,2566,170.8,บางหญ้าแพรก,บริษัท ดีโอเค สกิน จำกัด,35,2142,จ347(1)13/64สค,บริษัท ดีโอเค สกิน จำกัด,4300,40
10000000,ผลิตภัณฑ์ทำความสะอาด เช่น ผงซักฟอก น้ำยาล้างจาน น้ำยาซักผ้า,360,เมืองสมุทรสาคร,เอกชัย,,20740500000000,41,74000,สมุทรสาคร,4,48/47,2566,194.1,นาดี,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,20,2143,จ347(1)11/64สค,บริษัท สะดวก สะอาด ปลอดภัย จำกัด,667,21
19500000,ผลิตเกี่ยวกับสบู่ เครื่องสำอางหรือสิ่งปรุงแต่งร่างกาย,650,เมืองสมุทรสาคร,เทพกาญจนา,เทพจาตุคาม,20740200000000,20,74000,สมุทรสาคร,6,96/25,2566,113.64,บางน้ำจืด,บริษัท บุญมาตลอด แมนุแฟคเจอริ่ง จำกัด,8,2144,จ347(1)6/54สค,บริษัท บุญมาตลอด แมนุแฟคเจอริ่ง จำกัด,1600,12
497272500,ผลิตกลีเซอรีและผลิตภัณฑ์ที่ได้จากการผลิตกลีเซอรีนทุกชนิด,3884,กระทุ่มแบน,เศรษฐกิจ 1,,10740300000000,23,74110,สมุทรสาคร,8,55/2,2566,12989.04,คลองมะเดื่อ,บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน),23,2145,347(2)1/62สค,บริษัท เอไอ เอนเนอร์จี จำกัด (มหาชน),7944,0
802105938,ผลิตและจำหน่ายกลีเซอรีน รวมถึงผลิตภัณฑ์ที่ได้จากการผลิตกลีเซอรีนทุกชนิด,3536,กระทุ่มแบน,,,10740200000000,119,74110,สมุทรสาคร,3,102,2566,17143.2,ท่าเสา,บริษัท ไทย กลีเซอรีน จำกัด,88,2146,347(2)1/57สค,บริษัท ไทย กลีเซอรีน จำกัด,22378,31
30000000,ทำกลีเซอรีนดิบ และไบโอดีเซลจากน้ำมันปาลม์ดิบ และน้ำมันพืชต่างๆ ,0,เมืองสมุทรสาคร,พระรามที่ 2,,20740400000000,12,74000,สมุทรสาคร,8,33/3,2566,274.3,ท่าทราย,บริษัท เค โอ ดี เอ็นจิเนียริ่ง กรุ๊ป จำกัด,7,2147,จ347(2)1/48สค,บริษัท เค โอ ดี เอ็นจิเนียริ่ง กรุ๊ป จำกัด,,5
16000000,ผลิตเครื่องสำอางค์ ผลิตภัณฑ์ทากันยุง ยาสีฟัน แชมพู และสเปรย์จำกัดกลิ่นสัตว์เลี้ยง,3855,กระทุ่มแบน,พุทธมณฑลสาย 5,,20741900000000,53,74130,สมุทรสาคร,5,122/1,2566,485.25,อ้อมน้อย,บริษัท อังกฤษตรางู (แอล.พี.) สาย 5 จำกัด,20,2148,จ347(3)1/44สค,บริษัท อังกฤษตรางู (แอล.พี.) สาย 5 จำกัด,4164,33
10106400,ผลิตเครื่องสำอางทุกชนิด เช่น สบู่ แชมพู ครีมบำรุงผิว ยาสีฟัน ครีมทาหน้า,465,กระทุ่มแบน,เพชรเกษม ,,20740200000000,22,74130,สมุทรสาคร,13,149/9495,2566,175,อ้อมน้อย,บริษัท พี พี อาร์ โปรดักชั่น จำกัด,12,2149,จ347(3)27/61สค,บริษัท พี พี อาร์ โปรดักชั่น จำกัด,864,10
8900000,ผลิตผลิตภัณฑ์น้ำหอมสำหรับผ้า,261,กระทุ่มแบน,,,60740200000000,46,74130,สมุทรสาคร,12,59/5,2566,51.45,อ้อมน้อย,บริษัท ดีซีเอ็มซี คอร์ปอเรชั่น จำกัด,12,2150,อ247(3)22/64สค,บริษัท ดีซีเอ็มซี คอร์ปอเรชั่น จำกัด,500,34
40000000,ผลิตเครื่องสำอาง,2400,กระทุ่มแบน,พุทธมณฑลสาย 5,ศิริชัย,20740700000000,52,74130,สมุทรสาคร,5,44/2,2566,374.35,อ้อมน้อย,บริษัท คัลเล่อร์คอส จำกัด,10,2151,จ347(3)2/50สค,บริษัท คัลเล่อร์คอส จำกัด,4808,42
18200000,ผลิตแป้งทัลก์ (แป้งทาตัว),731,กระทุ่มแบน,,,20740300000000,8,74110,สมุทรสาคร,9,109/4,2566,352,สวนหลวง,บริษัท วินสโตน เทคโนโลยี จำกัด,8,2152,จ347(3)4/56สค,บริษัท วินสโตน เทคโนโลยี จำกัด,1984,0
18500000,ผลิตเครื่องสำอาง,1000,กระทุ่มแบน,พุทธสาคร,,20741300000000,12,74110,สมุทรสาคร,12,91/24,2566,117,สวนหลวง,บริษัท อาร์ แอนด์ ดี อินเตอร์ แมนูแฟคเจอริ่ง จำกัด,3,2153,จ347(3)1/58สค,บริษัท อาร์ แอนด์ ดี อินเตอร์ แมนูแฟคเจอริ่ง จำกัด,1539,9
35000000,ผลิตสบู่เครื่องสำอางหรือสิ่งปรุงแต่ร่างกาย,6413,กระทุ่มแบน,สุคนธวิท,สุคนธวิท 25,20741100000000,45,74110,สมุทรสาคร,1,,2566,279,ดอนไก่ดี,บริษัท พี.วี.เอ.คอสเมติกส์ จำกัด,15,2154,จ347(3)1/61สค,บริษัท พี.วี.เอ.คอสเมติกส์ จำกัด,9600,30
19500000,ผลิตเครื่องสำอาง ผลิตภัณฑ์บำรุงผิวหรือสิ่งปรุงแต่งร่างกาย,1750,กระทุ่มแบน,เทพกาญจนา,ยิ่งเจริญ,20740400000000,60,74110,สมุทรสาคร,7,108/9,2566,194,คลองมะเดื่อ,บริษัท คอสเมดิวา จำกัด,20,2155,จ347(3)5/58สค,บริษัท คอสเมดิวา จำกัด,7920,40
1000000,ผลิตเครื่องสำอาง ผลิตภัณฑ์ทำความสะอาด เช่น น้ำยางล้างขวดนม น้ำยาซักผ้าอ้อม น้ำยาปรับผ้านุ่ม และผลิตภัณฑ์ยาขัดรองเท้า,1770,กระทุ่มแบน,เพชรเกษม,,10740100000000,58,74130,สมุทรสาคร,13,85,2566,97.77,อ้อมน้อย,บริษัท คริสโก้ (ประเทศไทย) จำกัด,14,2156,347(3)1/17สค,บริษัท คริสโก้ (ประเทศไทย) จำกัด,3120,44
4000000,ผลิตเครื่องสำอาง,300,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 85 ,20740100000000,26,74130,สมุทรสาคร,11,124,2566,83.5,อ้อมน้อย,บริษัท เมอร์รี่ คอสเมติก แลบบอราทอรีส์ จำกัด,6,2157,จ347(3)10/61สค,บริษัท เมอร์รี่ คอสเมติก แลบบอราทอรีส์ จำกัด,300,20
5500000,ผลิตเครื่องสำอาง,390,เมืองสมุทรสาคร,,,20740100000000,14,74000,สมุทรสาคร,2,118/8,2566,83.08,นาดี,บริษัท เจคอส แมนูแฟคเจอริ่ง จำกัด,7,2158,จ347(3)4/62สค,บริษัท เจคอส แมนูแฟคเจอริ่ง จำกัด,390,7
489000000,ผลิตเครื่องสำอางและยารักษาโรคทุกชนิด,8990,เมืองสมุทรสาคร,,,10740000000000,222,74000,สมุทรสาคร,5,4-Jul,2566,899.19,พันท้ายนรสิงห์,บริษัท ไทยมีโก้ จำกัด,79,2159,347(3)17/61สค,บริษัท ไทยมีโก้ จำกัด,16000,143
40500000,ทำเครื่องสำอางค์,3200,เมืองสมุทรสาคร,พระรามที่ 2,สินสาคร,20740300000000,50,74000,สมุทรสาคร,7,40,2566,130.05,พันท้ายนรสิงห์,บริษัท แวนน์ คอสเมติกส์ แอนด์ แลบอราทอรี จำกัด,15,2160,จ347(3)3/48สค,บริษัท แวนน์ คอสเมติกส์ แอนด์ แลบอราทอรี จำกัด,8000,35
35000000,ผลิตสบู่เเละเครื่องสำอางค์,446,เมืองสมุทรสาคร,,,20740200000000,52,74000,สมุทรสาคร,2,8-Aug,2566,459.45,บางน้ำจืด,บริษัท มีนา คอสเมติกส์ จำกัด,12,2161,จ347(3)8/65สค,บริษัท มีนา คอสเมติกส์ จำกัด,4798,40
32500000,ทำเครื่องสำอาง เช่น ครีมบำรุงผิว ยาสระผม,880,เมืองสมุทรสาคร,พันท้ายบ้านโคก,,20741200000000,30,74000,สมุทรสาคร,2,99/103,2566,205.54,พันท้ายนรสิงห์,บริษัท อิมพีเรียล แกรนด์ อินดัสตรี จำกัด,10,2162,จ347(3)3/53สค,บริษัท อิมพีเรียล แกรนด์ อินดัสตรี จำกัด,880,20
26000000,ผลิตและจำหน่ายเครื่องสำอาง เวชสำอาง ผลิตภัณฑ์บำรุงผิว แผ่นมาส์กหน้า,1000,เมืองสมุทรสาคร,,,20740200000000,50,74000,สมุทรสาคร,2,111/3,2566,293,ท่าจีน,บริษัท โหยว ไท่ คอสเมติกส์ อินเตอร์เนชั่นแนล จำกัด,25,2163,จ347(3)6/62สค,บริษัท โหยว ไท่ คอสเมติกส์ อินเตอร์เนชั่นแนล จำกัด,2591,25
8800000,ผลิตเครื่องสำอาง,450,เมืองสมุทรสาคร,พระรามที่ 2,วัดเทพธงชัย,20741400000000,30,74000,สมุทรสาคร,1, ,2566,95.5,บางน้ำจืด,บริษัท รวมใจ โปรดักส์ จำกัด,5,2164,จ347(3)1/37สค,บริษัท รวมใจ โปรดักส์ จำกัด,2400,25
24000000,ผลิตเครื่องสำอาง,3225,เมืองสมุทรสาคร,,,20740100000000,15,74000,สมุทรสาคร,7,38,2566,591.9,พันท้ายนรสิงห์,บริษัท ดีเอฟที (ประเทศไทย) จำกัด,2,2165,จ347(3)8/47สค,บริษัท ดีเอฟที (ประเทศไทย) จำกัด,7236,13
45000000,ผลิตผลิตภัณฑ์เครื่องสำอาง,8100,เมืองสมุทรสาคร,พระรามที่ 2,,20740200000000,85,74000,สมุทรสาคร,5,โฉนดที่ดินเลขที่ 84083,2566,167.01,พันท้ายนรสิงห์,บริษัท รวมใจ โปรดักส์ จำกัด,48,2166,จ347(3)3/47สค,บริษัท รวมใจ โปรดักส์ จำกัด,25256,37
10106400,ผลิตและบรรจุยาสีฟัน,660,กระทุ่มแบน,เพชรเกษม,เพชรเกษม 95,20741200000000,22,74130,สมุทรสาคร,13,232/6,2566,137,อ้อมน้อย,ห้างหุ้นส่วนจำกัด ก๊กเลี้ยงฟาร์มาซี,12,2167,จ347(4)1/41สค,ห้างหุ้นส่วนจำกัด ก๊กเลี้ยงฟาร์มาซี,1080,10
465000,ทำยาขัดทองเหลือง ยาขัดเหล็ก แปรงหางม้าและลูกผ้าขัดเงา,875,กระทุ่มแบน,เศรษฐกิจ 1,วัดนางสาว,10740600000000,7,74110,สมุทรสาคร,7,90,2566,68.58,ท่าไม้,สินเจริญอุตสาหกรรม,4,2168,348(1)1/24สค,สินเจริญอุตสาหกรรม,6000,3
15000000,ผลิตและจำหน่ายน้ำยาซักผ้า น้ำยาปรับผ้านุ่ม ผงซักฟอก ลูกบอลเจล น้ำยารีดผ้า ผลิตภัณฑ์สำหรับซักผ้า และทำความสะอาดทุกประเภท,419,เมืองสมุทรสาคร,,,20740200000000,7,74000,สมุทรสาคร,2,118/9,2566,131.55,นาดี,บริษัท แรบบิท คอนซูเมอร์ จำกัด,4,2169,จ348(1)1/63สค,บริษัท แรบบิท คอนซูเมอร์ จำกัด,419,3
11500000,ผลิตภัณฑ์เคมี เช่น น้ำยาทำความสะอาด ห้องน้ำ น้ำยาล้างจาน น้ำยาเช็ดกระจก น้ำยาปรับผ้านุ่ม น้ำยาขัดไขมัน สบุ่เหลว ฯลฯ,1250,เมืองสมุทรสาคร,,,20741400000000,30,74000,สมุทรสาคร,9,40/10,2566,89.5,นาดี,บริษัท ไทย เมต้าโกลด์ จำกัด,19,2170,จ348(2)1/58สค,บริษัท ไทย เมต้าโกลด์ จำกัด,4204,11
6000000,ผลิตยาดับกลิ่นและผลิตภัณพ์ที่มีกลิ่น เช่น ลูกเหม็นฯ สบู่ และเครื่องสำอาง,1690,เมืองสมุทรสาคร,เลียบคลองบางน้ำจืด,ทุ่งสีทอง,20740400000000,24,74000,สมุทรสาคร,4,"โฉนดที่ดินเลขที่ 31812,31813",2566,89,บางน้ำจืด,บริษัท เอ็น.อาร์.พัฒนา จำกัด,12,2171,จ348(2)4/64สค,บริษัท เอ็น.อาร์.พัฒนา จำกัด,1690,12
14000000,ทำเทปกาว,120,กระทุ่มแบน,,,20740200000000,8,74110,สมุทรสาคร,3,99/98,2566,52.4,สวนหลวง,บริษัท เหยี่ยนหยาง (ประเทศไทย) จำกัด,5,2172,จ348(3)3/66สค,บริษัท เหยี่ยนหยาง (ประเทศไทย) จำกัด,120,3
3500000,"ผลิตผลิตภัณฑ์กาว ได้แก่ กาวยาง,กาวกราฟ",4500,กระทุ่มแบน,เศรษฐกิจ 1,ว.ป.อ.11(พิเศษ),20740400000000,8,74110,สมุทรสาคร,4,336,2566,126.52,ท่าไม้,บริษัท แอคมี เคม เทค จำกัด,6,2173,จ348(3)2/41สค,บริษัท แอคมี เคม เทค จำกัด,0,2
4000000,ผลิตกาวและจัดจำหน่าย,1080,กระทุ่มแบน,เพชรเกษม,,20740500000000,14,74130,สมุทรสาคร,4,162/13,2566,115.68,อ้อมน้อย,บริษัท ซี.ไทยเดกซ์ทริน จำกัด,9,2174,จ348(3)2/37สค,บริษัท ซี.ไทยเดกซ์ทริน จำกัด,,5
