AGE_GROUP,VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
40-49 ปี,0.07,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1758,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
50-59 ปี,0.0,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1759,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
60 ปีขึ้นไป,0.01,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1760,หญิง,ร้อยละ,4) ภาคตะวันออกเฉียงเหนือ,2567
ยอดรวม,1.21,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1761,รวม,ร้อยละ,5) ภาคใต้,2567
15-19 ปี,9.22,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1762,รวม,ร้อยละ,5) ภาคใต้,2567
20-24 ปี,5.04,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1763,รวม,ร้อยละ,5) ภาคใต้,2567
25-29 ปี,1.61,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1764,รวม,ร้อยละ,5) ภาคใต้,2567
30-34 ปี,1.37,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1765,รวม,ร้อยละ,5) ภาคใต้,2567
35-39 ปี,0.58,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1766,รวม,ร้อยละ,5) ภาคใต้,2567
40-49 ปี,0.45,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1767,รวม,ร้อยละ,5) ภาคใต้,2567
50-59 ปี,0.44,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1768,รวม,ร้อยละ,5) ภาคใต้,2567
60 ปีขึ้นไป,0.35,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1769,รวม,ร้อยละ,5) ภาคใต้,2567
ยอดรวม,1.17,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1770,ชาย,ร้อยละ,5) ภาคใต้,2567
15-19 ปี,11.06,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1771,ชาย,ร้อยละ,5) ภาคใต้,2567
20-24 ปี,2.45,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1772,ชาย,ร้อยละ,5) ภาคใต้,2567
25-29 ปี,2.29,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1773,ชาย,ร้อยละ,5) ภาคใต้,2567
30-34 ปี,1.6,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1774,ชาย,ร้อยละ,5) ภาคใต้,2567
35-39 ปี,0.95,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1775,ชาย,ร้อยละ,5) ภาคใต้,2567
40-49 ปี,0.28,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1776,ชาย,ร้อยละ,5) ภาคใต้,2567
50-59 ปี,0.43,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1777,ชาย,ร้อยละ,5) ภาคใต้,2567
60 ปีขึ้นไป,0.28,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,1778,ชาย,ร้อยละ,5) ภาคใต้,2567
15 - 19 ปี,4.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1779,รวม,ร้อยละ,ภาคเหนือ,2563
20 - 24 ปี,3.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1780,รวม,ร้อยละ,ภาคเหนือ,2563
25 - 29 ปี,1.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1781,รวม,ร้อยละ,ภาคเหนือ,2563
30 - 34 ปี,0.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1782,รวม,ร้อยละ,ภาคเหนือ,2563
35 - 39 ปี,0.67,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1783,รวม,ร้อยละ,ภาคเหนือ,2563
40 - 49 ปี,0.56,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1784,รวม,ร้อยละ,ภาคเหนือ,2563
50 - 59 ปี,0.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1785,รวม,ร้อยละ,ภาคเหนือ,2563
60 ปีขึ้นไป,0.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1786,รวม,ร้อยละ,ภาคเหนือ,2563
ยอดรวม,1.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1787,ชาย,ร้อยละ,ภาคเหนือ,2563
15 - 19 ปี,2.68,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1788,ชาย,ร้อยละ,ภาคเหนือ,2563
20 - 24 ปี,4.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1789,ชาย,ร้อยละ,ภาคเหนือ,2563
25 - 29 ปี,2.71,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1790,ชาย,ร้อยละ,ภาคเหนือ,2563
30 - 34 ปี,0.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1791,ชาย,ร้อยละ,ภาคเหนือ,2563
35 - 39 ปี,0.72,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1792,ชาย,ร้อยละ,ภาคเหนือ,2563
40 - 49 ปี,0.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1793,ชาย,ร้อยละ,ภาคเหนือ,2563
50 - 59 ปี,0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1794,ชาย,ร้อยละ,ภาคเหนือ,2563
60 ปีขึ้นไป,0.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1795,ชาย,ร้อยละ,ภาคเหนือ,2563
ยอดรวม,0.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1796,หญิง,ร้อยละ,ภาคเหนือ,2563
15 - 19 ปี,9.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1797,หญิง,ร้อยละ,ภาคเหนือ,2563
20 - 24 ปี,2.99,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1798,หญิง,ร้อยละ,ภาคเหนือ,2563
25 - 29 ปี,0.84,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1799,หญิง,ร้อยละ,ภาคเหนือ,2563
30 - 34 ปี,0.32,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1800,หญิง,ร้อยละ,ภาคเหนือ,2563
35 - 39 ปี,0.62,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1801,หญิง,ร้อยละ,ภาคเหนือ,2563
40 - 49 ปี,0.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1802,หญิง,ร้อยละ,ภาคเหนือ,2563
50 - 59 ปี,0.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1803,หญิง,ร้อยละ,ภาคเหนือ,2563
60 ปีขึ้นไป,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1804,หญิง,ร้อยละ,ภาคเหนือ,2563
ยอดรวม,0.85,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1805,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
15 - 19 ปี,2.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1806,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
20 - 24 ปี,4.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1807,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
25 - 29 ปี,1.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1808,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
30 - 34 ปี,1.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1809,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
35 - 39 ปี,0.47,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1810,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
40 - 49 ปี,0.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1811,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
50 - 59 ปี,0.19,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1812,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
60 ปีขึ้นไป,0.05,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1813,รวม,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
ยอดรวม,0.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1814,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
15 - 19 ปี,2.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1815,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
20 - 24 ปี,3.53,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1816,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
25 - 29 ปี,1.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1817,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
30 - 34 ปี,1.82,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1818,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
35 - 39 ปี,0.5,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1819,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
40 - 49 ปี,0.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1820,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
50 - 59 ปี,0.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1821,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
60 ปีขึ้นไป,0.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1822,ชาย,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
ยอดรวม,0.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1823,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
15 - 19 ปี,3.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1824,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
20 - 24 ปี,4.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1825,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
25 - 29 ปี,2.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1826,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
30 - 34 ปี,0.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1827,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
35 - 39 ปี,0.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1828,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
40 - 49 ปี,0.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1829,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
50 - 59 ปี,0.16,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1830,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
60 ปีขึ้นไป,0.02,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1831,หญิง,ร้อยละ,ภาคตะวันออกเฉียงเหนือ,2563
ยอดรวม,1.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1832,รวม,ร้อยละ,ภาคใต้,2563
15 - 19 ปี,7.25,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1833,รวม,ร้อยละ,ภาคใต้,2563
20 - 24 ปี,7.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1834,รวม,ร้อยละ,ภาคใต้,2563
25 - 29 ปี,2.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1835,รวม,ร้อยละ,ภาคใต้,2563
30 - 34 ปี,1.06,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1836,รวม,ร้อยละ,ภาคใต้,2563
35 - 39 ปี,0.89,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1837,รวม,ร้อยละ,ภาคใต้,2563
40 - 49 ปี,0.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1838,รวม,ร้อยละ,ภาคใต้,2563
50 - 59 ปี,0.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1839,รวม,ร้อยละ,ภาคใต้,2563
60 ปีขึ้นไป,0.01,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1840,รวม,ร้อยละ,ภาคใต้,2563
ยอดรวม,1.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1841,ชาย,ร้อยละ,ภาคใต้,2563
15 - 19 ปี,7.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1842,ชาย,ร้อยละ,ภาคใต้,2563
20 - 24 ปี,6.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1843,ชาย,ร้อยละ,ภาคใต้,2563
25 - 29 ปี,2.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1844,ชาย,ร้อยละ,ภาคใต้,2563
30 - 34 ปี,1.41,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1845,ชาย,ร้อยละ,ภาคใต้,2563
35 - 39 ปี,0.94,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1846,ชาย,ร้อยละ,ภาคใต้,2563
40 - 49 ปี,0.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1847,ชาย,ร้อยละ,ภาคใต้,2563
50 - 59 ปี,0.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1848,ชาย,ร้อยละ,ภาคใต้,2563
60 ปีขึ้นไป,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1849,ชาย,ร้อยละ,ภาคใต้,2563
ยอดรวม,1.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1850,หญิง,ร้อยละ,ภาคใต้,2563
15 - 19 ปี,6.15,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1851,หญิง,ร้อยละ,ภาคใต้,2563
20 - 24 ปี,7.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1852,หญิง,ร้อยละ,ภาคใต้,2563
25 - 29 ปี,3.11,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1853,หญิง,ร้อยละ,ภาคใต้,2563
30 - 34 ปี,0.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1854,หญิง,ร้อยละ,ภาคใต้,2563
35 - 39 ปี,0.83,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1855,หญิง,ร้อยละ,ภาคใต้,2563
40 - 49 ปี,0.32,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1856,หญิง,ร้อยละ,ภาคใต้,2563
50 - 59 ปี,0.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1857,หญิง,ร้อยละ,ภาคใต้,2563
ยอดรวม,1.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1858,รวม,ร้อยละ,ทั่วประเทศ,2563
15 - 19 ปี,4.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1859,รวม,ร้อยละ,ทั่วประเทศ,2563
20 - 24 ปี,5.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1860,รวม,ร้อยละ,ทั่วประเทศ,2563
25 - 29 ปี,2.04,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1861,รวม,ร้อยละ,ทั่วประเทศ,2563
30 - 34 ปี,0.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1862,รวม,ร้อยละ,ทั่วประเทศ,2563
35 - 39 ปี,0.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1863,รวม,ร้อยละ,ทั่วประเทศ,2563
40 - 49 ปี,0.4,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1864,รวม,ร้อยละ,ทั่วประเทศ,2563
50 - 59 ปี,0.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1865,รวม,ร้อยละ,ทั่วประเทศ,2563
60 ปีขึ้นไป,0.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1866,รวม,ร้อยละ,ทั่วประเทศ,2563
ยอดรวม,1.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1867,ชาย,ร้อยละ,ทั่วประเทศ,2563
15 - 19 ปี,4.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1868,ชาย,ร้อยละ,ทั่วประเทศ,2563
20 - 24 ปี,4.87,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1869,ชาย,ร้อยละ,ทั่วประเทศ,2563
25 - 29 ปี,2.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1870,ชาย,ร้อยละ,ทั่วประเทศ,2563
30 - 34 ปี,1.03,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1871,ชาย,ร้อยละ,ทั่วประเทศ,2563
35 - 39 ปี,0.7,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1872,ชาย,ร้อยละ,ทั่วประเทศ,2563
40 - 49 ปี,0.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1873,ชาย,ร้อยละ,ทั่วประเทศ,2563
50 - 59 ปี,0.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1874,ชาย,ร้อยละ,ทั่วประเทศ,2563
60 ปีขึ้นไป,0.14,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1875,ชาย,ร้อยละ,ทั่วประเทศ,2563
ยอดรวม,0.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1876,หญิง,ร้อยละ,ทั่วประเทศ,2563
15 - 19 ปี,4.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1877,หญิง,ร้อยละ,ทั่วประเทศ,2563
20 - 24 ปี,5.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1878,หญิง,ร้อยละ,ทั่วประเทศ,2563
25 - 29 ปี,2.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1879,หญิง,ร้อยละ,ทั่วประเทศ,2563
30 - 34 ปี,0.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1880,หญิง,ร้อยละ,ทั่วประเทศ,2563
35 - 39 ปี,0.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1881,หญิง,ร้อยละ,ทั่วประเทศ,2563
40 - 49 ปี,0.34,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1882,หญิง,ร้อยละ,ทั่วประเทศ,2563
50 - 59 ปี,0.2,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1883,หญิง,ร้อยละ,ทั่วประเทศ,2563
60 ปีขึ้นไป,0.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1884,หญิง,ร้อยละ,ทั่วประเทศ,2563
ยอดรวม,0.9,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1885,รวม,ร้อยละ,กรุงเทพมหานคร,2563
15 - 19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1886,รวม,ร้อยละ,กรุงเทพมหานคร,2563
20 - 24 ปี,5.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1887,รวม,ร้อยละ,กรุงเทพมหานคร,2563
25 - 29 ปี,2.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1888,รวม,ร้อยละ,กรุงเทพมหานคร,2563
30 - 34 ปี,0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1889,รวม,ร้อยละ,กรุงเทพมหานคร,2563
35 - 39 ปี,0.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1890,รวม,ร้อยละ,กรุงเทพมหานคร,2563
40 - 49 ปี,0.49,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1891,รวม,ร้อยละ,กรุงเทพมหานคร,2563
50 - 59 ปี,0.1,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1892,รวม,ร้อยละ,กรุงเทพมหานคร,2563
60 ปีขึ้นไป,0.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1893,รวม,ร้อยละ,กรุงเทพมหานคร,2563
ยอดรวม,0.98,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1894,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
15 - 19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1895,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
20 - 24 ปี,7.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1896,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
25 - 29 ปี,2.74,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1897,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
30 - 34 ปี,0.42,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1898,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
35 - 39 ปี,0.18,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1899,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
40 - 49 ปี,0.36,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1900,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
50 - 59 ปี,0.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1901,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
60 ปีขึ้นไป,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1902,ชาย,ร้อยละ,กรุงเทพมหานคร,2563
ยอดรวม,0.81,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1903,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
15 - 19 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1904,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
20 - 24 ปี,3.48,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1905,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
25 - 29 ปี,2.88,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1906,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
30 - 34 ปี,0.24,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1907,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
35 - 39 ปี,0.0,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1908,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
40 - 49 ปี,0.63,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1909,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
50 - 59 ปี,0.11,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1910,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
60 ปีขึ้นไป,0.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1911,หญิง,ร้อยละ,กรุงเทพมหานคร,2563
ยอดรวม,1.12,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1912,รวม,ร้อยละ,ภาคกลาง,2563
15 - 19 ปี,6.21,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1913,รวม,ร้อยละ,ภาคกลาง,2563
20 - 24 ปี,5.44,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1914,รวม,ร้อยละ,ภาคกลาง,2563
25 - 29 ปี,1.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1915,รวม,ร้อยละ,ภาคกลาง,2563
30 - 34 ปี,0.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1916,รวม,ร้อยละ,ภาคกลาง,2563
35 - 39 ปี,0.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1917,รวม,ร้อยละ,ภาคกลาง,2563
40 - 49 ปี,0.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1918,รวม,ร้อยละ,ภาคกลาง,2563
50 - 59 ปี,0.46,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1919,รวม,ร้อยละ,ภาคกลาง,2563
60 ปีขึ้นไป,0.29,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1920,รวม,ร้อยละ,ภาคกลาง,2563
ยอดรวม,1.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1921,ชาย,ร้อยละ,ภาคกลาง,2563
15 - 19 ปี,7.86,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1922,ชาย,ร้อยละ,ภาคกลาง,2563
20 - 24 ปี,4.54,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1923,ชาย,ร้อยละ,ภาคกลาง,2563
25 - 29 ปี,1.61,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1924,ชาย,ร้อยละ,ภาคกลาง,2563
30 - 34 ปี,1.08,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1925,ชาย,ร้อยละ,ภาคกลาง,2563
35 - 39 ปี,0.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1926,ชาย,ร้อยละ,ภาคกลาง,2563
40 - 49 ปี,0.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1927,ชาย,ร้อยละ,ภาคกลาง,2563
50 - 59 ปี,0.57,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1928,ชาย,ร้อยละ,ภาคกลาง,2563
60 ปีขึ้นไป,0.32,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1929,ชาย,ร้อยละ,ภาคกลาง,2563
ยอดรวม,0.96,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1930,หญิง,ร้อยละ,ภาคกลาง,2563
15 - 19 ปี,2.64,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1931,หญิง,ร้อยละ,ภาคกลาง,2563
20 - 24 ปี,6.58,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1932,หญิง,ร้อยละ,ภาคกลาง,2563
25 - 29 ปี,1.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1933,หญิง,ร้อยละ,ภาคกลาง,2563
30 - 34 ปี,0.45,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1934,หญิง,ร้อยละ,ภาคกลาง,2563
35 - 39 ปี,0.28,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1935,หญิง,ร้อยละ,ภาคกลาง,2563
40 - 49 ปี,0.27,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1936,หญิง,ร้อยละ,ภาคกลาง,2563
50 - 59 ปี,0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1937,หญิง,ร้อยละ,ภาคกลาง,2563
60 ปีขึ้นไป,0.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1938,หญิง,ร้อยละ,ภาคกลาง,2563
25 - 29 ปี,2.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1939,ชาย,ร้อยละ,ภาคกลาง,2565
30 - 34 ปี,1.26,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1940,ชาย,ร้อยละ,ภาคกลาง,2565
35 - 39 ปี,0.33,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1941,ชาย,ร้อยละ,ภาคกลาง,2565
40 - 49 ปี,0.75,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1942,ชาย,ร้อยละ,ภาคกลาง,2565
50 - 59 ปี,0.43,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1943,ชาย,ร้อยละ,ภาคกลาง,2565
60 ปีขึ้นไป,0.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1944,ชาย,ร้อยละ,ภาคกลาง,2565
ยอดรวม,1.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,1945,หญิง,ร้อยละ,ภาคกลาง,2565
