จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
30534,5993,2563,คน,หญิง,นครปฐม,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1677,5994,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
615,5995,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1743,5996,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
48737,5997,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
47470,5998,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
14355,5999,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
14535,6000,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
11714,6001,2563,คน,ชาย,นครปฐม,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1313,6002,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
490,6003,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
2751,6004,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
352,6005,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,เสมียน
74112,6006,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
34583,6007,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
5314,6008,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
295,6009,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
9909,6010,2563,คน,หญิง,นครปฐม,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
8250,6011,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
12089,6012,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
16609,6013,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
12038,6014,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,เสมียน
26381,6015,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
3624,6016,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
59467,6017,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
107310,6018,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
40743,6019,2563,คน,ชาย,สมุทรสาคร,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
8107,6020,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
24438,6021,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
19129,6022,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
27858,6023,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,เสมียน
28928,6024,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1581,6025,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
19771,6026,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
69187,6027,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
57445,6028,2563,คน,หญิง,สมุทรสาคร,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
6506,6029,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
742,6030,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1938,6031,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
226,6032,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,เสมียน
30259,6033,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
18100,6034,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
11150,6035,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
10780,6036,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
11034,6037,2563,คน,ชาย,สมุทรสาคร,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1695,6038,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1087,6039,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1580,6040,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
1126,6041,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,เสมียน
34219,6042,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
16723,6043,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
6221,6044,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3000,6045,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
10278,6046,2563,คน,หญิง,สมุทรสาคร,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1503,6047,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1192,6048,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1921,6049,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
847,6050,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,เสมียน
1963,6051,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
578,6052,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
8694,6053,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
4664,6054,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
7237,6055,2563,คน,ชาย,สมุทรสงคราม,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1110,6056,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2735,6057,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
2738,6058,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
2042,6059,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,เสมียน
5092,6060,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
107,6061,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
3083,6062,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
740,6063,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
7491,6064,2563,คน,หญิง,สมุทรสงคราม,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
237,6065,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
167,6066,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
351,6067,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
105,6068,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,เสมียน
8364,6069,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
9068,6070,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
5200,6071,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1953,6072,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
6051,6073,2563,คน,ชาย,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
113,6074,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
120,6075,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
266,6076,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
126,6077,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,เสมียน
10370,6078,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
6906,6079,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
3441,6080,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
26,6081,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
3613,6082,2563,คน,หญิง,สมุทรสงคราม,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
3544,6083,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
5404,6084,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
4810,6085,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
2557,6086,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,เสมียน
10247,6087,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
5980,6088,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
14755,6089,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
11334,6090,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
11151,6091,2563,คน,ชาย,เพชรบุรี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1614,6092,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
8725,6093,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
5066,6094,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
6592,6095,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,เสมียน
13259,6096,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
1753,6097,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
3582,6098,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
5013,6099,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
12995,6100,2563,คน,หญิง,เพชรบุรี,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2615,6101,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
882,6102,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
632,6103,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
95,6104,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,เสมียน
15260,6105,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
32391,6106,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
11773,6107,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3000,6108,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
11920,6109,2563,คน,ชาย,เพชรบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
949,6110,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
517,6111,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
410,6112,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
412,6113,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,เสมียน
32263,6114,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
22546,6115,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
7901,6116,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
511,6117,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
6540,6118,2563,คน,หญิง,เพชรบุรี,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
2364,6119,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
1483,6120,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
3989,6121,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
3215,6122,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,เสมียน
9019,6123,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
7053,6124,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
13743,6125,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
10088,6126,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
18035,6127,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1261,6128,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
4861,6129,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
3513,6130,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
7826,6131,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,เสมียน
11899,6132,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
3912,6133,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
1527,6134,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
1230,6135,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
15594,6136,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
1952,6137,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
216,6138,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
271,6139,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
224,6140,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,เสมียน
19085,6141,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
34982,6142,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
8221,6143,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
3182,6144,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
11682,6145,2563,คน,ชาย,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
776,6146,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
57,6147,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
947,6148,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
350,6149,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,เสมียน
31200,6150,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
20846,6151,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
2669,6152,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
104,6153,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
4700,6154,2563,คน,หญิง,ประจวบคีรีขันธ์,แรงงานนอกระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
25454,6155,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
13441,6156,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
20144,6157,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
8319,6158,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,เสมียน
26378,6159,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
5431,6160,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
47971,6161,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
67877,6162,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
42309,6163,2563,คน,ชาย,นครราชสีมา,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
6244,6164,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
33595,6165,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
16695,6166,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
14930,6167,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,เสมียน
50812,6168,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
5169,6169,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
16207,6170,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
52447,6171,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ผู้ควบคุมเครื่องจักรโรงงาน และเครื่องจักร และผู้ประกอบการ     
14462,6172,2563,คน,หญิง,นครราชสีมา,แรงงานในระบบ,ผู้ประกอบอาชีพงานพื้นฐาน
12512,6173,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ผู้จัดการ ข้าราชการระดับอาวุโส และผู้บัญญัติกฎหมาย
2675,6174,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ผู้ประกอบวิชาชีพด้านต่างๆ
1453,6175,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,เจ้าหน้าที่เทคนิค และผู้ประกอบวิชาชีพที่เกี่ยวข้องกับด้านต่างๆ
330,6176,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,เสมียน
47595,6177,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,พนักงานบริการ และผู้จำหน่ายสินค้า
297219,6178,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ผู้ปฎิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ ประมง
37699,6179,2563,คน,ชาย,นครราชสีมา,แรงงานนอกระบบ,ช่างฝีมือ และผู้ปฎิบัติงานที่เกี่ยวข้อง
