_id,permission,﻿year,unit,source,province,license_type,region,value
1661,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,71 ) กาญจนบุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),4 ) ตะวันตก,8
1662,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,71 ) กาญจนบุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),4 ) ตะวันตก,16
1663,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,72 ) สุพรรณบุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),4 ) ตะวันตก,9
1664,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,72 ) สุพรรณบุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),4 ) ตะวันตก,28
1665,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,75 ) สมุทรสงคราม,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),4 ) ตะวันตก,8
1666,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,75 ) สมุทรสงคราม,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),4 ) ตะวันตก,84
1667,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,76 ) เพชรบุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),4 ) ตะวันตก,36
1668,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,76 ) เพชรบุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),4 ) ตะวันตก,118
1669,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,77 ) ประจวบคีรีขันธ์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),4 ) ตะวันตก,170
1670,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,77 ) ประจวบคีรีขันธ์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),4 ) ตะวันตก,593
1671,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,50 ) เชียงใหม่,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,166
1672,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,50 ) เชียงใหม่,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,926
1673,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,51 ) ลำพูน,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,72
1674,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,51 ) ลำพูน,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,362
1675,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,52 ) ลำปาง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,39
1676,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,52 ) ลำปาง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,293
1677,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,14
1678,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,53 ) อุตรดิตถ์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,129
1679,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,20
1680,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,54 ) แพร่,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,45
1681,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,17
1682,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,55 ) น่าน,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,27
1683,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,17
1684,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,56 ) พะเยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,50
1685,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,168
1686,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,57 ) เชียงราย,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,512
1687,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,1
1688,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,58 ) แม่ฮ่องสอน,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,11
1689,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,18
1690,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,60 ) นครสวรรค์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,212
1691,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,3
1692,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,61 ) อุทัยธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,9
1693,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,35
1694,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,62 ) กำแพงเพชร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,55
1695,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,6
1696,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,63 ) ตาก,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,13
1697,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,17
1698,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,64 ) สุโขทัย,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,56
1699,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,8
1700,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,65 ) พิษณุโลก,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,67
1701,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,22
1702,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,66 ) พิจิตร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,54
1703,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),5 ) เหนือ,8
1704,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,67 ) เพชรบูรณ์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),5 ) เหนือ,36
1705,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,138
1706,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,30 ) นครราชสีมา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,1160
1707,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,16
1708,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,31 ) บุรีรัมย์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,234
1709,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,18
1710,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,32 ) สุรินทร์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,359
1711,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,33 ) ศรีสะเกษ,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,1
1712,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,31
1713,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,34 ) อุบลราชธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,461
1714,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,4
1715,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,35 ) ยโสธร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,6
1716,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,3
1717,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,36 ) ชัยภูมิ,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,10
1718,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,2
1719,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,37 ) อำนาจเจริญ,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,2
1720,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,5
1721,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,39 ) หนองบัวลำภู,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,7
1722,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,23
1723,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,40 ) ขอนแก่น,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,611
1724,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,20
1725,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,41 ) อุดรธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,66
1726,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,4
1727,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,42 ) เลย,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,6
1728,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,6
1729,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,43 ) หนองคาย,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,64
1730,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,29
1731,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,44 ) มหาสารคาม,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,89
1732,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,19
1733,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,45 ) ร้อยเอ็ด,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,75
1734,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,37
1735,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,46 ) กาฬสินธุ์,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,195
1736,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,10
1737,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,47 ) สกลนคร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,211
1738,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,5
1739,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,48 ) นครพนม,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,12
1740,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),6 ) ตะวันออกเฉียงเหนือ,4
1741,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,49 ) มุกดาหาร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),6 ) ตะวันออกเฉียงเหนือ,6
1742,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,74
1743,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,80 ) นครศรีธรรมราช,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,242
1744,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,81 ) กระบี่,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,38
1745,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,81 ) กระบี่,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,55
1746,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,14
1747,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,82 ) พังงา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,24
1748,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,323
1749,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,83 ) ภูเก็ต,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,397
1750,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,78
1751,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,84 ) สุราษฎร์ธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,172
1752,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,7
1753,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,85 ) ระนอง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,10
1754,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,13
1755,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,86 ) ชุมพร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,40
1756,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,30
1757,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,90 ) สงขลา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,84
1758,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,10
1759,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,91 ) สตูล,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,15
1760,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,14
1761,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,92 ) ตรัง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,28
1762,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,13
1763,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,93 ) พัทลุง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,20
1764,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,14
1765,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,94 ) ปัตตานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,19
1766,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),7 ) ใต้,2
1767,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,95 ) ยะลา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),7 ) ใต้,4
1768,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,371
1769,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,10 ) กรุงเทพมหานคร,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,6301
1770,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,1302
1771,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,11 ) สมุทรปราการ,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,4867
1772,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,924
1773,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,12 ) นนทบุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,5153
1774,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,483
1775,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,13 ) ปทุมธานี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,3796
1776,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,74
1777,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,14 ) พระนครศรีอยุธยา,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,448
1778,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,17
1779,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,15 ) อ่างทอง,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,60
1780,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,15
1781,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,16 ) ลพบุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,96
1782,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,4
1783,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,17 ) สิงห์บุรี,จำนวนสิ่งก่อสร้าง ประเภทพื้นที่ (แห่ง),ทั่วประเทศ,9
1784,2.มิใช่อาคารโรงเรือน,2565,ราย,สำนักงานสถิติแห่งชาติ,18 ) ชัยนาท,จำนวนสิ่งก่อสร้าง ประเภทความยาว (แห่ง),ทั่วประเทศ,13
