VALUE,QUARTER,SOURCE,_id,SEX,HOURS_WEEK,UNIT,REGION,YEAR
210.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,487,ชาย,   10 - 19 ชั่วโมง,พันคน,ภาคใต้,2565
393.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,488,ชาย,   20 - 29 ชั่วโมง,พันคน,ภาคใต้,2565
306.8,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,489,ชาย,   30 - 34 ชั่วโมง,พันคน,ภาคใต้,2565
365.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,490,ชาย,   35 - 39 ชั่วโมง,พันคน,ภาคใต้,2565
1219.8,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,491,ชาย,   40 - 49 ชั่วโมง,พันคน,ภาคใต้,2565
271.4,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,492,ชาย,   50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2565
56.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,493,หญิง,   < 1 ชั่วโมง,พันคน,ภาคใต้,2565
49.0,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,494,หญิง,   1 - 9 ชั่วโมง,พันคน,ภาคใต้,2565
182.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,495,หญิง,   10 - 19 ชั่วโมง,พันคน,ภาคใต้,2565
315.6,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,496,หญิง,   20 - 29 ชั่วโมง,พันคน,ภาคใต้,2565
233.3,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,497,หญิง,   30 - 34 ชั่วโมง,พันคน,ภาคใต้,2565
313.2,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,498,หญิง,   35 - 39 ชั่วโมง,พันคน,ภาคใต้,2565
950.1,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,499,หญิง,   40 - 49 ชั่วโมง,พันคน,ภาคใต้,2565
258.5,ไตรมาสที่ 2,สำนักงานสถิติแห่งชาติ,500,หญิง,   50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2565
9.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,501,ชาย,   < 1 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
4.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,502,ชาย,   1 - 9 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
9.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,503,ชาย,   10 - 19 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
23.1,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,504,ชาย,   20 - 29 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
43.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,505,ชาย,   30 - 34 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
244.5,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,506,ชาย,   35 - 39 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
1992.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,507,ชาย,   40 - 49 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
543.8,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,508,ชาย,   50 ชั่วโมงขึ้นไป,พันคน,กรุงเทพมหานคร,2565
0.7,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,509,หญิง,   < 1 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
1.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,510,หญิง,   1 - 9 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
11.9,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,511,หญิง,   10 - 19 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
30.3,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,512,หญิง,   20 - 29 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
42.4,ไตรมาสที่ 3,สำนักงานสถิติแห่งชาติ,513,หญิง,   30 - 34 ชั่วโมง,พันคน,กรุงเทพมหานคร,2565
281.56,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,514,ชาย,30 - 34 ชั่วโมง,พันคน,ภาคใต้,2567
354.2,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,515,ชาย,35 - 39 ชั่วโมง,พันคน,ภาคใต้,2567
1206.36,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,516,ชาย,40 - 49 ชั่วโมง,พันคน,ภาคใต้,2567
292.25,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,517,ชาย,50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2567
61.29,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,518,หญิง, < 1 ชั่วโมง,พันคน,ภาคใต้,2567
30.92,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,519,หญิง,1 - 9 ชั่วโมง,พันคน,ภาคใต้,2567
177.67,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,520,หญิง,10 - 19 ชั่วโมง,พันคน,ภาคใต้,2567
319.78,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,521,หญิง,20 - 29 ชั่วโมง,พันคน,ภาคใต้,2567
208.88,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,522,หญิง,30 - 34 ชั่วโมง,พันคน,ภาคใต้,2567
341.66,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,523,หญิง,35 - 39 ชั่วโมง,พันคน,ภาคใต้,2567
952.53,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,524,หญิง,40 - 49 ชั่วโมง,พันคน,ภาคใต้,2567
266.34,ไตรมาสที่ 4,สำนักงานสถิติแห่งชาติ,525,หญิง,50 ชั่วโมงขึ้นไป,พันคน,ภาคใต้,2567
21.09,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,526,ชาย, < 1 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
14.54,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,527,ชาย,1 - 9 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
45.81,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,528,ชาย,10 - 19 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
167.32,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,529,ชาย,20 - 29 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
257.14,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,530,ชาย,30 - 34 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
180.25,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,531,ชาย,35 - 39 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
1728.64,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,532,ชาย,40 - 49 ชั่วโมง,พันคน,กรุงเทพมหานคร,2567
