_id,ปี,ชื่อโรงงาน,ชื่อเจ้าของ,ประกอบกิจการ,อำเภอ,จังหวัด
6667,2566,บริษัท ยามาโตะ เคมิคัลส์ (ประเทศไทย) จำกัด,บริษัท ยามาโตะ เคมิคัลส์ (ประเทศไทย) จำกัด,ผลิตภัณฑ์ยางเพื่อเป็นชิ้นส่วนรถยนต์ เครื่องปรับอากาศและอื่น ๆ,ศรีราชา,ชลบุรี
6668,2566,บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),ผลิตถุงยางอนามัย สารหล่อลื่น แบ่งบรรจุภัณฑ์และการซื้อมาขายไป,ศรีราชา,ชลบุรี
6669,2566,บริษัท พรีซิชั่น แคสติ้ง ซิสเต็มส์(ประเทศไทย) จำกัด,บริษัท พรีซิชั่น แคสติ้ง ซิสเต็มส์(ประเทศไทย) จำกัด,หล่อขึ้ผึ้ง/ขึ้นรูปขี้ผึ้ง,ศรีราชา,ชลบุรี
6670,2566,บริษัท เจเอ็ม ลาเท็กซ์ จำกัด,บริษัท เจเอ็ม ลาเท็กซ์ จำกัด,ผลิตและจำหน่ายหมอนและที่นอนยางพารา,ศรีราชา,ชลบุรี
6671,2566,ห้างหุ้นส่วนจำกัด พัฒน์ณรี รับเบอร์,ห้างหุ้นส่วนจำกัด พัฒน์ณรี รับเบอร์,ผลิตผลิตภัณฑ์ที่ทำจากยาง เช่น ยางแผ่น ฯลฯ,ศรีราชา,ชลบุรี
6672,2566,บริษัท ไทย ลาเท็กซ์ จำกัด,บริษัท ไทย ลาเท็กซ์ จำกัด,เย็บผ้าหุ้มหมอนและที่นอนยางพาราเพื่อจำหน่าย,ศรีราชา,ชลบุรี
6673,2566,บริษัท เอ็ม.อาร์.ไอ. จำกัด,บริษัท เอ็ม.อาร์.ไอ. จำกัด,ผลิตถุงมือยาง,ศรีราชา,ชลบุรี
6674,2566,บริษัท แม็คเคย์ รับเบอร์ (ประเทศไทย) จำกัด,บริษัท แม็คเคย์ รับเบอร์ (ประเทศไทย) จำกัด,"ผลิตท่อยาง และฟองน้ำกันรั่วซึม (rubber hose extrusion, sponge seal extrusion)",ศรีราชา,ชลบุรี
6675,2566,บริษัท อีจี กรุ๊ป โปรดักท์ แอนด์ เซอร์วิส จำกัด,บริษัท อีจี กรุ๊ป โปรดักท์ แอนด์ เซอร์วิส จำกัด,"ผลิตถุงมือยาง เช่น ถุงมือยางทางการแพทย์ และถุงมือยางทั่วไป, แบ่งบรรจุสินค้า เช่น ถุงมือยางทางการแพทย์",ศรีราชา,ชลบุรี
6676,2566,บริษัท แซฟฟรอน ลิฟวิ่ง จำกัด,บริษัท แซฟฟรอน ลิฟวิ่ง จำกัด,ผลิตฟองน้ำ,ศรีราชา,ชลบุรี
6677,2566,บริษัท ซัมซุง เคมิคอล จำกัด,บริษัท ซัมซุง เคมิคอล จำกัด,ผลิต ขึ้นรูป ผลิตภัณฑ์ยาง,ศรีราชา,ชลบุรี
6678,2566,บริษัท โตมิคิว โพลิเมอร์ (ประเทศไทย) จำกัด,บริษัท โตมิคิว โพลิเมอร์ (ประเทศไทย) จำกัด,Manufacturing Rubber Parts for vehicleผลิตชิ้นส่วนยางรถยนต์,ศรีราชา,ชลบุรี
6679,2566,บริษัท กานต์สินี รีไซเคิล จำกัด,บริษัท กานต์สินี รีไซเคิล จำกัด,ทำผลิตภัณฑ์จากยางสังเคราะห์และยางธรรมชาติ เช่น ยางแผ่น,ศรีราชา,ชลบุรี
6680,2566,บริษัท เอส.พี.รุ่งเรืองรับเบอร์ แอนด์ คอนสตรัคชั่น จำกัด,บริษัท เอส.พี.รุ่งเรืองรับเบอร์ แอนด์ คอนสตรัคชั่น จำกัด,ผลิตและจำหน่ายน้ำยางพาราผสมสารผสมเพิ่มและสารผสมเพิ่ม,ศรีราชา,ชลบุรี
