﻿year,quarter,_id,value,unit,age_group,source
2564,ไตรมาส 2 ,268,489.91,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,269,471.68,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,270,1169.14,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,271,1868.58,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 2 ,272,8237.4,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,273,3667.61,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,274,1767.96,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,275,673.88,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,276,540.24,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,277,521.7,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,278,1165.03,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,279,1831.17,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 3,280,8316.57,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,281,3671.37,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,282,1738.46,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,283,632.39,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,284,539.22,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,285,489.61,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,286,1189.18,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,287,1907.99,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2564,ไตรมาส 4,288,8377.25,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,289,3831.32,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,290,1977.99,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,291,702.2,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,292,512.69,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,293,500.9,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,294,1220.73,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,295,1970.64,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 1,296,8179.08,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,297,3772.06,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,298,1949.82,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,299,650.41,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,300,523.41,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,301,502.03,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,302,1199.9,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,303,1921.55,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 2 ,304,8304.22,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,305,3766.53,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,306,1768.41,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,307,669.46,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,308,519.44,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,309,467.36,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,310,1112.68,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,311,1892.55,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 3,312,8376.18,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,313,3741.18,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,314,1772.71,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,315,663.43,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,316,498.21,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,317,469.06,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,318,1160.27,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,319,1907.48,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ไตรมาส 4,320,8377.76,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,321,3735.52,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,322,1810.35,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,323,688.28,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,324,492.85,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,325,479.66,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,326,1145.49,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,327,1847.46,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 1,328,8326.99,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,329,3740.3,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,330,1758.56,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,331,689.12,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,332,492.53,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,333,435.75,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,334,1122.18,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,335,1839.77,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 2 ,336,8505.91,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,337,3732.67,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,338,1750.08,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,339,672.56,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,340,455.63,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,341,448.71,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,342,1087.87,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,343,1764.05,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 3,344,8518.24,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,345,3704.08,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,346,1642.67,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,347,648.5,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,348,504.62,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,349,436.2,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,350,1084.8,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,351,1769.34,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2566,ไตรมาส 4,352,8563.24,พันคน,>= 60 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,353,3717.22,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,354,1801.33,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,355,658.99,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,356,506.55,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,357,467.82,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,358,1135.85,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,359,1917.04,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 1,360,8665.24,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,361,3701.0,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,362,1765.6,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,363,648.8,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,364,539.8,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,365,428.6,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,366,1119.4,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,367,1900.6,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 2,368,8887.4,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,369,3732.6,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,370,1745.3,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,371,641.8,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,372,492.7,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,373,420.9,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,374,1040.5,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,375,1797.3,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 3,376,8883.3,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,377,3729.0,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,378,1719.8,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,379,623.2,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,380,475.1,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,381,438.4,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,382,1095.8,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,383,1809.5,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2567,ไตรมาส 4,384,8869.2,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,385,3680.1,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,386,1825.4,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,387,652.9,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,388,527.1,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,389,486.5,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,390,1127.1,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,391,1928.8,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 1,392,9047.2,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,393,3660.2,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,394,1820.1,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,395,620.9,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,396,537.0,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,397,437.8,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,398,1111.7,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,399,1937.0,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 2,400,9186.7,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,401,3706.4,พันคน,1. 15-19 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,402,1810.5,พันคน,2. 20-24 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,403,625.3,พันคน,3. 25-29 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,404,552.5,พันคน,4. 30-34 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,405,464.8,พันคน,5. 35-39 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,406,1040.3,พันคน,6. 40-49 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,407,1827.8,พันคน,7. 50-59 ปี,สำนักงานสถิติแห่งชาติ
2568,ไตรมาส 3,408,9267.8,พันคน,8. 60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
