VALUE,QUARTER,SOURCE,_id,SEX,INDUSTRY,UNIT,REGION,YEAR
0.7,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1226,หญิง,การทำเหมืองแร่ และเหมืองหิน,พันคน,ภาคเหนือ,2565
265.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1227,หญิง, การผลิต,พันคน,ภาคเหนือ,2565
1.5,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1228,หญิง, ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,พันคน,ภาคเหนือ,2565
68.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1229,หญิง, การก่อสร้าง,พันคน,ภาคเหนือ,2565
482.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1230,หญิง, การขายส่ง และการขายปลีก การซ่อมยานยนต์,พันคน,ภาคเหนือ,2565
17.0,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1231,หญิง, การขนส่ง และสถานที่เก็บสินค้า,พันคน,ภาคเหนือ,2565
278.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1232,หญิง, ที่พักแรมและบริการด้านอาหาร,พันคน,ภาคเหนือ,2565
3.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1233,หญิง,  ข้อมูลข่าวสารและการสื่อสาร,พันคน,ภาคเหนือ,2565
26.1,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1234,หญิง,กิจกรรมทางการเงินและการประกันภัย,พันคน,ภาคเหนือ,2565
10.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1235,หญิง, กิจกรรมอสังหาริมทรัพย์,พันคน,ภาคเหนือ,2565
33.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1236,หญิง, กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,พันคน,ภาคเหนือ,2565
19.3,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1237,หญิง, กิจกรรมการบริหารและการบริการสนับสนุน,พันคน,ภาคเหนือ,2565
130.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1238,หญิง,  การบริหารราชการ การป้องกันประเทศ การประกันสังคม,พันคน,ภาคเหนือ,2565
122.9,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1239,หญิง, การศึกษา,พันคน,ภาคเหนือ,2565
101.4,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1240,หญิง, กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,พันคน,ภาคเหนือ,2565
15.6,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1241,หญิง, ศิลปะ ความบันเทิง และนันทนาการ,พันคน,ภาคเหนือ,2565
68.2,ไตรมาสที่ 1,สำนักงานสถิติแห่งชาติ,1242,หญิง, กิจกรรมบริการด้านอื่น ๆ ,พันคน,ภาคเหนือ,2565
