จำนวน,ที่มา,จังหวัด,_id,ข้อมูล,อำเภอ,ปีงบประมาณ,หน่วยงาน,หน่วย
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,809,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,เทศบาลตำบลห้วยหิน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,810,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.ไทยสามัคคี,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,811,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.เมืองฝ้าย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,812,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.สระแก้ว,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,813,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.สระทอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,814,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.เสาเดียว,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,815,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,หนองหงส์,2565,อบต.หนองชัยศรี,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,816,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,เทศบาลตำบลโคกเหล็ก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,817,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,เทศบาลตำบลสามแวง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,818,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,เทศบาลตำบลห้วยราช,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,819,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,อบต.ตาเสา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,820,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,อบต.บ้านตะโก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,821,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,อบต.เมืองโพธิ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,822,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,อบต.สนวน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,823,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ห้วยราช,2565,อบต.ห้วยราช,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,824,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,เทศบาลตำบลกระสัง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,825,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,เทศบาลตำบลสองชั้น,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,826,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,เทศบาลตำบลหนองเต็ง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,827,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,เทศบาลตำบลอุดมธรรม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,828,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.กันทรารมณ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,829,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.ชุมแสง,ตัน
6,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,830,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.บ้านปรือ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,831,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.เมืองไผ่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,832,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.ลำดวน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,833,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.ศรีภูมิ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,834,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.สูงเนิน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,835,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,กระสัง,2564,อบต.ห้วยสำราญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,836,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,เทศบาลตำบลคูเมือง,ตัน
68839.04,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,837,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,เทศบาลตำบลหินเหล็กไฟ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,838,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.คูเมือง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,839,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.ตูมใหญ่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,840,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.บ้านแพ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,841,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.ปะเคียบ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,842,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.พรสำราญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,843,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.หนองขมาร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,844,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,คูเมือง,2564,อบต.หินเหล็กไฟ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,845,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,แคนดง,2564,เทศบาลตำบลแคนดง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,846,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,แคนดง,2564,อบต.แคนดง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,847,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,แคนดง,2564,อบต.ดงพลอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,848,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,แคนดง,2564,อบต.สระบัว,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,849,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,แคนดง,2564,อบต.หัวฝาย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,850,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เฉลิมพระเกียรติ,2564,เทศบาลตำบลถาวร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,851,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เฉลิมพระเกียรติ,2564,เทศบาลตำบลพนมรุ้ง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,852,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เฉลิมพระเกียรติ,2564,เทศบาลตำบลยายแย้มวัฒนา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,853,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เฉลิมพระเกียรติ,2564,อบต.เจริญสุข,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,854,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,เฉลิมพระเกียรติ,2564,อบต.อีสานเขต,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,855,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,เทศบาลตำบลชำนิ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,856,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,เทศบาลตำบลหนองปล่อง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,857,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,อบต.โคกสนวน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,858,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,อบต.ช่อผกา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,859,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,อบต.เมืองยาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,860,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ชำนิ,2564,อบต.ละลวด,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,861,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,เทศบาลเมืองนางรอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,862,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,เทศบาลตำบลทุ่งแสงทอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,863,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.ก้านเหลือง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,864,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.ชุมแสง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,865,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.ถนนหัก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,866,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.ทรัพย์พระยา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,867,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.นางรอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,868,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.บ้านสิงห์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,869,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.ลำไทรโยง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,870,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.สะเดา,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,871,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หนองกง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,872,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หนองไทร,ตัน
68.01,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,873,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หนองโบสถ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,874,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หนองยายพิมพ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,875,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หนองโสน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,876,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นางรอง,2564,อบต.หัวถนน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,877,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,เทศบาลตำบลนาโพธิ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,878,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,อบต.ดอนกอก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,879,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,อบต.นาโพธิ์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,880,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,อบต.บ้านคู,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,881,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,อบต.บ้านดู่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,882,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,นาโพธิ์,2564,อบต.ศรีสว่าง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,883,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนดินแดง,2564,เทศบาลตำบลโนนดินแดง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,884,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนดินแดง,2564,อบต.โนนดินแดง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,885,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนดินแดง,2564,อบต.ลำนางรอง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,886,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนดินแดง,2564,อบต.ส้มป่อย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,887,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนสุวรรณ,2564,เทศบาลตำบลโกรกแก้ว,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,888,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนสุวรรณ,2564,เทศบาลตำบลโนนสุวรรณ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,889,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนสุวรรณ,2564,อบต.ดงอีจาน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,890,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนสุวรรณ,2564,อบต.ทุ่งจังหัน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,891,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,โนนสุวรรณ,2564,อบต.โนนสุวรรณ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,892,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลจันทบเพชร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,893,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลตลาดนิคมปราสาท,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,894,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลโนนเจริญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,895,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลบ้านกรวด,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,896,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลบ้านกรวดปัญญาวัฒน์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,897,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลบึงเจริญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,898,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลปราสาท,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,899,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,เทศบาลตำบลหนองไม้งาม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,900,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,อบต.เขาดินเหนือ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,901,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,อบต.สายตะกู,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,902,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านกรวด,2564,อบต.หินลาด,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,903,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านด่าน,2564,เทศบาลตำบลบ้านด่าน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,904,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านด่าน,2564,เทศบาลตำบลปราสาท,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,905,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านด่าน,2564,อบต.โนนขวาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,906,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านด่าน,2564,อบต.วังเหนือ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,907,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,เทศบาลตำบลบ้านใหม่ไชยพจน์,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,908,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,อบต.กู่สวนแตง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,909,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,อบต.แดงใหญ่,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,910,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,อบต.ทองหลาง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,911,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,อบต.หนองเยือง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,912,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,บ้านใหม่ไชยพจน์,2564,อบต.หนองแวง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,913,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,เทศบาลตำบลเขาคอก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,914,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,เทศบาลตำบลโคกม้า,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,915,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,เทศบาลตำบลประโคนชัย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,916,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,เทศบาลตำบลแสลงโทน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,917,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.โคกตูม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,918,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.โคกมะขาม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,919,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.โคกย่าง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,920,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.จรเข้มาก,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,921,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ตะโกตาพิ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,922,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.บ้านไทร,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,923,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ประโคนชัย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,924,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ประทัดบุ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,925,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ปังกู,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,926,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ไพศาล,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,927,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.ละเวี้ย,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,928,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.สี่เหลี่ยม,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,929,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ประโคนชัย,2564,อบต.หนองบอน,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,930,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ปะคำ,2564,เทศบาลตำบลปะคำ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,931,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ปะคำ,2564,อบต.โคกมะม่วง,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,932,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ปะคำ,2564,อบต.ไทยเจริญ,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,933,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ปะคำ,2564,อบต.หนองบัว,ตัน
0,สำนักงานท้องถิ่นจังหวัดบุรีรัมย์,บุรีรัมย์,934,ปริมาณกากอุตสาหกรรมกำจัดอย่างถูกต้อง,ปะคำ,2564,อบต.หูทำนบ,ตัน
