จังหวัด,_id,จำนวนรถ,ประเภทเชื้อเพลิง,ประเภทรถ,ประเภทกฎหมาย
ปราจีนบุรี,1202,1,เบนซิน+LPG+CNG,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปราจีนบุรี,1203,2,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปัตตานี,1204,20,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปัตตานี,1205,33,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปัตตานี,1206,1862,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปัตตานี,1207,133,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ปัตตานี,1208,2,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1209,180,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1210,2,แก๊ส LPG,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1211,1,แก๊ส LPG +ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1212,280,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1213,4003,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1214,343,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1215,1,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พระนครศรีอยุธยา,1216,2,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พะเยา,1217,6,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พะเยา,1218,12,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พะเยา,1219,1505,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พะเยา,1220,47,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พะเยา,1221,3,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พังงา,1222,1,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พังงา,1223,10,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พังงา,1224,815,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พังงา,1225,75,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พังงา,1226,2,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1227,7,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1228,26,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1229,1066,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1230,75,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1231,1,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พัทลุง,1232,2,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1233,11,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1234,1,แก๊ส LPG +ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1235,59,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1236,1467,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1237,68,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิจิตร,1238,10,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1239,67,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1240,108,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1241,3840,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1242,176,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1243,7,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
พิษณุโลก,1244,51,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1245,48,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1246,2,ก๊าซ CNG,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1247,169,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1248,1970,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1249,121,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบุรี,1250,3,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1251,1,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1252,42,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1253,2146,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1254,103,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1255,4,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
เพชรบูรณ์,1256,2,ไม่ระบุ,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
แพร่,1257,6,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
แพร่,1258,9,แก๊ส LPG +เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
แพร่,1259,1425,ดีเซล,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
แพร่,1260,70,เบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
แพร่,1261,1,ไม่ใช้เชื้อเพลิง,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
ภูเก็ต,1262,1,CNG สลับเบนซิน,รย. 2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน,รถยนต์
