﻿year,sex,quarter,_id,region,value,unit,age_group,source
2565,รวม,ไตรมาส 1,2991,ภาคกลาง,17.41,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,2992,ภาคกลาง,19.33,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,2993,ภาคกลาง,17.77,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,2994,ภาคกลาง,19.15,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,2995,ภาคกลาง,23.46,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,2996,ภาคกลาง,18.89,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,2997,ภาคกลาง,21.76,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,2998,ภาคกลาง,18.83,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,2999,ภาคกลาง,19.48,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3000,ภาคกลาง,18.04,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3001,ภาคกลาง,19.61,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3002,ภาคกลาง,17.47,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3003,ภาคกลาง,17.99,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3004,ภาคกลาง,24.2,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3005,ภาคกลาง,18.97,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3006,ภาคกลาง,14.87,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3007,ภาคกลาง,21.34,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3008,ภาคกลาง,16.71,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3009,ภาคกลาง,16.68,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3010,ภาคกลาง,19.04,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3011,ภาคกลาง,18.1,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3012,ภาคกลาง,20.54,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3013,ภาคกลาง,22.71,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3014,ภาคเหนือ,26.03,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3015,ภาคเหนือ,34.74,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3016,ภาคเหนือ,24.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3017,ภาคเหนือ,21.9,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3018,ภาคเหนือ,21.64,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3019,ภาคเหนือ,19.34,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3020,ภาคเหนือ,22.25,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3021,ภาคเหนือ,27.92,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3022,ภาคเหนือ,35.37,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3023,ภาคเหนือ,25.39,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3024,ภาคเหนือ,37.11,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3025,ภาคเหนือ,24.81,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3026,ภาคเหนือ,22.53,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3027,ภาคเหนือ,20.83,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3028,ภาคเหนือ,19.14,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3029,ภาคเหนือ,21.84,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3030,ภาคเหนือ,26.3,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3031,ภาคเหนือ,34.06,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3032,ภาคเหนือ,26.76,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3033,ภาคเหนือ,28.9,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3034,ภาคเหนือ,23.84,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3035,ภาคเหนือ,21.18,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3036,ภาคเหนือ,22.65,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3037,ภาคเหนือ,19.57,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3038,ภาคเหนือ,22.7,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3039,ภาคเหนือ,29.67,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3040,ภาคเหนือ,36.86,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3041,ภาคตะวันออกเฉียงหนือ,25.05,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3042,ภาคตะวันออกเฉียงหนือ,33.21,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3043,ภาคตะวันออกเฉียงหนือ,21.36,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3044,ภาคตะวันออกเฉียงหนือ,16.63,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3045,ภาคตะวันออกเฉียงหนือ,19.65,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3046,ภาคตะวันออกเฉียงหนือ,19.8,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3047,ภาคตะวันออกเฉียงหนือ,22.41,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3048,ภาคตะวันออกเฉียงหนือ,27.43,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3049,ภาคตะวันออกเฉียงหนือ,36.73,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3050,ภาคตะวันออกเฉียงหนือ,24.36,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3051,ภาคตะวันออกเฉียงหนือ,32.96,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3052,ภาคตะวันออกเฉียงหนือ,23.21,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3053,ภาคตะวันออกเฉียงหนือ,19.31,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3054,ภาคตะวันออกเฉียงหนือ,22.02,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3055,ภาคตะวันออกเฉียงหนือ,20.46,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3056,ภาคตะวันออกเฉียงหนือ,21.63,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3057,ภาคตะวันออกเฉียงหนือ,23.5,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3058,ภาคตะวันออกเฉียงหนือ,34.63,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3059,ภาคตะวันออกเฉียงหนือ,25.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3060,ภาคตะวันออกเฉียงหนือ,33.9,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3061,ภาคตะวันออกเฉียงหนือ,18.35,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3062,ภาคตะวันออกเฉียงหนือ,13.48,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3063,ภาคตะวันออกเฉียงหนือ,16.81,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3064,ภาคตะวันออกเฉียงหนือ,19.03,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3065,ภาคตะวันออกเฉียงหนือ,23.24,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3066,ภาคตะวันออกเฉียงหนือ,32.08,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3067,ภาคตะวันออกเฉียงหนือ,39.65,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3068,ภาคใต้,37.9,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3069,ภาคใต้,54.28,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3070,ภาคใต้,35.19,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3071,ภาคใต้,28.05,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3072,ภาคใต้,27.97,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3073,ภาคใต้,31.06,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3074,ภาคใต้,35.15,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3075,ภาคใต้,42.83,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 1,3076,ภาคใต้,59.44,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3077,ภาคใต้,38.03,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3078,ภาคใต้,54.18,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3079,ภาคใต้,38.85,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3080,ภาคใต้,31.46,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3081,ภาคใต้,31.15,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3082,ภาคใต้,33.05,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3083,ภาคใต้,32.72,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3084,ภาคใต้,39.95,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,3085,ภาคใต้,59.19,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3086,ภาคใต้,37.75,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3087,ภาคใต้,54.58,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3088,ภาคใต้,28.59,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3089,ภาคใต้,23.72,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3090,ภาคใต้,24.0,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3091,ภาคใต้,28.68,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3092,ภาคใต้,37.87,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3093,ภาคใต้,46.06,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,3094,ภาคใต้,59.75,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3095,ทั่วราชอาณาจักร,17.11,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3096,ทั่วราชอาณาจักร,22.28,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3097,ทั่วราชอาณาจักร,14.88,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3098,ทั่วราชอาณาจักร,11.63,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3099,ทั่วราชอาณาจักร,12.04,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3100,ทั่วราชอาณาจักร,12.06,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3101,ทั่วราชอาณาจักร,15.01,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3102,ทั่วราชอาณาจักร,20.47,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3103,ทั่วราชอาณาจักร,30.44,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3104,ทั่วราชอาณาจักร,16.77,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3105,ทั่วราชอาณาจักร,23.21,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3106,ทั่วราชอาณาจักร,17.14,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3107,ทั่วราชอาณาจักร,12.74,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3108,ทั่วราชอาณาจักร,12.25,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3109,ทั่วราชอาณาจักร,12.96,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3110,ทั่วราชอาณาจักร,13.97,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3111,ทั่วราชอาณาจักร,18.39,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3112,ทั่วราชอาณาจักร,29.39,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3113,ทั่วราชอาณาจักร,17.49,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3114,ทั่วราชอาณาจักร,20.13,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3115,ทั่วราชอาณาจักร,11.94,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3116,ทั่วราชอาณาจักร,10.37,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3117,ทั่วราชอาณาจักร,11.8,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3118,ทั่วราชอาณาจักร,11.04,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3119,ทั่วราชอาณาจักร,16.16,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3120,ทั่วราชอาณาจักร,22.84,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3121,ทั่วราชอาณาจักร,31.69,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3122,กรุงเทพมหานคร,8.12,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3123,กรุงเทพมหานคร,1.4,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3124,กรุงเทพมหานคร,7.4,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3125,กรุงเทพมหานคร,9.4,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3126,กรุงเทพมหานคร,7.9,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3127,กรุงเทพมหานคร,5.78,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3128,กรุงเทพมหานคร,7.91,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3129,กรุงเทพมหานคร,9.08,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3130,กรุงเทพมหานคร,11.55,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3131,กรุงเทพมหานคร,7.42,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3132,กรุงเทพมหานคร,2.41,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3133,กรุงเทพมหานคร,7.82,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3134,กรุงเทพมหานคร,9.54,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3135,กรุงเทพมหานคร,5.82,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3136,กรุงเทพมหานคร,4.6,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3137,กรุงเทพมหานคร,7.84,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3138,กรุงเทพมหานคร,7.6,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3139,กรุงเทพมหานคร,11.91,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3140,กรุงเทพมหานคร,8.86,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3141,กรุงเทพมหานคร,0.0,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3142,กรุงเทพมหานคร,6.96,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3143,กรุงเทพมหานคร,9.25,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3144,กรุงเทพมหานคร,9.93,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3145,กรุงเทพมหานคร,6.95,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3146,กรุงเทพมหานคร,7.98,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3147,กรุงเทพมหานคร,10.79,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3148,กรุงเทพมหานคร,11.17,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3149,ภาคกลาง,8.24,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3150,ภาคกลาง,9.93,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3151,ภาคกลาง,7.18,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3152,ภาคกลาง,4.99,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3153,ภาคกลาง,5.3,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3154,ภาคกลาง,6.38,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3155,ภาคกลาง,6.94,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3156,ภาคกลาง,11.0,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3157,ภาคกลาง,18.42,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3158,ภาคกลาง,8.38,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3159,ภาคกลาง,11.27,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3160,ภาคกลาง,8.86,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3161,ภาคกลาง,5.98,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3162,ภาคกลาง,6.22,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3163,ภาคกลาง,6.83,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3164,ภาคกลาง,6.66,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3165,ภาคกลาง,10.28,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 2,3166,ภาคกลาง,17.53,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3167,ภาคกลาง,8.06,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3168,ภาคกลาง,7.31,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3169,ภาคกลาง,5.41,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3170,ภาคกลาง,3.91,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3171,ภาคกลาง,4.22,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3172,ภาคกลาง,5.86,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3173,ภาคกลาง,7.27,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3174,ภาคกลาง,11.86,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 2,3175,ภาคกลาง,19.38,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3176,ภาคเหนือ,20.42,ร้อยละ,รวม,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3177,ภาคเหนือ,24.65,ร้อยละ,15-19 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3178,ภาคเหนือ,16.2,ร้อยละ,20-24 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3179,ภาคเหนือ,12.13,ร้อยละ,25-29 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3180,ภาคเหนือ,15.19,ร้อยละ,30-34 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3181,ภาคเหนือ,15.39,ร้อยละ,35-39 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3182,ภาคเหนือ,18.16,ร้อยละ,40-49 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3183,ภาคเหนือ,23.87,ร้อยละ,50-59 ปี,สำนักงานสถิติแห่งชาติ
2565,รวม,ไตรมาส 2,3184,ภาคเหนือ,29.63,ร้อยละ,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
