VALUE,QUARTER,AREA,SOURCE,_id,REG,AGEGROUP,UNIT,YEAR
1064.0,ไตรมาส 3,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1688,ภาคใต้, 60 ปีขึ้นไป,พันคน,2566
344.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1689,กรุงเทพมหานคร, 15-19 ปี,พันคน,2566
500.4,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1690,กรุงเทพมหานคร, 20-24 ปี,พันคน,2566
660.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1691,กรุงเทพมหานคร, 25-29 ปี,พันคน,2566
839.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1692,กรุงเทพมหานคร, 30-34 ปี,พันคน,2566
920.2,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1693,กรุงเทพมหานคร, 35-39 ปี,พันคน,2566
1785.0,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1694,กรุงเทพมหานคร, 40-49 ปี,พันคน,2566
1407.9,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1695,กรุงเทพมหานคร, 50-59 ปี,พันคน,2566
1423.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1696,กรุงเทพมหานคร, 60 ปีขึ้นไป,พันคน,2566
540.1,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1697,ภาคกลาง, 15-19 ปี,พันคน,2566
733.9,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1698,ภาคกลาง, 20-24 ปี,พันคน,2566
869.9,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1699,ภาคกลาง, 25-29 ปี,พันคน,2566
877.2,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1700,ภาคกลาง, 30-34 ปี,พันคน,2566
874.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1701,ภาคกลาง, 35-39 ปี,พันคน,2566
1758.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1702,ภาคกลาง, 40-49 ปี,พันคน,2566
1523.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1703,ภาคกลาง, 50-59 ปี,พันคน,2566
1690.2,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1704,ภาคกลาง, 60 ปีขึ้นไป,พันคน,2566
637.0,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1705,ภาคกลาง, 15-19 ปี,พันคน,2566
828.7,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1706,ภาคกลาง, 20-24 ปี,พันคน,2566
957.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1707,ภาคกลาง, 25-29 ปี,พันคน,2566
955.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1708,ภาคกลาง, 30-34 ปี,พันคน,2566
946.5,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1709,ภาคกลาง, 35-39 ปี,พันคน,2566
1926.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1710,ภาคกลาง, 40-49 ปี,พันคน,2566
1726.7,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1711,ภาคกลาง, 50-59 ปี,พันคน,2566
2002.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1712,ภาคกลาง, 60 ปีขึ้นไป,พันคน,2566
248.1,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1713,ภาคเหนือ, 15-19 ปี,พันคน,2566
270.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1714,ภาคเหนือ, 20-24 ปี,พันคน,2566
272.4,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1715,ภาคเหนือ, 25-29 ปี,พันคน,2566
241.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1716,ภาคเหนือ, 30-34 ปี,พันคน,2566
203.5,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1717,ภาคเหนือ, 35-39 ปี,พันคน,2566
472.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1718,ภาคเหนือ, 40-49 ปี,พันคน,2566
606.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1719,ภาคเหนือ, 50-59 ปี,พันคน,2566
998.1,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1720,ภาคเหนือ, 60 ปีขึ้นไป,พันคน,2566
463.3,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1721,ภาคเหนือ, 15-19 ปี,พันคน,2566
502.2,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1722,ภาคเหนือ, 20-24 ปี,พันคน,2566
502.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1723,ภาคเหนือ, 25-29 ปี,พันคน,2566
445.6,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1724,ภาคเหนือ, 30-34 ปี,พันคน,2566
377.1,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1725,ภาคเหนือ, 35-39 ปี,พันคน,2566
882.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1726,ภาคเหนือ, 40-49 ปี,พันคน,2566
1139.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1727,ภาคเหนือ, 50-59 ปี,พันคน,2566
1872.0,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1728,ภาคเหนือ, 60 ปีขึ้นไป,พันคน,2566
406.4,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1729,ภาคตะวันออกเฉียงเหนือ, 15-19 ปี,พันคน,2566
417.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1730,ภาคตะวันออกเฉียงเหนือ, 20-24 ปี,พันคน,2566
379.4,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1731,ภาคตะวันออกเฉียงเหนือ, 25-29 ปี,พันคน,2566
284.0,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1732,ภาคตะวันออกเฉียงเหนือ, 30-34 ปี,พันคน,2566
219.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1733,ภาคตะวันออกเฉียงเหนือ, 35-39 ปี,พันคน,2566
631.0,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1734,ภาคตะวันออกเฉียงเหนือ, 40-49 ปี,พันคน,2566
870.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1735,ภาคตะวันออกเฉียงเหนือ, 50-59 ปี,พันคน,2566
1233.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1736,ภาคตะวันออกเฉียงเหนือ, 60 ปีขึ้นไป,พันคน,2566
965.1,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1737,ภาคตะวันออกเฉียงเหนือ, 15-19 ปี,พันคน,2566
992.2,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1738,ภาคตะวันออกเฉียงเหนือ, 20-24 ปี,พันคน,2566
901.0,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1739,ภาคตะวันออกเฉียงเหนือ, 25-29 ปี,พันคน,2566
674.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1740,ภาคตะวันออกเฉียงเหนือ, 30-34 ปี,พันคน,2566
520.7,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1741,ภาคตะวันออกเฉียงเหนือ, 35-39 ปี,พันคน,2566
1497.3,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1742,ภาคตะวันออกเฉียงเหนือ, 40-49 ปี,พันคน,2566
2065.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1743,ภาคตะวันออกเฉียงเหนือ, 50-59 ปี,พันคน,2566
2922.2,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1744,ภาคตะวันออกเฉียงเหนือ, 60 ปีขึ้นไป,พันคน,2566
228.1,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1745,ภาคใต้, 15-19 ปี,พันคน,2566
249.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1746,ภาคใต้, 20-24 ปี,พันคน,2566
253.9,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1747,ภาคใต้, 25-29 ปี,พันคน,2566
239.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1748,ภาคใต้, 30-34 ปี,พันคน,2566
225.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1749,ภาคใต้, 35-39 ปี,พันคน,2566
466.2,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1750,ภาคใต้, 40-49 ปี,พันคน,2566
452.8,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1751,ภาคใต้, 50-59 ปี,พันคน,2566
551.1,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1752,ภาคใต้, 60 ปีขึ้นไป,พันคน,2566
440.6,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1753,ภาคใต้, 15-19 ปี,พันคน,2566
473.1,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1754,ภาคใต้, 20-24 ปี,พันคน,2566
477.7,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1755,ภาคใต้, 25-29 ปี,พันคน,2566
456.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1756,ภาคใต้, 30-34 ปี,พันคน,2566
435.5,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1757,ภาคใต้, 35-39 ปี,พันคน,2566
905.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1758,ภาคใต้, 40-49 ปี,พันคน,2566
885.6,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1759,ภาคใต้, 50-59 ปี,พันคน,2566
1074.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1760,ภาคใต้, 60 ปีขึ้นไป,พันคน,2566
430.23,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1761,ภาคกลาง,15-19 ปี,พันคน,2568
572.86,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1762,ภาคกลาง,20-24 ปี,พันคน,2568
665.61,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1763,ภาคกลาง,25-29 ปี,พันคน,2568
669.8,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1764,ภาคกลาง,30-34 ปี,พันคน,2568
659.39,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1765,ภาคกลาง,35-39 ปี,พันคน,2568
1335.87,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1766,ภาคกลาง,40-49 ปี,พันคน,2568
1253.45,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1767,ภาคกลาง,50-59 ปี,พันคน,2568
1619.84,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1768,ภาคกลาง,60 ปีขึ้นไป,พันคน,2568
359.71,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1769,ภาคกลาง,15-19 ปี,พันคน,2568
505.97,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1770,ภาคกลาง,20-24 ปี,พันคน,2568
607.18,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1771,ภาคกลาง,25-29 ปี,พันคน,2568
622.55,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1772,ภาคกลาง,30-34 ปี,พันคน,2568
622.41,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1773,ภาคกลาง,35-39 ปี,พันคน,2568
1252.69,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1774,ภาคกลาง,40-49 ปี,พันคน,2568
1124.3,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1775,ภาคกลาง,50-59 ปี,พันคน,2568
1357.24,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1776,ภาคกลาง,60 ปีขึ้นไป,พันคน,2568
201.21,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1777,ภาคตะวันออก,15-19 ปี,พันคน,2568
254.37,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1778,ภาคตะวันออก,20-24 ปี,พันคน,2568
292.19,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1779,ภาคตะวันออก,25-29 ปี,พันคน,2568
297.76,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1780,ภาคตะวันออก,30-34 ปี,พันคน,2568
285.88,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1781,ภาคตะวันออก,35-39 ปี,พันคน,2568
600.71,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1782,ภาคตะวันออก,40-49 ปี,พันคน,2568
514.39,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1783,ภาคตะวันออก,50-59 ปี,พันคน,2568
564.18,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1784,ภาคตะวันออก,60 ปีขึ้นไป,พันคน,2568
179.68,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1785,ภาคตะวันออก,15-19 ปี,พันคน,2568
230.27,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1786,ภาคตะวันออก,20-24 ปี,พันคน,2568
261.56,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1787,ภาคตะวันออก,25-29 ปี,พันคน,2568
265.0,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1788,ภาคตะวันออก,30-34 ปี,พันคน,2568
254.88,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1789,ภาคตะวันออก,35-39 ปี,พันคน,2568
532.89,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1790,ภาคตะวันออก,40-49 ปี,พันคน,2568
454.73,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1791,ภาคตะวันออก,50-59 ปี,พันคน,2568
504.01,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1792,ภาคตะวันออก,60 ปีขึ้นไป,พันคน,2568
915.29,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1793,ภาคตะวันออกเฉียงเหนือ,15-19 ปี,พันคน,2568
948.9,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1794,ภาคตะวันออกเฉียงเหนือ,20-24 ปี,พันคน,2568
915.64,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1795,ภาคตะวันออกเฉียงเหนือ,25-29 ปี,พันคน,2568
749.78,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1796,ภาคตะวันออกเฉียงเหนือ,30-34 ปี,พันคน,2568
530.94,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1797,ภาคตะวันออกเฉียงเหนือ,35-39 ปี,พันคน,2568
1323.9,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1798,ภาคตะวันออกเฉียงเหนือ,40-49 ปี,พันคน,2568
1998.42,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1799,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2568
3100.76,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1800,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2568
386.58,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1801,ภาคตะวันออกเฉียงเหนือ,15-19 ปี,พันคน,2568
400.73,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1802,ภาคตะวันออกเฉียงเหนือ,20-24 ปี,พันคน,2568
386.72,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1803,ภาคตะวันออกเฉียงเหนือ,25-29 ปี,พันคน,2568
316.71,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1804,ภาคตะวันออกเฉียงเหนือ,30-34 ปี,พันคน,2568
224.32,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1805,ภาคตะวันออกเฉียงเหนือ,35-39 ปี,พันคน,2568
559.44,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1806,ภาคตะวันออกเฉียงเหนือ,40-49 ปี,พันคน,2568
844.83,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1807,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,พันคน,2568
1312.77,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1808,ภาคตะวันออกเฉียงเหนือ,60 ปีขึ้นไป,พันคน,2568
442.94,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1809,ภาคเหนือ,15-19 ปี,พันคน,2568
483.91,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1810,ภาคเหนือ,20-24 ปี,พันคน,2568
495.99,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1811,ภาคเหนือ,25-29 ปี,พันคน,2568
470.2,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1812,ภาคเหนือ,30-34 ปี,พันคน,2568
382.3,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1813,ภาคเหนือ,35-39 ปี,พันคน,2568
828.21,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1814,ภาคเหนือ,40-49 ปี,พันคน,2568
1069.98,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1815,ภาคเหนือ,50-59 ปี,พันคน,2568
1979.76,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1816,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2568
237.42,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1817,ภาคเหนือ,15-19 ปี,พันคน,2568
261.06,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1818,ภาคเหนือ,20-24 ปี,พันคน,2568
269.17,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1819,ภาคเหนือ,25-29 ปี,พันคน,2568
254.92,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1820,ภาคเหนือ,30-34 ปี,พันคน,2568
206.34,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1821,ภาคเหนือ,35-39 ปี,พันคน,2568
443.56,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1822,ภาคเหนือ,40-49 ปี,พันคน,2568
569.82,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1823,ภาคเหนือ,50-59 ปี,พันคน,2568
1055.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1824,ภาคเหนือ,60 ปีขึ้นไป,พันคน,2568
333.26,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1825,ภาคใต้,15-19 ปี,พันคน,2568
364.71,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1826,ภาคใต้,20-24 ปี,พันคน,2568
375.4,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1827,ภาคใต้,25-29 ปี,พันคน,2568
361.44,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1828,ภาคใต้,30-34 ปี,พันคน,2568
335.16,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1829,ภาคใต้,35-39 ปี,พันคน,2568
679.54,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1830,ภาคใต้,40-49 ปี,พันคน,2568
682.32,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1831,ภาคใต้,50-59 ปี,พันคน,2568
888.06,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1832,ภาคใต้,60 ปีขึ้นไป,พันคน,2568
197.97,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1833,ภาคใต้,15-19 ปี,พันคน,2568
220.38,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1834,ภาคใต้,20-24 ปี,พันคน,2568
227.71,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1835,ภาคใต้,25-29 ปี,พันคน,2568
216.7,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1836,ภาคใต้,30-34 ปี,พันคน,2568
198.88,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1837,ภาคใต้,35-39 ปี,พันคน,2568
401.6,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1838,ภาคใต้,40-49 ปี,พันคน,2568
401.64,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1839,ภาคใต้,50-59 ปี,พันคน,2568
524.51,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1840,ภาคใต้,60 ปีขึ้นไป,พันคน,2568
97.82,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1841,ภาคใต้ชายแดน,15-19 ปี,พันคน,2568
102.21,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1842,ภาคใต้ชายแดน,20-24 ปี,พันคน,2568
102.83,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1843,ภาคใต้ชายแดน,25-29 ปี,พันคน,2568
100.7,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1844,ภาคใต้ชายแดน,30-34 ปี,พันคน,2568
96.35,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1845,ภาคใต้ชายแดน,35-39 ปี,พันคน,2568
203.07,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1846,ภาคใต้ชายแดน,40-49 ปี,พันคน,2568
210.17,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1847,ภาคใต้ชายแดน,50-59 ปี,พันคน,2568
275.24,ไตรมาส 4,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1848,ภาคใต้ชายแดน,60 ปีขึ้นไป,พันคน,2568
26.13,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1849,ภาคใต้ชายแดน,15-19 ปี,พันคน,2568
27.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1850,ภาคใต้ชายแดน,20-24 ปี,พันคน,2568
27.44,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1851,ภาคใต้ชายแดน,25-29 ปี,พันคน,2568
26.89,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1852,ภาคใต้ชายแดน,30-34 ปี,พันคน,2568
25.73,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1853,ภาคใต้ชายแดน,35-39 ปี,พันคน,2568
54.28,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1854,ภาคใต้ชายแดน,40-49 ปี,พันคน,2568
56.23,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1855,ภาคใต้ชายแดน,50-59 ปี,พันคน,2568
73.81,ไตรมาส 4,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1856,ภาคใต้ชายแดน,60 ปีขึ้นไป,พันคน,2568
348.21,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1857,กรุงเทพมหานคร,15-19 ปี,พันคน,2569
479.02,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1858,กรุงเทพมหานคร,20-24 ปี,พันคน,2569
600.14,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1859,กรุงเทพมหานคร,25-29 ปี,พันคน,2569
756.62,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1860,กรุงเทพมหานคร,30-34 ปี,พันคน,2569
897.41,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1861,กรุงเทพมหานคร,35-39 ปี,พันคน,2569
1801.43,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1862,กรุงเทพมหานคร,40-49 ปี,พันคน,2569
1469.88,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1863,กรุงเทพมหานคร,50-59 ปี,พันคน,2569
1577.67,ไตรมาส 1,เขตเทศบาล,สำนักงานสถิติแห่งชาติ,1864,กรุงเทพมหานคร,60 ปีขึ้นไป,พันคน,2569
429.44,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1865,ภาคกลาง,15-19 ปี,พันคน,2569
571.58,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1866,ภาคกลาง,20-24 ปี,พันคน,2569
664.31,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1867,ภาคกลาง,25-29 ปี,พันคน,2569
669.11,ไตรมาส 1,นอกเขตเทศบาล,สำนักงานสถิติแห่งชาติ,1868,ภาคกลาง,30-34 ปี,พันคน,2569
