province,﻿year,sex,quarter,_id,region,value,unit,source
อุบลราชธานี,2566,หญิง,ไตรมาส 4,3509,ภาคตะวันออกเฉียงเหนือ,374.8,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2566,ชาย,ไตรมาส 4,3510,ภาคตะวันออกเฉียงเหนือ,138.8,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2566,หญิง,ไตรมาส 4,3511,ภาคตะวันออกเฉียงเหนือ,137.9,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2566,ชาย,ไตรมาส 4,3512,ภาคตะวันออกเฉียงเหนือ,266.5,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2566,หญิง,ไตรมาส 4,3513,ภาคตะวันออกเฉียงเหนือ,240.7,พันคน,สำนักงานสถิติแห่งชาติ
อำนาจเจริญ,2566,ชาย,ไตรมาส 4,3514,ภาคตะวันออกเฉียงเหนือ,81.4,พันคน,สำนักงานสถิติแห่งชาติ
อำนาจเจริญ,2566,หญิง,ไตรมาส 4,3515,ภาคตะวันออกเฉียงเหนือ,67.5,พันคน,สำนักงานสถิติแห่งชาติ
บึงกาฬ,2566,ชาย,ไตรมาส 4,3516,ภาคตะวันออกเฉียงเหนือ,104.3,พันคน,สำนักงานสถิติแห่งชาติ
บึงกาฬ,2566,หญิง,ไตรมาส 4,3517,ภาคตะวันออกเฉียงเหนือ,93.4,พันคน,สำนักงานสถิติแห่งชาติ
หนองบัวลำภู,2566,ชาย,ไตรมาส 4,3518,ภาคตะวันออกเฉียงเหนือ,138.3,พันคน,สำนักงานสถิติแห่งชาติ
หนองบัวลำภู,2566,หญิง,ไตรมาส 4,3519,ภาคตะวันออกเฉียงเหนือ,125.2,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2566,ชาย,ไตรมาส 4,3520,ภาคตะวันออกเฉียงเหนือ,493.5,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2566,หญิง,ไตรมาส 4,3521,ภาคตะวันออกเฉียงเหนือ,454.0,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2566,ชาย,ไตรมาส 4,3522,ภาคตะวันออกเฉียงเหนือ,352.7,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2566,หญิง,ไตรมาส 4,3523,ภาคตะวันออกเฉียงเหนือ,278.4,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2566,ชาย,ไตรมาส 4,3524,ภาคตะวันออกเฉียงเหนือ,142.7,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2566,หญิง,ไตรมาส 4,3525,ภาคตะวันออกเฉียงเหนือ,122.9,พันคน,สำนักงานสถิติแห่งชาติ
หนองคาย,2566,ชาย,ไตรมาส 4,3526,ภาคตะวันออกเฉียงเหนือ,125.2,พันคน,สำนักงานสถิติแห่งชาติ
หนองคาย,2566,หญิง,ไตรมาส 4,3527,ภาคตะวันออกเฉียงเหนือ,107.1,พันคน,สำนักงานสถิติแห่งชาติ
มหาสารคาม,2566,ชาย,ไตรมาส 4,3528,ภาคตะวันออกเฉียงเหนือ,222.1,พันคน,สำนักงานสถิติแห่งชาติ
มหาสารคาม,2566,หญิง,ไตรมาส 4,3529,ภาคตะวันออกเฉียงเหนือ,186.8,พันคน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,2566,ชาย,ไตรมาส 4,3530,ภาคตะวันออกเฉียงเหนือ,312.2,พันคน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,2566,หญิง,ไตรมาส 4,3531,ภาคตะวันออกเฉียงเหนือ,258.2,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2566,ชาย,ไตรมาส 4,3532,ภาคตะวันออกเฉียงเหนือ,219.0,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2566,หญิง,ไตรมาส 4,3533,ภาคตะวันออกเฉียงเหนือ,172.2,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2566,ชาย,ไตรมาส 4,3534,ภาคตะวันออกเฉียงเหนือ,256.0,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2566,หญิง,ไตรมาส 4,3535,ภาคตะวันออกเฉียงเหนือ,191.6,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2566,ชาย,ไตรมาส 4,3536,ภาคตะวันออกเฉียงเหนือ,148.8,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2566,หญิง,ไตรมาส 4,3537,ภาคตะวันออกเฉียงเหนือ,132.6,พันคน,สำนักงานสถิติแห่งชาติ
มุกดาหาร,2566,ชาย,ไตรมาส 4,3538,ภาคตะวันออกเฉียงเหนือ,131.0,พันคน,สำนักงานสถิติแห่งชาติ
มุกดาหาร,2566,หญิง,ไตรมาส 4,3539,ภาคตะวันออกเฉียงเหนือ,116.4,พันคน,สำนักงานสถิติแห่งชาติ
นครศรีธรรมราช,2566,ชาย,ไตรมาส 4,3540,ภาคใต้,461.2,พันคน,สำนักงานสถิติแห่งชาติ
นครศรีธรรมราช,2566,หญิง,ไตรมาส 4,3541,ภาคใต้,355.1,พันคน,สำนักงานสถิติแห่งชาติ
กระบี่,2566,ชาย,ไตรมาส 4,3542,ภาคใต้,137.3,พันคน,สำนักงานสถิติแห่งชาติ
กระบี่,2566,หญิง,ไตรมาส 4,3543,ภาคใต้,114.5,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2566,ชาย,ไตรมาส 4,3544,ภาคใต้,76.1,พันคน,สำนักงานสถิติแห่งชาติ
พังงา,2566,หญิง,ไตรมาส 4,3545,ภาคใต้,56.8,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2566,ชาย,ไตรมาส 4,3546,ภาคใต้,181.9,พันคน,สำนักงานสถิติแห่งชาติ
ภูเก็ต,2566,หญิง,ไตรมาส 4,3547,ภาคใต้,161.5,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฏร์ธานี,2566,ชาย,ไตรมาส 4,3548,ภาคใต้,376.5,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฏร์ธานี,2566,หญิง,ไตรมาส 4,3549,ภาคใต้,300.1,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2566,ชาย,ไตรมาส 4,3550,ภาคใต้,94.6,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2566,หญิง,ไตรมาส 4,3551,ภาคใต้,62.8,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2566,ชาย,ไตรมาส 4,3552,ภาคใต้,163.1,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2566,หญิง,ไตรมาส 4,3553,ภาคใต้,135.9,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2566,ชาย,ไตรมาส 4,3554,ภาคใต้,495.2,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2566,หญิง,ไตรมาส 4,3555,ภาคใต้,430.2,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2566,ชาย,ไตรมาส 4,3556,ภาคใต้,93.2,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2566,หญิง,ไตรมาส 4,3557,ภาคใต้,69.6,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2566,ชาย,ไตรมาส 4,3558,ภาคใต้,195.6,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2566,หญิง,ไตรมาส 4,3559,ภาคใต้,174.6,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2566,ชาย,ไตรมาส 4,3560,ภาคใต้,149.8,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2566,หญิง,ไตรมาส 4,3561,ภาคใต้,129.6,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2566,ชาย,ไตรมาส 4,3562,ภาคใต้,198.7,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2566,หญิง,ไตรมาส 4,3563,ภาคใต้,156.6,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2566,ชาย,ไตรมาส 4,3564,ภาคใต้,148.3,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2566,หญิง,ไตรมาส 4,3565,ภาคใต้,119.2,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2566,ชาย,ไตรมาส 4,3566,ภาคใต้,219.0,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2566,หญิง,ไตรมาส 4,3567,ภาคใต้,154.9,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฏร์ธานี,2568,ชาย,ไตรมาส 3,3568,ภาคใต้,355.4,พันคน,สำนักงานสถิติแห่งชาติ
สุราษฏร์ธานี,2568,หญิง,ไตรมาส 3,3569,ภาคใต้,302.6,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2568,ชาย,ไตรมาส 3,3570,ภาคใต้,93.3,พันคน,สำนักงานสถิติแห่งชาติ
ระนอง,2568,หญิง,ไตรมาส 3,3571,ภาคใต้,63.3,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2568,ชาย,ไตรมาส 3,3572,ภาคใต้,155.3,พันคน,สำนักงานสถิติแห่งชาติ
ชุมพร,2568,หญิง,ไตรมาส 3,3573,ภาคใต้,114.7,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2568,ชาย,ไตรมาส 3,3574,ภาคใต้,488.0,พันคน,สำนักงานสถิติแห่งชาติ
สงขลา,2568,หญิง,ไตรมาส 3,3575,ภาคใต้,437.7,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2568,ชาย,ไตรมาส 3,3576,ภาคใต้,88.5,พันคน,สำนักงานสถิติแห่งชาติ
สตูล,2568,หญิง,ไตรมาส 3,3577,ภาคใต้,65.2,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2568,ชาย,ไตรมาส 3,3578,ภาคใต้,200.6,พันคน,สำนักงานสถิติแห่งชาติ
ตรัง,2568,หญิง,ไตรมาส 3,3579,ภาคใต้,163.8,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2568,ชาย,ไตรมาส 3,3580,ภาคใต้,146.7,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2568,หญิง,ไตรมาส 3,3581,ภาคใต้,135.4,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2568,ชาย,ไตรมาส 3,3582,ภาคใต้ชายแดน,192.1,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2568,หญิง,ไตรมาส 3,3583,ภาคใต้ชายแดน,150.5,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2568,ชาย,ไตรมาส 3,3584,ภาคใต้ชายแดน,147.3,พันคน,สำนักงานสถิติแห่งชาติ
ยะลา,2568,หญิง,ไตรมาส 3,3585,ภาคใต้ชายแดน,109.8,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2568,ชาย,ไตรมาส 3,3586,ภาคใต้ชายแดน,222.7,พันคน,สำนักงานสถิติแห่งชาติ
นราธิวาส,2568,หญิง,ไตรมาส 3,3587,ภาคใต้ชายแดน,155.3,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2568,ชาย,ไตรมาส 3,3588,ภาคตะวันออก,661.4,พันคน,สำนักงานสถิติแห่งชาติ
ชลบุรี,2568,หญิง,ไตรมาส 3,3589,ภาคตะวันออก,591.2,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2568,ชาย,ไตรมาส 3,3590,ภาคตะวันออก,408.6,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2568,หญิง,ไตรมาส 3,3591,ภาคตะวันออก,329.5,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2568,ชาย,ไตรมาส 3,3592,ภาคตะวันออก,200.4,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2568,หญิง,ไตรมาส 3,3593,ภาคตะวันออก,180.8,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2568,ชาย,ไตรมาส 3,3594,ภาคตะวันออก,95.2,พันคน,สำนักงานสถิติแห่งชาติ
ตราด,2568,หญิง,ไตรมาส 3,3595,ภาคตะวันออก,77.6,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2568,ชาย,ไตรมาส 3,3596,ภาคตะวันออก,322.5,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2568,หญิง,ไตรมาส 3,3597,ภาคตะวันออก,273.5,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2568,ชาย,ไตรมาส 3,3598,ภาคตะวันออก,214.4,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2568,หญิง,ไตรมาส 3,3599,ภาคตะวันออก,180.1,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2568,ชาย,ไตรมาส 3,3600,ภาคตะวันออก,81.7,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2568,หญิง,ไตรมาส 3,3601,ภาคตะวันออก,68.5,พันคน,สำนักงานสถิติแห่งชาติ
สระแก้ว,2568,ชาย,ไตรมาส 3,3602,ภาคตะวันออก,214.0,พันคน,สำนักงานสถิติแห่งชาติ
สระแก้ว,2568,หญิง,ไตรมาส 3,3603,ภาคตะวันออก,166.4,พันคน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,2568,ชาย,ไตรมาส 3,3604,ภาคตะวันออกเฉียงเหนือ,665.3,พันคน,สำนักงานสถิติแห่งชาติ
นครราชสีมา,2568,หญิง,ไตรมาส 3,3605,ภาคตะวันออกเฉียงเหนือ,582.5,พันคน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,2568,ชาย,ไตรมาส 3,3606,ภาคตะวันออกเฉียงเหนือ,341.6,พันคน,สำนักงานสถิติแห่งชาติ
บุรีรัมย์,2568,หญิง,ไตรมาส 3,3607,ภาคตะวันออกเฉียงเหนือ,306.5,พันคน,สำนักงานสถิติแห่งชาติ
สุรินทร์,2568,ชาย,ไตรมาส 3,3608,ภาคตะวันออกเฉียงเหนือ,291.2,พันคน,สำนักงานสถิติแห่งชาติ
สุรินทร์,2568,หญิง,ไตรมาส 3,3609,ภาคตะวันออกเฉียงเหนือ,257.8,พันคน,สำนักงานสถิติแห่งชาติ
ศรีสะเกษ,2568,ชาย,ไตรมาส 3,3610,ภาคตะวันออกเฉียงเหนือ,294.2,พันคน,สำนักงานสถิติแห่งชาติ
ศรีสะเกษ,2568,หญิง,ไตรมาส 3,3611,ภาคตะวันออกเฉียงเหนือ,283.3,พันคน,สำนักงานสถิติแห่งชาติ
นครปฐม,2568,ชาย,ไตรมาส 4,3612,ภาคกลาง,447.86,พันคน,สำนักงานสถิติแห่งชาติ
สมุทรปราการ,2568,หญิง,ไตรมาส 4,3613,ภาคกลาง,733.5,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,2568,ชาย,ไตรมาส 4,3614,ภาคกลาง,158.03,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบุรี,2568,หญิง,ไตรมาส 4,3615,ภาคกลาง,135.36,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2568,ชาย,ไตรมาส 4,3616,ภาคตะวันออก,202.84,พันคน,สำนักงานสถิติแห่งชาติ
จันทบุรี,2568,หญิง,ไตรมาส 4,3617,ภาคตะวันออก,183.83,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2568,ชาย,ไตรมาส 4,3618,ภาคตะวันออก,317.0,พันคน,สำนักงานสถิติแห่งชาติ
อุบลราชธานี,2568,ชาย,ไตรมาส 3,3619,ภาคตะวันออกเฉียงเหนือ,473.2,พันคน,สำนักงานสถิติแห่งชาติ
อุบลราชธานี,2568,หญิง,ไตรมาส 3,3620,ภาคตะวันออกเฉียงเหนือ,356.9,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2568,ชาย,ไตรมาส 3,3621,ภาคตะวันออกเฉียงเหนือ,132.6,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2568,หญิง,ไตรมาส 3,3622,ภาคตะวันออกเฉียงเหนือ,134.5,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2568,ชาย,ไตรมาส 3,3623,ภาคตะวันออกเฉียงเหนือ,249.8,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2568,หญิง,ไตรมาส 3,3624,ภาคตะวันออกเฉียงเหนือ,192.7,พันคน,สำนักงานสถิติแห่งชาติ
อำนาจเจริญ,2568,ชาย,ไตรมาส 3,3625,ภาคตะวันออกเฉียงเหนือ,78.3,พันคน,สำนักงานสถิติแห่งชาติ
อำนาจเจริญ,2568,หญิง,ไตรมาส 3,3626,ภาคตะวันออกเฉียงเหนือ,66.4,พันคน,สำนักงานสถิติแห่งชาติ
บึงกาฬ,2568,ชาย,ไตรมาส 3,3627,ภาคตะวันออกเฉียงเหนือ,100.8,พันคน,สำนักงานสถิติแห่งชาติ
บึงกาฬ,2568,หญิง,ไตรมาส 3,3628,ภาคตะวันออกเฉียงเหนือ,87.8,พันคน,สำนักงานสถิติแห่งชาติ
หนองบัวลำภู,2568,ชาย,ไตรมาส 3,3629,ภาคตะวันออกเฉียงเหนือ,123.2,พันคน,สำนักงานสถิติแห่งชาติ
หนองบัวลำภู,2568,หญิง,ไตรมาส 3,3630,ภาคตะวันออกเฉียงเหนือ,101.6,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2568,ชาย,ไตรมาส 3,3631,ภาคตะวันออกเฉียงเหนือ,474.6,พันคน,สำนักงานสถิติแห่งชาติ
ขอนแก่น,2568,หญิง,ไตรมาส 3,3632,ภาคตะวันออกเฉียงเหนือ,422.7,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2568,ชาย,ไตรมาส 3,3633,ภาคตะวันออกเฉียงเหนือ,334.2,พันคน,สำนักงานสถิติแห่งชาติ
อุดรธานี,2568,หญิง,ไตรมาส 3,3634,ภาคตะวันออกเฉียงเหนือ,288.8,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2568,ชาย,ไตรมาส 3,3635,ภาคตะวันออกเฉียงเหนือ,148.1,พันคน,สำนักงานสถิติแห่งชาติ
เลย,2568,หญิง,ไตรมาส 3,3636,ภาคตะวันออกเฉียงเหนือ,133.3,พันคน,สำนักงานสถิติแห่งชาติ
หนองคาย,2568,ชาย,ไตรมาส 3,3637,ภาคตะวันออกเฉียงเหนือ,122.5,พันคน,สำนักงานสถิติแห่งชาติ
หนองคาย,2568,หญิง,ไตรมาส 3,3638,ภาคตะวันออกเฉียงเหนือ,89.3,พันคน,สำนักงานสถิติแห่งชาติ
มหาสารคาม,2568,ชาย,ไตรมาส 3,3639,ภาคตะวันออกเฉียงเหนือ,216.2,พันคน,สำนักงานสถิติแห่งชาติ
มหาสารคาม,2568,หญิง,ไตรมาส 3,3640,ภาคตะวันออกเฉียงเหนือ,198.6,พันคน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,2568,ชาย,ไตรมาส 3,3641,ภาคตะวันออกเฉียงเหนือ,292.8,พันคน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,2568,หญิง,ไตรมาส 3,3642,ภาคตะวันออกเฉียงเหนือ,260.3,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2568,ชาย,ไตรมาส 3,3643,ภาคตะวันออกเฉียงเหนือ,215.9,พันคน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,2568,หญิง,ไตรมาส 3,3644,ภาคตะวันออกเฉียงเหนือ,161.9,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2568,ชาย,ไตรมาส 3,3645,ภาคตะวันออกเฉียงเหนือ,227.8,พันคน,สำนักงานสถิติแห่งชาติ
สกลนคร,2568,หญิง,ไตรมาส 3,3646,ภาคตะวันออกเฉียงเหนือ,158.2,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2568,ชาย,ไตรมาส 3,3647,ภาคตะวันออกเฉียงเหนือ,152.5,พันคน,สำนักงานสถิติแห่งชาติ
นครพนม,2568,หญิง,ไตรมาส 3,3648,ภาคตะวันออกเฉียงเหนือ,132.5,พันคน,สำนักงานสถิติแห่งชาติ
มุกดาหาร,2568,ชาย,ไตรมาส 3,3649,ภาคตะวันออกเฉียงเหนือ,127.7,พันคน,สำนักงานสถิติแห่งชาติ
มุกดาหาร,2568,หญิง,ไตรมาส 3,3650,ภาคตะวันออกเฉียงเหนือ,119.0,พันคน,สำนักงานสถิติแห่งชาติ
เชียงใหม่,2568,ชาย,ไตรมาส 3,3651,ภาคเหนือ,558.1,พันคน,สำนักงานสถิติแห่งชาติ
เชียงใหม่,2568,หญิง,ไตรมาส 3,3652,ภาคเหนือ,501.1,พันคน,สำนักงานสถิติแห่งชาติ
ลำพูน,2568,ชาย,ไตรมาส 3,3653,ภาคเหนือ,114.7,พันคน,สำนักงานสถิติแห่งชาติ
ลำพูน,2568,หญิง,ไตรมาส 3,3654,ภาคเหนือ,109.9,พันคน,สำนักงานสถิติแห่งชาติ
ลำปาง,2568,ชาย,ไตรมาส 3,3655,ภาคเหนือ,192.0,พันคน,สำนักงานสถิติแห่งชาติ
ลำปาง,2568,หญิง,ไตรมาส 3,3656,ภาคเหนือ,155.5,พันคน,สำนักงานสถิติแห่งชาติ
อุตรดิตถ์,2568,ชาย,ไตรมาส 3,3657,ภาคเหนือ,110.1,พันคน,สำนักงานสถิติแห่งชาติ
อุตรดิตถ์,2568,หญิง,ไตรมาส 3,3658,ภาคเหนือ,93.6,พันคน,สำนักงานสถิติแห่งชาติ
แพร่,2568,ชาย,ไตรมาส 3,3659,ภาคเหนือ,105.0,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2568,หญิง,ไตรมาส 4,3660,ภาคตะวันออก,68.33,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2568,ชาย,ไตรมาส 4,3661,ภาคตะวันออก,210.56,พันคน,สำนักงานสถิติแห่งชาติ
ปราจีนบุรี,2568,หญิง,ไตรมาส 4,3662,ภาคตะวันออก,174.28,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2568,ชาย,ไตรมาส 4,3663,ภาคตะวันออก,418.21,พันคน,สำนักงานสถิติแห่งชาติ
ระยอง,2568,หญิง,ไตรมาส 4,3664,ภาคตะวันออก,334.37,พันคน,สำนักงานสถิติแห่งชาติ
สระแก้ว,2568,ชาย,ไตรมาส 4,3665,ภาคตะวันออก,216.5,พันคน,สำนักงานสถิติแห่งชาติ
แพร่,2568,หญิง,ไตรมาส 3,3666,ภาคเหนือ,91.6,พันคน,สำนักงานสถิติแห่งชาติ
น่าน,2568,ชาย,ไตรมาส 3,3667,ภาคเหนือ,128.2,พันคน,สำนักงานสถิติแห่งชาติ
น่าน,2568,หญิง,ไตรมาส 3,3668,ภาคเหนือ,116.9,พันคน,สำนักงานสถิติแห่งชาติ
พะเยา,2568,ชาย,ไตรมาส 3,3669,ภาคเหนือ,103.8,พันคน,สำนักงานสถิติแห่งชาติ
พะเยา,2568,หญิง,ไตรมาส 3,3670,ภาคเหนือ,84.7,พันคน,สำนักงานสถิติแห่งชาติ
เชียงราย,2568,ชาย,ไตรมาส 3,3671,ภาคเหนือ,321.6,พันคน,สำนักงานสถิติแห่งชาติ
เชียงราย,2568,หญิง,ไตรมาส 3,3672,ภาคเหนือ,266.0,พันคน,สำนักงานสถิติแห่งชาติ
แม่ฮ่องสอน,2568,ชาย,ไตรมาส 3,3673,ภาคเหนือ,76.0,พันคน,สำนักงานสถิติแห่งชาติ
แม่ฮ่องสอน,2568,หญิง,ไตรมาส 3,3674,ภาคเหนือ,63.3,พันคน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,2568,ชาย,ไตรมาส 3,3675,ภาคเหนือ,258.1,พันคน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,2568,หญิง,ไตรมาส 3,3676,ภาคเหนือ,228.1,พันคน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,2568,ชาย,ไตรมาส 3,3677,ภาคเหนือ,79.6,พันคน,สำนักงานสถิติแห่งชาติ
อุทัยธานี,2568,หญิง,ไตรมาส 3,3678,ภาคเหนือ,68.8,พันคน,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,2568,ชาย,ไตรมาส 3,3679,ภาคเหนือ,244.1,พันคน,สำนักงานสถิติแห่งชาติ
กำแพงเพชร,2568,หญิง,ไตรมาส 3,3680,ภาคเหนือ,215.7,พันคน,สำนักงานสถิติแห่งชาติ
ตาก,2568,ชาย,ไตรมาส 3,3681,ภาคเหนือ,160.4,พันคน,สำนักงานสถิติแห่งชาติ
ตาก,2568,หญิง,ไตรมาส 3,3682,ภาคเหนือ,128.3,พันคน,สำนักงานสถิติแห่งชาติ
สุโขทัย,2568,ชาย,ไตรมาส 3,3683,ภาคเหนือ,179.9,พันคน,สำนักงานสถิติแห่งชาติ
สุโขทัย,2568,หญิง,ไตรมาส 3,3684,ภาคเหนือ,159.8,พันคน,สำนักงานสถิติแห่งชาติ
พิษณุโลก,2568,ชาย,ไตรมาส 3,3685,ภาคเหนือ,258.3,พันคน,สำนักงานสถิติแห่งชาติ
พิษณุโลก,2568,หญิง,ไตรมาส 3,3686,ภาคเหนือ,233.0,พันคน,สำนักงานสถิติแห่งชาติ
พิจิตร,2568,ชาย,ไตรมาส 3,3687,ภาคเหนือ,148.6,พันคน,สำนักงานสถิติแห่งชาติ
พิจิตร,2568,หญิง,ไตรมาส 3,3688,ภาคเหนือ,123.9,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,2568,ชาย,ไตรมาส 3,3689,ภาคเหนือ,255.4,พันคน,สำนักงานสถิติแห่งชาติ
เพชรบูรณ์,2568,หญิง,ไตรมาส 3,3690,ภาคเหนือ,218.9,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2568,หญิง,ไตรมาส 4,3691,ภาคตะวันออกเฉียงเหนือ,196.84,พันคน,สำนักงานสถิติแห่งชาติ
ยโสธร,2568,ชาย,ไตรมาส 4,3692,ภาคตะวันออกเฉียงเหนือ,132.58,พันคน,สำนักงานสถิติแห่งชาติ
หนองบัวลำภู,2568,หญิง,ไตรมาส 4,3693,ภาคตะวันออกเฉียงเหนือ,96.92,พันคน,สำนักงานสถิติแห่งชาติ
นครสวรรค์,2568,ชาย,ไตรมาส 4,3694,ภาคเหนือ,264.47,พันคน,สำนักงานสถิติแห่งชาติ
สุโขทัย,2568,ชาย,ไตรมาส 4,3695,ภาคเหนือ,184.37,พันคน,สำนักงานสถิติแห่งชาติ
แพร่,2568,หญิง,ไตรมาส 4,3696,ภาคเหนือ,92.19,พันคน,สำนักงานสถิติแห่งชาติ
พัทลุง,2568,หญิง,ไตรมาส 4,3697,ภาคใต้,134.43,พันคน,สำนักงานสถิติแห่งชาติ
ปัตตานี,2568,หญิง,ไตรมาส 4,3698,ภาคใต้ชายแดน,143.54,พันคน,สำนักงานสถิติแห่งชาติ
ปทุมธานี,2569,ชาย,ไตรมาส 1,3699,ภาคกลาง,647.23,พันคน,สำนักงานสถิติแห่งชาติ
สมุทรสาคร,2569,ชาย,ไตรมาส 1,3700,ภาคกลาง,420.11,พันคน,สำนักงานสถิติแห่งชาติ
ฉะเชิงเทรา,2569,ชาย,ไตรมาส 1,3701,ภาคตะวันออก,340.89,พันคน,สำนักงานสถิติแห่งชาติ
นครนายก,2569,ชาย,ไตรมาส 1,3702,ภาคตะวันออก,85.88,พันคน,สำนักงานสถิติแห่งชาติ
สระแก้ว,2569,ชาย,ไตรมาส 1,3703,ภาคตะวันออก,229.87,พันคน,สำนักงานสถิติแห่งชาติ
ชัยภูมิ,2569,ชาย,ไตรมาส 1,3704,ภาคตะวันออกเฉียงเหนือ,264.42,พันคน,สำนักงานสถิติแห่งชาติ
