﻿year,level_of_edu,quarter,_id,area,region,value,unit,source
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3698,เขตเทศบาล,กรุงเทพมหานคร,589.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3699,เขตเทศบาล,กรุงเทพมหานคร,292.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3700,เขตเทศบาล,กรุงเทพมหานคร,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3701,เขตเทศบาล,กรุงเทพมหานคร,1802.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3702,เขตเทศบาล,กรุงเทพมหานคร,331.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3703,เขตเทศบาล,กรุงเทพมหานคร,87.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3704,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3705,เขตเทศบาล,กรุงเทพมหานคร,15.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3706,เขตเทศบาล,ภาคกลาง,192.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3707,เขตเทศบาล,ภาคกลาง,604.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3708,เขตเทศบาล,ภาคกลาง,915.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3709,เขตเทศบาล,ภาคกลาง,1015.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3710,เขตเทศบาล,ภาคกลาง,762.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3711,เขตเทศบาล,ภาคกลาง,273.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3712,เขตเทศบาล,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3713,เขตเทศบาล,ภาคกลาง,886.1,พันคน,สำนักงานสถิติแห่งชาติ
2569,ต่ำกว่าประถมศึกษา,ไตรมาส 1,3714,นอกเขตเทศบาล,ภาคตะวันออก,229.52,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3715,เขตเทศบาล,ภาคกลาง,89.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3716,เขตเทศบาล,ภาคกลาง,31.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3717,เขตเทศบาล,ภาคกลาง,85.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3718,นอกเขตเทศบาล,ภาคกลาง,179.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3719,นอกเขตเทศบาล,ภาคกลาง,1134.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3720,นอกเขตเทศบาล,ภาคกลาง,1312.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3721,นอกเขตเทศบาล,ภาคกลาง,1253.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3722,นอกเขตเทศบาล,ภาคกลาง,773.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3723,นอกเขตเทศบาล,ภาคกลาง,274.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3724,นอกเขตเทศบาล,ภาคกลาง,1.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3725,นอกเขตเทศบาล,ภาคกลาง,700.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3726,นอกเขตเทศบาล,ภาคกลาง,402.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3727,นอกเขตเทศบาล,ภาคกลาง,103.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3728,นอกเขตเทศบาล,ภาคกลาง,32.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3729,นอกเขตเทศบาล,ภาคกลาง,45.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3730,เขตเทศบาล,ภาคเหนือ,113.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3731,เขตเทศบาล,ภาคเหนือ,510.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3732,เขตเทศบาล,ภาคเหนือ,325.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3733,เขตเทศบาล,ภาคเหนือ,303.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3734,เขตเทศบาล,ภาคเหนือ,277.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3735,เขตเทศบาล,ภาคเหนือ,83.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3736,เขตเทศบาล,ภาคเหนือ,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3737,เขตเทศบาล,ภาคเหนือ,320.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3738,เขตเทศบาล,ภาคเหนือ,130.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3739,เขตเทศบาล,ภาคเหนือ,63.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3740,เขตเทศบาล,ภาคเหนือ,7.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3741,เขตเทศบาล,ภาคเหนือ,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3742,นอกเขตเทศบาล,ภาคเหนือ,288.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3743,นอกเขตเทศบาล,ภาคเหนือ,1226.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3744,นอกเขตเทศบาล,ภาคเหนือ,894.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3745,นอกเขตเทศบาล,ภาคเหนือ,615.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3746,นอกเขตเทศบาล,ภาคเหนือ,451.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3747,นอกเขตเทศบาล,ภาคเหนือ,101.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3748,นอกเขตเทศบาล,ภาคเหนือ,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3749,นอกเขตเทศบาล,ภาคเหนือ,286.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3750,นอกเขตเทศบาล,ภาคเหนือ,157.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3751,นอกเขตเทศบาล,ภาคเหนือ,70.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3752,นอกเขตเทศบาล,ภาคเหนือ,12.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3753,นอกเขตเทศบาล,ภาคเหนือ,2.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3754,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,17.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3755,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,661.2,พันคน,สำนักงานสถิติแห่งชาติ
2569,มัธยมศึกษาตอนต้น,ไตรมาส 1,3756,นอกเขตเทศบาล,ภาคตะวันออก,453.79,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3757,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,374.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3758,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,382.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3759,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,68.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3760,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3761,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,287.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3762,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,159.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3763,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,89.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3764,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3765,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3766,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,63.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3767,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2180.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3768,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2110.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3769,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1073.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3770,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,803.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3771,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,122.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3772,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3773,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,275.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3774,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,207.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3775,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,134.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3776,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3777,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3778,เขตเทศบาล,ภาคใต้,48.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3779,เขตเทศบาล,ภาคใต้,212.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3780,เขตเทศบาล,ภาคใต้,318.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3781,เขตเทศบาล,ภาคใต้,274.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3782,เขตเทศบาล,ภาคใต้,246.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 3,3783,เขตเทศบาล,ภาคใต้,82.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3784,เขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3785,เขตเทศบาล,ภาคใต้,300.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3786,เขตเทศบาล,ภาคใต้,124.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3787,เขตเทศบาล,ภาคใต้,58.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3788,เขตเทศบาล,ภาคใต้,2.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3789,เขตเทศบาล,ภาคใต้,12.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 3,3790,นอกเขตเทศบาล,ภาคใต้,115.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 3,3791,นอกเขตเทศบาล,ภาคใต้,607.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 3,3792,นอกเขตเทศบาล,ภาคใต้,957.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 3,3793,นอกเขตเทศบาล,ภาคใต้,572.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 3,3794,นอกเขตเทศบาล,ภาคใต้,453.7,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่ทราบ,ไตรมาส 4,3795,นอกเขตเทศบาล,ภาคใต้,16.96,พันคน,สำนักงานสถิติแห่งชาติ
2568,ไม่มีการศึกษา,ไตรมาส 4,3796,นอกเขตเทศบาล,ภาคใต้,25.81,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 3,3797,นอกเขตเทศบาล,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 3,3798,นอกเขตเทศบาล,ภาคใต้,283.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 3,3799,นอกเขตเทศบาล,ภาคใต้,152.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 3,3800,นอกเขตเทศบาล,ภาคใต้,74.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 3,3801,นอกเขตเทศบาล,ภาคใต้,11.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 3,3802,นอกเขตเทศบาล,ภาคใต้,18.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3803,เขตเทศบาล,กรุงเทพมหานคร,103.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3804,เขตเทศบาล,กรุงเทพมหานคร,367.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3805,เขตเทศบาล,กรุงเทพมหานคร,851.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3806,เขตเทศบาล,กรุงเทพมหานคร,797.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3807,เขตเทศบาล,กรุงเทพมหานคร,589.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3808,เขตเทศบาล,กรุงเทพมหานคร,263.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3809,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3810,เขตเทศบาล,กรุงเทพมหานคร,1817.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3811,เขตเทศบาล,กรุงเทพมหานคร,306.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3812,เขตเทศบาล,กรุงเทพมหานคร,97.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3813,เขตเทศบาล,กรุงเทพมหานคร,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3814,เขตเทศบาล,กรุงเทพมหานคร,39.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3815,เขตเทศบาล,ภาคกลาง,188.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3816,เขตเทศบาล,ภาคกลาง,618.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3817,เขตเทศบาล,ภาคกลาง,896.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3818,เขตเทศบาล,ภาคกลาง,1009.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3819,เขตเทศบาล,ภาคกลาง,734.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3820,เขตเทศบาล,ภาคกลาง,294.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3821,เขตเทศบาล,ภาคกลาง,0.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3822,เขตเทศบาล,ภาคกลาง,936.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3823,เขตเทศบาล,ภาคกลาง,377.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3824,เขตเทศบาล,ภาคกลาง,101.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3825,เขตเทศบาล,ภาคกลาง,34.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3826,เขตเทศบาล,ภาคกลาง,62.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3827,นอกเขตเทศบาล,ภาคกลาง,183.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3828,นอกเขตเทศบาล,ภาคกลาง,1112.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3829,นอกเขตเทศบาล,ภาคกลาง,1305.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3830,นอกเขตเทศบาล,ภาคกลาง,1284.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3831,นอกเขตเทศบาล,ภาคกลาง,813.9,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3832,นอกเขตเทศบาล,ภาคกลาง,265.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3833,นอกเขตเทศบาล,ภาคกลาง,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3834,นอกเขตเทศบาล,ภาคกลาง,609.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3835,นอกเขตเทศบาล,ภาคกลาง,402.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3836,นอกเขตเทศบาล,ภาคกลาง,112.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3837,นอกเขตเทศบาล,ภาคกลาง,43.1,พันคน,สำนักงานสถิติแห่งชาติ
2568,ประถมศึกษา,ไตรมาส 4,3838,เขตเทศบาล,ภาคใต้,343.96,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3839,เขตเทศบาล,ภาคเหนือ,121.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3840,เขตเทศบาล,ภาคเหนือ,489.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3841,เขตเทศบาล,ภาคเหนือ,321.5,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3842,เขตเทศบาล,ภาคเหนือ,278.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3843,เขตเทศบาล,ภาคเหนือ,270.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3844,เขตเทศบาล,ภาคเหนือ,87.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3845,เขตเทศบาล,ภาคเหนือ,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3846,เขตเทศบาล,ภาคเหนือ,329.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3847,เขตเทศบาล,ภาคเหนือ,144.6,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3848,เขตเทศบาล,ภาคเหนือ,61.2,พันคน,สำนักงานสถิติแห่งชาติ
2560,อื่น ๆ,ไตรมาส 4,3849,เขตเทศบาล,ภาคเหนือ,9.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่ทราบ,ไตรมาส 4,3850,เขตเทศบาล,ภาคเหนือ,1.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไม่มีการศึกษา,ไตรมาส 4,3851,นอกเขตเทศบาล,ภาคเหนือ,305.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ต่ำกว่าประถมศึกษา,ไตรมาส 4,3852,นอกเขตเทศบาล,ภาคเหนือ,1195.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,ประถมศึกษา,ไตรมาส 4,3853,นอกเขตเทศบาล,ภาคเหนือ,894.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนต้น,ไตรมาส 4,3854,นอกเขตเทศบาล,ภาคเหนือ,583.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาส 4,3855,นอกเขตเทศบาล,ภาคเหนือ,452.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาส 4,3856,นอกเขตเทศบาล,ภาคเหนือ,83.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาส 4,3857,นอกเขตเทศบาล,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการ,ไตรมาส 4,3858,นอกเขตเทศบาล,ภาคเหนือ,280.7,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาชีพ,ไตรมาส 4,3859,นอกเขตเทศบาล,ภาคเหนือ,160.1,พันคน,สำนักงานสถิติแห่งชาติ
2560,อุดมศึกษา สายวิชาการศึกษา,ไตรมาส 4,3860,นอกเขตเทศบาล,ภาคเหนือ,86.8,พันคน,สำนักงานสถิติแห่งชาติ
