VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
1607.93,ไตรมาส 2,สำนักงานสถิติแห่งชาติ,229,หญิง,พันคน,ภาคใต้,2566
773.97,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,230,ชาย,พันคน,กรุงเทพมหานคร,2566
1394.72,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,231,หญิง,พันคน,กรุงเทพมหานคร,2566
1871.9,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,232,ชาย,พันคน,ภาคกลาง,2566
3571.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,233,หญิง,พันคน,ภาคกลาง,2566
1122.58,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,234,ชาย,พันคน,ภาคเหนือ,2566
2081.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,235,หญิง,พันคน,ภาคเหนือ,2566
1850.56,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,236,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
3337.69,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,237,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
789.84,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,238,ชาย,พันคน,ภาคใต้,2566
1635.45,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,239,หญิง,พันคน,ภาคใต้,2566
742.59,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,240,ชาย,พันคน,กรุงเทพมหานคร,2566
1374.43,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,241,หญิง,พันคน,กรุงเทพมหานคร,2566
1856.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,242,ชาย,พันคน,ภาคกลาง,2566
3554.15,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,243,หญิง,พันคน,ภาคกลาง,2566
1122.66,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,244,ชาย,พันคน,ภาคเหนือ,2566
2066.41,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,245,หญิง,พันคน,ภาคเหนือ,2566
1842.64,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,246,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
3389.19,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,247,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
766.65,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,248,ชาย,พันคน,ภาคใต้,2566
1638.23,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,249,หญิง,พันคน,ภาคใต้,2566
376.51,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,250,หญิง,พันคน,ภาคใต้ชายแดน,2568
518.29,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,251,ชาย,พันคน,ภาคตะวันออก,2568
1062.12,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,252,หญิง,พันคน,ภาคตะวันออก,2568
2009.06,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,253,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
3574.56,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,254,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2568
1179.76,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,255,ชาย,พันคน,ภาคเหนือ,2568
2153.32,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,256,หญิง,พันคน,ภาคเหนือ,2568
729.52,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,257,ชาย,พันคน,กรุงเทพมหานคร,2569
1282.23,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,258,หญิง,พันคน,กรุงเทพมหานคร,2569
1381.22,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,259,ชาย,พันคน,ภาคกลาง,2569
2416.09,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,260,หญิง,พันคน,ภาคกลาง,2569
598.73,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,261,ชาย,พันคน,ภาคใต้,2569
1096.93,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,262,หญิง,พันคน,ภาคใต้,2569
158.51,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,263,ชาย,พันคน,ภาคใต้ชายแดน,2569
353.38,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,264,หญิง,พันคน,ภาคใต้ชายแดน,2569
499.65,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,265,ชาย,พันคน,ภาคตะวันออก,2569
919.07,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,266,หญิง,พันคน,ภาคตะวันออก,2569
1917.37,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,267,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2569
3297.95,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,268,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2569
1104.79,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,269,ชาย,พันคน,ภาคเหนือ,2569
1952.92,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,270,หญิง,พันคน,ภาคเหนือ,2569
