จำนวน,กลุ่มอายุ,_id,ปี,เพศ,จังหวัด,ประเภทแรงงาน,หน่วย
26107,40 - 44,6236,2556,หญิง,สงขลา,แรงงานนอกระบบ,คน
37196,45 - 49,6237,2556,หญิง,สงขลา,แรงงานนอกระบบ,คน
25004,50 - 54,6238,2556,หญิง,สงขลา,แรงงานนอกระบบ,คน
20597,55 - 59,6239,2556,หญิง,สงขลา,แรงงานนอกระบบ,คน
31404,60 ขึ้นไป,6240,2556,หญิง,สงขลา,แรงงานนอกระบบ,คน
2143,15 - 19,6241,2556,ชาย,สตูล,แรงงานในระบบ,คน
5459,20 - 24,6242,2556,ชาย,สตูล,แรงงานในระบบ,คน
4835,25 - 29,6243,2556,ชาย,สตูล,แรงงานในระบบ,คน
5035,30 - 34,6244,2556,ชาย,สตูล,แรงงานในระบบ,คน
4130,35 - 39,6245,2556,ชาย,สตูล,แรงงานในระบบ,คน
2588,40 - 44,6246,2556,ชาย,สตูล,แรงงานในระบบ,คน
4361,45 - 49,6247,2556,ชาย,สตูล,แรงงานในระบบ,คน
2871,50 - 54,6248,2556,ชาย,สตูล,แรงงานในระบบ,คน
1835,55 - 59,6249,2556,ชาย,สตูล,แรงงานในระบบ,คน
1105,60 ขึ้นไป,6250,2556,ชาย,สตูล,แรงงานในระบบ,คน
708,15 - 19,6251,2556,หญิง,สตูล,แรงงานในระบบ,คน
3083,20 - 24,6252,2556,หญิง,สตูล,แรงงานในระบบ,คน
4738,25 - 29,6253,2556,หญิง,สตูล,แรงงานในระบบ,คน
3621,30 - 34,6254,2556,หญิง,สตูล,แรงงานในระบบ,คน
3352,35 - 39,6255,2556,หญิง,สตูล,แรงงานในระบบ,คน
2674,40 - 44,6256,2556,หญิง,สตูล,แรงงานในระบบ,คน
2363,45 - 49,6257,2556,หญิง,สตูล,แรงงานในระบบ,คน
2207,50 - 54,6258,2556,หญิง,สตูล,แรงงานในระบบ,คน
804,55 - 59,6259,2556,หญิง,สตูล,แรงงานในระบบ,คน
249,60 ขึ้นไป,6260,2556,หญิง,สตูล,แรงงานในระบบ,คน
3533,15 - 19,6261,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
7450,20 - 24,6262,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
8814,25 - 29,6263,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
7266,30 - 34,6264,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
6630,35 - 39,6265,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
7233,40 - 44,6266,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
6316,45 - 49,6267,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
5512,50 - 54,6268,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
4999,55 - 59,6269,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
6679,60 ขึ้นไป,6270,2556,ชาย,สตูล,แรงงานนอกระบบ,คน
1425,15 - 19,6271,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
2895,20 - 24,6272,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
4767,25 - 29,6273,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
5794,30 - 34,6274,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
5211,35 - 39,6275,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
5706,40 - 44,6276,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
6772,45 - 49,6277,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
3576,50 - 54,6278,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
3310,55 - 59,6279,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
3364,60 ขึ้นไป,6280,2556,หญิง,สตูล,แรงงานนอกระบบ,คน
5048,15 - 19,6281,2556,ชาย,ตรัง,แรงงานในระบบ,คน
12150,20 - 24,6282,2556,ชาย,ตรัง,แรงงานในระบบ,คน
14477,25 - 29,6283,2556,ชาย,ตรัง,แรงงานในระบบ,คน
11203,30 - 34,6284,2556,ชาย,ตรัง,แรงงานในระบบ,คน
7701,35 - 39,6285,2556,ชาย,ตรัง,แรงงานในระบบ,คน
7736,40 - 44,6286,2556,ชาย,ตรัง,แรงงานในระบบ,คน
7962,45 - 49,6287,2556,ชาย,ตรัง,แรงงานในระบบ,คน
6106,50 - 54,6288,2556,ชาย,ตรัง,แรงงานในระบบ,คน
3948,55 - 59,6289,2556,ชาย,ตรัง,แรงงานในระบบ,คน
2691,60 ขึ้นไป,6290,2556,ชาย,ตรัง,แรงงานในระบบ,คน
1830,15 - 19,6291,2556,หญิง,ตรัง,แรงงานในระบบ,คน
6436,20 - 24,6292,2556,หญิง,ตรัง,แรงงานในระบบ,คน
10406,25 - 29,6293,2556,หญิง,ตรัง,แรงงานในระบบ,คน
8272,30 - 34,6294,2556,หญิง,ตรัง,แรงงานในระบบ,คน
7756,35 - 39,6295,2556,หญิง,ตรัง,แรงงานในระบบ,คน
6588,40 - 44,6296,2556,หญิง,ตรัง,แรงงานในระบบ,คน
4136,45 - 49,6297,2556,หญิง,ตรัง,แรงงานในระบบ,คน
6167,50 - 54,6298,2556,หญิง,ตรัง,แรงงานในระบบ,คน
2099,55 - 59,6299,2556,หญิง,ตรัง,แรงงานในระบบ,คน
1232,60 ขึ้นไป,6300,2556,หญิง,ตรัง,แรงงานในระบบ,คน
7535,15 - 19,6301,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
15713,20 - 24,6302,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
16149,25 - 29,6303,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
15213,30 - 34,6304,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
15954,35 - 39,6305,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
16723,40 - 44,6306,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
16507,45 - 49,6307,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
16828,50 - 54,6308,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
10904,55 - 59,6309,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
18456,60 ขึ้นไป,6310,2556,ชาย,ตรัง,แรงงานนอกระบบ,คน
1991,15 - 19,6311,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
8666,20 - 24,6312,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
11907,25 - 29,6313,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
13354,30 - 34,6314,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
13381,35 - 39,6315,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
17573,40 - 44,6316,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
19797,45 - 49,6317,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
14244,50 - 54,6318,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
12206,55 - 59,6319,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
13169,60 ขึ้นไป,6320,2556,หญิง,ตรัง,แรงงานนอกระบบ,คน
2578,15 - 19,6321,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
9441,20 - 24,6322,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
11524,25 - 29,6323,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
9243,30 - 34,6324,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
7636,35 - 39,6325,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
6464,40 - 44,6326,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
4996,45 - 49,6327,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
4209,50 - 54,6328,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
4907,55 - 59,6329,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
3763,60 ขึ้นไป,6330,2556,ชาย,พัทลุง,แรงงานในระบบ,คน
842,15 - 19,6331,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
5515,20 - 24,6332,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
10201,25 - 29,6333,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
8819,30 - 34,6334,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
5623,35 - 39,6335,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
4352,40 - 44,6336,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
5340,45 - 49,6337,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
4490,50 - 54,6338,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
2253,55 - 59,6339,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
1988,60 ขึ้นไป,6340,2556,หญิง,พัทลุง,แรงงานในระบบ,คน
7653,15 - 19,6341,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
15332,20 - 24,6342,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
13306,25 - 29,6343,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
13200,30 - 34,6344,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
11198,35 - 39,6345,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
12328,40 - 44,6346,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
14646,45 - 49,6347,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
14233,50 - 54,6348,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
8647,55 - 59,6349,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
19232,60 ขึ้นไป,6350,2556,ชาย,พัทลุง,แรงงานนอกระบบ,คน
1443,15 - 19,6351,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
8606,20 - 24,6352,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
7475,25 - 29,6353,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
9955,30 - 34,6354,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
12375,35 - 39,6355,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
13798,40 - 44,6356,2556,หญิง,พัทลุง,แรงงานนอกระบบ,คน
