วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,207,GI(E) 1-1129,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,207,2567-01-23T00:00:00,ชลบุรี
--,208,GI(E) 1-1130,บริษัท ซี แอนด์ ที โมดูลาร์ จำกัด,208,2567-01-23T00:00:00,ชลบุรี
--,209,GI(E) 1-1133,บริษัท โรงโม่หินศิลามหานคร จำกัด,209,2567-01-23T00:00:00,ชลบุรี
--,210,GI(E) 1-1134,บริษัท เหมืองทองค้าของเก่า (ซุ่นเฮง) จำกัด,210,2567-01-23T00:00:00,ชลบุรี
--,211,GI(E) 1-1135,บริษัท ซัง มูน ดัง จำกัด,211,2567-01-23T00:00:00,ชลบุรี
--,212,GI(E) 1-1136,บริษัท ศิลาพรชัย จำกัด,212,2567-01-23T00:00:00,ชลบุรี
--,213,GI(E) 1-1137,บริษัท อินดัสเทรียล คลีนนิ่ง โซลูชั่น จำกัด,213,2567-01-23T00:00:00,ชลบุรี
--,214,GI(E) 1-1139,บริษัท เอ.เอ็น.เค.รีไซเคิล จำกัด,214,2567-01-23T00:00:00,ชลบุรี
--,215,GI(E) 1-1143,บริษัท บุญธรรม ชลบุรี จำกัด,215,2567-01-23T00:00:00,ชลบุรี
--,216,GI(E) 1-1144,บริษัท คิง ไอโบ เอนไวรอนเมนทัล แอนด์ อินดัสตรี้ โฮลดิ้ง (ไทยแลนด์) จำกัด,216,2567-01-23T00:00:00,ชลบุรี
--,217,GI(E) 1-1146,บริษัท สุวลี จำกัด,217,2567-01-23T00:00:00,ชลบุรี
--,218,GI(E) 1-1147,กิจการประปาบ่อวิน (สถานีสูบน้ำลำห้วยใหญ่),218,2567-01-23T00:00:00,ชลบุรี
--,219,GI(E) 1-1148,บริษัท อัครโอฬาร (1996) จำกัด,219,2567-01-23T00:00:00,ชลบุรี
--,220,GI(E) 1-1149,ห้างหุ้นส่วนจำกัด สุขสวัสดิ์น้ำแข็งหลอด,220,2567-01-23T00:00:00,ชลบุรี
--,221,GI(E) 1-1150,บริษัท สุวลี จำกัด,221,2567-01-23T00:00:00,ชลบุรี
--,222,GI(E) 1-1151,บริษัท ศิรกร จำกัด,222,2567-01-23T00:00:00,ชลบุรี
--,223,GI(E) 1-1152,บริษัท ฟงไข่ อิเล็กทรอนิกส์ เทคโนโลยี (ประเทศไทย) จำกัด,223,2567-01-23T00:00:00,ชลบุรี
--,224,GI(E) 1-1154,บริษัท มั่นคง สตีล จำกัด (มหาชน),224,2567-01-23T00:00:00,ชลบุรี
--,225,GI(E) 1-1155,บริษัท ธับทอง เอ็นจิเนียริ่ง แอนด์ รีไซเคิล จำกัด,225,2567-01-23T00:00:00,ชลบุรี
--,226,GI(E) 1-1156,ศรีวิไล เปเปอร์,226,2567-01-23T00:00:00,ชลบุรี
--,227,GI(E) 1-1157,นายประทีป ศรีสังวรณ์,227,2567-01-23T00:00:00,ชลบุรี
--,228,GI(E) 1-1158,นายประทีป ศรีสังวรณ์,228,2567-01-23T00:00:00,ชลบุรี
--,229,GI(E) 1-1159,บริษัท กาญจน บ้านกลาง คอนกรีต จำกัด,229,2567-01-23T00:00:00,ชลบุรี
--,230,GI(E) 1-1160,บริษัท สมาร์ทคอนกรีต จำกัด (มหาชน),230,2567-01-24T00:00:00,ชลบุรี
--,231,GI(E) 1-1161,บริษัท โตโยต้าพัทยา (1998) จำกัด,231,2567-01-24T00:00:00,ชลบุรี
--,232,GI(E) 1-1182,สหกรณ์โคนมบ้านบึง จำกัด,232,2567-01-24T00:00:00,ชลบุรี
--,233,GI(E) 1-1183,บริษัท สามชัย แอนด์ ซัน (1998) จำกัด,233,2567-01-24T00:00:00,ชลบุรี
--,234,GI(E) 1-1184,บริษัท เจ.เอ เซอร์วิส แอนด์ ซัพพลาย จำกัด,234,2567-01-24T00:00:00,ชลบุรี
--,235,GI(E) 1-1185,บริษัท วันโปรเกรสพาร์ท จำกัด,235,2567-01-24T00:00:00,ชลบุรี
--,236,GI(E) 1-1186,บริษัท วันโปรเกรสพาร์ท จำกัด,236,2567-01-24T00:00:00,ชลบุรี
--,237,GI(E) 1-1187,บริษัท ฟู่ซิน พลาสติก จำกัด,237,2567-01-24T00:00:00,ชลบุรี
--,238,GI(E) 1-1188,บริษัท วิทยาศรม จำกัด,238,2567-01-24T00:00:00,ชลบุรี
--,239,GI(E) 1-1189,บริษัท ซูมิโซ โกลบอล โลจิสติคส์ (ประเทศไทย) จำกัด,239,2567-01-24T00:00:00,ชลบุรี
--,240,GI(E) 1-1190,บริษัท เอคเซลเลนท์ แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,240,2567-01-24T00:00:00,ชลบุรี
--,241,GI(E) 1-1191,บริษัท นาคากาวา สเปเชียล สตีล (ประเทศไทย) จำกัด,241,2567-01-24T00:00:00,ชลบุรี
--,242,GI(E) 1-1192,บริษัท เคียวเอ (ไทยแลนด์) จำกัด,242,2567-01-24T00:00:00,ชลบุรี
--,243,GI(E) 1-1193,บริษัท ซิตี้ พีแอลเอ (ประเทศไทย) จำกัด,243,2567-01-24T00:00:00,ชลบุรี
--,244,GI(E) 1-1194,บริษัท เนชั่นแนล เอ็นจิเนียริ่ง (ประเทศไทย) จำกัด,244,2567-01-24T00:00:00,ชลบุรี
--,245,GI(E) 1-1195,บริษัท วรรณ สแคร๊พ จำกัด,245,2567-01-24T00:00:00,ชลบุรี
--,246,GI(E) 1-1196,บริษัท ไทย เฟาน์เทิน ออฟ ไลฟ์ จำกัด,246,2567-01-24T00:00:00,ชลบุรี
--,247,GI(E) 1-1199,บริษัท บี.ที.โอโต้พาร์ต จำกัด,247,2567-01-24T00:00:00,ชลบุรี
--,248,GI(E) 1-1201,บริษัท เคนเนอร์ ไนฟ์ แอนด์ แมชชีนเนอรี่ (ไทยแลนด์) จำกัด,248,2567-01-24T00:00:00,ชลบุรี
--,249,GI(E) 1-1202,บริษัท เดอะ โซลูชั่น อินเตอร์คูล จำกัด,249,2567-01-24T00:00:00,ชลบุรี
--,250,GI(E) 1-1203,บริษัท ดีดีพี เทคโนโลยี จำกัด,250,2567-01-24T00:00:00,ชลบุรี
--,251,GI(E) 1-1204,บริษัท วี-บอน พลาสแพค (ประเทศไทย) จำกัด,251,2567-01-24T00:00:00,ชลบุรี
--,252,GI(E) 1-1205,บริษัท วินด์ ไรเดอร์ จำกัด,252,2567-01-24T00:00:00,ชลบุรี
--,253,GI(E) 1-1206,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,253,2567-01-24T00:00:00,ชลบุรี
--,254,GI(E) 1-1208,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,254,2567-01-24T00:00:00,ชลบุรี
--,255,GI(E) 1-1209,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,255,2567-01-24T00:00:00,ชลบุรี
--,256,GI(E) 1-1210,บริษัท ศรีราชาฟาร์ม (เอเชีย) จำกัด,256,2567-01-24T00:00:00,ชลบุรี
--,257,GI(E) 1-1211,บริษัท สยามทรีดีเวลลอปเม้นต์ จำกัด,257,2567-01-24T00:00:00,ชลบุรี
--,258,GI(E) 1-1216,บริษัท เจ.เอ็น.ทรานสอส (ประเทศไทย) จำกัด,258,2567-01-24T00:00:00,ชลบุรี
--,259,GI(E) 1-1217,บริษัท ชลบุรีออกซิเจน จำกัด,259,2567-01-24T00:00:00,ชลบุรี
--,260,GI(E) 1-1218,บริษัท บูรพา แอกกริเกต จำกัด,260,2567-01-24T00:00:00,ชลบุรี
--,261,GI(E) 1-1219,บริษัท ฮันซอล เทคนิคส์ (ประเทศไทย) จำกัด,261,2567-01-24T00:00:00,ชลบุรี
--,262,GI(E) 1-1220,บริษัท คิง ลอง อิเลคทริคอล จำกัด,262,2567-01-24T00:00:00,ชลบุรี
--,263,GI(E) 1-1221,บริษัท เอส.เจ.ซี คอนกรีต จำกัด,263,2567-01-24T00:00:00,ชลบุรี
--,264,GI(E) 1-1222,บริษัท เทคนิคไฮดรอลิค จำกัด,264,2567-01-24T00:00:00,ชลบุรี
--,265,GI(E) 1-1223,บริษัท ชนะชัยรุ่งเรืองออยล์ จำกัด,265,2567-01-24T00:00:00,ชลบุรี
--,266,GI(E) 1-1224,บริษัท เอส.เจ.ซี คอนกรีต จำกัด,266,2567-01-24T00:00:00,ชลบุรี
--,267,GI(E) 1-1225,บริษัท ซัง มูน ดัง จำกัด,267,2567-01-24T00:00:00,ชลบุรี
--,268,GI(E) 1-1226,บริษัท ชนะชัยรุ่งเรืองออยล์ จำกัด,268,2567-01-24T00:00:00,ชลบุรี
--,269,GI(E) 1-1227,บริษัท นำเจริญ ดีเวลลอปเม้นท์ จำกัด,269,2567-01-24T00:00:00,ชลบุรี
--,270,GI(E) 1-1228,บริษัท กรีนทูล แอนด์ กรีนเทค (ประเทศไทย) จำกัด,270,2567-01-24T00:00:00,ชลบุรี
--,271,GI(E) 1-1229,บริษัท ควิซีน โซลูชั่น เอเซีย จำกัด,271,2567-01-24T00:00:00,ชลบุรี
--,272,GI(E) 1-1230,บริษัท วธูสิริ รีไซเคิล จำกัด,272,2567-01-24T00:00:00,ชลบุรี
--,273,GI(E) 1-1231,นางฉัตรสุดา ครองชนม์,273,2567-01-24T00:00:00,ชลบุรี
--,274,GI(E) 1-1232,นางญาสุภัสสร์ ดำรงเกียรติวาณิช,274,2567-01-24T00:00:00,ชลบุรี
--,275,GI(E) 1-1233,ไทยวิวัฒน์อินดัสตรี,275,2567-01-24T00:00:00,ชลบุรี
--,276,GI(E) 1-1234,บริษัท ถนัดศรีทวีคูณรุ่งเรือง (14) จำกัด,276,2567-01-24T00:00:00,ชลบุรี
--,277,GI(E) 1-1235,บ่อวินค้าของเก่า,277,2567-01-24T00:00:00,ชลบุรี
--,278,GI(E) 1-1236,นายอานนท์ นพเกตุ,278,2567-01-24T00:00:00,ชลบุรี
--,279,GI(E) 1-1237,บริษัท ชางฮง เอ็นเตอร์ไพรส์ จำกัด,279,2567-01-24T00:00:00,ชลบุรี
--,280,GI(E) 1-1238,บริษัท ศศิพิมพ์ รีไซเคิ้ล จำกัด,280,2567-01-24T00:00:00,ชลบุรี
--,281,GI(E) 1-1243,บริษัท ฮัว ยี เคมีคอล (ประเทศไทย) จำกัด,281,2567-01-24T00:00:00,ชลบุรี
--,282,GI(E) 1-1247,บริษัท คาเมรอน เคมิคอล (ประเทศไทย) จำกัด,282,2567-01-24T00:00:00,ชลบุรี
--,283,GI(E) 1-1259,บริษัท รอยัล ฟินนิชชิ่งจ์ จำกัด,283,2567-01-24T00:00:00,ชลบุรี
--,284,GI(E) 1-1260,นางสาวดารณี สบายยิ่ง,284,2567-01-24T00:00:00,ชลบุรี
--,285,GI(E) 1-1261,บริษัท ไทย เฟาน์เทิน ออฟ ไลน์ จำกัด,285,2567-01-24T00:00:00,ชลบุรี
--,286,GI(E) 1-1262,บริษัท เทพศิลา แอกรีเกรท ซัพพลาย จำกัด,286,2567-01-24T00:00:00,ชลบุรี
--,287,GI(E) 1-1263,บริษัท ไทย เฟาน์เทิน ออฟ ไลฟ์ จำกัด,287,2567-01-24T00:00:00,ชลบุรี
--,288,GI(E) 1-1267,บริษัท พี.อาร์.เอส.กรุ๊ป จำกัด,288,2567-01-25T00:00:00,ชลบุรี
--,289,GI(E) 1-1268,ห้างหุ้นส่วนจำกัด เจ๊อ้วนและเพี่อนบริการ,289,2567-01-25T00:00:00,ชลบุรี
--,290,GI(E) 1-1269,บริษัท วาย.บี.แอล.ออยล์ จำกัด,290,2567-01-25T00:00:00,ชลบุรี
--,291,GI(E) 1-1270,โชคชัยการช่าง,291,2567-01-25T00:00:00,ชลบุรี
--,292,GI(E) 1-1271,โชคชัยการช่าง ชลบุรี,292,2567-01-25T00:00:00,ชลบุรี
--,293,GI(E) 1-1272,ห้างหุ้นส่วนจำกัด แสงทรัพย์ คาสติ้ง,293,2567-01-25T00:00:00,ชลบุรี
--,294,GI(E) 1-1273,บริษัท เจเนรัล พาร์ท เอ็นจิเนียริ่ง แอนด์ ทูลส์ ซัพพลาย จำกัด,294,2567-01-25T00:00:00,ชลบุรี
--,295,GI(E) 1-1274,บริษัท ไทยคามาย่า จำกัด,295,2567-01-25T00:00:00,ชลบุรี
--,296,GI(E) 1-1275,บริษัท วาย เค บี (ประเทศไทย) จำกัด,296,2567-01-25T00:00:00,ชลบุรี
--,297,GI(E) 1-1276,บริษัท ดี.บี.ไดมอนด์ (ประเทศไทย) จำกัด,297,2567-01-25T00:00:00,ชลบุรี
--,298,GI(E) 1-1277,บริษัท วาย เค บี (ประเทศไทย) จำกัด,298,2567-01-25T00:00:00,ชลบุรี
--,299,GI(E) 1-1278,บริษัท เอสพี เดคคอร์สตีล จำกัด,299,2567-01-25T00:00:00,ชลบุรี
--,300,GI(E) 1-1279,บริษัท กรีน เอ็นเนอร์จี ไทย จำกัด,300,2567-01-25T00:00:00,ชลบุรี
--,301,GI(E) 1-1280,ห้างหุ้นส่วนจำกัด รัตนประดิษฐ์ค้าไม้ศรีราชา,301,2567-01-25T00:00:00,ชลบุรี
--,302,GI(E) 1-1281,โรงงานเส้นหมี่พนัสทิพย์,302,2567-01-25T00:00:00,ชลบุรี
--,303,GI(E) 1-1282,บริษัท เมทัล เซ็นทรัล จำกัด,303,2567-01-25T00:00:00,ชลบุรี
--,304,GI(E) 1-1283,บริษัท เทฟ ฟู รอน อินดัสทรี้ จำกัด,304,2567-01-25T00:00:00,ชลบุรี
--,305,GI(E) 1-1284,นายสำเภา จิตร์มั่น,305,2567-01-25T00:00:00,ชลบุรี
--,306,GI(E) 1-1285,บริษัท ควอลิตี้ มีท โปรเซสซิ่ง จำกัด,306,2567-01-25T00:00:00,ชลบุรี
--,307,GI(E) 1-1286,บริษัท เอส ซี เอ็ม สตีล จำกัด,307,2567-01-25T00:00:00,ชลบุรี
--,308,GI(E) 1-1288,บริษัท พีเคซี เอ็นจิเนียริ่ง แอนด์ ซัพพลาย จำกัด,308,2567-01-25T00:00:00,ชลบุรี
--,309,GI(E) 1-1289,บริษัท โกลเด้นไทม์เอ็นเตอร์ไพร์ส จำกัด,309,2567-01-25T00:00:00,ชลบุรี
--,310,GI(E) 1-1290,บริษัท เบเคอร์ ฮิวช์ส แมนูแฟคเจอริ่ง (ประเทศไทย) จำกัด,310,2567-01-25T00:00:00,ชลบุรี
--,311,GI(E) 1-1291,นายฑียุทธ์ ผลพานิช,311,2567-01-25T00:00:00,ชลบุรี
--,312,GI(E) 1-1292,บริษัท ช.รัตนชล 1999 คอนสตรัคชั่น จำกัด,312,2567-01-25T00:00:00,ชลบุรี
--,313,GI(E) 1-1293,บริษัท พี.วี.ที.ฟู้ดส์ อินดัสตรีส์ จำกัด,313,2567-01-25T00:00:00,ชลบุรี
--,314,GI(E) 1-1294,อุตสาหกรรมผลิตไม้ปาร์เก้แท้ชลบุรี,314,2567-01-25T00:00:00,ชลบุรี
--,315,GI(E) 1-1295,นายจำลอง ครุฑธา,315,2567-01-25T00:00:00,ชลบุรี
--,316,GI(E) 1-1296,บริษัท ดินและทราย จำกัด,316,2567-01-25T00:00:00,ชลบุรี
--,317,GI(E) 1-1297,บริษัท ธารารัตน์ น้ำแข็งหลอด (บึงทอง) จำกัด,317,2567-01-25T00:00:00,ชลบุรี
--,318,GI(E) 1-1298,นายจำลอง ครุฑธา,318,2567-01-25T00:00:00,ชลบุรี
--,319,GI(E) 1-1299,บริษัท สันติภาพอุตสากรรม จำกัด,319,2567-01-25T00:00:00,ชลบุรี
--,320,GI(E) 1-1300,บริษัท บางกอกเจริญมิตร (1972) จำกัด,320,2567-01-25T00:00:00,ชลบุรี
--,321,GI(E) 1-1301,บริษัท ยูไนเต็ด ออนเนสตี้ เทคนิคเชี่ยน จำกัด,321,2567-01-25T00:00:00,ชลบุรี
--,322,GI(E) 1-1302,บริษัท น่านช้างอุตสาหกรรม (ประเทศไทย) จำกัด,322,2567-01-25T00:00:00,ชลบุรี
--,323,GI(E) 1-1303,บริษัท ดินและทราย จำกัด,323,2567-01-25T00:00:00,ชลบุรี
--,324,GI(E) 1-1304,นายณัฎฐ์วราวิช ศิริมงคล,324,2567-01-25T00:00:00,ชลบุรี
--,325,GI(E) 1-1305,ห้างหุ้นส่วนจำกัด เอส.เอส.เค พาร์เลส แอนด์ แพคกิ้ง,325,2567-01-25T00:00:00,ชลบุรี
--,326,GI(E) 1-1306,บริษัท แท จอง ไทย จำกัด,326,2567-01-25T00:00:00,ชลบุรี
--,327,GI(E) 1-1307,บริษัท ไทรอน รับเบอร์ จำกัด,327,2567-01-25T00:00:00,ชลบุรี
--,328,GI(E) 1-1308,บริษัท เหรียญไทยรุ่งเรืองพลาสติก จำกัด,328,2567-01-25T00:00:00,ชลบุรี
--,329,GI(E) 1-1310,บริษัท เวน จูน เทค จำกัด,329,2567-01-25T00:00:00,ชลบุรี
--,330,GI(E) 1-1311,คอนกรีตผสมเสร็จสัตหีบ,330,2567-01-25T00:00:00,ชลบุรี
--,331,GI(E) 1-1312,บริษัท บี เอ ซี คอนกรีต จำกัด,331,2567-01-25T00:00:00,ชลบุรี
--,332,GI(E) 1-1313,บริษัท เท ยอง โพลี เทค จำกัด,332,2567-01-25T00:00:00,ชลบุรี
--,333,GI(E) 1-1314,บริษัท เฟอร์นิเจอร์ เฟอร์ทิล กรีน อินดัสเทรียล จำกัด,333,2567-01-25T00:00:00,ชลบุรี
--,334,GI(E) 1-1315,บริษัท อีโค วูด จำกัด,334,2567-01-25T00:00:00,ชลบุรี
--,335,GI(E) 1-1316,บริษัท นิวแสงชัยสตีล เทรด จำกัด,335,2567-01-25T00:00:00,ชลบุรี
--,336,GI(E) 1-1317,บริษัท แก้วกรุงไทย จำกัด,336,2567-01-25T00:00:00,ชลบุรี
--,337,GI(E) 1-1318,บี-ควิก สาขาชลบุรี,337,2567-01-25T00:00:00,ชลบุรี
--,338,GI(E) 1-1319,บริษัท เอ็ม ที พี เอ็นจิเนียริ่ง จำกัด,338,2567-01-25T00:00:00,ชลบุรี
--,339,GI(E) 1-1320,บริษัท ออโต้โซน จำกัด,339,2567-01-25T00:00:00,ชลบุรี
--,340,GI(E) 1-1321,นายวันชัย โตสกุล,340,2567-01-25T00:00:00,ชลบุรี
--,341,GI(E) 1-1322,บริษัท เจิ้งอัน เอ็นเตอร์ไพรส์ จำกัด,341,2567-01-25T00:00:00,ชลบุรี
--,342,GI(E) 1-1323,บี-ควิก สาขาชลบุรี เซ็นทรัล,342,2567-01-25T00:00:00,ชลบุรี
--,343,GI(E) 1-1324,ก.เหลากลม,343,2567-01-25T00:00:00,ชลบุรี
--,344,GI(E) 1-1325,บี-ควิก สาขาโฮมโปร ศรีราชา,344,2567-01-25T00:00:00,ชลบุรี
--,345,GI(E) 1-1326,บริษัท อี.เอส.สยามอินเตอร์เทค จำกัด,345,2567-01-25T00:00:00,ชลบุรี
--,346,GI(E) 1-1327,บริษัท เจียหยาง โมลด์ (ไทยแลนด์) จำกัด,346,2567-01-25T00:00:00,ชลบุรี
--,347,GI(E) 1-1328,นายพศิน สุวรรณเดช,347,2567-01-25T00:00:00,ชลบุรี
--,348,GI(E) 1-1329,บริษัท ไทย วันเดอร์ฟูล วาย เคเบิล จำกัด,348,2567-01-25T00:00:00,ชลบุรี
--,349,GI(E) 1-1330,บริษัท ไทยวันเดอร์ฟูล วาย เคเบิล จำกัด,349,2567-01-25T00:00:00,ชลบุรี
--,350,GI(E) 1-1331,นางสินีกานต์ โชติธนอธิวัฒน์,350,2567-01-25T00:00:00,ชลบุรี
--,351,GI(E) 1-1332,ห้างหุ้นส่วนจำกัด ธมนวรรณ พาเลท,351,2567-01-25T00:00:00,ชลบุรี
--,352,GI(E) 1-1333,ประสารค้าของเก่า,352,2567-01-25T00:00:00,ชลบุรี
--,353,GI(E) 1-1334,นายสุทิน คำสุข,353,2567-01-25T00:00:00,ชลบุรี
--,354,GI(E) 1-1335,รุ่งอรุณการช่าง,354,2567-01-25T00:00:00,ชลบุรี
--,355,GI(E) 1-1336,บริษัท จงเจริญการช่าง ชลบุรี จำกัด,355,2567-01-25T00:00:00,ชลบุรี
--,356,GI(E) 1-1337,บริษัท สยามโคชิ จำกัด,356,2567-01-25T00:00:00,ชลบุรี
--,357,GI(E) 1-1338,โรงกลึงธนโชติ อนันต์การช่าง,357,2567-01-25T00:00:00,ชลบุรี
--,358,GI(E) 1-1339,บริษัท ใหญ่การช่าง จำกัด,358,2567-01-25T00:00:00,ชลบุรี
--,359,GI(E) 1-1340,นางสาวรัชทร ขำดีจีรสิรี,359,2567-01-25T00:00:00,ชลบุรี
--,360,GI(E) 1-1341,โรงกลึงกำพล,360,2567-01-25T00:00:00,ชลบุรี
--,361,GI(E) 1-1342,เม็ดมะม่วงหิมพานต์ หัวกุญแจ,361,2567-01-25T00:00:00,ชลบุรี
--,362,GI(E) 1-1343,นางรุ่งทิวา คงคำ,362,2567-01-25T00:00:00,ชลบุรี
--,363,GI(E) 1-1344,บริษัท ยูไนเต็ด ครีเอชั่น แพ็คเกจจิ้ง โซลูชั่น (ประเทศไทย) จำกัด,363,2567-01-25T00:00:00,ชลบุรี
--,364,GI(E) 1-1345,บริษัท ไทย อันเป่า ผลิตภัณฑ์กระดาษ จำกัด,364,2567-01-25T00:00:00,ชลบุรี
--,365,GI(E) 1-1346,โรงงานย่อยหินเขาวังปลา 2,365,2567-01-25T00:00:00,ชลบุรี
--,366,GI(E) 1-1347,โรงงานย่อยหินเขาวังปลา 1,366,2567-01-25T00:00:00,ชลบุรี
--,367,GI(E) 1-1348,บริษัท เหินฟง โฮม ลิฟวิ่ง เทคโนโลยี (ไทยแลนด์) จำกัด,367,2567-01-25T00:00:00,ชลบุรี
--,368,GI(E) 1-1349,บริษัท ไทยโพลทรีย์ กรุ๊ป จำกัด,368,2567-01-25T00:00:00,ชลบุรี
--,369,GI(E) 1-1350,บริษัท พนัสโพลทรี่ กรุ๊ป จำกัด,369,2567-01-25T00:00:00,ชลบุรี
--,370,GI(E) 1-1351,บริษัท เอ็ม.อาร์.ไอ. จำกัด,370,2567-01-25T00:00:00,ชลบุรี
--,371,GI(E) 1-1352,บริษัท ไทยลู้บเบส จำกัด(มหาชน),371,2567-01-25T00:00:00,ชลบุรี
--,372,GI(E) 1-1353,บริษัท ลาวีนีล (ประเทศไทย) จำกัด,372,2567-01-25T00:00:00,ชลบุรี
--,373,GI(E) 1-1354,บริษัท เที่ยงตะวัน จำกัด,373,2567-01-25T00:00:00,ชลบุรี
--,374,GI(E) 1-1355,บริษัท โพลีวิชั่น พรีซิชั่น โมลด์ (ประเทศไทย) จำกัด,374,2567-01-25T00:00:00,ชลบุรี
--,375,GI(E) 1-1356,บริษัท ตะวันออกคอนกรีตและวัสดุภัณฑ์ จำกัด,375,2567-01-25T00:00:00,ชลบุรี
--,376,GI(E) 1-1357,บริษัท โคโตบุคิยะ เฟลตัล(ประเทศไทย) จำกัด,376,2567-01-25T00:00:00,ชลบุรี
--,377,GI(E) 1-1358,บริษัท โตโย ไซกัน (ประเทศไทย) จำกัด,377,2567-01-25T00:00:00,ชลบุรี
--,378,GI(E) 1-1359,บริษัท เอสซีจี แลนด์สเคป จำกัด,378,2567-01-25T00:00:00,ชลบุรี
--,379,GI(E) 1-1360,บริษัท โตโยต้าพัทยา (1998) จำกัด สาขาศรีราชา,379,2567-01-25T00:00:00,ชลบุรี
--,380,GI(E) 1-1361,บริษัท ชลบุรีโชคถาวร จำกัด,380,2567-01-25T00:00:00,ชลบุรี
--,381,GI(E) 1-1362,บริษัท คิงไว จำกัด,381,2567-01-25T00:00:00,ชลบุรี
--,382,GI(E) 1-1363,บริษัท จูน จิน เทค จำกัด,382,2567-01-25T00:00:00,ชลบุรี
--,383,GI(E) 1-1364,บริษัท สินอนันต์พลาสติก จำกัด,383,2567-01-25T00:00:00,ชลบุรี
--,384,GI(E) 1-1365,บริษัท แอมเพิล พลาสติก จำกัด,384,2567-01-25T00:00:00,ชลบุรี
--,385,GI(E) 1-1366,บริษัท โตโยต้าพัทยา (1998) จำกัด สาขาศรีราชา,385,2567-01-25T00:00:00,ชลบุรี
--,386,GI(E) 1-1367,บริษัท ยูนิมิต เอนจิเนียริ่ง จำกัด (มหาชน),386,2567-01-25T00:00:00,ชลบุรี
--,387,GI(E) 1-1368,บริษัท ซุ่นจิ้น เทคโนโลยี (ไทยแลนด์) จำกัด,387,2567-01-25T00:00:00,ชลบุรี
--,388,GI(E) 1-1369,บริษัท พีแอนด์จี อีพี จำกัด,388,2567-01-25T00:00:00,ชลบุรี
--,389,GI(E) 1-1370,บริษัท กู้ดแพค มานูแฟคเจอริ่ง จำกัด,389,2567-01-25T00:00:00,ชลบุรี
--,390,GI(E) 1-1371,บริษัท ไอ ซี พี อินเตอร์เนชั่นแนล จำกัด,390,2567-01-25T00:00:00,ชลบุรี
--,391,GI(E) 1-1372,บริษัท เอ-พลา ไฮเทค จำกัด,391,2567-01-25T00:00:00,ชลบุรี
--,392,GI(E) 1-1373,บริษัท ไทยโพลีเอสเตอร์ จำกัด,392,2567-01-25T00:00:00,ชลบุรี
--,393,GI(E) 1-1374,บริษัท เอ็น.ดี.รับเบอร์ จำกัด (มหาชน),393,2567-01-25T00:00:00,ชลบุรี
--,394,GI(E) 1-1375,ห้างหุ้นส่วนจำกัด บำรุงยาง,394,2567-01-25T00:00:00,ชลบุรี
--,395,GI(E) 1-1376,บริษัท สยามแองโกลอัลลอย จำกัด,395,2567-01-25T00:00:00,ชลบุรี
--,396,GI(E) 1-1377,บริษัท อลูคอน จำกัด (มหาชน),396,2567-01-25T00:00:00,ชลบุรี
--,397,GI(E) 1-1378,บริษัท ซัมอิล โฟม (ไทยแลนด์) จำกัด,397,2567-01-25T00:00:00,ชลบุรี
--,398,GI(E) 1-1379,บริษัท 3114 เอ็นจิเนียริ่ง จำกัด,398,2567-01-25T00:00:00,ชลบุรี
--,399,GI(E) 1-1380,บริษัท วิศวกิจพัฒนา จำกัด,399,2567-01-25T00:00:00,ชลบุรี
--,400,GI(E) 1-1381,บริษัท สยามสตีลไวร์ จำกัด,400,2567-01-25T00:00:00,ชลบุรี
--,401,GI(E) 1-1382,บริษัท ซินหยิงพ็อตเตอรี่ จำกัด,401,2567-01-25T00:00:00,ชลบุรี
--,402,GI(E) 1-1383,บริษัท เดอะแกรนด์ ยูบี จำกัด,402,2567-01-25T00:00:00,ชลบุรี
--,403,GI(E) 1-1384,นายเฮง ทองแท่งไทย,403,2567-01-25T00:00:00,ชลบุรี
--,404,GI(E) 1-1385,บริษัท หวั่น หลิน (ประเทศไทย) จำกัด,404,2567-01-25T00:00:00,ชลบุรี
--,405,GI(E) 1-1386,บริษัท ทักษิณคอนกรีต จำกัด (มหาชน),405,2567-01-25T00:00:00,ชลบุรี
--,406,GI(E) 1-1387,บริษัท เซิ่งไท่ บราซแวร์ (ประเทศไทย) จำกัด,406,2567-01-25T00:00:00,ชลบุรี
--,407,GI(E) 1-1388,บริษัท โยชิทาเคะ เวิร์ค (ประเทศไทย) จำกัด,407,2567-01-25T00:00:00,ชลบุรี
--,408,GI(E) 1-1389,บริษัท ศรีไทยโมลด์ส จำกัด,408,2567-01-25T00:00:00,ชลบุรี
--,409,GI(E) 1-1390,บริษัท อาลาว อินดัสเทรียล จำกัด,409,2567-01-25T00:00:00,ชลบุรี
--,410,GI(E) 1-1391,แสงบรรพตเครื่องเคลือบ,410,2567-01-25T00:00:00,ชลบุรี
--,411,GI(E) 1-1392,บริษัท เมโทรโพลีแซ็ค จำกัด,411,2567-01-25T00:00:00,ชลบุรี
