﻿year,quarter,_id,labor_force_sta,region,value,unit,age_group,source
2559,ไตรมาส 3,983,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,1.6,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,984,หางานทำ,ภาคกลาง,1.66,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,985,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,8.44,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,986,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,33.09,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,987,หางานทำ,ภาคกลาง,17.07,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,988,หางานทำ,ภาคกลาง,5.58,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,989,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,11.32,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,990,หางานทำ,ภาคกลาง,4.83,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,991,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,5.57,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,992,หางานทำ,ภาคกลาง,3.18,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,993,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,5.46,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,994,หางานทำ,ภาคกลาง,6.99,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,995,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,5.03,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,996,หางานทำ,ภาคกลาง,1.35,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,997,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,2.29,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,998,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,0.8,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,999,หางานทำ,ภาคกลาง,0.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1000,หางานทำ,ภาคเหนือ,1.36,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1001,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,4.88,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1002,หางานทำ,ภาคเหนือ,10.16,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1003,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,19.86,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1004,หางานทำ,ภาคเหนือ,2.34,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1005,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,6.01,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1006,หางานทำ,ภาคเหนือ,0.68,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1007,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,4.21,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1008,หางานทำ,ภาคเหนือ,0.41,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1009,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.78,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1010,หางานทำ,ภาคเหนือ,2.39,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1011,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,3.12,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1012,หางานทำ,ภาคเหนือ,0.89,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1013,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.63,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1014,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,1.89,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1015,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.49,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1016,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,8.84,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1017,หางานทำ,ภาคตะวันออกเฉียงเหนือ,5.23,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1018,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,41.44,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1019,หางานทำ,ภาคตะวันออกเฉียงเหนือ,2.19,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1020,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,8.72,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1021,หางานทำ,ภาคตะวันออกเฉียงเหนือ,1.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1022,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,4.33,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1023,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.04,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1024,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.62,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1025,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1026,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,4.58,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1027,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,1.95,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1028,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.08,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1029,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.61,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1030,หางานทำ,ภาคใต้,2.65,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1031,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,6.9,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1032,หางานทำ,ภาคใต้,7.31,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1033,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,14.07,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1034,หางานทำ,ภาคใต้,1.42,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1035,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,11.84,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1036,หางานทำ,ภาคใต้,1.27,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1037,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,4.88,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1038,หางานทำ,ภาคใต้,0.75,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1039,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,2.52,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1040,หางานทำ,ภาคใต้,1.17,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1041,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.43,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1042,หางานทำ,ภาคใต้,0.63,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1043,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.48,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,1044,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,0.82,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1045,หางานทำ,กรุงเทพมหานคร,1.13,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1046,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,2.55,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1047,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,10.45,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1048,หางานทำ,กรุงเทพมหานคร,6.24,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1049,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,7.06,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1050,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,1.44,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1051,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,3.13,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1052,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,4.27,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1053,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,1.0,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1054,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,0.42,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1055,หางานทำ,ภาคกลาง,2.89,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1056,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,8.41,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1057,หางานทำ,ภาคกลาง,13.57,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1058,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,30.32,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1059,หางานทำ,ภาคกลาง,5.35,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1060,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,16.4,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1061,หางานทำ,ภาคกลาง,2.0,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1062,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,12.83,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1063,หางานทำ,ภาคกลาง,1.58,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1064,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,3.73,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1065,หางานทำ,ภาคกลาง,3.86,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1066,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,4.59,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1067,หางานทำ,ภาคกลาง,1.87,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1068,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,2.4,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1069,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,0.47,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1070,หางานทำ,ภาคเหนือ,3.56,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1071,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,5.67,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1072,หางานทำ,ภาคเหนือ,2.94,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1073,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,19.62,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1074,หางานทำ,ภาคเหนือ,0.75,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1075,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,5.79,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1076,หางานทำ,ภาคเหนือ,1.57,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1077,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.34,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1078,หางานทำ,ภาคเหนือ,0.9,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1079,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.33,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1080,หางานทำ,ภาคเหนือ,0.58,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1081,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,8.5,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1082,หางานทำ,ภาคเหนือ,0.33,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1083,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,5.49,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1084,หางานทำ,ภาคเหนือ,0.19,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1085,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,2.47,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1086,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.28,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1087,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,12.33,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1088,หางานทำ,ภาคตะวันออกเฉียงเหนือ,4.03,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1089,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,21.96,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1090,หางานทำ,ภาคตะวันออกเฉียงเหนือ,3.98,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1091,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,15.7,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1092,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,4.4,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1093,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.7,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1094,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,3.66,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1095,หางานทำ,ภาคตะวันออกเฉียงเหนือ,0.38,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1096,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,9.85,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1097,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,1.84,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1098,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคตะวันออกเฉียงเหนือ,0.27,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1099,หางานทำ,ภาคใต้,1.35,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1100,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,9.01,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1101,หางานทำ,ภาคใต้,4.85,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1102,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,19.07,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1103,หางานทำ,ภาคใต้,2.44,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1104,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,16.39,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1105,หางานทำ,ภาคใต้,1.96,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1106,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,6.6,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1107,หางานทำ,ภาคใต้,0.55,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1108,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,5.61,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1109,หางานทำ,ภาคใต้,0.86,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1110,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,2.94,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1111,หางานทำ,ภาคใต้,0.12,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1112,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,2.51,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1113,หางานทำ,ภาคใต้,0.62,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,1114,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคใต้,1.1,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1115,หางานทำ,กรุงเทพมหานคร,0.72,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1116,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,4.04,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1117,หางานทำ,กรุงเทพมหานคร,5.53,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1118,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,11.23,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1119,หางานทำ,กรุงเทพมหานคร,1.47,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1120,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,10.47,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1121,หางานทำ,กรุงเทพมหานคร,2.07,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1122,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,7.84,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1123,หางานทำ,กรุงเทพมหานคร,1.07,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1124,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,7.12,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1125,ไม่หางานทำ/พร้อมที่จะทำงาน,กรุงเทพมหานคร,1.58,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1126,หางานทำ,ภาคกลาง,0.97,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1127,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,6.5,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1128,หางานทำ,ภาคกลาง,9.52,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1129,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,36.3,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1130,หางานทำ,ภาคกลาง,7.42,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1131,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,20.61,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1132,หางานทำ,ภาคกลาง,4.59,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1133,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,9.08,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1134,หางานทำ,ภาคกลาง,0.62,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1135,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,9.53,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1136,หางานทำ,ภาคกลาง,3.45,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1137,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,9.67,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1138,หางานทำ,ภาคกลาง,1.67,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1139,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,2.83,พันคน,50-59 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1140,หางานทำ,ภาคกลาง,0.08,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1141,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคกลาง,0.34,พันคน,60 ปีขึ้นไป,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1142,หางานทำ,ภาคเหนือ,1.63,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1143,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,6.27,พันคน,15-19 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1144,หางานทำ,ภาคเหนือ,5.53,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1145,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,16.67,พันคน,20-24 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1146,หางานทำ,ภาคเหนือ,2.23,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1147,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,8.02,พันคน,25-29 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1148,หางานทำ,ภาคเหนือ,1.25,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1149,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,7.36,พันคน,30-34 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1150,หางานทำ,ภาคเหนือ,0.99,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1151,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,0.94,พันคน,35-39 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1152,หางานทำ,ภาคเหนือ,1.37,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,1153,ไม่หางานทำ/พร้อมที่จะทำงาน,ภาคเหนือ,3.44,พันคน,40-49 ปี,สำนักงานสถิติแห่งชาติ
