data,province,_id,tombon,year,value,amphor,unit,source
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,289,แม่กลอง,2567,0.5,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,290,บางขันแตก,2567,235,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,291,ลาดใหญ่,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,292,บ้านปรก,2567,1.5,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,293,บางแก้ว,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,294,ท้ายหาด,2567,7,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,295,แหลมใหญ่,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,296,คลองเขิน,2567,7,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,297,คลองโคน,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,298,นางตะเคียน,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,299,บางจะเกร็ง,2567,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,300,กระดังงา,2567,187,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,301,บางสะแก,2567,2073,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,302,บางยี่รงค์,2567,385,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,303,โรงหีบ,2567,631,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,304,บางคนที,2567,12,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,305,ดอนมะโนรา,2567,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,306,บางพรม,2567,1156,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,307,บางกุ้ง,2567,1009,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,308,จอมปลวก,2567,3,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,309,บางนกแขวก,2567,4,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,310,ยายแพง,2567,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,311,บางกระบือ,2567,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,312,บ้านปราโมทย์,2567,443,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,313,อัมพวา,2567,150,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,314,สวนหลวง,2567,789,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,315,ท่าคา,2567,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,316,วัดประดู่,2567,390,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,317,เหมืองใหม่,2567,2300,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,318,บางช้าง,2567,360,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,319,แควอ้อม,2567,850,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,320,ปลายโพงพาง,2567,125,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,321,บางแค,2567,489,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,322,แพรกหนามแดง,2567,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,323,ยี่สาร,2567,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกส้มโอรายตำบล,สมุทรสงคราม,324,บางนางลี่,2567,585,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
,,325,,,,,,
,,326,,,,,,
,,327,,,,,,
,,328,,,,,,
,,329,,,,,,
,,330,,,,,,
,,331,,,,,,
,,332,,,,,,
