FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
,72060000325446,น.53(5)-3/2544-ญนฉ.,ศรีราชา,ชลบุรี,บริษัท โฟมเทค อินเตอร์เนชั่นแนล จำกัด,3,836,บริษัท โฟมเทค อินเตอร์เนชั่นแนล จำกัด,"ผลิตโฟม โพลียูริเทน ผลิตภัณฑ์แปรรูปที่ทำจากโฟม พลาสติก ฟิล์ม ฟอยส์ รวมถึงอะไหล่ชิ้นส่วนอุปกรณ์ และผลิตภัณฑ์กึ่งสำเร็จรูปที่เกี่ยวข้องกับการใช้โฟม วัตถุดิบที่ใช้ในการผลิตโฟม ได้แก่ สารพอลิออล ไอโซไซยาเนต ตัวเร่งปฏิกิริยา สารช่วยทำให้เสถียร สารเติมแต่ง รวมถึงการซื้อมาขายไปผลิตภัณฑ์โฟม และผลิตภัณฑ์ดังกล่าวข้างต้นทั้งหมด และซื้อมา-ขายไปอุปกรณ์ ชิ้นส่วนและผลิตภัณฑ์ที่เกี่ยวข้องกับอิเล็กทรอนิกส์ อิเล็กทริก ออโตโมทีฟ และผลิตอุปกรณ์ชิ้นส่วนและผลิตภัณฑ์ที่เกี่ยวข้องกับคลีนรูม, ผลิตภัณฑ์ทางการแพทย์,ผลิตพลังงานไฟฟ้าจากพลังงานแสงอาทิตย์แบบติดตั้งบนหลังคา กำลังการผลิต 409.59 กิโลวัตต์ เพื่อใช้ในโรงงานเท่านั้น",ดำเนินกิจการ,2022-12-09T13:05:37,100.902197667413,"259, 259/1, 259/2, 259/3",13.0776019542086,,ทุ่งสุขลา
-,72110300125408,น.88(2)-1/2540-ญอน.,เมืองชลบุรี,ชลบุรี,บริษัท อมตะ บี.กริม เพาเวอร์ 1 จำกัด,6,837,บริษัท อมตะ บี.กริม เพาเวอร์ 1 จำกัด,ผลิตพลังงานไฟฟ้า ไอน้ำ และน้ำเพื่อการอุตสาหกรรม,ดำเนินกิจการ,2022-11-10T09:55:05,101.026025373349,700/370,13.4307354061622,-,หนองไม้แดง
-,82110017725621,น.77(2)-177/2562-นอน.,พานทอง,ชลบุรี,บริษัท เมาน์เทน ท็อป (ประเทศไทย) จำกัด,5,838,บริษัท เมาน์เทน ท็อป (ประเทศไทย) จำกัด,ผลิต ประกอบ ซ่อมแซม อุปกรณ์เสริมรถกระบะ,ดำเนินกิจการ,2022-08-11T14:37:41,101.099187396253,700/842,13.4432240625493,-,หนองกะขะ
บ้านบึง-แกลง,10210400125467,3-37-1/46รย,แกลง,ระยอง,บริษัท ยูเนี่ยนฟอร์เรส จำกัด,1,839,บริษัท ยูเนี่ยนฟอร์เรส จำกัด,ทำเครื่องเรือน เครื่องใช้ในบ้านเรือน โดยใช้ไม้แปรรูป,ดำเนินกิจการ,2023-04-18T21:00:05,101.6339,14/3,12.81655,NULL,ทางเกวียน
-,10250000425461,3-60-4/46ปจ,ศรีมหาโพธิ,ปราจีนบุรี,นายสำราญ นิลวิไลพันธ์,3,840,ห้างหุ้นส่วนจำกัด ใบจักรแสงทิพย์,หลอมหล่ออลูมิเนียมและทองเหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,101.5925,57/3,13.87172,-,กรอกสมบูรณ์
เขาขยาย,10200700125465,3-86-1/46ชบ,ศรีราชา,ชลบุรี,บริษัท ยูนิค ซี โปรดักส์ จำกัด,1,841,บริษัท ยูนิค ซี โปรดักส์ จำกัด,ผลิตอุปกรณ์และชิ้นส่วนอุปกรณ์กีฬาทางน้ำ เช่น หน้ากากดำน้ำ ตีนกบ แว่นตาดำน้ำ และท่อดำน้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,101.05117,99/1,13.05683,-,บ่อวิน
,72230000625554,น.53(5)-6/2555-ญอบ.,ปลวกแดง,ระยอง,บริษัท ฮาคุเออิชะ (ประเทศไทย) จำกัด,1,842,บริษัท ฮาคุเออิชะ (ประเทศไทย) จำกัด,"ผลิตชิ้นส่วนพลาสติกสำหรับยานยนต์, พิมพ์ เคลือบสี ชิ้นงานดังกล่าว",ดำเนินกิจการ,2022-11-25T09:35:37,101.187388567276,300/82,13.0267860563958,,ตาสิทธิ์
-,82110000625556,น.53(5)-6/2555-นอน.,เมืองชลบุรี,ชลบุรี,บริษัท โตโยกซ์ เอเชีย (ไทยแลนด์) จำกัด,7,843,บริษัท โตโยกซ์ เอเชีย (ไทยแลนด์) จำกัด,ผลิตท่อพลาสติก ทุกชนิดทุกประเภท,ดำเนินกิจการ,2023-02-15T09:56:33,101.044066527695,700/496,13.4551165665856,-,ดอนหัวฬ่อ
-,20200200125468,จ3-4(3)-1/46ชบ,เมืองชลบุรี,ชลบุรี,บริษัท แบล็ค ไลอ้อน (ไทยแลนด์) จำกัด,1,844,บริษัท แบล็ค ไลอ้อน (ไทยแลนด์) จำกัด,ทำผลิตภัณฑ์อาหารและบรรจุเนื้อสัตว์สำเร็จรูปในภาชนะ,ดำเนินกิจการ,2023-04-18T21:00:05,101.00279,33/9,13.34342,-,บ้านสวน
-,20202200125464,จ3-53(4)-1/46ชบ,ศรีราชา,ชลบุรี,บริษัท ริมแพ็ค พลาสติก (ประเทศไทย) จำกัด,5,845,บริษัท ริมแพ็ค พลาสติก (ประเทศไทย) จำกัด,ผลิตถุงพลาสติก,หยุดชั่วคราว,2023-04-18T21:00:05,101.02027,170/11,13.22793,-,บางพระ
NULL,20241800125466,จ3-78(2)-1/46ฉช,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,บริษัท โทโยนากา (ไทยแลนด์) จำกัด,8,846,บริษัท โทโยนากา (ไทยแลนด์) จำกัด,"รับจ้างทำ ผลิตชิ้นส่วนรถจักรยานยนต์และรถยนต์ ได้ปีละ 10,260,000ชิ้น",ดำเนินกิจการ,2023-04-18T21:00:05,101.03431,1/8,13.73176,NULL,วังตะเคียน
-,20250100125456,จ3-58(3)-1/45ปจ,ศรีมโหสถ,ปราจีนบุรี,บริษัท เจเอเค อินดัสเทรี่ยล แอนด์ คอนซัลแทนท์ จำกัด,5,847,บริษัท คีรี อินดัสทรี จำกัด,ทำหินแกรนิต,ดำเนินกิจการ,2023-04-18T21:00:05,101.42323,178,13.85244,-,โคกไทย
ประจันตคาม-ศรีมหาโพธิ์,20250000125390,จ3-9(1)-1/39ปจ,ประจันตคาม,ปราจีนบุรี,ห้างหุ้นส่วนจำกัด โรงสีทองอนันต์,4,848,โรงสีทองอนันต์,สีข้าว ชนิดแยกแกลบแยกรำ (กำลังสีสูงสุดของร้านสีข้าว 10 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,101.53297,145,14.03205,-,เกาะลอย
บางนา-ตราด กิโลเมตร36,72090200125361,น.72-1/2536-ญวก.,บางปะกง,ฉะเชิงเทรา,บริษัท ฮันฮวา เอ็นเอ็กซ์เอ็มดี (ไทยแลนด์) จำกัด,5,849,บริษัท ฮันฮวา เอ็นเอ็กซ์เอ็มดี (ไทยแลนด์) จำกัด,ผลิตอุปกรณ์อีเล็คทรอนิกส์ และผลิตกระแสไฟฟ้าจากพลังงานแสงอาทิตย์ กำลังการผลิต 694.98 กิโลวัตต์ เพื่อใช้ในโรงงาน,ดำเนินกิจการ,2023-01-06T13:55:01,100.928744256411,93,13.5817899307562,,บางสมัคร
-,72110700125388,น.72-1/2538-ญอน.,พานทอง,ชลบุรี,บริษัท โคเบียว (ไทยแลนด์) จำกัด,1,850,บริษัท โคเบียว (ไทยแลนด์) จำกัด,บรรจุผลิตภัณฑ์ของบริษัทโคเบียว(ไทยแลนด์) จำกัด,ดำเนินกิจการ,2023-02-28T13:26:26,101.015130867417,700/115,13.4478790574793,-,บ้านเก่า
-,72110100325562,น.52(4)-3/2556-ญอน.,พานทอง,ชลบุรี,บริษัท โฮริคาวะ รับเบอร์ (ประเทศไทย) จำกัด,5,851,บริษัท โฮริคาวะ รับเบอร์ (ประเทศไทย) จำกัด,ผลิตผลิตภัณฑ์ยาง,ดำเนินกิจการ,2022-09-14T09:40:28,101.102125655817,700/943,13.4394617992775,-,หนองกะขะ
ชลบุรี-แกลง,10200600125466,3-72-1/46ชบ,บ้านบึง,ชลบุรี,บริษัท มิตซูมิ (ไทยแลนด์) จำกัด,3,852,บริษัท มิตซูมิ (ไทยแลนด์) จำกัด,ประกอบชุดปรับคลื่นความถี่และความดังเสียงของโทรทัศน์และวีดีโอ,ดำเนินกิจการ,2023-04-18T21:00:05,101.1795,10,13.28367,-,หนองชาก
-,10210500125466,3-52(4)-1/46รย,ปลวกแดง,ระยอง,บริษัท พีไอ อินดัสทรี จำกัด,1,853,บริษัท พีไอ อินดัสทรี จำกัด,ผลิตรับเบอร์คอมปาวด์ (ยางสังเคราะห์),ดำเนินกิจการ,2023-04-18T21:00:05,101.32415,90/1,12.9354166666667,-,ละหาร
331,20201000125468,จ3-32(1)-1/46ชบ,บางละมุง,ชลบุรี,บริษัท กนกเฟอร์นิเจอร์ แอนด์ เดคคอเรชั่น จำกัด,1,854,บริษัท กนกเฟอร์นิเจอร์ แอนด์ เดคคอเรชั่น จำกัด,ผลิต ซ่อม ประกอบ ทำเครื่องเรือนจากหนังหรือหนังเทียม,ดำเนินกิจการ,2023-04-18T21:00:05,101.049,-,12.95667,-,เขาไม้แก้ว
NULL,20200600225462,จ3-58(1)-2/46ชบ,บางละมุง,ชลบุรี,ห้างหุ้นส่วนจำกัด บางละมุงคอนกรีต,2,855,ห้างหุ้นส่วนจำกัด บางละมุงคอนกรีต,ผลิตเสาไฟฟ้าคอนกรีตอัดแรง เสาเข็มคอนกรีตอัดแรงและผลิตภัณฑ์คอนกรีตอื่นๆ,ดำเนินกิจการ,2023-04-18T21:00:05,100.97714,154/3,13.02726,NULL,ตะเคียนเตี้ย
สุขุมวิท,20203900125465,จ3-95(1)-1/46ชบ,บางละมุง,ชลบุรี,บริษัท ไทยยนต์ชลบุรี ผู้จำหน่ายโตโยต้า จำกัด,2,856,บริษัท ไทยยนต์ชลบุรี ผู้จำหน่ายโตโยต้า จำกัด สาขาพัทยา,เคาะพ่นสีรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.91603,288/1,12.97748,NULL,นาเกลือ
     -,20202100125465,จ3-53(1)-1/46ชบ,ศรีราชา,ชลบุรี,บริษัท ไทย วอน จำกัด,1,857,บริษัท ไทย วอน จำกัด,ผลิตชิ้นส่วนพลาสติก สำหรับเครื่องใช้ไฟฟ้าและอีเล็คทรอนิคส์,ดำเนินกิจการ,2023-04-18T21:00:05,101.010712,532/7,13.107204,    -,หนองขาม
ทางหลวงหมายเลข 304,10250900125401,3-64(8)-1/40ปจ,กบินทร์บุรี,ปราจีนบุรี,บริษัท สหมิเตอร์ จำกัด,9,858,บริษัท สหมิเตอร์ จำกัด,ผลิตมิเตอร์วัดน้ำ และอุปกรณ์ทองเหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,101.6682,88/3,13.91002,NULL,ลาดตะเคียน
ทางหลวงหมายเลข 304,20250100125464,จ3-10(3)-1/46ปจ,กบินทร์บุรี,ปราจีนบุรี,นายสมนึก มั่นเครือ,11,859,ขนมจีนวังเก่ง,ทำขนมจีน,ดำเนินกิจการ,2023-04-18T21:00:05,101.62611,14,13.87993,ทุ่งประพาส-หนองกระโพก,ลาดตะเคียน
เศรษฐกิจ,20200100625443,จ3-64(13)-6/44ชบ,เมืองชลบุรี,ชลบุรี,นายวีรศักดิ์ เขื่อนสุริยะ,5,860,วี เอส แมชชีน,รับกลึงโลหะทั่วไป,ดำเนินกิจการ,2023-04-18T21:00:05,100.99602,209/14,13.3616,    -,บ้านสวน
สุขุมิวท,20201400125456,จ3-64(1)-1/45ชบ,เมืองชลบุรี,ชลบุรี,บริษัท นิกโก้ นิลโกศล จำกัด,2,861,บริษัท นิกโก้ นิลโกศล จำกัด,"ประกอบเครื่องกำเนิดไอน้ำ และอุปกรณ์ต่าง ๆ ที่ใช้ในอุตสาหกรรมรับจ้างผลิตเพื่อการส่งออกชิ้นส่วนรถตัก รับจ้างผลิตถัง,ท่อ,ชิ้นส่วนเครื่องจักร,โครงสร้างเหล็ก",ดำเนินกิจการ,2023-04-18T21:00:05,101.00067,"79 , 79/1",13.44133,    -,คลองตำหรุ
,82250000325557,น.53(5)-3/2555-นอต.,ปลวกแดง,ระยอง,บริษัท เอ็นพีซี สยาม  จำกัด,6,862,บริษัท เอ็นพีซี สยาม  จำกัด,ผลิตแม่พิมพ์พลาสติก แม่พิมพ์โลหะ และฉีดขึ้นรูปงานพลาสติก ปั้มขึ้นรูปงานแม่พิมพ์ทุกชนิด,ดำเนินกิจการ,2022-11-17T12:57:49,101.1228549679,7/397,12.9832962641267,,มาบยางพร
-,20230100125466,จ3-6(5)-1/46ตร,คลองใหญ่,ตราด,บริษัท พิสิฐ ซีฟู้ด จำกัด,8,863,บริษัท พิสิฐ ซีฟู้ด จำกัด,ต้ม แกะ ล้างสัตว์น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,102.8955,154/11,11.76427,-,คลองใหญ่
ฉะเชิงเทรา-บางปะกง,20240600225468,จ3-63(2)-2/46ฉช,บางปะกง,ฉะเชิงเทรา,บริษัท บี.เอส.วาย.คอนสตรัคชั่น จำกัด,12,864,บริษัท บี.เอส.วาย.คอนสตรัคชั่น จำกัด,"ผลิตโครงสร้างอาคารด้วยโลหะ ได้ปีละ 1,700 ตัน",ดำเนินกิจการ,2023-04-18T21:00:05,100.99191,14/7,13.51671,-,บางปะกง
สุขุมวิท,20230500125462,จ3-58(1)-1/46ตร,เมืองตราด,ตราด,ห้างหุ้นส่วนจำกัด ตราดคอนกรีต,9,865,ห้างหุ้นส่วนจำกัด ตราดคอนกรีต,ผลิต และ จำหน่ายคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,102.47279,484,12.30688,NULL,วังกระแจะ
-,10250300125464,3-60-1/46ปจ,ศรีมหาโพธิ,ปราจีนบุรี,บริษัท เจวายเอส อลูมิเนี่ยม เทรดดิ้ง จำกัด,3,866,บริษัท เจวายเอส อลูมิเนี่ยม เทรดดิ้ง จำกัด,หลอมหล่ออลูมิเนียมและทองเหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,101.59253,57/1,13.8707,-,กรอกสมบูรณ์
-,10200200325466,3-105-3/46ชบ,พนัสนิคม,ชลบุรี,ห้างหุ้นส่วนจำกัด เอส.เอส.เค พาร์เลส แอนด์ แพคกิ้ง,7,867,ห้างหุ้นส่วนจำกัด เอส.เอส.เค พาร์เลส แอนด์ แพคกิ้ง,คัดแยกเศษวัสดุโดยไม่ฝังกลบ,ดำเนินกิจการ,2023-04-18T21:00:05,101.21287,4/1,13.41874,-,หมอนนาง
ทางหลวงหมายเลข 3143,10210000325467,3-106-3/46รย,บ้านค่าย,ระยอง,บริษัท ไทยแมกซ์เวล อินดัสเทรียล เซอร์วิส จำกัด,5,868,บริษัท ไทยแมกซ์เวล อินดัสเทรียล เซอร์วิส จำกัด,สกัดแยกผลิตภัณฑ์ปิโตรเลียมจากกากหรือตะกอนน้ำมันดิบ,ดำเนินกิจการ,2023-04-18T21:00:05,101.25775,24/3,12.7786,-,หนองละลอก
,72090200125486,น.64(12)-1/2548-ญวก.,บางปะกง,ฉะเชิงเทรา,บริษัท โปรเซสซิ่ง เทคโนโลยี (ประเทศไทย) จำกัด,9,869,บริษัท โปรเซสซิ่ง เทคโนโลยี (ประเทศไทย) จำกัด,1.ตัดและดัดโลหะ  2.ให้บริการแบ่งบรรจุและจัดวางผลิตภัณฑ์ประเภทเหล็กกล้า สเตนเลส อลูมิเนียม ทองแดง พลาสติก และชิ้นส่วนรถยนต์ชนิดมอเตอร์  3.ให้บริการรับจ้างจัดเรียง แกนม้วน พาเลทที่ทำจากไม้ พลาสติก  4.ให้บริการรับจ้างจัดเรียงสินค้าประเภทเหล็กกล้า สเตนเลส อลูมิเนียม ทองแดง พลาสติกและชิ้นส่วนรถยนต์  5.ให้บริการรับจ้างตัดชิ้นส่วนโลหะประเภทเหล็กกล้า สเตนเลส อลูมิเนียม ทองแดง  6.ให้บริการรับจ้างตรวจสอบคุณภาพผลิตภัณฑ์ประเภทเหล็กม้วน สเตนเลส อลูมิเนียม ทองแดง พลาสติก และชิ้นส่วนรถยนต์  7.ให้บริการขัดเงา ลับใบมีด  8.ให้เช่าที่ดินบางส่วนพร้อมสิ่งปลูกสร้าง และสิ่งอำนวยความสะดวก  9.ผลิตกระแสไฟฟ้าจากพลังงานแสงอาทิตย์ กำลังการผลิต 251.79 kWp เพื่อใช้ในโรงงาน,ดำเนินกิจการ,2022-10-04T10:36:04,100.951257025723,93,13.5955719569806,,บางวัว
-,82110500125602,น.63(5)-1/2560-นอน.,พานทอง,ชลบุรี,บริษัท อมากาซากิ  ไพพ  (ประเทศไทย)  จำกัด,1,870,บริษัท อมากาซากิ  ไพพ  (ประเทศไทย)  จำกัด,ผลิตท่อและข้อต่อทองแดงใช้กับเครื่องปรับอากาศ,ดำเนินกิจการ,2022-10-17T12:02:04,101.01606406007,700/240 อาคาร,13.4379932018581,-,บ้านเก่า
-,82300300125569,น.71-1/2556-นหบ.,ปลวกแดง,ระยอง,บริษัท ลูซี่ อีเล็คทริค (ประเทศไทย) จำกัด,3 นิคมอุตส,871,บริษัท ลูซี่ อีเล็คทริค (ประเทศไทย) จำกัด,ผลิตและประกอบอุปกรณ์ตัดต่อกระแสไฟฟ้า (Electrical Switchgear) และอุปกรณ์ควบคุม(Feeder Remote Terminal Unit),ดำเนินกิจการ,2023-01-18T15:52:51,101.180093282095,500/64,13.0563052452414,-,ตาสิทธิ์
-,10250100325462,3-60-3/46ปจ,ศรีมหาโพธิ,ปราจีนบุรี,นายอภิชาติ อุปราโภ,3,872,นายอภิชาติ อุปราโภ,หลอมหล่อทองเหลือง,ดำเนินกิจการ,2023-04-18T21:00:05,101.59243,57/4,13.87138,-,กรอกสมบูรณ์
NULL,20241900125457,จ3-64(11)-1/45ฉช,พนมสารคาม,ฉะเชิงเทรา,บริษัท เดชา สตีล จำกัด,7,873,บริษัท เดชา สตีล จำกัด,นำน้ำมันหล่อลื่น และตัวทำละลายที่ใช้แล้วมาผลิตเป็นเชื้อเพลิงทดแทน,ดำเนินกิจการ,2023-04-18T21:00:05,101.33931,49/3,13.64424,NULL,หนองแหน
-,10240700125461,3-68-1/46ฉช,บางปะกง,ฉะเชิงเทรา,บริษัท ไทย เยอรมันโปรเซสซิ่ง จำกัด,6,874,บริษัท ไทย เยอรมันโปรเซสซิ่ง จำกัด,ผลิตและจำหน่ายเครื่องจักร เครื่องมือเครื่องใช้และอุปกรณ์เกี่ยวกับเครื่องจักรผลิตแป้งมันและอื่น ๆ,ดำเนินกิจการ,2023-04-18T21:00:05,101.02285,59/1,13.48383,-,ท่าข้าม
บางนา-ตราด,20240100325453,จ3-64(2)-3/45ฉช,บางปะกง,ฉะเชิงเทรา,บริษัท อลูไซท์ พรีซิชั่น จำกัด,1,875,บริษัท อลูไซท์ พรีซิชั่น จำกัด,กลึง ไส ปั๊มขึ้นรูปโลหะ เช่น อุปกรณ์เครื่องไฟฟ้าและอุปกรณ์ตกแต่งภายในอาคาร ได้ปีละ 4.4 ล้านชิ้น,ดำเนินกิจการ,2023-04-18T21:00:05,100.91874,92/3-4,13.57245,    -,หอมศีล
-,10210100125460,3-14-1/46รย,เมืองระยอง,ระยอง,บริษัท เฉลิมพล ไอซ์ จำกัด,4,876,บริษัท เฉลิมพล ไอซ์ จำกัด,"ทำน้ำแข็งซอง วันละ 1,200 ซอง",ดำเนินกิจการ,2023-04-18T21:00:05,101.299233333333,111/2,12.7055666666667,-,เชิงเนิน
,82300200125511,น.72-1/2551-นหบ.,ปลวกแดง,ระยอง,บริษัท แคลเรียน เอเซีย (ประเทศไทย) จำกัด,3,877,บริษัท แคลเรียน เอเซีย (ประเทศไทย) จำกัด,ผลิต ซ่อมแซม นำเข้า และจำหน่ายเครื่องเสียงติดรถยนต์ และวิทยุติดรถยนต์ และระบบวิดิทัศน์ติดรถยนต์ รวมทั้งอุปกรณ์และอะไหล่ที่เกี่ยวข้องทุกชนิด,ดำเนินกิจการ,2023-03-09T09:47:42,101.178238970243,500/39,13.0669604934682,,ตาสิทธิ์
สุขุมวิท-มาบพวา,10210000225469,3-34(1)-2/46รย,แกลง,ระยอง,บริษัท เออาร์ พาราวูด จำกัด,11,878,บริษัท เออาร์ พาราวู้ด จำกัด,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด อัดน้ำยา อบไม้ทำวงล้อและทำแท่น วางของจากไม้แปรรูป,ดำเนินกิจการ,2023-04-18T21:00:05,101.611433333333,NULL,12.7862333333333, -,วังหว้า
NULL,20230000325463,จ3-13(2)-3/46ตร,แหลมงอบ,ตราด,บริษัท น้ำปลาพื้นเมือง จำกัด,2,879,บริษัท น้ำปลาพื้นเมือง จำกัด,ทำน้ำปลา,ดำเนินกิจการ,2023-04-18T21:00:05,102.41468,24/4,12.17838,NULL,แหลมงอบ
วิฑูรย์ดำริ,20201200125417,จ3-64(11)-1/41ชบ,บ้านบึง,ชลบุรี,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,3,880,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,"อัดเศษกระดาษ,เศษเหล็ก",ดำเนินกิจการ,2023-04-18T21:00:05,101.14194,121/4,13.32799,NULL,บ้านบึง
คงยาง-ทุ่งไม้ค้าง,10250000325463,3-41(1)-3/46ปจ,เมืองปราจีนบุรี,ปราจีนบุรี,บริษัท เอ.ที.อาร์. บรรจุภัณฑ์ จำกัด,7,881,บริษัท เอ.ที.อาร์.บรรจุภัณฑ์ จำกัด,สิ่งพิมพ์บรรจุภัณฑ์ชนิดอ่อนสำหรับสินค้าอุปโภคและบริโภคทุกชนิดจากกระดาษ และพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,101.47534,99,14.07512,-,โนนห้อม
NULL,10240100225465,3-26(1)-2/46ฉช,เมืองฉะเชิงเทรา,ฉะเชิงเทรา,บริษัท ตราเพชร โฮลดิ้ง จำกัด,8,882,บริษัท ตราเพชร โฮลดิ้ง จำกัด,ผลิตอวน เชือก และด้ายโปลีเอททีลีน,ดำเนินกิจการ,2023-04-18T21:00:05,101.12344,5/6,13.66029,NULL,บางไผ่
มาบใหญ่,10210300125468,3-34(3)-1/46รย,แกลง,ระยอง,บริษัท ระยองพาเนล จำกัด,3,883,บริษัท ระยองพาเนล จำกัด,ผลิตแผ่นปาร์ติเกิ้ลบอร์ด,ดำเนินกิจการ,2023-04-18T21:00:05,101.622629,1/31,12.792995,NULL,ทางเกวียน
สุขุมวิท,20211400125463,จ3-65-1/46รย,บ้านฉาง,ระยอง,บริษัท ถาวรวิศโยธา 2544 จำกัด,3,884,บริษัท ถาวรวิศโยธา 2544 จำกัด,ซ่อมอุปกรณ์ของเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,101.05805,99/6,12.726,NULL,บ้านฉาง
 -,10250500125462,3-71-1/46ปจ,กบินทร์บุรี,ปราจีนบุรี,บริษัท จาโนเม่ไดคาสติ้ง (ประเทศไทย) จำกัด,1,885,บริษัท จาโนเม่ไดคาสติ้ง (ประเทศไทย) จำกัด,ผลิตชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้า อิเลคทรอนิคส์ ยานยนต์ และอุปกรณ์เครื่องใช้ไฟฟ้าด้วยการฉีดอลูมินั่มขึ้นรูป,ดำเนินกิจการ,2023-04-18T21:00:05,101.70633,124,14.0235, -,นนทรี
-,10250600125461,3-106-1/46ปจ,ศรีมหาโพธิ,ปราจีนบุรี,บริษัท อีสท์ ทูเก็ทเธอ อินดัสเทรียล จำกัด,3,886,บริษัท อีสท์ ทูเก็ทเธอ อินดัสเทรียล จำกัด,การปรับสภาพสารตัวทำละลายและน้ำมันที่ใช้แล้ว เช่น น้ำมันเคลือบเส้นด้าย น้ำมันไฮดรอลิค ฯลฯ,ดำเนินกิจการ,2023-04-18T21:00:05,101.58063,165,13.96208,-,ท่าตูม
-,10200000825467,3-105-8/46ชบ,บ้านบึง,ชลบุรี,นางพรใจ จิตตชโลธร,2,887,แฮนด์ลิตา เอ็นจิเนียริ่ง,คัดแยกเศษวัสดุที่ไม่ใช้แล้ว,หยุดชั่วคราว,2023-04-18T21:00:05,101.11701,113,13.23004,-,คลองกิ่ว
บางน้ำเปรี้ยว-หนองจอก,10240000125468,3-2(1)-1/46ฉช,บางน้ำเปรี้ยว,ฉะเชิงเทรา,บริษัท แคราย ธัญญกิจ จำกัด,8,888,บริษัท แคราย ธัญญกิจ จำกัด,นึ่ง อบ เมล็ดข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,100.97878,54,13.84254,NULL,บางน้ำเปรี้ยว
ปกรณ์สงเคราะห์ราษฎร์,72140000525490,น.42(1)-5/2549-ญหอ.,เมืองระยอง,ระยอง,บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน),-,889,บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน),"ผลิต ผลิตภัณฑ์หลัก ได้แก่ เมทิลเอสเทอร์ ไม่เกิน 300,000 ตัน/ปี , เมทิลเอสเทอร์ชนิดใส ไม่เกิน 99,000 ตัน/ปี, แคโรทีน ไม่เกิน 1,000 ตัน/ปี, แฟตตี้แอลกอฮอล์ ไม่เกิน 150,000 ตัน/ปี, (ทั้งนี้ ปริมาณการผลิต ผลิตภัณฑ์หลัก รวมไม่เกิน 450,000 ตัน/ปี ) ผลิต ผลิตภัณฑ์พลอยได้ ได้แก่ Pharma Glycerin ไม่เกิน 42,030 ตัน/ปี,Yellow Glycerin ไม่เกิน 4,203 ตัน/ปี, Glycerin Residue ไม่เกิน 9,807 ตัน/ปี, Technical Glycerin ไม่เกิน 16,040 ตัน/ปี , (ทั้งนี้ ปริมาณการผลิต ผลิตภัณฑ์พลอยได้  Glycerin รวมไม่เกิน 56,040 ตัน/ปี ) โพแทสเซี่ยมซัลเฟต ไม่เกิน 2,440 ตัน/ปี, ME Residue ไม่เกิน 3,200 ตัน/ปี, Hydrocarbon (Light end) ไม่เกิน 1,200 ตัน/ปี, FA Residue ไม่เกิน 3,090 ตัน/ปี, Sweet Water ไม่เกิน 16,000 ตัน/ปี, กรดไขมันจากน้ำมันในเมล็ดปาล์มดิบ ไม่เกิน 20,000 ตัน/ปี",ดำเนินกิจการ,2022-10-06T15:20:47,101.126809895421,8 และ 10,12.6956734543738,-,มาบตาพุด
-,82110000225522,น.52(4)-2/2552-นอน.,พานทอง,ชลบุรี,บริษัท สยาม คีปเปอร์ แมนูแฟคเจอริ่ง จำกัด,3,890,บริษัท สยาม คีปเปอร์ แมนูแฟคเจอริ่ง จำกัด,"ผลิตและจำหน่ายชิ้นส่วน และอุปกรณ์ที่ทำจากยาง, ผลิตกระแสไฟฟ้าจากพลังงานแสงอาทิตย์ กำลังการผลิต 325.60 กิโลวัตต์ เพื่อใช้ในโรงงาน",ดำเนินกิจการ,2023-02-10T11:15:22,101.093263409744,700/900,13.4400798710416,-,หนองกะขะ
,72230000225553,น.52(4)-2/2555-ญอบ.,ปลวกแดง,ระยอง,บริษัท ซูมิริโกะ เคมิคัล แอนด์ พลาสติก โปรดักส์ (ประเทศไทย) จำกัด,1,891,บริษัท ซูมิริโกะ เคมิคัล แอนด์ พลาสติก โปรดักส์ (ประเทศไทย) จำกัด,ผลิตชิ้นส่วนสำหรับอุปกรณ์อิเล็กทรอนิกส์ เช่น Rubber Roller และ Transfer Belt,ดำเนินกิจการ,2022-11-24T14:52:53,101.180376680769,300/61,13.0298963058493,,ตาสิทธิ์
