จำนวน,_id,ปี,เพศ,ไตรมาส,อาชีพ
"24,855",297,2568,ชาย,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
"3,516",298,2568,หญิง,ไตรมาส1,ผู้จัดการ
"15,323",299,2568,หญิง,ไตรมาส1,ผู้ประกอบวิชาชีพด้านต่างๆ
"2,585",300,2568,หญิง,ไตรมาส1,เจ้าหน้าที่เทคนิค
"7,735",301,2568,หญิง,ไตรมาส1,เสมียน
"44,112",302,2568,หญิง,ไตรมาส1,พนักงานบริการและผู้จำหน่ายสินค้า
"144,489",303,2568,หญิง,ไตรมาส1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร
"9,634",304,2568,หญิง,ไตรมาส1,ช่างฝีมือและผู้ปฎิบัติงานที่เกี่ยวข้องฯ
793,305,2568,หญิง,ไตรมาส1,ผู้ควบคุมเครื่องจักรโรงงาน
"24,100",306,2568,หญิง,ไตรมาส1,ผู้ประกอบอาชีพงานพื้นฐาน
