_id,permission,﻿year,unit,source,province,license_type,region,value
856,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,3673
857,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,88
858,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,56
859,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,3837
860,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,86
861,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,73
862,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,4432
863,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,133
864,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,นครศรีธรรมราช,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,60
865,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1375
866,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
867,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,50
868,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1335
869,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,13
870,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,48
871,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1536
872,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,14
873,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,55
874,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1558
875,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,16
876,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,กระบี่,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,39
877,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,339
878,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,3
879,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,1
880,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,456
881,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,3
882,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,14
883,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,561
884,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,6
885,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,17
886,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,636
887,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,20
888,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พังงา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,16
889,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,2142
890,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,42
891,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,106
892,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,2092
893,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,63
894,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,122
895,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,2298
896,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,77
897,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,136
898,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,2510
899,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,64
900,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ภูเก็ต,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,135
901,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1735
902,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,9
903,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,46
904,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,979
905,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,1
906,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,0
907,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1619
908,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,0
909,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,10
910,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,2329
911,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
912,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สุราษฎร์ธานี,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,17
913,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,332
914,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,7
915,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,23
916,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,435
917,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,1
918,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,22
919,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,434
920,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,2
921,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,25
922,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,442
923,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,3
924,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ระนอง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,21
925,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1209
926,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,16
927,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,53
928,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1446
929,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,11
930,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,46
931,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1502
932,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,10
933,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,55
934,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1623
935,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,7
936,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ชุมพร,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,35
937,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,6198
938,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,129
939,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,108
940,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,6044
941,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,96
942,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,75
943,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,5871
944,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,79
945,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,107
946,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,5640
947,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,86
948,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สงขลา,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,79
949,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,606
950,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,3
951,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,11
952,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,666
953,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
954,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,17
955,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,829
956,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,1
957,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,29
958,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,828
959,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,13
960,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,สตูล,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,20
961,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1521
962,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
963,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,33
964,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1613
965,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
966,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,34
967,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1807
968,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,2
969,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,27
970,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,1842
971,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,2
972,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,ตรัง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,13
973,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,251
974,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,0
975,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,2
976,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,403
977,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,2
978,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2560,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,6
979,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,539
980,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,0
981,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2561,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,6
982,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,698
983,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทความยาว (ราย),ภาคใต้,5
984,สิ่งก่อสร้างที่มิใช่อาคารโรงเรือน,2562,ราย,สำนักงานสถิติแห่งชาติ,พัทลุง,จำนวนผู้ได้รับอนุญาต ประเภทพื้นที่ (ราย),ภาคใต้,6
985,สิ่งก่อสร้างที่เป็นอาคารโรงเรือน,2559,ราย,สำนักงานสถิติแห่งชาติ,ปัตตานี,จำนวนผู้ได้รับอนุญาต (ราย),ภาคใต้,773
