VALUE,QUARTER,SOURCE,_id,SEX,UNIT,REGION,YEAR
1.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,232,หญิง,พันคน,ภาคกลาง,2566
9.2,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,233,ชาย,พันคน,ภาคเหนือ,2566
2.8,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,234,หญิง,พันคน,ภาคเหนือ,2566
15.0,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,235,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
7.7,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,236,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
0.4,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,237,ชาย,พันคน,ภาคใต้,2566
0.3,ไตรมาส 3,สำนักงานสถิติแห่งชาติ,238,หญิง,พันคน,ภาคใต้,2566
0.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,239,ชาย,พันคน,กรุงเทพมหานคร,2566
0.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,240,หญิง,พันคน,กรุงเทพมหานคร,2566
5.8,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,241,ชาย,พันคน,ภาคกลาง,2566
5.0,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,242,หญิง,พันคน,ภาคกลาง,2566
18.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,243,ชาย,พันคน,ภาคเหนือ,2566
12.6,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,244,หญิง,พันคน,ภาคเหนือ,2566
29.1,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,245,ชาย,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
22.3,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,246,หญิง,พันคน,ภาคตะวันออกเฉียงเหนือ,2566
0.2,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,247,ชาย,พันคน,ภาคใต้,2566
0.4,ไตรมาส 4,สำนักงานสถิติแห่งชาติ,248,หญิง,พันคน,ภาคใต้,2566
24.3,ไตรมาส 1,สำนักงานสถิติแห่งชาติ,249,หญิง,พันคน,ภาคเหนือ,2569
