FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
จอมพระ-ศีขรภูมิ,20320004225494,จ3-9(1)-42/49สร,ศีขรภูมิ,สุรินทร์,บริษัท นนท์ธนาไรซ์ แอนด์ ทรี จำกัด,4,2277,บริษัท นนท์ธนาไรซ์ แอนด์ ทรี จำกัด,สีข้าว (กำลังสีสูงสุดของร้านสีข้าว 150 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.69874,26/1,15.04702,NULL,แตล
-,20410004025497,จ3-14-40/49อด,กุมภวาปี,อุดรธานี,ห้างหุ้นส่วนจำกัด คิงส์สว่าง 2005,15,2278,ห้างหุ้นส่วนจำกัด คิงส์สว่าง 2005,ทำน้ำแข็งก้อนเล็กกำลังการผลิตรวม 100 ตันต่อวัน,ดำเนินกิจการ,2023-04-18T21:00:05,102.95061,765,17.15552,-,พันดอน
NULL,20300000225466,จ3-4(1)-2/46นม,เมืองนครราชสีมา,นครราชสีมา,บริษัท ราชสีมา -จอหอ โภคภัณฑ์ จำกัด,10,2279,บริษัท ราชสีมา-จอหอ โภคภัณฑ์ จำกัด,โรงฆ่าสัตว์ เช่น สุกร,ดำเนินกิจการ,2023-04-18T21:00:05,102.09433,NULL,15.04216,NULL,จอหอ
NULL,20320004825491,จ3-9(1)-48/49สร,สังขะ,สุรินทร์,บริษัท โรงสีข้าวรวมชัยสังขะ จำกัด,1,2280,บริษัท โรงสีข้าวรวมชัยสังขะ จำกัด,สีข้าว ปรับปรุงคุณภาพข้าวและอบข้าวเปลือก (กำลังสีสูงสุดของร้านสีข้าว 450 เกวียน/วัน) ,ดำเนินกิจการ,2023-04-18T21:00:05,103.85054,334,14.62609,NULL,บ้านชบ
-,20330013225492,จ3-3(4)-132/49ศก,ราษีไศล,ศรีสะเกษ,นายสมชาย แซ่จึง,15,2281,NULL,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,104.14061,-,15.35062,-,เมืองคง
ไชยวาน - ศรีธาตุ,20410019625497,จ3-95(1)-196/49อด,ไชยวาน,อุดรธานี,นางอุไรวรรณ ฤทธิ์มหา,12,2282,ศักดิ์ชัยอะไหล่ยนต์,ซ่อมรถไถ กลึงเชื่อมโลหะ และซ่อมเครื่องจักรกลการเกษตร,ดำเนินกิจการ,2023-04-18T21:00:05,103.27835,94,17.19344,บ้านไชยวาน,ไชยวาน
-,20300101125490,จ3-39-11/49นม,เมืองนครราชสีมา,นครราชสีมา,บริษัท ที ทารุทานิ แพค จำกัด,6,2283,บริษัท ที ทารุทานิ แพค จำกัด,ผลิตบรรจุภัณฑ์จากกระดาษ เช่น ถุงกระดาษ กล่องกระดาษ,ดำเนินกิจการ,2023-04-18T21:00:05,102.19482,244,14.94346,-,หนองระเวียง
เสิงสาง-ปะคำ,20300003025475,จ3-9(6)-30/47นม,เสิงสาง,นครราชสีมา,นายอัศวศรชัย จักกระโทก,12,2284,ลานนาวีพืชผล,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,102.50679,15/1,14.43402,-,กุดโบสถ์
สุวรรณภูมิ-ยโสธร,20450002525494,จ3-60-25/49รอ,สุวรรณภูมิ,ร้อยเอ็ด,นายทัศพงษ์ ธนโชคมั่งคั่ง,8,2285,โชคมั่งคั่งรีไซเคิ้ล 2,หลอมอลูมิเนียม ได้สูงสุดวันละ 3200 กิโลกรัม,หยุดชั่วคราว,2023-04-18T21:00:05,103.87518,91,15.62794,บ้านน้ำเกลี้ยง,หัวช้าง
หนองคาย-บึงกาฬ,20430000525498,จ3-3(1)-5/49นค,รัตนวาปี,หนองคาย,นางนิภา โทรักษา,1,2286,รุ่งเรืองกรวดทราย,โม่ บด หรือย่อยหินกรวด,ดำเนินกิจการ,2023-04-18T21:00:05,103.2526,-,18.27907,-,บ้านต้อน
-,10350014725490,3-3(4)-147/49ยส,เมืองยโสธร,ยโสธร,บริษัท ยโสธรทรายทอง จำกัด,3,2287,บริษัท ยโสธรทรายทอง จำกัด,ดูดทรายและลำเลียงทราย ใบอนุญาตใช้เรือเลขที่ 497100049 และ 497100057,ดำเนินกิจการ,2023-04-18T21:00:05,104.12039,-,15.82359,-,สำราญ
-,20360000625503,จ3-9(6)-6/50ชย,เมืองชัยภูมิ,ชัยภูมิ,นางชลธิชา สิงห์ที,2,2288,ส. พาณิชย์,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,102.02955,284,16.0617,-,ท่าหินโงม
NULL,20460000125502,จ3-87(5)-1/50กส,เมืองกาฬสินธุ์,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด 500 ไมล์,4,2289,ห้างหุ้นส่วนจำกัด 500 ไมล์,ทำป้ายเครื่องหมายจราจรและทำผลิตภัณฑ์คอนกรีต เช่นหลักกิโลเมตร หลักนำโค้ง เสาป้ายจราจร,ดำเนินกิจการ,2023-04-18T21:00:05,103.57894,107,16.50638,NULL,ไผ่
-,20300300125507,จ2-72-1/50นม,โชคชัย,นครราชสีมา,บริษัท โจโฮคุ (ประเทศไทย) จำกัด,10,2290,บริษัท โจโฮคุ (ประเทศไทย) จำกัด,ผลิตหรือประกอบอุปกรณ์ หรือส่วนประกอบเครื่องยต์ เครื่องจักร หรือเครื่องไฟฟ้า,ดำเนินกิจการ,2023-04-18T21:00:05,102.17749,9,14.87437,-,ด่านเกวียน
-,20300004125506,จ3-37-41/50นม,ปากช่อง,นครราชสีมา,บริษัท ไทโย เฟอร์นิเทค จำกัด,12,2291,บริษัท ไทโย เฟอร์นิเทค จำกั้ด,ผลิตเฟอร์นิเจอร์ เช่น โต๊ะพับเอนกประสงค์,ดำเนินกิจการ,2023-04-18T21:00:05,101.430474,311,14.532907,-,หมูสี
ราชสีมา-กบินทร์บุรี,20300000125500,จ3-22(1)-1/50นม,ปักธงชัย,นครราชสีมา,บริษัท บดินทร์ไหมไทย-โคราช จำกัด,10,2292,บริษัท บดินทร์ไหมไทย-โคราช จำกัด,สาวเส้นไหม,ดำเนินกิจการ,2023-04-18T21:00:05,102.02277,79,14.73506,-,ธงชัยเหนือ
-,20300100125509,จ3-58(3)-1/50นม,ปากช่อง,นครราชสีมา,บริษัท สโตนแกลเลอรี่ จำกัด,12,2293,บริษัท สโตนแกลเลอรี่ จำกัด,แปรรูปหินอ่อน,ดำเนินกิจการ,2023-04-18T21:00:05,101.27232,211/1,14.27857,-,หมูสี
-,20420000525507,จ3-50(4)-5/50ลย,วังสะพุง,เลย,ห้างหุ้นส่วนจำกัด สยามซีวิลซัพพลาย,5,2294,ห้างหุ้นส่วนจำกัด สยามซีวิลซัพพลาย,ผลิตแอสฟัลต์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,101.77208,81,17.33411,-,ผาน้อย
-,20300000425504,จ3-43(1)-4/50นม,คง,นครราชสีมา,สหกรณ์การเกษตรคงสามัคคี จำกัด,5,2295,สหกรณ์การเกษตรคงสามัคคี จำกัด,ผลิตปุ๋ย,ดำเนินกิจการ,2023-04-18T21:00:05,102.322657,5,15.461997,-,เมืองคง
NULL,20340003325509,จ3-34(1)-33/50อบ,วารินชำราบ,อุบลราชธานี,นายธนกฤต สีบุญเรือง,7,2296,ภูมิสิริค้าไม้,ไส ซอย เซาะร่อง ทำวงกบ ขอบประตู ขอบหน้าต่าง บานประตู บานหน้าต่าง และประดิษฐกรรมจากไม้ต่างๆ,ดำเนินกิจการ,2023-04-18T21:00:05,104.78444,267,15.17494,NULL,บุ่งหวาย
สมเด็จ-กุฉินารายณ์,20460006525499,จ3-9(1)-65/49กส,สมเด็จ,กาฬสินธุ์,ห้างหุ้นส่วนจำกัด ดี พี เอส ไรซ์ ซัพพลายเออร์,6,2297,ห้างหุ้นส่วนจำกัด ดี พี เอส ไรซ์ ซัพพลายเออร์,สีข้าว (80 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.75485,155,16.69257,NULL,สมเด็จ
มิตรภาพ,10300000625204,3-95(1)-6/20นม,เมืองนครราชสีมา,นครราชสีมา,ห้างหุ้นส่วนจำกัด ชินวัฒน์ บริการ,NULL,2298,ห้างหุ้นส่วนจำกัด ชินวัฒน์ บริการ,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,102.08489,415,14.97926,NULL,ในเมือง
มิตรภาพ,10300000225492,3-16-2/49นม,สีคิ้ว,นครราชสีมา,บริษัท คำราม ดิซทิลเลอรี่ จำกัด,15,2299,บริษัท รอยัล ไทเกอร์ ดิชทีลเลอรี่ จำกัด,ต้ม กลั่น สุราขาว,ดำเนินกิจการ,2023-04-18T21:00:05,101.62588,89,14.80997,-,ลาดบัวขาว
กาฬสินธุ์-สหัสขันธุ์,20460000325490,จ3-89-3/49กส,เมืองกาฬสินธุ์,กาฬสินธุ์,บริษัท สยามโปรดักส์ (1994)จำกัด,7,2300,บริษัท สยามโปรดักส์ (1994) จำกัด,ผลิตก๊าซชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,103.519966,1,16.491356,NULL,หนองกุง
ถีนานนท์,20460000425498,จ3-89-4/49กส,เมืองกาฬสินธุ์,กาฬสินธุ์, บริษัท เอเซียโมดิไฟด์สตาร์ช จำกัด,8,2301,บริษัท เอเซียโมดิไฟด์สตาร์ช จำกัด,ผลิตก๊าซชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,103.556318,19,16.484283,-,โพนทอง
NULL,20400015425497,จ3-58(1)-154/49ขก,น้ำพอง,ขอนแก่น,บริษัท ปูนซีเมนต์ไทย (แก่งคอย) จำกัด,1,2302,โรงงานคอนกรีตผสมเสร็จ,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,102.69742,โฉนดเลขที่25300,16.69464,NULL,กุดน้ำใส
อุดรธานี-เชียงยืน,20410000125507,จ3-27(6)-1/50อด,เมืองอุดรธานี,อุดรธานี,นายวิชัย สมมี,4,2303,ร้านสมมีที่นอนไทย,ทำที่นอนจากใยมะพร้าว ฟองน้ำและสปริง,ดำเนินกิจการ,2023-04-18T21:00:05,102.71332,110,17.44878,บ้านดงหนองโพธิ์,เชียงยืน
สุรินทร์-ศรีสะเกษ,20330005725491,จ3-9(1)-57/49ศก,ห้วยทับทัน,ศรีสะเกษ,บริษัท ไทยสิริ เอเชีย จำกัด,5,2304,บริษัท ไทยสิริ เอเชีย จำกัด,สีข้าว กำลังสีสูงสุด 250 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,104.057288,144,15.065703,NULL,ห้วยทับทัน
บุรีรัมย์-สุรินทร์,10310000425497,3-15(1)-4/49บร,กระสัง,บุรีรัมย์,บริษัท พรประเสริฐอาหารสัตว์ จำกัด,14,2305,บริษัท พรประเสริฐอาหารสัตว์ จำกัด,ผลิตอาหารสัตว์,ดำเนินกิจการ,2023-04-18T21:00:05,103.27896,19,14.8845,-,บ้านปรือ
-,20340014325498,จ3-58(1)-143/49อบ,สำโรง,อุบลราชธานี,บริษัท สยามเทคนิคคอนกรีต จำกัด (มหาชน) ,4,2306,บริษัท สยามเทคนิคคอนกรีต จำกัด (มหาชน),ทำผลิตภัณฑ์คอนกรีตอัดแรง เช่น แผ่นพื้นคอนกรีต เสาเข็มคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,104.78954,34,15.05486,-,โคกก่อง
NULL,20400000425502,จ3-14-4/50ขก,ซำสูง,ขอนแก่น,นางหนูเกษ สารสมัคร,3,2307,ส.สยามซำสูง,ทำน้ำแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,103.06767,221,16.53451,NULL,กระนวน
สหกรณ์นิคมขามทะเลสอ,10300000125460,3-9(2)-1/46นม,ขามทะเลสอ,นครราชสีมา,บริษัท โชคยืนยงอุตสาหกรรม จำกัด,5,2308,บริษัท โชคยืนยงอุตสาหกรรม จำกัด,ผลิตแป้งมันสำปะหลัง ผลิตพลังงานไฟฟ้าจากก๊าซชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,101.91025,100,15.0001,-,โป่งแดง
NULL,20370001725509,จ3-58(1)-17/50อจ,ปทุมราชวงศา,อำนาจเจริญ,นายวิชัย ลำทอง,1,2309,เจริญทอง,ทำผลิตภัณฑ์คอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,104.910806,363,15.88585,NULL,นาหว้า
NULL,20360000725501,จ3-9(6)-7/50ชย,เมืองชัยภูมิ,ชัยภูมิ,นายกิตติศักดิ์ ตั้งสุริยานนท์,4,2310,ตั้งพูนผล,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,102.03801,204,16.09802,บ้านห้วยผักหนาม,ซับสีทอง
ศรีจันทร์,20400100125507,จ3-64(9)-1/50ขก,เมืองขอนแก่น,ขอนแก่น,บริษัท เค.เอส โมลด์ พาร์ท จำกัด,18,2311,บริษัท เค.เอส โมลด์ พาร์ท จำกัด,ผลิตเข็มกระทุ้งชิ้นส่วนแม่พิมพ์,ดำเนินกิจการ,2023-04-18T21:00:05,102.740865,33,16.441045,-,บ้านเป็ด
มิตรภาพ,10300001825290,3-95(1)-18/29นม,เมืองนครราชสีมา,นครราชสีมา,นางสละ สิทธิ์วงศารัตน์,1,2312,โคกกรวดการช่าง,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,101.95895,31,14.92433,บ้านหนองหว้า,โคกกรวด
สุรนารายณ์,20300014225494,จ3-58(1)-142/49นม,พระทองคำ,นครราชสีมา,ห้างหุ้นส่วนจำกัด ทองคำเฮ้าส์,5,2313,ห้างหุ้นส่วนจำกัด ทองคำเฮ้าส์,ทำคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,101.98704,NULL,15.29484,-,พังเทียม
-,20300050325497,จ3-3(2)-503/49นม,พิมาย,นครราชสีมา,นายมงคล จรรยากุล,11,2314,ทรายพิมาย,ขุดตัก และร่อนดินทราย,ดำเนินกิจการ,2023-04-18T21:00:05,102.39206,81,15.20701,-,สัมฤทธิ์
มิตรภาพ,20400029625496,จ3-95(1)-296/49ขก,เมืองขอนแก่น,ขอนแก่น,บริษัท บิ๊กโปร เซอร์วิส จำกัด,12,2315,บริษัท บิ๊กโปร เซอร์วิส จำกัด,ซ่อมรถยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,102.81302,11,16.39644,NULL,เมืองเก่า
มิตรภาพ,20300200125359,จ3-66-1/35นม,เมืองนครราชสีมา,นครราชสีมา,นายอมร ชาญปริยวาทีวงศ์,NULL,2316,NULL,ซ่อมแซมเครื่องจักรและส่วนประกอบของเครื่องจักรสำหรับใช้ในการกสิกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,102.0853,1286,14.97729,NULL,ในเมือง
สุรินทร์-บัวเชด,20320000525509,จ3-14-5/50สร,สังขะ,สุรินทร์,บริษัท วารีเทพ จำกัด,2,2317,บริษัท วารีเทพ จำกัด,ผลิตน้ำแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,103.86303,88,14.59779,-,ดม
ชุมแพ-ภูเขียว,20400001725504,จ3-34(1)-17/50ขก,ชุมแพ,ขอนแก่น,บริษัท อู่ทองไพศาล กรุ๊ป จำกัด,4,2318,บริษัท อู่ทองไพศาล กรุ๊ป จำกัด,"รับจ้างอบไม้,วงกบประตูหน้าต่าง,รางลิ้น,คิ้ว,บัว,ลูกกรง,ไสซอย,เซาะร่อง,ปาร์เก้,แลนด้อม,โอพีซี,จ้อย,อัดประสาน และทำเครื่องเรือนจากไม้",ดำเนินกิจการ,2023-04-18T21:00:05,102.1145,968,16.52189,NULL,ชุมแพ
รอบเมือง(สกลนคร - หนองคาย),20410016925494,จ3-64(13)-169/49อด,เมืองอุดรธานี,อุดรธานี,นายณัฐพล มีเพ็ชร,5,2319,ศักดิ์รวมช่าง,"กลึง,ไส,เจาะ,คว้าน,และเชื่อมไฟฟ้าโลหะ เช่น การไสฝาสูบเครื่องยนต์,เจียรนัยเพลาข้อเหวี่ยงและปาดบ่าวาลว์(ลิ้นไอดี,ไอเสีย)เครื่องยนต์ เป็นต้น",ดำเนินกิจการ,2023-04-18T21:00:05,102.81358,76/9,17.41961,บ้านดงอุดม,หมากแข้ง
NULL,20330000125507,จ3-3(4)-1/50ศก,ราษีไศล,ศรีสะเกษ,บริษัท ท่าทรายรุ่งอรุณ จำกัด,9,2320,บริษัท ท่าทรายรุ่งอรุณ จำกัด,ดูดทราย,ดำเนินกิจการ,2023-04-18T21:00:05,104.03486,-,15.40834,NULL,ด่าน
NULL,30300000125409,ธ3-3(1)-1/40นม,หนองบุญมาก,นครราชสีมา,ห้างหุ้นส่วนจำกัด ทิพวัลย์กิจ,3,2321,ห้างหุ้นส่วนจำกัด ทิพย์วัลกลกิจ (โรงโม่หินราชสีมา),โม่ บด ย่อยหิน,ดำเนินกิจการ,2023-04-18T21:00:05,102.26675,บ้านโนนสมบูรณ์,14.73039,NULL,หนองหัวแรต
สายกุดเรือคำ-หนองแวง,20470001925503,จ3-34(1)-19/50สน,วานรนิวาส,สกลนคร,	นายภาวัต พรภักตะชัย,9,2322,สุภาพค้าไม้เก่า,ไส ซอย ทำวงกบขอบประตู ขอบหน้าต่าง บานประตู บานหน้าต่าง ทำเครื่องเรือนและผลิตภัณฑ์จากไม้ เช่น ชั้นวางของ โต๊ะ เก้าอี้ สปาร์ ศาลาทรงไทย,ดำเนินกิจการ,2023-04-18T21:00:05,103.64578,119,17.75383,NULL,กุดเรือคำ
มิตรภาพ,20300100925502,จ3-105-9/50นม,เมืองนครราชสีมา,นครราชสีมา,นายนพดล วัฒนะจิตพงศ์,8,2323,นายนพดล วัฒนะจิตพงศ์,คัดแยกสิ่งปฎิกูลหรือวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตรายฯ,ดำเนินกิจการ,2023-04-18T21:00:05,102.19828,326,15.06837,-,บ้านโพธิ์
NULL,20340300325368,จ3-65-3/36อบ,เดชอุดม,อุบลราชธานี,นายเนติวิทย์ พนากานต์,34,2324,ปฐมชัย,"หล่ออุปกรณ์เครื่องสีข้าว, มู่เล่ย์, เฟือง, ข้อต่อประปาและผลิตอุปกรณ์เครื่องสีข้าว, ชิ้นส่วนเครื่องจักรรถยนต์",ดำเนินกิจการ,2023-04-18T21:00:05,105.10474,193,14.8545,NULL,เมืองเดช
ศรีจันทร์,20400200125506,จ3-64(12)-1/50ขก,เมืองขอนแก่น,ขอนแก่น,บริษัท สยามเหล็กไทย อุตสาหกรรม จำกัด,4,2325,บริษัท สยามเหล็กไทย อุตสาหกรรม จำกัด,ตัด พับ ม้วนโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,102.85435,4/3,16.42918,NULL,ในเมือง
-,20300005925490,จ3-14-59/49นม,ด่านขุนทด,นครราชสีมา,ห้างหุ้นส่วนจำกัด เอ็ม.พี จอหอ ไอซ์,2,2326,ห้างหุ้นส่วนจำกัด เอ็ม. พี จอหอ ไอซ์,ผลิตน้ำแข็งหลอดเล็ก 5 ตัน/วัน น้ำแข็งหลอดใหญ่ 50 ตัน/วัน และน้ำแข็งซอง 40 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,101.7746,760,15.21425,-,ด่านขุนทด
วังสามหมอ - คำม่วง,20410002625496,จ3-50(4)-26/49อด,วังสามหมอ,อุดรธานี,บริษัท ทรายชลทิศ จำกัด,2,2327,บริษัท ทรายชลทิศ จำกัด,ผลิตแอสฟัลติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,103.45008,NULL,16.9489,-,วังสามหมอ
-,20300000525501,จ3-58(1)-5/50นม,ชุมพวง,นครราชสีมา,ห้างหุ้นส่วนจำกัด อังครงค์รักษ์พาณิชย์,3,2328,ห้างหุ้นส่วนจำกัด อังครงค์รักษ์พาณิชย์,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,102.81487,307,15.35902,-,โนนยอ
-,20300300225505,จ3-89-2/50นม,ด่านขุนทด,นครราชสีมา,บริษัท แป้งมัน เม่งเส็ง จำกัด,20,2329,บริษัท แป้งมัน เม่งเส็ง จำกัด,ผลิตก๊าซชีวภาพ,ดำเนินกิจการ,2023-04-18T21:00:05,101.54171,99,15.1256,-,ห้วยบง
-,20410103125503,จ3-95(1)-31/50อด,เมืองอุดรธานี,อุดรธานี,นายนรวัฒน์ คำภูแก้ว,5,2330,ช่างเอ๋บริการ,ซ่อมรถยนต์,หยุดชั่วคราว,2023-04-18T21:00:05,102.82002,51/3,17.40407,บ้านดงอุดม,หมากแข้ง
NULL,20300000725465,จ3-9(6)-7/46นม,ด่านขุนทด,นครราชสีมา,นายสุภัทร ถิราพิภพ,3,2331,-,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,101.67775,243,15.2642,NULL,พันชนะ
NULL,20410005425423,จ3-103(1)-54/42อด,บ้านดุง,อุดรธานี,นางรัตนา รอดประเสริฐ,9,2332,NULL,ทำเกลือสินเธาว์(ต้ม),ดำเนินกิจการ,2023-04-18T21:00:05,103.24633,NULL,17.71805,บ้านดุงใหญ่,บ้านดุง
เลย-ท่าลี่,20420004025496,จ3-9(6)-40/49ลย,เมืองเลย,เลย,นายรพีพงศ์ นพจรัสรุจน์ ,1,2333,โชคพิชัย,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,101.62902,98,17.57948,-,กกดู่
อุดรธานี -  สกลนคร,20410018925492,จ3-64(13)-189/49อด,เมืองอุดรธานี,อุดรธานี,นางสาวพรนภัส มาสอน,2,2334,โรงกลึงเจริญยนต์,กลึงและเชื่อมโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,102.84675,296,17.37608,บ้านโนนขมิ้น,หนองบัว
หนองหาน-กุมภวาปี,20410006325499,จ3-14-63/49อด,กุมภวาปี,อุดรธานี,นายอนุชา นิ่มพิศุทธิ์,12,2335,โรงน้ำแข็ง อ.ลักษณา (กิจวารี),ผลิตน้ำแข็งก้อนเล็ก กำลังผลิต 100 ตัน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,103.06492,156,17.17927,บ้านดอนเงิน,แชแล
วาปี-พยัคฆภูมิพิสัย,10440000225504,3-9(1)-2/50มค,วาปีปทุม,มหาสารคาม,บริษัท ชวลิตข้าวไทย จำกัด,12,2336,บริษัท ชวลิตข้าวไทย จำกัด,สีข้าว กำลังการผลิต 300 เกวียน/วัน และอบข้าวเปลือก,ดำเนินกิจการ,2023-04-18T21:00:05,103.34187,210,15.79953,-,หนองแสง
NULL,20340101825475,จ3-13(2)-18/47อบ,วารินชำราบ,อุบลราชธานี,บริษัท นอร์ม ผลิตภัณฑ์อาหาร จำกัด,8,2337,บริษัท นอร์ม ผลิตภัณฑ์อาหาร จำกัด,ทำเครื่องปรุง เช่น ซอสพริก ซอสหอยฯลฯ ทำน้ำหวานเข้มข้น ผัก-ผลไม้ดอง บรรจุในภาชนะที่อากาศเข้าไม่ได้,ดำเนินกิจการ,2023-04-18T21:00:05,104.79851,26,15.17628,NULL,หนองกินเพล
หนองบัวแดง-เกษตรสมบูรณ์,20360000225452,จ3-9(1)-2/45ชย,หนองบัวแดง,ชัยภูมิ,บริษัท โรงสีข้าวทองรุ่งเรือง จำกัด,13,2338,บริษัท โรงสีข้าวทองรุ่งเรือง จำกัด,สีข้าว กำลังการผลิตของร้านสีข้าว 60 เกวียน/วัน,ดำเนินกิจการ,2023-04-18T21:00:05,101.80824,2,16.07658,บ้านใหม่ไทยเจริญ,หนองบัวแดง
NULL,20460000325482,จ3-22(2)-3/48กส,กมลาไสย,กาฬสินธุ์,นายถาวร ทาระเวท,11,2339,อินทรีย์การทอ,ทอผ้า,ดำเนินกิจการ,2023-04-18T21:00:05,103.67182,24,16.31573,NULL,โพนงาม
NULL,20360005725563,จ3-9(6)-57/56ชย,จัตุรัส,ชัยภูมิ,บริษัท เอ็น จี รุ่งเรืองโปรดักส์ จำกัด,2,2340,บริษัท เอ็น จี รุ่งเรืองโปรดักส์ จำกัด,ทำมันเส้น,ดำเนินกิจการ,2023-04-18T21:00:05,101.809355093092,211,15.4839586120598,NULL,บ้านขาม
NULL,10480000225567,3-15(2)-2/56นพ,เมืองนครพนม,นครพนม,บริษัท ชัยขจรฟาร์ม จำกัด,1,2341,บริษัท ชัยขจรฟาร์ม จำกัด,ผลิตวัตถุดิบเพื่อนำไปผสมอาหารสัตว์,หยุดชั่วคราว,2023-04-18T21:00:05,104.644263,105,17.358014,NULL,บ้านผึ้ง
อุดรธานี - กุดจับ(2263),20410001625547,จ3-58(1)-16/54อด,เมืองอุดรธานี,อุดรธานี,บริษัท จงรัก คอนกรีต จำกัด,9,2342,บริษัท นครหลวงคอนกรีต จำกัด,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,102.702375494572,174,17.4100077690581,NULL,เชียงพิณ
โกสุมพิสัย-มหาสารคาม,20440002525545,จ3-9(1)-25/54มค,โกสุมพิสัย,มหาสารคาม,สหกรณ์เครดิตยูเนี่ยนวังขนาย จำกัด,9,2343,สหกรณ์เครดิตยูเนี่ยนวังขนาย จำกัด,สีข้าวชนิดแยกแกลบ แยกรำ (กำลังสีสูงสุดของร้านสีข้าว 60 เกวียน/วัน),ดำเนินกิจการ,2023-04-18T21:00:05,103.08402,222,16.21889,-,แก้งแก
บุรีรัมย์-สุรินทร์,20310001825545,จ3-50(4)-18/54บร,เมืองบุรีรัมย์,บุรีรัมย์,บริษัท สุขุมการโยธา จำกัด,19,2344,บริษัท สุขุมการโยธา จำกัด,ผลิตแอสฟัลต์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,103.126301170476,โฉนดที่ดินเลขที่ 92484,14.94632513691,บ้านพลวง,สวายจีก
มิตรภาพ,20300001625540,จ3-28(1)-16/54นม,เฉลิมพระเกียรติ,นครราชสีมา,บริษัท รัฐสีมา จำกัด,15,2345,บริษัท รัฐสีมา จำกัด,ตัดเย็บเสื้อผ้าสำเร็จรูป,ดำเนินกิจการ,2023-04-18T21:00:05,102.21851,44,15.07602,NULL,หนองงูเหลือม
หนองหาน-กุมภวาปี,20410003025548,จ3-14-30/54อด,หนองหาน,อุดรธานี,นางอุบล ม่วงวันดี,10,2346,โรงน้ำแข็งอิงลิส,ทำน้ำแข็งก้อนเล็ก,ดำเนินกิจการ,2023-04-18T21:00:05,103.121014837354,225,17.2879524349312,บ้านโคกถาวร,พังงู
บ้านนาพระชัย-บ้านห้วยคอม,20480001425545,จ3-7(1)-14/54นพ,นาทม,นครพนม,บริษัท ทีพีเอส แมททีเรียล จำกัด,8,2347,บริษัท ทีพีเอส แมททีเรียล จำกัด,สกัดน้ำมันปาล์มโดยวิธีไม่ใช้ไอน้ำ,หยุดชั่วคราว,2023-04-18T21:00:05,104.117151,146,17.800477,NULL,ดอนเตย
วารินชำราบ-กันทรลักษ์,20330012225543,จ3-58(1)-122/54ศก,โนนคูณ,ศรีสะเกษ,ห้างหุ้นส่วนจำกัด โนนคูณ คอนกรีตผสมเสร็จ,7,2348,ห้างหุ้นส่วนจำกัด โนนคูณ คอนกรีตผสมเสร็จ,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,104.7093078759,71/3,14.8857130300832,NULL,โนนค้อ
