data,province,_id,tombon,year,value,amphor,unit,source
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,141,บางแค,2567,208,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,142,แพรกหนามแดง,2567,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,143,ยี่สาร,2567,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,144,บางนางลี่,2567,70,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,145,แม่กลอง,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,146,บางขันแตก,2568,5,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,147,ลาดใหญ่,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,148,บ้านปรก,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,149,บางแก้ว,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,150,ท้ายหาด,2568,1,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,151,แหลมใหญ่,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,152,คลองเขิน,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,153,คลองโคน,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,154,นางตะเคียน,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,155,บางจะเกร็ง,2568,0,เมืองสมุทรสงคราม,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,156,กระดังงา,2568,328,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,157,บางสะแก,2568,926,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,158,บางยี่รงค์,2568,189,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,159,โรงหีบ,2568,337,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,160,บางคนที,2568,24,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,161,ดอนมะโนรา,2568,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,162,บางพรม,2568,430,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,163,บางกุ้ง,2568,315,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,164,จอมปลวก,2568,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,165,บางนกแขวก,2568,0,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,166,ยายแพง,2568,7,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,167,บางกระบือ,2568,6,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,168,บ้านปราโมทย์,2568,277,บางคนที,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,169,อัมพวา,2568,46,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,170,สวนหลวง,2568,191,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,171,ท่าคา,2568,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,172,วัดประดู่,2568,166,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,173,เหมืองใหม่,2568,710,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,174,บางช้าง,2568,199,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,175,แควอ้อม,2568,658,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,176,ปลายโพงพาง,2568,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,177,บางแค,2568,208,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,178,แพรกหนามแดง,2568,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,179,ยี่สาร,2568,0,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
จำนวนพื้นที่ปลูกลิ้นจี่รายตำบล,สมุทรสงคราม,180,บางนางลี่,2568,70,อัมพวา,ไร่,สำนักงานเกษตรจังหวัดสมุทรสงคราม
