﻿year,quarter,industry,_id,region,value,unit,source
2561,ไตรมาสที่ 1,การศึกษา,2375,กรุงเทพมหานคร,179.68,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2376,กรุงเทพมหานคร,117.28,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ศิลปะ ความบันเทิง และนันทนาการ,2377,กรุงเทพมหานคร,45.21,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,2378,กรุงเทพมหานคร,166.36,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2379,กรุงเทพมหานคร,73.5,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2380,กรุงเทพมหานคร,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ไม่ทราบ,2381,กรุงเทพมหานคร,53.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,เกษตรกรรม การป่าไม้ และการประมง,2382,ภาคกลาง,2132.7,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การทำเหมืองแร่ และเหมืองหิน,2383,ภาคกลาง,24.2,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การผลิต,2384,ภาคกลาง,3374.5,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2385,ภาคกลาง,38.16,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2386,ภาคกลาง,24.82,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การก่อสร้าง,2387,ภาคกลาง,603.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2388,ภาคกลาง,2031.82,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การขนส่ง และสถานที่เก็บสินค้า,2389,ภาคกลาง,496.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ที่พักแรมและบริการด้านอาหาร,2390,ภาคกลาง,946.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ข้อมูลข่าวสารและการสื่อสาร,2391,ภาคกลาง,61.05,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมทางการเงินและการประกันภัย,2392,ภาคกลาง,151.68,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมอสังหาริมทรัพย์,2393,ภาคกลาง,62.44,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2394,ภาคกลาง,94.81,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการบริหารและการบริการสนับสนุน,2395,ภาคกลาง,184.4,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2396,ภาคกลาง,448.15,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การศึกษา,2397,ภาคกลาง,311.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2398,ภาคกลาง,191.41,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ศิลปะ ความบันเทิง และนันทนาการ,2399,ภาคกลาง,92.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,2400,ภาคกลาง,306.32,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2401,ภาคกลาง,60.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2402,ภาคกลาง,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,2403,ภาคตะวันออกเฉียงเหนือ,168.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2404,ภาคตะวันออกเฉียงเหนือ,23.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2405,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ไม่ทราบ,2406,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,เกษตรกรรม การป่าไม้ และการประมง,2407,ภาคใต้,2165.73,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การทำเหมืองแร่ และเหมืองหิน,2408,ภาคใต้,21.19,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การผลิต,2409,ภาคใต้,407.7,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2410,ภาคใต้,16.46,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2411,ภาคใต้,10.53,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การก่อสร้าง,2412,ภาคใต้,239.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2413,ภาคใต้,864.58,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การขนส่ง และสถานที่เก็บสินค้า,2414,ภาคใต้,111.49,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ที่พักแรมและบริการด้านอาหาร,2415,ภาคใต้,466.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ข้อมูลข่าวสารและการสื่อสาร,2416,ภาคใต้,14.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมทางการเงินและการประกันภัย,2417,ภาคใต้,44.82,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมอสังหาริมทรัพย์,2418,ภาคใต้,10.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2419,ภาคใต้,29.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการบริหารและการบริการสนับสนุน,2420,ภาคใต้,61.8,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2421,ภาคใต้,226.42,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,การศึกษา,2422,ภาคใต้,172.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2423,ภาคใต้,78.18,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ศิลปะ ความบันเทิง และนันทนาการ,2424,ภาคใต้,18.74,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,2425,ภาคใต้,108.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2426,ภาคใต้,17.61,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2427,ภาคใต้,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ไม่ทราบ,2428,ภาคใต้,2.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,เกษตรกรรม การป่าไม้ และการประมง,2429,กรุงเทพมหานคร,19.74,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การทำเหมืองแร่ และเหมืองหิน,2430,กรุงเทพมหานคร,3.28,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การผลิต,2431,กรุงเทพมหานคร,1007.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2432,กรุงเทพมหานคร,13.68,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2433,กรุงเทพมหานคร,10.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การก่อสร้าง,2434,กรุงเทพมหานคร,273.8,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2435,กรุงเทพมหานคร,1263.47,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การขนส่ง และสถานที่เก็บสินค้า,2436,กรุงเทพมหานคร,457.57,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ที่พักแรมและบริการด้านอาหาร,2437,กรุงเทพมหานคร,580.58,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ข้อมูลข่าวสารและการสื่อสาร,2438,กรุงเทพมหานคร,96.16,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมทางการเงินและการประกันภัย,2439,กรุงเทพมหานคร,173.29,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมอสังหาริมทรัพย์,2440,กรุงเทพมหานคร,69.23,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2441,กรุงเทพมหานคร,198.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมการบริหารและการบริการสนับสนุน,2442,กรุงเทพมหานคร,222.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2443,ภาคเหนือ,29.09,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมการบริหารและการบริการสนับสนุน,2444,ภาคเหนือ,47.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2445,ภาคเหนือ,311.63,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การศึกษา,2446,ภาคเหนือ,201.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2447,ภาคเหนือ,126.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ศิลปะ ความบันเทิง และนันทนาการ,2448,ภาคเหนือ,36.01,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมบริการด้านอื่น ๆ,2449,ภาคเหนือ,114.35,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2450,ภาคเหนือ,33.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมขององค์การระหว่างประเทศ,2451,ภาคเหนือ,0.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ไม่ทราบ,2452,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,เกษตรกรรม การป่าไม้ และการประมง,2453,ภาคตะวันออกเฉียงเหนือ,5049.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การทำเหมืองแร่ และเหมืองหิน,2454,ภาคตะวันออกเฉียงเหนือ,25.04,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การผลิต,2455,ภาคตะวันออกเฉียงเหนือ,820.8,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2456,ภาคตะวันออกเฉียงเหนือ,18.07,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2457,ภาคตะวันออกเฉียงเหนือ,18.07,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การก่อสร้าง,2458,ภาคตะวันออกเฉียงเหนือ,542.87,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2459,ภาคตะวันออกเฉียงเหนือ,1218.25,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การขนส่ง และสถานที่เก็บสินค้า,2460,ภาคตะวันออกเฉียงเหนือ,102.93,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ที่พักแรมและบริการด้านอาหาร,2461,ภาคตะวันออกเฉียงเหนือ,435.45,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ข้อมูลข่าวสารและการสื่อสาร,2462,ภาคตะวันออกเฉียงเหนือ,10.78,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมทางการเงินและการประกันภัย,2463,ภาคตะวันออกเฉียงเหนือ,50.26,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมอสังหาริมทรัพย์,2464,ภาคตะวันออกเฉียงเหนือ,7.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2465,ภาคตะวันออกเฉียงเหนือ,29.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมการบริหารและการบริการสนับสนุน,2466,ภาคตะวันออกเฉียงเหนือ,46.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2467,ภาคตะวันออกเฉียงเหนือ,454.03,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การศึกษา,2468,ภาคตะวันออกเฉียงเหนือ,312.96,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2469,ภาคตะวันออกเฉียงเหนือ,157.94,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ศิลปะ ความบันเทิง และนันทนาการ,2470,ภาคตะวันออกเฉียงเหนือ,50.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมบริการด้านอื่น ๆ,2471,ภาคตะวันออกเฉียงเหนือ,169.43,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2472,ภาคตะวันออกเฉียงเหนือ,29.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,กิจกรรมขององค์การระหว่างประเทศ,2473,ภาคตะวันออกเฉียงเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ไม่ทราบ,2474,ภาคตะวันออกเฉียงเหนือ,0.38,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,เกษตรกรรม การป่าไม้ และการประมง,2475,ภาคใต้,2111.82,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การทำเหมืองแร่ และเหมืองหิน,2476,ภาคใต้,20.42,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การผลิต,2477,ภาคใต้,435.18,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2478,ภาคใต้,9.88,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2479,ภาคใต้,9.88,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2480,ภาคกลาง,49.21,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2481,ภาคกลาง,0.84,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ไม่ทราบ,2482,ภาคกลาง,16.23,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,เกษตรกรรม การป่าไม้ และการประมง,2483,ภาคเหนือ,3361.67,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การทำเหมืองแร่ และเหมืองหิน,2484,ภาคเหนือ,15.85,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การผลิต,2485,ภาคเหนือ,712.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2486,ภาคเหนือ,18.66,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2487,ภาคเหนือ,9.08,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การก่อสร้าง,2488,ภาคเหนือ,615.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2489,ภาคเหนือ,1004.77,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การขนส่ง และสถานที่เก็บสินค้า,2490,ภาคเหนือ,84.72,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ที่พักแรมและบริการด้านอาหาร,2491,ภาคเหนือ,330.51,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ข้อมูลข่าวสารและการสื่อสาร,2492,ภาคเหนือ,12.97,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมทางการเงินและการประกันภัย,2493,ภาคเหนือ,67.48,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมอสังหาริมทรัพย์,2494,ภาคเหนือ,15.91,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2495,ภาคเหนือ,19.32,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมการบริหารและการบริการสนับสนุน,2496,ภาคเหนือ,40.07,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2497,ภาคเหนือ,330.91,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การศึกษา,2498,ภาคเหนือ,240.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2499,ภาคเหนือ,132.32,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ศิลปะ ความบันเทิง และนันทนาการ,2500,ภาคเหนือ,50.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมบริการด้านอื่น ๆ,2501,ภาคเหนือ,94.83,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2502,ภาคเหนือ,38.18,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมขององค์การระหว่างประเทศ,2503,ภาคเหนือ,1.61,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ไม่ทราบ,2504,ภาคเหนือ,0.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,เกษตรกรรม การป่าไม้ และการประมง,2505,ภาคตะวันออกเฉียงเหนือ,5634.13,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การทำเหมืองแร่ และเหมืองหิน,2506,ภาคตะวันออกเฉียงเหนือ,17.2,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การผลิต,2507,ภาคตะวันออกเฉียงเหนือ,1247.59,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2508,ภาคตะวันออกเฉียงเหนือ,18.65,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2509,ภาคตะวันออกเฉียงเหนือ,26.05,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การก่อสร้าง,2510,ภาคตะวันออกเฉียงเหนือ,1176.75,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2511,ภาคตะวันออกเฉียงเหนือ,1811.54,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,การขนส่ง และสถานที่เก็บสินค้า,2512,ภาคตะวันออกเฉียงเหนือ,172.35,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ที่พักแรมและบริการด้านอาหาร,2513,ภาคตะวันออกเฉียงเหนือ,520.42,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,ข้อมูลข่าวสารและการสื่อสาร,2514,ภาคตะวันออกเฉียงเหนือ,40.36,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมทางการเงินและการประกันภัย,2515,ภาคตะวันออกเฉียงเหนือ,66.03,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมอสังหาริมทรัพย์,2516,ภาคตะวันออกเฉียงเหนือ,8.4,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2517,ภาคตะวันออกเฉียงเหนือ,23.73,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาสที่ 1,กิจกรรมการบริหารและการบริการสนับสนุน,2518,ภาคตะวันออกเฉียงเหนือ,33.11,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การผลิต,2519,ภาคกลาง,3370.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ไฟฟ้า ก๊าซ ไอน้ำและระบบปรับอากาศ,2520,ภาคกลาง,41.08,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การจัดหาน้ำ การจัดการและการบำบัดน้ำเสียของเสีย และสิ่งปฏิกูล,2521,ภาคกลาง,34.04,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การก่อสร้าง,2522,ภาคกลาง,645.6,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การขายส่ง และการขายปลีก การซ่อมยานยนต์,2523,ภาคกลาง,2033.75,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การขนส่ง และสถานที่เก็บสินค้า,2524,ภาคกลาง,496.47,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ที่พักแรมและบริการด้านอาหาร,2525,ภาคกลาง,977.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ข้อมูลข่าวสารและการสื่อสาร,2526,ภาคกลาง,41.67,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมทางการเงินและการประกันภัย,2527,ภาคกลาง,157.22,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมอสังหาริมทรัพย์,2528,ภาคกลาง,70.52,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมทางวิชาชีพ วิทยาศาสตร์ และเทคนิค,2529,ภาคกลาง,100.39,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมการบริหารและการบริการสนับสนุน,2530,ภาคกลาง,181.91,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การบริหารราชการ การป้องกันประเทศ การประกันสังคม,2531,ภาคกลาง,460.63,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,การศึกษา,2532,ภาคกลาง,310.97,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมด้านสุขภาพและงานสังคมสงเคราะห์,2533,ภาคกลาง,192.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ศิลปะ ความบันเทิง และนันทนาการ,2534,ภาคกลาง,102.36,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมบริการด้านอื่น ๆ,2535,ภาคกลาง,296.35,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,กิจกรรมการจ้างงานในครัวเรือนส่วนบุคคล การผลิตสินค้าและบริการที่ทำขึ้นเองเพื่อใช้ในครัวเรือน,2536,ภาคกลาง,43.78,พันคน,สำนักงานสถิติแห่งชาติ
