province,work_status,sex,quarter,_id,year,value,attribute,unit,source
ร้อยเอ็ด,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 4,6395,2567,41855,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 4,6396,2567,166883,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 4,6397,2567,57064,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,การรวมกลุ่ม,ชาย,ไตรมาสที่ 4,6398,2567,197,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,รวมยอด,หญิง,ไตรมาสที่ 4,6399,2567,249974,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,นายจ้าง,หญิง,ไตรมาสที่ 4,6400,2567,116,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 4,6401,2567,30258,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 4,6402,2567,43141,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 4,6403,2567,99055,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 4,6404,2567,77403,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,การรวมกลุ่ม,หญิง,ไตรมาสที่ 4,6405,2567,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,รวมยอด,รวม,ไตรมาสที่ 1,6406,2568,472023,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,นายจ้าง,รวม,ไตรมาสที่ 1,6407,2568,7548,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,6408,2568,53275,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,6409,2568,112872,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,6410,2568,208365,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,6411,2568,89249,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,6412,2568,713,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,รวมยอด,ชาย,ไตรมาสที่ 1,6413,2568,261674,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,นายจ้าง,ชาย,ไตรมาสที่ 1,6414,2568,5353,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,6415,2568,22558,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,6416,2568,69824,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,6417,2568,117039,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,6418,2568,46187,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,6419,2568,713,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,รวมยอด,หญิง,ไตรมาสที่ 1,6420,2568,210349,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,นายจ้าง,หญิง,ไตรมาสที่ 1,6421,2568,2196,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,6422,2568,30718,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,6423,2568,43048,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,6424,2568,91325,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,6425,2568,43062,,คน,สำนักงานสถิติแห่งชาติ
ร้อยเอ็ด,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,6426,2568,0,ศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 1,6427,2566,375772,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 1,6428,2566,3689,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,6429,2566,36126,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,6430,2566,54346,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,6431,2566,182706,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,6432,2566,89679,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,6433,2566,9226,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 1,6434,2566,216248,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 1,6435,2566,2577,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,6436,2566,17813,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,6437,2566,32881,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,6438,2566,115863,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,6439,2566,39751,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,6440,2566,7363,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 1,6441,2566,159524,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 1,6442,2566,1112,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,6443,2566,18314,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,6444,2566,21465,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,6445,2566,66843,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,6446,2566,49928,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,6447,2566,1863,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 2,6448,2566,372159,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 2,6449,2566,3349,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 2,6450,2566,42933,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 2,6451,2566,51888,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 2,6452,2566,175944,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 2,6453,2566,91418,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 2,6454,2566,6627,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 2,6455,2566,213922,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 2,6456,2566,2495,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 2,6457,2566,20328,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 2,6458,2566,30532,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 2,6459,2566,118146,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 2,6460,2566,36468,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 2,6461,2566,5953,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 2,6462,2566,158237,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 2,6463,2566,854,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 2,6464,2566,22605,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 2,6465,2566,21356,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 2,6466,2566,57798,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 2,6467,2566,54951,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 2,6468,2566,674,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 3,6469,2566,401275,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 3,6470,2566,2518,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 3,6471,2566,46082,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 3,6472,2566,40246,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 3,6473,2566,194324,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 3,6474,2566,110793,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 3,6475,2566,7312,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 3,6476,2566,218759,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 3,6477,2566,1715,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 3,6478,2566,18123,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 3,6479,2566,22524,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 3,6480,2566,130331,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 3,6481,2566,39155,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 3,6482,2566,6911,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 3,6483,2566,182516,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 3,6484,2566,803,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 3,6485,2566,27959,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 3,6486,2566,17722,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 3,6487,2566,63994,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 3,6488,2566,71638,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 3,6489,2566,401,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 4,6490,2566,390274,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 4,6491,2566,2238,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 4,6492,2566,41320,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 4,6493,2566,51486,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 4,6494,2566,184386,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 4,6495,2566,105418,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 4,6496,2566,5426,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 4,6497,2566,218477,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 4,6498,2566,1604,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 4,6499,2566,18188,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 4,6500,2566,32563,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 4,6501,2566,120593,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 4,6502,2566,40539,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 4,6503,2566,4990,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 4,6504,2566,171797,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 4,6505,2566,634,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 4,6506,2566,23132,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 4,6507,2566,18923,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 4,6508,2566,63793,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 4,6509,2566,64878,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 4,6510,2566,436,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 1,6511,2567,370548,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 1,6512,2567,3584,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 1,6513,2567,30925,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 1,6514,2567,56078,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 1,6515,2567,175892,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 1,6516,2567,99820,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 1,6517,2567,4249,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 1,6518,2567,214828,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 1,6519,2567,1946,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 1,6520,2567,16207,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 1,6521,2567,35413,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 1,6522,2567,115727,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 1,6523,2567,41715,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 1,6524,2567,3819,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 1,6525,2567,155720,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 1,6526,2567,1638,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 1,6527,2567,14717,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 1,6528,2567,20665,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 1,6529,2567,60165,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 1,6530,2567,58105,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 1,6531,2567,430,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 2,6532,2567,362574,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 2,6533,2567,4477,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 2,6534,2567,37481,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 2,6535,2567,53896,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 2,6536,2567,174909,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 2,6537,2567,86471,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 2,6538,2567,5340,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 2,6539,2567,208736,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 2,6540,2567,2058,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 2,6541,2567,19693,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 2,6542,2567,32292,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 2,6543,2567,119455,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 2,6544,2567,30121,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 2,6545,2567,5117,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 2,6546,2567,153839,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 2,6547,2567,2419,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 2,6548,2567,17788,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 2,6549,2567,21605,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 2,6550,2567,55454,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 2,6551,2567,56350,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 2,6552,2567,223,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 3,6553,2567,387046,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 3,6554,2567,4215,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 3,6555,2567,39256,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 3,6556,2567,50550,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 3,6557,2567,179368,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 3,6558,2567,108767,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 3,6559,2567,4889,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 3,6560,2567,219864,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 3,6561,2567,2903,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,ชาย,ไตรมาสที่ 3,6562,2567,20285,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,ชาย,ไตรมาสที่ 3,6563,2567,29296,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,ชาย,ไตรมาสที่ 3,6564,2567,120833,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,ชาย,ไตรมาสที่ 3,6565,2567,41938,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,ชาย,ไตรมาสที่ 3,6566,2567,4609,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,หญิง,ไตรมาสที่ 3,6567,2567,167182,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,หญิง,ไตรมาสที่ 3,6568,2567,1312,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,หญิง,ไตรมาสที่ 3,6569,2567,18971,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,หญิง,ไตรมาสที่ 3,6570,2567,21254,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,หญิง,ไตรมาสที่ 3,6571,2567,58535,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,หญิง,ไตรมาสที่ 3,6572,2567,66830,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,หญิง,ไตรมาสที่ 3,6573,2567,280,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,รวม,ไตรมาสที่ 4,6574,2567,380128,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,รวม,ไตรมาสที่ 4,6575,2567,3164,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างรัฐบาล,รวม,ไตรมาสที่ 4,6576,2567,34400,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ลูกจ้างเอกชน,รวม,ไตรมาสที่ 4,6577,2567,50112,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ทำงานส่วนตัว,รวม,ไตรมาสที่ 4,6578,2567,182029,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,ช่วยธุรกิจครัวเรือน,รวม,ไตรมาสที่ 4,6579,2567,108016,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,การรวมกลุ่ม,รวม,ไตรมาสที่ 4,6580,2567,2407,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,รวมยอด,ชาย,ไตรมาสที่ 4,6581,2567,214900,,คน,สำนักงานสถิติแห่งชาติ
กาฬสินธุ์,นายจ้าง,ชาย,ไตรมาสที่ 4,6582,2567,2657,,คน,สำนักงานสถิติแห่งชาติ
