เดือน,จำนวน,จังหวัด,_id,ปี,อปท,อำเภอ,รายการ,ปีงบประมาณ,หน่วย
5,101.111,ลำพูน,3142,2568,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,76.14,ลำพูน,3143,2568,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,0.625,ลำพูน,3144,2568,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,74.74,ลำพูน,3145,2568,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,125.753,ลำพูน,3146,2568,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,23.6,ลำพูน,3147,2568,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,262.731,ลำพูน,3148,2568,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,117,ลำพูน,3149,2568,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,158.574,ลำพูน,3150,2568,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,163.392,ลำพูน,3151,2568,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,219.19,ลำพูน,3152,2568,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,258.43,ลำพูน,3153,2568,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,282.714,ลำพูน,3154,2568,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,67.43,ลำพูน,3155,2568,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,621.1,ลำพูน,3156,2568,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,191.34,ลำพูน,3157,2568,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,42.09,ลำพูน,3158,2568,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,647.27,ลำพูน,3159,2568,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,128.84,ลำพูน,3160,2568,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,40.215,ลำพูน,3161,2568,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,322.66,ลำพูน,3162,2568,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,900,ลำพูน,3163,2568,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,97.05,ลำพูน,3164,2568,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,184.66,ลำพูน,3165,2568,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,150,ลำพูน,3166,2568,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,48.95,ลำพูน,3167,2568,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,514.078,ลำพูน,3168,2568,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,72.18,ลำพูน,3169,2568,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,399.139,ลำพูน,3170,2568,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,84.004,ลำพูน,3171,2568,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,56.7,ลำพูน,3172,2568,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,23.21,ลำพูน,3173,2568,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,176.61,ลำพูน,3174,2568,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,110.417,ลำพูน,3175,2568,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,26.724,ลำพูน,3176,2568,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,41.73,ลำพูน,3177,2568,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,60.13,ลำพูน,3178,2568,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,110.48,ลำพูน,3179,2568,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,74.718,ลำพูน,3180,2568,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,97.232,ลำพูน,3181,2568,เทศบาลตำบลดงดำ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,290.683,ลำพูน,3182,2568,เทศบาลตำบลป่าไผ่,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,101,ลำพูน,3183,2568,เทศบาลตำบลแม่ตืน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,23.309,ลำพูน,3184,2568,เทศบาลตำบลลี้,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,101.7,ลำพูน,3185,2568,เทศบาลตำบลวังดิน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,78.736,ลำพูน,3186,2568,เทศบาลตำบลศรีวิชัย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,208.23,ลำพูน,3187,2568,อบต.นาทราย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,3.5,ลำพูน,3188,2568,อบต.แม่ลาน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,230.162,ลำพูน,3189,2568,อบต.เวียงแก้ว,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,234.968,ลำพูน,3190,2568,เทศบาลตำบลวังผาง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,93,ลำพูน,3191,2568,เทศบาลตำบลหนองยวง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
5,156.266,ลำพูน,3192,2568,เทศบาลตำบลหนองล่อง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,16,ลำพูน,3193,2568,เทศบาลตำบลทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,164.72,ลำพูน,3194,2568,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,7,ลำพูน,3195,2568,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,1.295,ลำพูน,3196,2568,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,251.54,ลำพูน,3197,2568,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,248.87,ลำพูน,3198,2568,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,102.13,ลำพูน,3199,2568,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,58.88,ลำพูน,3200,2568,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,0.4,ลำพูน,3201,2568,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,70.37,ลำพูน,3202,2568,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,108,ลำพูน,3203,2568,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,68.47,ลำพูน,3204,2568,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,254.255,ลำพูน,3205,2568,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,118,ลำพูน,3206,2568,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,153.398,ลำพูน,3207,2568,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,163.128,ลำพูน,3208,2568,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,212.119,ลำพูน,3209,2568,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,250.094,ลำพูน,3210,2568,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,273.595,ลำพูน,3211,2568,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,64.08,ลำพูน,3212,2568,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,680.883,ลำพูน,3213,2568,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,191.88,ลำพูน,3214,2568,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,44.27,ลำพูน,3215,2568,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,708.08,ลำพูน,3216,2568,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,127.38,ลำพูน,3217,2568,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,38.45,ลำพูน,3218,2568,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,318.15,ลำพูน,3219,2568,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,900,ลำพูน,3220,2568,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,96.14,ลำพูน,3221,2568,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,171.16,ลำพูน,3222,2568,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,147,ลำพูน,3223,2568,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,50.55,ลำพูน,3224,2568,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,497.311,ลำพูน,3225,2568,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,74.99,ลำพูน,3226,2568,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,386.264,ลำพูน,3227,2568,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,80.32,ลำพูน,3228,2568,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,56.7,ลำพูน,3229,2568,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,24.96,ลำพูน,3230,2568,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,176.61,ลำพูน,3231,2568,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,37,ลำพูน,3232,2568,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,31.766,ลำพูน,3233,2568,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,35.44,ลำพูน,3234,2568,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,55.57,ลำพูน,3235,2568,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,110.48,ลำพูน,3236,2568,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,72.308,ลำพูน,3237,2568,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,94.095,ลำพูน,3238,2568,เทศบาลตำบลดงดำ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,276.9,ลำพูน,3239,2568,เทศบาลตำบลป่าไผ่,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,100,ลำพูน,3240,2568,เทศบาลตำบลแม่ตืน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,24.76,ลำพูน,3241,2568,เทศบาลตำบลลี้,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,190.213,ลำพูน,3242,2568,เทศบาลตำบลวังดิน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,73.66,ลำพูน,3243,2568,เทศบาลตำบลศรีวิชัย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,225.95,ลำพูน,3244,2568,อบต.นาทราย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,2.5,ลำพูน,3245,2568,อบต.แม่ลาน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,222.737,ลำพูน,3246,2568,อบต.เวียงแก้ว,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,227.389,ลำพูน,3247,2568,เทศบาลตำบลวังผาง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,93,ลำพูน,3248,2568,เทศบาลตำบลหนองยวง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
6,151.225,ลำพูน,3249,2568,เทศบาลตำบลหนองล่อง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,15,ลำพูน,3250,2568,เทศบาลตำบลทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,170.21,ลำพูน,3251,2568,อบต.ตะเคียนปม,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,5,ลำพูน,3252,2568,อบต.ทุ่งหัวช้าง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,1.295,ลำพูน,3253,2568,อบต.บ้านปวง,ทุ่งหัวช้าง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,243.55,ลำพูน,3254,2568,เทศบาลตำบลบ้านธิ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,257.166,ลำพูน,3255,2568,อบต.ห้วยยาบ,บ้านธิ,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,101.21,ลำพูน,3256,2568,เทศบาลตำบลบ้านโฮ่ง,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,53.54,ลำพูน,3257,2568,เทศบาลตำบลศรีเตี้ย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,0.4,ลำพูน,3258,2568,อบต.ป่าพลู,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,73.23,ลำพูน,3259,2568,อบต.เวียงกานต์,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,108,ลำพูน,3260,2568,อบต.หนองปลาสะวาย,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,79.85,ลำพูน,3261,2568,อบต.เหล่ายาว,บ้านโฮ่ง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,262.731,ลำพูน,3262,2568,เทศบาลตำบลป่าซาง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,115,ลำพูน,3263,2568,เทศบาลตำบลม่วงน้อย,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,158.511,ลำพูน,3264,2568,เทศบาลตำบลมะกอก,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,163.176,ลำพูน,3265,2568,เทศบาลตำบลแม่แรง,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,219.19,ลำพูน,3266,2568,อบต.ท่าตุ้ม,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,258.43,ลำพูน,3267,2568,อบต.นครเจดีย์,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,260.54,ลำพูน,3268,2568,อบต.น้ำดิบ,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,60.11,ลำพูน,3269,2568,อบต.บ้านเรือน,ป่าซาง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,777.548,ลำพูน,3270,2568,เทศบาลเมืองลำพูน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,191.87,ลำพูน,3271,2568,เทศบาลตำบลต้นธง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,41.53,ลำพูน,3272,2568,เทศบาลตำบลท่าเชียงทอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,636.98,ลำพูน,3273,2568,เทศบาลตำบลบ้านกลาง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,124.74,ลำพูน,3274,2568,เทศบาลตำบลบ้านแป้น,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,34.58,ลำพูน,3275,2568,เทศบาลตำบลประตูป่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,320.45,ลำพูน,3276,2568,เทศบาลตำบลป่าสัก,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,900,ลำพูน,3277,2568,เทศบาลตำบลมะเขือแจ้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,95.74,ลำพูน,3278,2568,เทศบาลตำบลริมปิง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,171.14,ลำพูน,3279,2568,เทศบาลตำบลเวียงยอง,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,142.89,ลำพูน,3280,2568,เทศบาลตำบลศรีบัวบาน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,47.55,ลำพูน,3281,2568,เทศบาลตำบลหนองช้างคืน,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,513.888,ลำพูน,3282,2568,เทศบาลตำบลเหมืองง่า,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,74.98,ลำพูน,3283,2568,เทศบาลตำบลเหมืองจี้,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,399.139,ลำพูน,3284,2568,เทศบาลตำบลอุโมงค์,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,80.164,ลำพูน,3285,2568,อบต.หนองหนาม,เมืองลำพูน,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,56.7,ลำพูน,3286,2568,เทศบาลตำบลทากาศ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,24.67,ลำพูน,3287,2568,เทศบาลตำบลทากาศเหนือ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,176.61,ลำพูน,3288,2568,เทศบาลตำบลทาขุมเงิน,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,110.417,ลำพูน,3289,2568,เทศบาลตำบลทาทุ่งหลวง,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,32.716,ลำพูน,3290,2568,เทศบาลตำบลทาปลาดุก,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,33.06,ลำพูน,3291,2568,เทศบาลตำบลทาสบชัย,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,63.8,ลำพูน,3292,2568,เทศบาลตำบลทาสบเส้า,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,110.48,ลำพูน,3293,2568,อบต.ทาแม่ลอบ,แม่ทา,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,74.718,ลำพูน,3294,2568,เทศบาลตำบลก้อ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,97.232,ลำพูน,3295,2568,เทศบาลตำบลดงดำ,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,290.683,ลำพูน,3296,2568,เทศบาลตำบลป่าไผ่,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,102,ลำพูน,3297,2568,เทศบาลตำบลแม่ตืน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,23.17,ลำพูน,3298,2568,เทศบาลตำบลลี้,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,143.66,ลำพูน,3299,2568,เทศบาลตำบลวังดิน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,78.841,ลำพูน,3300,2568,เทศบาลตำบลศรีวิชัย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,208.26,ลำพูน,3301,2568,อบต.นาทราย,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,2.5,ลำพูน,3302,2568,อบต.แม่ลาน,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,238.984,ลำพูน,3303,2568,อบต.เวียงแก้ว,ลี้,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
7,234.968,ลำพูน,3304,2568,เทศบาลตำบลวังผาง,เวียงหนองล่อง,ปริมาณขยะมูลฝอยชุมชนที่เกิดขึ้น,2568,ตัน
