FROAD,FID,DISPFACREG,FAMPNAME,FPROVNAME,ONAME,FMOO,_id,FNAME,OBJECT,STATUS,Last_update,LNG,FADDR,LAT,FSOI,FTUMNAME
NULL,20650201325626,จ3-64(13)-42/62พล,เมืองพิษณุโลก,พิษณุโลก,นางสมพงษ์ ทับอิน,5,15502,สมพงษ์ช่างกลึง,กลึง เชื่อมโลหะทั่วไป,ดำเนินกิจการ,2023-04-18T21:00:05,100.24231,53/5,16.849817,NULL,พลายชุมพล
NULL,60740150925640,อ2-72-15/64สค,กระทุ่มแบน,สมุทรสาคร,บริษัท ดับบลิว อาร์ แอนด์ ดับบลิวเอ็นจิเนียริ่ง จำกัด,2,15503,บริษัท ดับบลิว อาร์ แอนด์ ดับบลิว เอ็นจิเนียริ่ง จำกัด,ผลิตชิ้นส่วนอุปกรณ์สำหรับตรวจวัด และควบคุมอุณหภูมิ (TEMPERATTURES SENSORS),ดำเนินกิจการ,2023-04-18T21:00:05,100.2948,599/5,13.6898,NULL,อ้อมน้อย
เทพารักษ์ กม.21,10110005625491,3-53(1)-56/49สป,บางเสาธง,สมุทรปราการ,บริษัท เจเนอรัล เคมิเคิ้ลส์ (ประเทศไทย) จำกัด,1,15504,บริษัท เจเนอรัล เคมิเคิ้ลส์ (ประเทศไทย) จำกัด,ทำผลิตภัณฑ์จากพลาสติก เช่น เครื่องมือ เครื่องใช้ภาชนะบรรจุชิ้นส่วนอุปกรณ์รถยนต์ และรถจักรยานยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.770833333333,128/538,13.58385,ไทยประกัน 1/7,บางเสาธง
บางนา-ตราด กม.18,20111200125426,จ3-34(1)-1/42สป,บางพลี,สมุทรปราการ,บริษัท สหรุ่งโรจน์เจริญมั่นคง จำกัด,9,15505,บริษัท สหรุ่งโรจน์เจริญมั่นคง จำกัด,รับจ้างทำไม้รองรับสินค้าและลังไม้,ดำเนินกิจการ,2023-04-18T21:00:05,100.758783333333,26/3,13.6015833333333,รัตนราช,บางโฉลง
NULL,20730039725625,จ3-53(9)-5/62นฐ,สามพราน,นครปฐม,บริษัท บางกอกพียู แอนด์ รีไซเคิล จำกัด,9,15506,บริษัท บางกอกพียู แอนด์ รีไซเคิล จำกัด,บดย่อยเศษพลาสติกและอัดเป็นก้อน เช่น เศษฟองน้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,100.13241838323,66/1,13.7059490803567,NULL,คลองจินดา
NULL,20730006725632,จ3-2(1)-1/63นฐ,บางเลน,นครปฐม,ห้างหุ้นส่วนจำกัด โรงสีนิวัตรพาณิชย์,NULL,15507,ห้างหุ้นส่วนจำกัด โรงสีนิวัตรพาณิชย์,อบเปลือกข้าว,ดำเนินกิจการ,2023-04-18T21:00:05,100.235095910221,NULL,14.0257514799614,NULL,บางภาษี
NULL,20190019225635,จ3-3(2)-23/63สบ,เฉลิมพระเกียรติ,สระบุรี,บริษัท ยูนิซอร์ซ แลนด์ ฟิว จำกัด,11,15508,บริษัท ยูนิซอร์ซ แลนด์ ฟิว จำกัด,ขุดดินเพื่อใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.9443554469,โฉนดที่ดินเลขที่ 8086,14.685077361008,NULL,พุแค
NULL,20640020625637,จ3-6(3)-1/63สท,กงไกรลาศ,สุโขทัย,ห้างหุ้นส่วนจำกัด เอ็มเคพี มาโนชฟูดส์,3,15509,ห้างหุ้นส่วนจำกัด เอ็มเคพี มาโนชฟูดส์,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากสัตว์น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.9584065261149,111/2,16.9672647222735,NULL,ป่าแฝก
NULL,20130024825631,จ3-48(2)-1/63ปท,ลำลูกกา,ปทุมธานี,บริษัท เอเซีย แอโร่ ออโต้แพค จำกัด,2,15510,บริษัท เอเซีย แอโร่ ออโต้แพค จำกัด,ผลิตสเปรย์น้ำหอมปรับอากาศ,ดำเนินกิจการ,2023-04-18T21:00:05,100.7954051,17/17,13.9958211,NULL,ลำลูกกา
พหลโยธิน,10140300125376,3-52(4)-1/37อย,วังน้อย,พระนครศรีอยุธยา,บริษัท อีโนเว รับเบอร์ (ประเทศไทย) จำกัด (มหาชน),5,15511,บริษัท อีโนเว รับเบอร์ (ประเทศไทย) จำกัด (มหาชน),ทำผลิตภัณฑ์ยาง เช่น ยางกันกระแทก ยางท่อน้ำ ยางสายน้ำมัน ยางขอบกระจก และยางชิ้นส่วนทั่วไป กำลังการผลิตรวม 62 ล้านชิ้น/ปี,ดำเนินกิจการ,2023-04-18T21:00:05,100.710366666667,157,14.2308166666667,NULL,ลำไทร
NULL,20740035125613,จ3-53(4)-58/61สค,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด อำไพ พลาสติก,1,15512,ห้างหุ้นส่วนจำกัด อำไพ พลาสติก,ผลิตบรรจุภัณฑ์พลาสติก เช่น กล่องพลาสติกตลับแป้ง,ดำเนินกิจการ,2023-04-18T21:00:05,100.33753,14/15,13.65112,มิตรพัฒนา,แคราย
NULL,20670108025640,จ3-8(1)-4/64พช,เมืองเพชรบูรณ์,เพชรบูรณ์,บริษัท โกพลัสเฮลธี จำกัด,11,15513,บริษัท โกพลัสเฮลธี จำกัด,ผลิตผลิตภัณฑ์เสริมอาหาร ประเภทผงชงดื่ม ชา กาแฟ ชาสมุนไพร ประเภทตอกเม็ด ประเภทแคปซูล และประเภทวัตถุเจือปนอาหาร,ดำเนินกิจการ,2023-04-18T21:00:05,101.162506,554,16.361532,NULL,ชอนไพร
NULL,20720022525637,จ3-78(1)-2/63สพ,เมืองสุพรรณบุรี,สุพรรณบุรี,นายนพพร แซ่ลี้,4,15514,เฮง สุพรรณ,การสร้าง ประกอบ ดัดแปลง หรือเปลี่ยนแปลงสภาพจักรยานยนต์ และทำชิ้นส่วนพิเศษหรืออุปกรณ์สำหรับจักรยานยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.044008952124,298,14.4671013605979,NULL,ดอนโพธิ์ทอง
NULL,20720265625623,จ3-58(1)-162/62สพ,ศรีประจันต์,สุพรรณบุรี,บริษัท เสาเข็ม 2019 จำกัด,3,15515,บริษัท เสาเข็ม 2019 จำกัด,ผลิตเสาเข็ม และแผ่นพื้นคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,100.108783836242,34,14.6085918613826,NULL,บางงาม
NULL,10660265725621,3-34(4)-30/62พจ,วังทรายพูน,พิจิตร,บริษัท ณรงค์ศักดิ์ วู๊ดชิพ จำกัด,9,15516,บริษัท ณรงค์ศักดิ์ วู๊ดชิพ จำกัด,แปรรูปไม้เพื่อผลิตไม้แปรรูป หรือชิ้นไม้สับจากไม้ยางพาราหรือไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด,ดำเนินกิจการ,2023-04-18T21:00:05,100.57713,65/1,16.43927,NULL,หนองปลาไหล
NULL,20730284725627,จ3-8(1)-23/62นฐ,เมืองนครปฐม,นครปฐม,บริษัท สยาม ดีเสิร์ท จำกัด,8,15517,บริษัท สยาม ดีเสิร์ท จำกัด,ผลิตและจำหน่ายเฉาก๊วย,ดำเนินกิจการ,2023-04-18T21:00:05,99.9654113345172,6/1,13.7650246766702,NULL,สระกะเทียม
มาลัยแมน,20720293425624,จ3-87(7)-2/62สพ,สองพี่น้อง,สุพรรณบุรี,บริษัท ดำรงศิลป์ ซัพพลายส์ จำกัด,3,15518,บริษัท ดำรงศิลป์ ซัพพลายส์ จำกัด,ผลิตเครื่องใช้จากใยมะพร้าว เช่น กระถางต้นไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.9782245539686,441,14.1612211602145,NULL,ทุ่งคอก
NULL,20740001025615,จ3-10(1)-10/61สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท อาหารอินเตอร์เนชั่นแนล จำกัด,6,15519,บริษัท อาหารอินเตอร์เนชั่นแนล จำกัด,ผลิตการทำขนมปัง หรือขนมเด็ก ขนมปังกรอบ หรือขนมอบแห้ง ผลิตภัณฑ์อาหารจากแป้ง เป็นเส้น เม็ด หรือชิ้น การอบหรือคั่วถั่ว การทำลูกกวาดหรือทอฟฟี่,ดำเนินกิจการ,2023-04-18T21:00:05,100.273,19/30,13.59,NULL,นาดี
NULL,20720003825618,จ3-34(2)-38/61สพ,เดิมบางนางบวช,สุพรรณบุรี,ห้างหุ้นส่วนจำกัด ป.ประสันต์,1,15520,ห้างหุ้นส่วนจำกัด ป.ประสันต์,ทำวงกบ บานประตู หน้าต่าง เลื่อย ไส ซอย เซาะร่อง และ ผลิตภัณฑ์อื่นๆที่แปรรูปจากไม้,ดำเนินกิจการ,2023-04-18T21:00:05,99.9031846521292,24/1,14.8823738890588,NULL,บ่อกรุ
NULL,20650257825628,จ3-92-51/62พล,พรหมพิราม,พิษณุโลก,บริษัท ฟาร์ม 9 ไก่ฟู้ดส์ จำกัด,6,15521,บริษัท ฟาร์ม 9 ไก่ฟู้ดส์ จำกัด,ห้องแช่เย็น,ดำเนินกิจการ,2023-04-18T21:00:05,100.292978,17/10,17.063977,NULL,ทับยายเชียง
NULL,20660020525611,จ3-95(1)-205/61พจ,ตะพานหิน,พิจิตร,นายวิเชียร นวลคำ,1,15522,วิเชียรอะไหล่,ซ่อมแซมยานยนต์ที่ขับเคลื่อนด้วยเครื่องยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.293669341518,96,16.2015828989342,NULL,ทับหมัน
NULL,20660005625618,จ3-63(2)-56/61พจ,วังทรายพูน,พิจิตร,บริษัท อบการช่าง 2017 จำกัด,1,15523,บริษัท อบการช่าง 2017 จำกัด,เกี่ยวกับผลิตภัณฑ์โลหะสำหรับใช้ในการก่อสร้างโครงสร้างเหล็กและประกอบสายพานลำเลียง,ดำเนินกิจการ,2023-04-18T21:00:05,100.51668,3/1,16.42522,NULL,วังทรายพูน
NULL,20740402425612,จ3-39-24/61สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เอ็น พี พี บรรจุภัณพ์ จำกัด,6,15524,บริษัท เอ็น พี พี บรรจุภัณฑ์ จำกัด,ผลิต จำหน่ายกล่องกระดาษทุกชนิด,ดำเนินกิจการ,2023-04-18T21:00:05,100.317444,5/4,13.603007,NULL,คอกกระบือ
NULL,20720001325611,จ3-40(1)-13/61สพ,เมืองสุพรรณบุรี,สุพรรณบุรี,นายฐกฤต สุขวิจิตกุล,4,15525,ทรัพย์วิจิตกุล,อัดกระดาษเป็นก้อน,ดำเนินกิจการ,2023-04-18T21:00:05,100.048956509795,111/2,14.4679596252706,NULL,ดอนโพธิ์ทอง
NULL,20650206825646,จ3-3(2)-34/64พล,บางระกำ,พิษณุโลก,นางสาวจิรนุช ขุนศรี,15,15526,บ่อทรายประเสริฐรุ่งเรือง,ขุดตักดินและดูดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,99.949271,โฉนดที่ดินเลขที่ 56613,16.674231,NULL,หนองกุลา
NULL,20670413025640,จ3-77(1)-6/64พช,ศรีเทพ,เพชรบูรณ์,ห้างหุ้นส่วนจำกัด พี.ไอ.อี.พรีเมี่ยม โมเดิร์น ทรัค,11,15527,ห้างหุ้นส่วนจำกัด พี.ไอ.อี.พรีเมี่ยม โมเดิร์น ทรัค,ผลิต ประกอบติดตั้ง ดัดแปลง หรือซ่อมแซมเปลี่ยนแปลงสภาพรถยนต์ต่างๆ เช่น รถยนต์บรรทุกน้ำ รถยนต์บรรทุกขยะมูลฝอยแบบอัดท้าย รถเครนติดกระเช้าซ่อมไฟฟ้า รถกระบะบรรทุกแบบเทท้าย รถกระเช้าซ่อมไฟฟ้า รถดูดสิ่งปฏิกูล (ส้วม) รถบรรทุกประเภทต่างๆ ฯลฯ รวมถึง ติดตั้งอุปกรณ์พิเศษต่างๆ และส่วนประกอบ-อุปกรณ์ของผลิตภัณฑ์ดังกล่าว และการพ่นสีรถยนต์-รถบรรทุก,ดำเนินกิจการ,2023-04-18T21:00:05,101.027596,333,15.450656,NULL,สระกรวด
NULL,20730600325573,จ3-53(9)-3/57นฐ,สามพราน,นครปฐม,นายยิ่งยศ ตั้งพิกุลทอง,7,15528,บริษัท พิกุลทองพลาสติก จำกัด,ล้าง บด ย่อยพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.273439229512,28/10,13.7419817308726,NULL,ไร่ขิง
NULL,20720201625612,จ3-20(1)-16/61สพ,บางปลาม้า,สุพรรณบุรี,นางสาวสุคนธ์ มณีโชติ,5,15529,น้ำดื่มบูม,ผลิตน้ำดื่ม,ดำเนินกิจการ,2023-04-18T21:00:05,100.240929004969,4/1,14.3346472467035,NULL,ไผ่กองดิน
NULL,20720109625649,จ2-58(1)-40/64สพ,เมืองสุพรรณบุรี,สุพรรณบุรี,บริษัท สระหลวงก่อสร้าง จำกัด,4,15530,บริษัท สระหลวงก่อสร้าง จำกัด,คอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,100.050005969658,10,14.4583611442292,NULL,ดอนโพธิ์ทอง
NULL,20160158925634,จ3-5(1)-20/63ลบ,พัฒนานิคม,ลพบุรี,บริษัท พญาเย็นแดรี่ จำกัด,9,15531,บริษัท พญาเย็นแดลี่ จำกัด,ผลิตนมพร้อมดื่มโดยการพาสเจอร์ไรซ์,ดำเนินกิจการ,2023-04-18T21:00:05,101.0083,264/1,14.85786,NULL,พัฒนานิคม
NULL,20741100525612,จ3-81(3)-5/61สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท แอดวานซ์ เด็นทัล อินสทรูเมนท์ จำกัด,4,15532,บริษัท แอดวานซ์ เด็นทัล อินสทรูเมนท์ จำกัด,ผลิตชิ้นส่วนเครื่องมืออุปกรณ์ทันตกรรม,ดำเนินกิจการ,2023-04-18T21:00:05,100.3715,89,13.616059,NULL,บางน้ำจืด
NULL,20720020325626,จ3-53(9)-4/62สพ,สามชุก,สุพรรณบุรี,นายมานพ ภูฆัง,1,15533,บุญกชนพ,ล้าง บด หรือย่อยพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.105986246388,105,14.7332523473467,NULL,หนองสะเดา
NULL,20600025025621,จ3-37-9/62นว,ตาคลี,นครสวรรค์,นางณิชาภัทร ณัฐชัย,6,15534,ชัยพรรณค้าไม้,"ทำประดิษฐกรรมจากไม้ เช่น โต๊ะ, ตู้, เตียง, บ้านสำเร็จรูป ฯลฯ",ดำเนินกิจการ,2023-04-18T21:00:05,100.353006231192,โฉนดที่ดินเลขที่ 70618,15.2673208811236,NULL,ช่องแค
NULL,20650002125571,จ3-2(5)-21/57พล,พรหมพิราม,พิษณุโลก,นางสาวตรีรัตน์ สังสีแก้ว,7,15535,ท่าข้าวโชคช่วย,เก็บรักษาหรือลำเลียงพืช เมล็ดพืช หรือผลิตผลจากพืช ในไซโล โกดังหรือคลังสินค้า,ดำเนินกิจการ,2023-04-18T21:00:05,100.173903,222,17.120077,NULL,มะต้อง
NULL,20170028925631,จ3-3(2)-30/63สห,เมืองสิงห์บุรี,สิงห์บุรี,นางสาวทิพวรรณ ทองรักษ์,5,15536,ทุ่งเศรษฐี,การขุดหรือลอก กรวด ทรายหรือดิน,ดำเนินกิจการ,2023-04-18T21:00:05,100.398337783213,"โฉนดที่ดินเลขที่ 3831,14083,2468,2485",14.8295370766999,NULL,จักรสีห์
-,20640024025628,จ3-2(5)-3/62สท,ศรีสำโรง,สุโขทัย,สหกรณ์นิคมศรีสำโรง จำกัด สาขาบ้านไร่,7,15537,สหกรณ์นิคมศรีสำโรง จำกัด สาขาบ้านไร่,เก็บรักษา ลำเลียงเมล็ดพืชทุกชนิดในฉาง เช่น เมล็ดข้าวเปลือก ฯลฯ,ดำเนินกิจการ,2023-04-18T21:00:05,99.9133826275543,119,17.1881123469696,-,บ้านไร่
NULL,20190025425625,จ3-58(1)-10/62สบ,แก่งคอย,สระบุรี,บริษัท กรุงธนเอนยิเนียร์ จำกัด,8,15538,หน่วยผลิตคอนกรีตผสมแก่งคอย,ผลิตคอนกรีตผสมเสร็จ,ดำเนินกิจการ,2023-04-18T21:00:05,101.0160389348,โฉนดที่ดินเลขที่ 58254,14.6222378953989,NULL,บ้านป่า
NULL,20640034425628,จ3-3(2)-27/62สท,ศรีสัชนาลัย,สุโขทัย,นางพรพิไล เอื้อคณิต,8,15539,ท่าทรายจ่าเวก,ขุด ตัก ทรายแม่น้ำ,ดำเนินกิจการ,2023-04-18T21:00:05,99.7340081517723,NULL,17.4949177950782,NULL,หนองอ้อ
-,20720322925628,จ3-66-8/62สพ,หนองหญ้าไซ,สุพรรณบุรี,นายประจวบ พิศเพียร,9,15540,-,ผลิตรถสำหรับเกี่ยวข้าว,ดำเนินกิจการ,2023-04-18T21:00:05,99.8302498427898,97,14.736740685997,-,หนองหญ้าไซ
ปทุม-บางเลน,20120278725645,จ2-8(1)-21/64นบ,ไทรน้อย,นนทบุรี,บริษัท โวทิค อินเตอร์เนชั่นแนล จำกัด,4,15541,บริษัท โวทิค อินเตอร์เนชั่นแนล จำกัด,ทำอาหารหรือเครื่องดื่มจากพืช ผัก ผลไม้ และบรรจุในภาชนะที่ผนึกและอากาศเข้าไม่ได้,ดำเนินกิจการ,2023-04-18T21:00:05,100.1635,"โฉนดที่ดินเลขที่ 46092,46093",14.0222,NULL,ขุนศรี
NULL,20740032725613,จ3-53(1)-95/61สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท เจริญสุข พลาสติก จำกัด,2,15542,บริษัท เจริญสุข พลาสติก จำกัด,ผลิตภาชนะพลาสติก ถุงพลาสติก และเม็ดพลาสติกเกรดบี,ดำเนินกิจการ,2023-04-18T21:00:05,100.24651,"111/13,111/14,111/15",13.52087,NULL,ท่าจีน
เศรษฐกิจ 1,20740037625610,จ3-100(5)-11/61สค,กระทุ่มแบน,สมุทรสาคร,ห้างหุ้นส่วนจำกัด ทีเอสที กัลวาไนซ์,2,15543,ห้างหุ้นส่วนจำกัด ทีเอสที กัลวาไนซ์,ชุบสังกะสี,ดำเนินกิจการ,2023-04-18T21:00:05,100.28992,116/7,13.681778,วปอ11 (พเศษ),อ้อมน้อย
NULL,20730041625615,จ3-71-14/61นฐ,เมืองนครปฐม,นครปฐม,บริษัท สำเภา เอ็นจิเนียริ่ง อินดัสทรี จำกัด,5,15544,บริษัท สำเภา เอ็นจิเนียริ่ง อินดัสทรี จำกัด,ผลิต ประกอบ ดัดแปลง หรือซ่อมแซมมอร์เตอร์ไฟฟ้า ไดนาโมทุกประเภท,ดำเนินกิจการ,2023-04-18T21:00:05,100.033286996725,95,13.7764291548831,NULL,บางแขม
เลียบคลองสี่วาพาสวัสดิ์,20740044325618,จ3-53(5)-145/61สค,กระทุ่มแบน,สมุทรสาคร,บริษัท หลิน เจีย เทรดดิ้ง จำกัด,8,15545,บริษัท หลิน เจีย เทรดดิ้ง จำกัด,หลอมเม็ดพลาสติกจากเศษพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.24679,86/2,13.60459,NULL,ท่าเสา
NULL,20740074325629,จ3-53(4)-8/62สค,กระทุ่มแบน,สมุทรสาคร,บริษัท ไป่ลี่ แพคเกจจิ้ง (ไทยแลนด์) จำกัด,1,15546,บริษัท ไป่ลี่ แพคเกจจิ้ง (ไทยแลนด์) จำกัด,"ผลิตบรรจุภัณฑ์พลาสติก, หลอด",ดำเนินกิจการ,2023-04-18T21:00:05,100.3428,267,13.641812,NULL,แคราย
NULL,20720074725622,จ3-64(12)-8/62สพ,ดอนเจดีย์,สุพรรณบุรี,บริษัท คาวเทค กรีน เอเนอร์จี จำกัด,8,15547,บริษัท คาวเทค กรีน เอเนอร์จี จำกัด,ผลิตเครื่องผลิตปุ๋ยหมักและไบโอก๊าซ ถังหมักก๊าซชีวภาพและอุปกรณ์เกี่ยวกับไบโอก๊าซ,ดำเนินกิจการ,2023-04-18T21:00:05,99.8681134399235,141/1,14.6578136499284,NULL,สระกระโจม
NULL,20720059325638,จ3-48(3)-2/63สพ,สองพี่น้อง,สุพรรณบุรี,บริษัท เฟอร์โร คอนสตัคชั่น โปรดักส์ จำกัด ,1,15548,บริษัท เฟอร์โร คอนสตรัคชั่น โปรดักส์ จำกัด,ทำผลิตภัณฑ์เคมีสำหรับงานก่อสร้างเพื่อกันซึมและเพิ่มคุณภาพของคอนกรีตและซีเมนต์ รวมถึงผลิตภัณฑ์สำหรับใช้ผนึกหรือกาวหรือตัวเชื่อมอุด,ดำเนินกิจการ,2023-04-18T21:00:05,99.9833289766857,144,14.1546855050759,NULL,ทุ่งคอก
NULL,20640053225636,จ3-3(2)-50/63สท,ทุ่งเสลี่ยม,สุโขทัย,นางนนทวรรณ เกตุขาว,9,15549,บ่อดิน นางนนทวรรณ เกตุขาว,ขุด ตัก ลอก ดิน ในที่ดินกรรมสิทธิ์ สำหรับใช้ในการก่อสร้างและจำหน่าย,ดำเนินกิจการ,2023-04-18T21:00:05,99.5092043145667,นส.3 เลขที่ 887 เล่ม 8 หน้า 178,17.3698800722149,NULL,กลางดง
NULL,20730067225639,จ3-20(1)-2/63นฐ,สามพราน,นครปฐม,ห้างหุ้นส่วนจำกัด อุตสาหกรรมน้ำดื่ม เจริญดี,NULL,15550,ห้างหุ้นส่วนจำกัด อุตสาหกรรมน้ำดื่ม เจริญดี,ผลิตน้ำบริโภค (น้ำดื่ม),ดำเนินกิจการ,2023-04-18T21:00:05,100.23712747556,64,13.7254454571097,NULL,สามพราน
NULL,20740600725615,จ3-78(2)-7/61สค,กระทุ่มแบน,สมุทรสาคร,บริษัท พรีเมียม มาสเตอร์ ออโต้พาร์ท จำกัด,1,15551,บริษัท พรีเมียม มาสเตอร์ ออโต้พาร์ท จำกัด,ทำวงล้อรถจักรยานยนต์,ดำเนินกิจการ,2023-04-18T21:00:05,100.669426,51,13.207954,NULL,หนองนกไข่
NULL,10720005625612,3-34(4)-56/61สพ,เดิมบางนางบวช,สุพรรณบุรี,บริษัท พีพีเอ็นเมอร์แชนไดซ์ จำกัด,10,15552,บริษัท พีพีเอ็นเมอร์แชนไดซ์ จำกัด,ผลิตชิ้นไม้สับจากไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรี,ดำเนินกิจการ,2023-04-18T21:00:05,100.096614535473,22/4,14.8522684110372,NULL,เขาพระ
NULL,20600204025632,จ3-3(2)-188/63นว,หนองบัว,นครสวรรค์,บริษัท ซีโน คอนสตรัคชั่น แอนด์ เอ็นจิเนียริ่ง เซอร์วิส จำกัด,NULL,15553,บริษัท ซีโน คอนสตรัคชั่น แอนด์ เอ็นจิเนียริ่ง เซอร์วิส จำกัด,ขุดดินและทรายในที่ดินกรรมสิทธิ์สำหรับใช้ในการก่อสร้าง,ดำเนินกิจการ,2023-04-18T21:00:05,100.611726795669,โฉนดที่ดินเลขที่ 28456,15.8336874896361,NULL,หนองบัว
NULL,20650206525634,จ3-3(2)-190/63พล,บางระกำ,พิษณุโลก,นางสาวสายไหม มั่งมี,7,15554,NULL,ขุดตักดินและดูดทรายในที่ดินกรรมสิทธิ์,ดำเนินกิจการ,2023-04-18T21:00:05,100.012145,โฉนดที่ดิน 66773,16.65482,NULL,หนองกุลา
NULL,20740058025625,จ3-100(5)-2/62สค,กระทุ่มแบน,สมุทรสาคร,นางสาววันทนา โตแสง,7,15555,นางสาววันทนา โตแสง,ชุบโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,100.314026,8/38,13.620339,NULL,คลองมะเดื่อ
พหลโยธิน,20140000725424,จ3-64(13)-7/42อย,วังน้อย,พระนครศรีอยุธยา,บริษัท นิเดค พรีซิซั่น (ประเทศไทย) จำกัด,5,15556,บริษัท นิเดค พรีซิซั่น (ประเทศไทย) จำกัด,ผลิตชิ้นส่วนผลิตภัณฑ์อิเล็คทรอนิคส์จากโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,100.694683333333,150,14.2211,NULL,ลำไทร
NULL,20730061525620,จ3-58(1)-29/62นฐ,นครชัยศรี,นครปฐม,บริษัท ไทยทั่น คอนกรีต จำกัด,5,15557,บริษัท ไทยทั่น คอนกรีต จำกัด,ผลิตภัณฑ์คอนกรีตชนิดต่างๆ,ดำเนินกิจการ,2023-04-18T21:00:05,100.129067100204,50/1,13.7846481564821,NULL,ท่าพระยา
NULL,20600049125639,จ3-50(4)-18/63นว,พยุหะคีรี,นครสวรรค์,บริษัท 999 แอสฟัลท์ จำกัด,11,15558,บริษัท เจริญกิจ ซี.เค จำกัด,ผลิตแอสฟัลท์ติกคอนกรีต,ดำเนินกิจการ,2023-04-18T21:00:05,100.266296253339,โฉนดที่ดินเลขที่ น.ส.4จ เลขที่ 33309 ,15.5946044364567,NULL,เขากะลา
NULL,10740000125608,3-6(3)-1/60สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท บีพี ซีฟู้ดส์ จำกัด,4,15559,บริษัท บีพี ซีฟู้ดส์ จำกัด,แปรรูปอาหารทะเล,ดำเนินกิจการ,2023-04-18T21:00:05,100.23718,5/9,13.561593,NULL,ท่าทราย
NULL,20720075025626,จ3-53(4)-9/62สพ,สามชุก,สุพรรณบุรี,นายพยนต์ วงค์ยิ้มใย ,3,15560,เอส ที วาย พลาสติกโรฟ,ผลิตเชือกฟางและถุงพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.10321252039,137/1,14.7138272062334,NULL,ย่านยาว
NULL,20730326725627,จ3-64(13)-73/62นฐ,สามพราน,นครปฐม,บริษัท เอ.เอส.เค.เอ็นจิเนียริ่ง จำกัด,3,15561,บริษัท เอ.เอส.เค.เอ็นจิเนียริ่ง จำกัด,กลึง กัด เจาะ คว้าน ไส ตัด พับ ม้วน เชื่อมโลหะ,ดำเนินกิจการ,2023-04-18T21:00:05,100.285204832658,NULL,13.7809990881787,NULL,กระทุ่มล้ม
NULL,10190000125630,3-105-1/63สบ,หนองแค,สระบุรี,ห้างหุ้นส่วนจำกัด คลองสิบ รีไซเคิล,7,15562,ห้างหุ้นส่วนจำกัด คลองสิบ รีไซเคิล,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,ดำเนินกิจการ,2023-04-18T21:00:05,100.8300364454,โฉนดที่ดินเลขที่ 18115,14.270007017428,NULL,หนองโรง
เลี่ยบคลองสี่วาพาสวัสดิ์,20740202525611,จ3-36(1)-25/61สค,เมืองสมุทรสาคร,สมุทรสาคร,ห้างหุ้นส่วน จำกัด แบล็ควู้ด เอ็นเตอร์ไพรซ์,7,15563,ห้างหุ้นส่วนจำกัด แบล็ควู้ด เอนเตอร์ไพรซ์,ผลิตพาเลทไม้ ลังไม้ เพื่อใช้รองสินค้า แพ็คสินค้า ใช้ทั้งในและส่งออก,ดำเนินกิจการ,2023-04-18T21:00:05,100.30111,36/9,13.61245,NULL,นาดี
เศรษฐกิจ,20740080725622,จ3-60-4/62สค,กระทุ่มแบน,สมุทรสาคร,นายอิทธิ สุพล,4,15564,นายอิทธิ สุพล,หล่อหลอมทองเหลือง ทองแดง สังกะสี,ดำเนินกิจการ,2023-04-18T21:00:05,100.288033,346/2,13.667417,ว.ป.อ.11,ท่าไม้
NULL,20740081125624,จ3-53(4)-12/62สค,เมืองสมุทรสาคร,สมุทรสาคร,บริษัท กวนหลง กรุ๊ป (ประเทศไทย) จำกัด,2,15565,บริษัท กวนหลง กรุ๊ป (ประเทศไทย) จำกัด,ทำถุงพลาสติก และฟิล์มพลาสติก,ดำเนินกิจการ,2023-04-18T21:00:05,100.29498,63/94,13.601682,NULL,นาดี
