﻿year,sex,quarter,_id,area,region,value,unit,source
2557,หญิง,ไตรมาส 4,242,เขตเทศบาล,ภาคกลาง,2463.48,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,243,นอกเขตเทศบาล,ภาคกลาง,3455.44,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,244,นอกเขตเทศบาล,ภาคกลาง,2842.01,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,245,เขตเทศบาล,ภาคเหนือ,1156.05,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,246,เขตเทศบาล,ภาคเหนือ,1070.06,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,247,นอกเขตเทศบาล,ภาคเหนือ,2389.52,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,248,นอกเขตเทศบาล,ภาคเหนือ,1927.21,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,249,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1528.49,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,250,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1311.27,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,251,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3960.61,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,252,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3170.47,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,253,เขตเทศบาล,ภาคใต้,924.09,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,254,เขตเทศบาล,ภาคใต้,786.54,พันคน,สำนักงานสถิติแห่งชาติ
2557,ชาย,ไตรมาส 4,255,นอกเขตเทศบาล,ภาคใต้,1945.94,พันคน,สำนักงานสถิติแห่งชาติ
2557,หญิง,ไตรมาส 4,256,นอกเขตเทศบาล,ภาคใต้,1500.63,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,257,เขตเทศบาล,กรุงเทพมหานคร,2820.5,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,258,เขตเทศบาล,กรุงเทพมหานคร,2496.6,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,259,เขตเทศบาล,ภาคกลาง,2885.8,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,260,เขตเทศบาล,ภาคกลาง,2497.4,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,261,นอกเขตเทศบาล,ภาคกลาง,3472.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,262,นอกเขตเทศบาล,ภาคกลาง,2866.2,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,263,เขตเทศบาล,ภาคเหนือ,1165.0,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,264,เขตเทศบาล,ภาคเหนือ,1073.6,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,265,นอกเขตเทศบาล,ภาคเหนือ,2347.5,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,266,นอกเขตเทศบาล,ภาคเหนือ,1942.5,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,267,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1533.1,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,268,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1335.6,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,269,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3960.9,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,270,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3264.9,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,271,เขตเทศบาล,ภาคใต้,922.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,272,เขตเทศบาล,ภาคใต้,783.24,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 1,273,นอกเขตเทศบาล,ภาคใต้,1939.57,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 1,274,นอกเขตเทศบาล,ภาคใต้,1497.62,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,275,เขตเทศบาล,กรุงเทพมหานคร,2818.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,276,เขตเทศบาล,กรุงเทพมหานคร,2526.07,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,277,เขตเทศบาล,ภาคกลาง,2866.41,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,278,เขตเทศบาล,ภาคกลาง,2488.43,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,279,นอกเขตเทศบาล,ภาคกลาง,3450.06,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,280,นอกเขตเทศบาล,ภาคกลาง,2875.39,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,281,เขตเทศบาล,ภาคเหนือ,1169.52,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,282,เขตเทศบาล,ภาคเหนือ,1041.2,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,283,นอกเขตเทศบาล,ภาคเหนือ,2342.45,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,284,นอกเขตเทศบาล,ภาคเหนือ,1895.31,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,285,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1535.91,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,286,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1291.16,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,287,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3924.28,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,288,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3108.16,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,289,เขตเทศบาล,ภาคใต้,911.68,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,290,เขตเทศบาล,ภาคใต้,771.17,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 2,291,นอกเขตเทศบาล,ภาคใต้,1926.19,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 2,292,นอกเขตเทศบาล,ภาคใต้,1461.51,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,293,เขตเทศบาล,กรุงเทพมหานคร,2820.45,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,294,เขตเทศบาล,กรุงเทพมหานคร,2496.59,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,295,เขตเทศบาล,ภาคกลาง,2885.77,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,296,เขตเทศบาล,ภาคกลาง,2497.35,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,297,นอกเขตเทศบาล,ภาคกลาง,3471.96,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,298,นอกเขตเทศบาล,ภาคกลาง,2866.17,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,299,เขตเทศบาล,ภาคเหนือ,1164.97,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,300,เขตเทศบาล,ภาคเหนือ,1073.61,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,301,นอกเขตเทศบาล,ภาคเหนือ,2347.52,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,302,นอกเขตเทศบาล,ภาคเหนือ,1942.46,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,303,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1533.08,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,304,เขตเทศบาล,กรุงเทพมหานคร,2002.05,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,305,เขตเทศบาล,กรุงเทพมหานคร,1955.87,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,306,เขตเทศบาล,ภาคกลาง,1864.96,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,307,เขตเทศบาล,ภาคกลาง,1669.22,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,308,นอกเขตเทศบาล,ภาคกลาง,3309.0,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,309,นอกเขตเทศบาล,ภาคกลาง,2862.94,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,310,เขตเทศบาล,ภาคเหนือ,982.7,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,311,เขตเทศบาล,ภาคเหนือ,885.75,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,312,นอกเขตเทศบาล,ภาคเหนือ,2979.51,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,313,นอกเขตเทศบาล,ภาคเหนือ,2431.92,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,314,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1362.23,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,315,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1129.01,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,316,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,5795.25,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,317,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,4350.64,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,318,เขตเทศบาล,ภาคใต้,803.62,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,319,เขตเทศบาล,ภาคใต้,686.04,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 1,320,นอกเขตเทศบาล,ภาคใต้,2259.26,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 1,321,นอกเขตเทศบาล,ภาคใต้,1804.16,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,322,เขตเทศบาล,กรุงเทพมหานคร,1993.29,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,323,เขตเทศบาล,กรุงเทพมหานคร,1951.92,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,324,เขตเทศบาล,ภาคกลาง,1862.83,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,325,เขตเทศบาล,ภาคกลาง,1681.24,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,326,นอกเขตเทศบาล,ภาคกลาง,3298.78,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,327,นอกเขตเทศบาล,ภาคกลาง,2860.16,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,328,เขตเทศบาล,ภาคเหนือ,995.59,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,329,เขตเทศบาล,ภาคเหนือ,893.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,330,นอกเขตเทศบาล,ภาคเหนือ,2991.61,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,331,นอกเขตเทศบาล,ภาคเหนือ,2457.27,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,332,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1382.6,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,333,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1161.05,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,334,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,5921.38,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,335,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,4505.15,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,336,เขตเทศบาล,ภาคใต้,793.85,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,337,เขตเทศบาล,ภาคใต้,672.34,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 2,338,นอกเขตเทศบาล,ภาคใต้,2272.03,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 2,339,นอกเขตเทศบาล,ภาคใต้,1794.11,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,340,เขตเทศบาล,กรุงเทพมหานคร,1971.5,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,341,เขตเทศบาล,กรุงเทพมหานคร,1924.71,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,342,เขตเทศบาล,ภาคกลาง,1869.91,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,343,เขตเทศบาล,ภาคกลาง,1636.22,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,344,นอกเขตเทศบาล,ภาคกลาง,3272.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,345,นอกเขตเทศบาล,ภาคกลาง,2762.12,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,346,เขตเทศบาล,ภาคเหนือ,982.18,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,347,เขตเทศบาล,ภาคเหนือ,888.1,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,348,นอกเขตเทศบาล,ภาคเหนือ,3035.15,พันคน,สำนักงานสถิติแห่งชาติ
2556,หญิง,ไตรมาส 3,349,นอกเขตเทศบาล,ภาคเหนือ,2474.01,พันคน,สำนักงานสถิติแห่งชาติ
2556,ชาย,ไตรมาส 3,350,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1393.98,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,351,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1335.58,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,352,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3960.91,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,353,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3264.87,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,354,เขตเทศบาล,ภาคใต้,911.68,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,355,เขตเทศบาล,ภาคใต้,760.34,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 3,356,นอกเขตเทศบาล,ภาคใต้,1922.84,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 3,357,นอกเขตเทศบาล,ภาคใต้,1510.35,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,358,เขตเทศบาล,กรุงเทพมหานคร,2813.66,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,359,เขตเทศบาล,กรุงเทพมหานคร,2520.53,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,360,เขตเทศบาล,ภาคกลาง,2878.7,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,361,เขตเทศบาล,ภาคกลาง,2533.43,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,362,นอกเขตเทศบาล,ภาคกลาง,3500.28,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,363,นอกเขตเทศบาล,ภาคกลาง,2849.45,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,364,เขตเทศบาล,ภาคเหนือ,1162.81,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,365,เขตเทศบาล,ภาคเหนือ,1065.69,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,366,นอกเขตเทศบาล,ภาคเหนือ,2376.99,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,367,นอกเขตเทศบาล,ภาคเหนือ,1941.23,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,368,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1520.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,369,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1314.02,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,370,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3954.73,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,371,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3198.17,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,372,เขตเทศบาล,ภาคใต้,919.95,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,373,เขตเทศบาล,ภาคใต้,772.52,พันคน,สำนักงานสถิติแห่งชาติ
2558,ชาย,ไตรมาส 4,374,นอกเขตเทศบาล,ภาคใต้,1949.88,พันคน,สำนักงานสถิติแห่งชาติ
2558,หญิง,ไตรมาส 4,375,นอกเขตเทศบาล,ภาคใต้,1470.67,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,376,เขตเทศบาล,กรุงเทพมหานคร,2806.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,377,เขตเทศบาล,กรุงเทพมหานคร,2485.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,378,เขตเทศบาล,ภาคกลาง,2887.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,379,เขตเทศบาล,ภาคกลาง,2521.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,380,นอกเขตเทศบาล,ภาคกลาง,3474.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,381,นอกเขตเทศบาล,ภาคกลาง,2900.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,382,เขตเทศบาล,ภาคเหนือ,1153.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,383,เขตเทศบาล,ภาคเหนือ,1077.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,384,นอกเขตเทศบาล,ภาคเหนือ,2342.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,385,นอกเขตเทศบาล,ภาคเหนือ,1894.1,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,386,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1492.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,387,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1243.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,388,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3816.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,389,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3037.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,390,เขตเทศบาล,ภาคใต้,930.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,391,เขตเทศบาล,ภาคใต้,787.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 1,392,นอกเขตเทศบาล,ภาคใต้,1954.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 1,393,นอกเขตเทศบาล,ภาคใต้,1504.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,394,เขตเทศบาล,กรุงเทพมหานคร,2826.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,395,เขตเทศบาล,กรุงเทพมหานคร,2497.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,396,เขตเทศบาล,ภาคกลาง,2881.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,397,เขตเทศบาล,ภาคกลาง,2517.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,398,นอกเขตเทศบาล,ภาคกลาง,3475.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,399,นอกเขตเทศบาล,ภาคกลาง,2885.0,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,400,เขตเทศบาล,ภาคเหนือ,1155.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,401,เขตเทศบาล,ภาคเหนือ,1038.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,402,นอกเขตเทศบาล,ภาคเหนือ,2311.0,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,403,นอกเขตเทศบาล,ภาคเหนือ,1827.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,404,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1508.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,405,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1268.1,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,406,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3854.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,407,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2958.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,408,เขตเทศบาล,ภาคใต้,931.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,409,เขตเทศบาล,ภาคใต้,789.4,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 2,410,นอกเขตเทศบาล,ภาคใต้,1930.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 2,411,นอกเขตเทศบาล,ภาคใต้,1502.1,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,412,เขตเทศบาล,กรุงเทพมหานคร,2790.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,413,เขตเทศบาล,กรุงเทพมหานคร,2474.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,414,เขตเทศบาล,ภาคกลาง,2865.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,415,เขตเทศบาล,ภาคกลาง,2548.1,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,416,นอกเขตเทศบาล,ภาคกลาง,3481.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,417,นอกเขตเทศบาล,ภาคกลาง,2867.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,418,เขตเทศบาล,ภาคเหนือ,1137.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,419,เขตเทศบาล,ภาคเหนือ,1053.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,420,นอกเขตเทศบาล,ภาคเหนือ,2348.9,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,421,นอกเขตเทศบาล,ภาคเหนือ,1902.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,422,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1508.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,423,เขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1305.2,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,424,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3950.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,425,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,3251.8,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,426,เขตเทศบาล,ภาคใต้,928.3,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,427,เขตเทศบาล,ภาคใต้,792.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 3,428,นอกเขตเทศบาล,ภาคใต้,1952.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 3,429,นอกเขตเทศบาล,ภาคใต้,1522.6,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,430,เขตเทศบาล,กรุงเทพมหานคร,2759.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,431,เขตเทศบาล,กรุงเทพมหานคร,2463.2,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,432,เขตเทศบาล,ภาคกลาง,2876.7,พันคน,สำนักงานสถิติแห่งชาติ
2559,หญิง,ไตรมาส 4,433,เขตเทศบาล,ภาคกลาง,2517.5,พันคน,สำนักงานสถิติแห่งชาติ
2559,ชาย,ไตรมาส 4,434,นอกเขตเทศบาล,ภาคกลาง,3438.5,พันคน,สำนักงานสถิติแห่งชาติ
