﻿year,sex,level_of_edu,quarter,_id,area,region,value,unit,source
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7159,นอกเขตเทศบาล,ภาคกลาง,11627,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7160,นอกเขตเทศบาล,ภาคกลาง,0,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7161,นอกเขตเทศบาล,ภาคกลาง,21747,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7162,นอกเขตเทศบาล,ภาคกลาง,12941,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7163,นอกเขตเทศบาล,ภาคกลาง,22890,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7164,นอกเขตเทศบาล,ภาคกลาง,9222,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาสที่ 1,7165,รวม,ภาคเหนือ,12692,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาสที่ 1,7166,รวม,ภาคเหนือ,6407,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7167,รวม,ภาคเหนือ,6639,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาสที่ 1,7168,รวม,ภาคเหนือ,7742,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7169,รวม,ภาคเหนือ,8394,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7170,รวม,ภาคเหนือ,9734,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7171,รวม,ภาคเหนือ,11788,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7172,รวม,ภาคเหนือ,6690,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7173,รวม,ภาคเหนือ,22214,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7174,รวม,ภาคเหนือ,12555,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7175,รวม,ภาคเหนือ,20691,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7176,รวม,ภาคเหนือ,8407,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาสที่ 1,7177,รวม,ภาคเหนือ,12398,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาสที่ 1,7178,รวม,ภาคเหนือ,7163,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7179,รวม,ภาคเหนือ,7288,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาสที่ 1,7180,รวม,ภาคเหนือ,8205,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7181,รวม,ภาคเหนือ,8888,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7182,รวม,ภาคเหนือ,10476,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7183,รวม,ภาคเหนือ,13170,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7184,รวม,ภาคเหนือ,6690,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7185,รวม,ภาคเหนือ,24518,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7186,รวม,ภาคเหนือ,13230,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7187,รวม,ภาคเหนือ,20889,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7188,รวม,ภาคเหนือ,8706,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาสที่ 1,7189,รวม,ภาคเหนือ,13042,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาสที่ 1,7190,รวม,ภาคเหนือ,5707,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7191,รวม,ภาคเหนือ,5738,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาสที่ 1,7192,รวม,ภาคเหนือ,6888,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7193,รวม,ภาคเหนือ,7407,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7194,รวม,ภาคเหนือ,8655,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7195,รวม,ภาคเหนือ,9673,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7196,รวม,ภาคเหนือ,0,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7197,รวม,ภาคเหนือ,20751,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7198,รวม,ภาคเหนือ,11240,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7199,รวม,ภาคเหนือ,20618,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7200,รวม,ภาคเหนือ,8168,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาสที่ 1,7201,ในเขตเทศบาล,ภาคเหนือ,13870,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาสที่ 1,7202,ในเขตเทศบาล,ภาคเหนือ,7052,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7203,ในเขตเทศบาล,ภาคเหนือ,6609,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาสที่ 1,7204,ในเขตเทศบาล,ภาคเหนือ,8217,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7205,ในเขตเทศบาล,ภาคเหนือ,8704,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7206,ในเขตเทศบาล,ภาคเหนือ,10322,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7207,ในเขตเทศบาล,ภาคเหนือ,12973,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7208,ในเขตเทศบาล,ภาคเหนือ,26000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7209,ในเขตเทศบาล,ภาคเหนือ,23144,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7210,ในเขตเทศบาล,ภาคเหนือ,13581,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7211,ในเขตเทศบาล,ภาคเหนือ,20649,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7212,ในเขตเทศบาล,ภาคเหนือ,9153,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาสที่ 1,7213,ในเขตเทศบาล,ภาคเหนือ,13814,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาสที่ 1,7214,ในเขตเทศบาล,ภาคเหนือ,7713,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7215,ในเขตเทศบาล,ภาคเหนือ,7404,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาสที่ 1,7216,ในเขตเทศบาล,ภาคเหนือ,8974,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7217,ในเขตเทศบาล,ภาคเหนือ,9140,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7218,ในเขตเทศบาล,ภาคเหนือ,10798,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7219,ในเขตเทศบาล,ภาคเหนือ,13911,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7220,ในเขตเทศบาล,ภาคเหนือ,26000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7221,ในเขตเทศบาล,ภาคเหนือ,25231,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7222,ในเขตเทศบาล,ภาคเหนือ,14712,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7223,ในเขตเทศบาล,ภาคเหนือ,20324,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7224,ในเขตเทศบาล,ภาคเหนือ,11124,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาสที่ 1,7225,ในเขตเทศบาล,ภาคเหนือ,13930,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาสที่ 1,7226,ในเขตเทศบาล,ภาคเหนือ,6338,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7227,ในเขตเทศบาล,ภาคเหนือ,5938,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาสที่ 1,7228,ในเขตเทศบาล,ภาคเหนือ,6985,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7229,ในเขตเทศบาล,ภาคเหนือ,7992,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7230,ในเขตเทศบาล,ภาคเหนือ,9557,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7231,ในเขตเทศบาล,ภาคเหนือ,10865,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7232,ในเขตเทศบาล,ภาคเหนือ,0,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7233,ในเขตเทศบาล,ภาคเหนือ,21686,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7234,ในเขตเทศบาล,ภาคเหนือ,11898,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7235,ในเขตเทศบาล,ภาคเหนือ,20741,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7236,ในเขตเทศบาล,ภาคเหนือ,8040,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาสที่ 1,7237,นอกเขตเทศบาล,ภาคเหนือ,11826,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาสที่ 1,7238,นอกเขตเทศบาล,ภาคเหนือ,5674,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7239,นอกเขตเทศบาล,ภาคเหนือ,6654,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาสที่ 1,7240,นอกเขตเทศบาล,ภาคเหนือ,7456,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7241,นอกเขตเทศบาล,ภาคเหนือ,8210,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7242,นอกเขตเทศบาล,ภาคเหนือ,9317,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7243,นอกเขตเทศบาล,ภาคเหนือ,10803,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7244,นอกเขตเทศบาล,ภาคเหนือ,5200,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7245,นอกเขตเทศบาล,ภาคเหนือ,21326,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7246,นอกเขตเทศบาล,ภาคเหนือ,11689,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7247,นอกเขตเทศบาล,ภาคเหนือ,20720,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7248,นอกเขตเทศบาล,ภาคเหนือ,6128,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาสที่ 1,7249,นอกเขตเทศบาล,ภาคเหนือ,11431,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาสที่ 1,7250,นอกเขตเทศบาล,ภาคเหนือ,6418,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7251,นอกเขตเทศบาล,ภาคเหนือ,7247,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาสที่ 1,7252,นอกเขตเทศบาล,ภาคเหนือ,7774,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7253,นอกเขตเทศบาล,ภาคเหนือ,8754,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7254,นอกเขตเทศบาล,ภาคเหนือ,10231,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7255,นอกเขตเทศบาล,ภาคเหนือ,12370,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7256,นอกเขตเทศบาล,ภาคเหนือ,5200,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7257,นอกเขตเทศบาล,ภาคเหนือ,23756,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7258,นอกเขตเทศบาล,ภาคเหนือ,12182,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7259,นอกเขตเทศบาล,ภาคเหนือ,21182,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7260,นอกเขตเทศบาล,ภาคเหนือ,4880,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาสที่ 1,7261,นอกเขตเทศบาล,ภาคเหนือ,12331,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาสที่ 1,7262,นอกเขตเทศบาล,ภาคเหนือ,5097,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7263,นอกเขตเทศบาล,ภาคเหนือ,5591,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาสที่ 1,7264,นอกเขตเทศบาล,ภาคเหนือ,6822,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7265,นอกเขตเทศบาล,ภาคเหนือ,6979,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7266,นอกเขตเทศบาล,ภาคเหนือ,8077,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7267,นอกเขตเทศบาล,ภาคเหนือ,9020,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7268,นอกเขตเทศบาล,ภาคเหนือ,0,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7269,นอกเขตเทศบาล,ภาคเหนือ,19922,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7270,นอกเขตเทศบาล,ภาคเหนือ,10461,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7271,นอกเขตเทศบาล,ภาคเหนือ,20521,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7272,นอกเขตเทศบาล,ภาคเหนือ,8995,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,รวม,ไตรมาสที่ 1,7273,รวม,ภาคตะวันออกเฉียงเหนือ,11734,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ไม่มีการศึกษา,ไตรมาสที่ 1,7274,รวม,ภาคตะวันออกเฉียงเหนือ,5766,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7275,รวม,ภาคตะวันออกเฉียงเหนือ,6481,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,ประถมศึกษา,ไตรมาสที่ 1,7276,รวม,ภาคตะวันออกเฉียงเหนือ,7184,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7277,รวม,ภาคตะวันออกเฉียงเหนือ,7784,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7278,รวม,ภาคตะวันออกเฉียงเหนือ,9049,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7279,รวม,ภาคตะวันออกเฉียงเหนือ,11863,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7280,รวม,ภาคตะวันออกเฉียงเหนือ,10996,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7281,รวม,ภาคตะวันออกเฉียงเหนือ,22787,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7282,รวม,ภาคตะวันออกเฉียงเหนือ,11709,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7283,รวม,ภาคตะวันออกเฉียงเหนือ,22869,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,รวม,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7284,รวม,ภาคตะวันออกเฉียงเหนือ,15900,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,รวม,ไตรมาสที่ 1,7285,รวม,ภาคตะวันออกเฉียงเหนือ,10929,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไม่มีการศึกษา,ไตรมาสที่ 1,7286,รวม,ภาคตะวันออกเฉียงเหนือ,5856,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7287,รวม,ภาคตะวันออกเฉียงเหนือ,7065,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ประถมศึกษา,ไตรมาสที่ 1,7288,รวม,ภาคตะวันออกเฉียงเหนือ,7361,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7289,รวม,ภาคตะวันออกเฉียงเหนือ,7934,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7290,รวม,ภาคตะวันออกเฉียงเหนือ,9309,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายอาชีวศึกษา,ไตรมาสที่ 1,7291,รวม,ภาคตะวันออกเฉียงเหนือ,13077,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,มัธยมศึกษาตอนปลาย สายวิชาการศึกษา,ไตรมาสที่ 1,7292,รวม,ภาคตะวันออกเฉียงเหนือ,12000,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการ,ไตรมาสที่ 1,7293,รวม,ภาคตะวันออกเฉียงเหนือ,24528,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาชีพ,ไตรมาสที่ 1,7294,รวม,ภาคตะวันออกเฉียงเหนือ,12617,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,อุดมศึกษา สายวิชาการศึกษา,ไตรมาสที่ 1,7295,รวม,ภาคตะวันออกเฉียงเหนือ,24802,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,ชาย,การศึกษาอื่นๆ และไม่ทราบ,ไตรมาสที่ 1,7296,รวม,ภาคตะวันออกเฉียงเหนือ,9969,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,รวม,ไตรมาสที่ 1,7297,รวม,ภาคตะวันออกเฉียงเหนือ,12798,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไม่มีการศึกษา,ไตรมาสที่ 1,7298,รวม,ภาคตะวันออกเฉียงเหนือ,5671,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาสที่ 1,7299,รวม,ภาคตะวันออกเฉียงเหนือ,5609,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ประถมศึกษา,ไตรมาสที่ 1,7300,รวม,ภาคตะวันออกเฉียงเหนือ,6830,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนต้น,ไตรมาสที่ 1,7301,รวม,ภาคตะวันออกเฉียงเหนือ,7423,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
2564,หญิง,มัธยมศึกษาตอนปลาย สายสามัญ,ไตรมาสที่ 1,7302,รวม,ภาคตะวันออกเฉียงเหนือ,8708,บาทต่อเดือน,สำนักงานสถิติแห่งชาติ
