วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
2569-05-12T00:00:00,25,GI(E) 2-190,บริษัท ไทยออยล์ ทูล แมชีนเนอรี่ เซอร์วิสเซส จำกัด,25,2566-06-12T00:00:00,ชลบุรี
2569-07-12T00:00:00,26,GI(E) 2-195,บริษัท ไทย ไวร์ริ่ง ซิสเต็ม จำกัด,26,2566-08-12T00:00:00,ชลบุรี
2569-07-12T00:00:00,27,GI(E) 2-199,บริษัท ไทยออยล์ ทูล แมชีนเนอรี่ เซอร์วิสเซส จำกัด,27,2566-08-12T00:00:00,ชลบุรี
2569-11-12T00:00:00,28,GI(E) 2-204,บริษัท ไทยออยล์ ทูล แมชีนเนอรี่ เซอร์วิสเซส จำกัด,28,2566-12-12T00:00:00,ชลบุรี
2569-12-14T00:00:00,29,GI(E) 2-218,บริษัท ปตท. จำกัด (มหาชน),29,2566-12-15T00:00:00,ชลบุรี
2569-12-14T00:00:00,30,GI(E) 2-219,บริษัท อาเนส อิวาตะ เซาท์อีสต์ เอเชีย จำกัด,30,2566-12-15T00:00:00,ชลบุรี
2570-01-15T00:00:00,31,GI(E) 2-270,บริษัท เอส.เจ.ซี. คอนกรีต จำกัด,31,2567-01-16T00:00:00,ชลบุรี
2570-01-16T00:00:00,32,GI(E) 2-273,บริษัท โอทีอาร์ วีล เอ็นจิเนียริ่ง (ไทยแลนด์) จำกัด,32,2567-01-17T00:00:00,ชลบุรี
2570-01-16T00:00:00,33,GI(E) 2-274,บริษัท โอทีอาร์ วีล เอ็นจิเนียริ่ง (ไทยแลนด์) จำกัด,33,2567-01-17T00:00:00,ชลบุรี
2570-01-18T00:00:00,34,GI(E) 2-284,บริษัท เอส.เจ.ซี.คอนกรีต จำกัด,34,2567-01-19T00:00:00,ชลบุรี
2570-01-18T00:00:00,35,GI(E) 2-285,บริษัท เอส.เจ.ซี.คอนกรีต จำกัด,35,2567-01-19T00:00:00,ชลบุรี
2570-01-21T00:00:00,36,GI(E) 2-288,บริษัท ปิติ แอสเซมบลี จำกัด,36,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,37,GI(E) 2-289,บริษัท เฟมไลน์ โปรดักส์ จำกัด,37,2567-01-22T00:00:00,ชลบุรี
2570-01-21T00:00:00,38,GI(E) 2-290,บริษัท เฟมไลน์ โปรดักส์ จำกัด,38,2567-01-22T00:00:00,ชลบุรี
2570-01-22T00:00:00,39,GI(E) 2-293,บริษัท ทีเอ็มดี ทูลส์ จำกัด,39,2567-01-23T00:00:00,ชลบุรี
2570-01-24T00:00:00,40,GI(E) 2-300,บริษัท บุญรอด รีไซเคิล จำกัด,40,2567-01-25T00:00:00,ชลบุรี
2570-01-24T00:00:00,41,GI(E) 2-301,บริษัท ซินิเท็กซ์ อินดัสตรี้ จำกัด,41,2567-01-25T00:00:00,ชลบุรี
2570-01-28T00:00:00,42,GI(E) 2-310,บริษัท เกียนล็อค (ไทยแลนด์) จำกัด,42,2567-01-29T00:00:00,ชลบุรี
2570-01-28T00:00:00,43,GI(E) 2-312,บริษัท ลัคกี้เวิลด์กรุ๊ป จำกัด,43,2567-01-29T00:00:00,ชลบุรี
2570-01-28T00:00:00,44,GI(E) 2-313,บริษัท เจ แอนด์ เค โซลูชั่น เทค จำกัด,44,2567-01-29T00:00:00,ชลบุรี
2570-01-28T00:00:00,45,GI(E) 2-315,บริษัท ไดกะ โคเงียว (ไทยแลนด์) จำกัด,45,2567-01-29T00:00:00,ชลบุรี
2570-01-29T00:00:00,46,GI(E) 2-318,บริษัท ซีซีพี เพวิ่งสโตนส์ จำกัด,46,2567-01-30T00:00:00,ชลบุรี
2570-01-29T00:00:00,47,GI(E) 2-321,บริษัท ไพศาลสตีล จำกัด,47,2567-01-30T00:00:00,ชลบุรี
