วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,196,GI(E) 1-6285,บริษัท วิมาน น้ำแข็งหลอด จำกัด,196,2566-04-18T00:00:00,ชลบุรี
--,197,GI(E) 1-6286,บริษัท ซีเค-ฟูดส์ เอ็นเตอร์ไพรส์ จำกัด,197,2566-04-18T00:00:00,ชลบุรี
--,198,GI(E) 1-6288,บริษัท สยามอรุณ สตีล เวิลด์ จำกัด,198,2566-04-18T00:00:00,ชลบุรี
--,199,GI(E) 1-6289,บริษัท ภัทรพงษ์ รีไซเคิลพลาส จำกัด,199,2566-04-18T00:00:00,ชลบุรี
--,200,GI(E) 1-6290,บริษัท บีซี 1688 วู๊ด จำกัด,200,2566-04-18T00:00:00,ชลบุรี
--,201,GI(E) 1-6292,บริษัท ถิ่นเศรษฐี จำกัด,201,2566-04-18T00:00:00,ชลบุรี
--,202,GI(E) 1-6293,บริษัท ที.เค.ดี. รีไซเคิล จำกัด,202,2566-04-18T00:00:00,ชลบุรี
--,203,GI(E) 1-6295,บริษัท เพิ่มพูนผล สตีล รุ่งเรือง จำกัด,203,2566-04-18T00:00:00,ชลบุรี
--,204,GI(E) 1-6296,บริษัท ไตรโคเนียร์ แอ็คมี จำกัด,204,2566-04-18T00:00:00,ชลบุรี
--,205,GI(E) 1-6299,บริษัท คิง โกลบอล อินคอร์ปอเรท จำกัด,205,2566-04-18T00:00:00,ชลบุรี
--,206,GI(E) 1-6302,บริษัท เจียนเซน เปเปอร์ จำกัด,206,2566-04-18T00:00:00,ชลบุรี
--,207,GI(E) 1-6304,บริษัท ฟูห์เรอร์ ไวร์ แอนด์ เคเบิ้ล จำกัด,207,2566-04-18T00:00:00,ชลบุรี
--,208,GI(E) 1-6306,บริษัท วิช พาวเวอร์ (ไทยแลนด์) จำกัด,208,2566-04-18T00:00:00,ชลบุรี
--,209,GI(E) 1-6307,บริษัท ทีเอฟ เทค เพาเวอร์ จำกัด,209,2566-04-18T00:00:00,ชลบุรี
--,210,GI(E) 1-6309,บ่อชลกิจ 3,210,2566-04-18T00:00:00,ชลบุรี
--,211,GI(E) 1-6311,บ่อซุปเปอร์สปีด 6,211,2566-04-18T00:00:00,ชลบุรี
--,212,GI(E) 1-6312,บริษัท ทีพี.แอดวานซ์เพลตติ้ง จำกัด,212,2566-04-18T00:00:00,ชลบุรี
--,213,GI(E) 1-6313,บริษัท ทีพีซีนิค จำกัด,213,2566-04-18T00:00:00,ชลบุรี
--,214,GI(E) 1-6314,บริษัท ฟาฮาร่า จำกัด,214,2566-04-18T00:00:00,ชลบุรี
--,215,GI(E) 1-6315,บริษัท เอส ที ดี อินเตอร์แพค จำกัด,215,2566-04-18T00:00:00,ชลบุรี
--,216,GI(E) 1-6462,บริษัท อะซิมุท เอเซีย แปซิฟิก จำกัด,216,2566-04-20T00:00:00,ชลบุรี
--,217,GI(E) 1-6463,บริษัท เนเชอรัล เอ็นเนอร์ยี่ รีไฟเนอรี่ จำกัด,217,2566-04-20T00:00:00,ชลบุรี
--,218,GI(E) 1-6569,บริษัท โอ-เน็ต เทคโนโลจีส์ (ประเทศไทย) จำกัด,218,2566-03-05T00:00:00,ชลบุรี
--,219,GI(E) 1-6570,บริษัท โคอิวะบอนด์ (ประเทศไทย) จำกัด,219,2566-03-05T00:00:00,ชลบุรี
--,220,GI(E) 1-6571,บริษัท ฮีทเวล อีเลคทริค ฮีทติ้ง เทคโนโลยี (ไทยแลนด์) จำกัด,220,2566-03-05T00:00:00,ชลบุรี
--,221,GI(E) 1-6646,บริษัท นิชิยู เอเชีย (ประเทศไทย) จำกัด,221,2566-03-05T00:00:00,ชลบุรี
--,222,GI(E) 1-6690,บริษัท ซิสเต็ม อัพเกรด โซลูชั่น บีเคเค จำกัด,222,2566-11-05T00:00:00,ชลบุรี
--,223,GI(E) 1-7196,บริษัท แบต ไลท์ติ้ง จำกัด,223,2566-05-19T00:00:00,ชลบุรี
--,224,GI(E) 1-7250,บริษัท ฟรอนิอูส (ประเทศไทย) จำกัด,224,2566-05-22T00:00:00,ชลบุรี
--,225,GI(E) 1-7251,บริษัท แมททีเรียลส์ เซอร์วิส คอมเพล็กซ์ คอยล์ เซ็นเตอร์ (ประเทศไทย) จำกัด,225,2566-05-22T00:00:00,ชลบุรี
--,226,GI(E) 1-7351,ห้างหุ้นส่วนจำกัด มีสไนติงเกล เฮลท์แคร์,226,2566-05-26T00:00:00,ชลบุรี
--,227,GI(E) 1-7352,บริษัท ตะวันออกรุ่งเรือง จำกัด,227,2566-05-26T00:00:00,ชลบุรี
--,228,GI(E) 1-7684,บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน),228,2566-11-06T00:00:00,ชลบุรี
--,229,GI(E) 1-8105,บริษัท โพสโค-ไทยน๊อคซ์ จำกัด (มหาชน),229,2566-06-23T00:00:00,ชลบุรี
--,230,GI(E) 1-8114,บริษัท จูเคียว ยูชิ (ประเทศไทย) จำกัด,230,2566-06-26T00:00:00,ชลบุรี
--,231,GI(E) 1-8122,บริษัท ไทยธานี เคมี จำกัด,231,2566-06-29T00:00:00,ชลบุรี
--,232,GI(E) 1-8123,บริษัท โคเรียว (ประเทศไทย) จำกัด,232,2566-06-29T00:00:00,ชลบุรี
--,233,GI(E) 1-8135,บริษัท ฟินิกส์ โกลบอล อินดัสตรี จำกัด,233,2566-06-29T00:00:00,ชลบุรี
--,234,GI(E) 1-8136,บริษัท เคียววะ เอสเอส (ประเทศไทย) จำกัด,234,2566-06-29T00:00:00,ชลบุรี
--,235,GI(E) 1-8176,บริษัท มังกร อะลูมิเนียม จำกัด,235,2566-03-07T00:00:00,ชลบุรี
--,236,GI(E) 1-8178,บริษัท มิลเลี่ยนแนร์ 2023 จำกัด,236,2566-03-07T00:00:00,ชลบุรี
--,237,GI(E) 1-8179,บริษัท ชูขวัญ ค้าของเก่า จำกัด,237,2566-03-07T00:00:00,ชลบุรี
--,238,GI(E) 1-8180,บริษัท มารุ โกลบอล จำกัด,238,2566-03-07T00:00:00,ชลบุรี
--,239,GI(E) 1-8193,บริษัท ยูด์ เซิ่ง จำกัด,239,2566-04-07T00:00:00,ชลบุรี
--,240,GI(E) 1-8275,บริษัท จัสมิน เอ็นไวรอนเม้นท์ จำกัด,240,2566-08-07T00:00:00,ชลบุรี
--,241,GI(E) 1-8276,บริษัท คิงส์แพ็ค อินดัสเตรียล จำกัด,241,2566-08-07T00:00:00,ชลบุรี
--,242,GI(E) 1-8277,บริษัท โฟร์ซันส์ อีสเทิร์น สตีล จำกัด,242,2566-08-07T00:00:00,ชลบุรี
--,243,GI(E) 1-8278,บริษัท อีซูซุฮั่วเชียงจั่น จำกัด,243,2566-08-07T00:00:00,ชลบุรี
--,244,GI(E) 1-8279,บริษัท ทีอาร์ ไทยฟู้ดส์ จำกัด,244,2566-08-07T00:00:00,ชลบุรี
--,245,GI(E) 1-8280,บริษัท โทรา 1010 จำกัด,245,2566-08-07T00:00:00,ชลบุรี
--,246,GI(E) 1-8281,บริษัท มุจลินทร์เจริญโภคทรัพย์ จำกัด,246,2566-08-07T00:00:00,ชลบุรี
--,247,GI(E) 1-8282,นายวสุพล สามารถ,247,2566-08-07T00:00:00,ชลบุรี
--,248,GI(E) 1-8283,บริษัท เอ็นทีพี พาวเดอร์ จำกัด,248,2566-08-07T00:00:00,ชลบุรี
--,249,GI(E) 1-8284,บริษัท ไทย จูรอง เอ็นจิเนียริ่ง จำกัด,249,2566-08-07T00:00:00,ชลบุรี
--,250,GI(E) 1-8285,บริษัท แสงสันต์ เอ็นจิเนียริ่ง จำกัด,250,2566-08-07T00:00:00,ชลบุรี
--,251,GI(E) 1-8286,บริษัท เขาขยายค้าของเก่า จำกัด,251,2566-08-07T00:00:00,ชลบุรี
--,252,GI(E) 1-8287,บริษัท มันทันส์ อินกรีเดียนส์ (ประเทศไทย) จำกัด,252,2566-08-07T00:00:00,ชลบุรี
--,253,GI(E) 1-8294,บริษัท พีทีเอส ทูล (ประเทศไทย) จำกัด,253,2566-10-07T00:00:00,ชลบุรี
--,254,GI(E) 1-8295,บริษัท ไทยยูคิล่อน จำกัด,254,2566-10-07T00:00:00,ชลบุรี
--,255,GI(E) 1-8296,บริษัท แดซัง ไฮเทค (ประเทศไทย) จำกัด,255,2566-10-07T00:00:00,ชลบุรี
--,256,GI(E) 1-8297,บริษัท ฟู้ด มีนสิทธิโชติ จำกัด,256,2566-10-07T00:00:00,ชลบุรี
--,257,GI(E) 1-8335,บริษัท ซามอู ไดส์ (ไทยแลนด์) จำกัด,257,2566-12-07T00:00:00,ชลบุรี
--,258,GI(E) 1-8336,บริษัท เคทีเอ็กซ์ ไทย จำกัด,258,2566-12-07T00:00:00,ชลบุรี
--,259,GI(E) 1-8337,บริษัท สยาม เพิร์ล โคเกียว จำกัด,259,2566-12-07T00:00:00,ชลบุรี
--,260,GI(E) 1-8541,บริษัท แอร์ อินเตอร์เนชั่นแนล เทอร์มอล ซิสเต็มส์ (ประเทศไทย) จำกัด,260,2566-07-21T00:00:00,ชลบุรี
--,261,GI(E) 1-8636,บริษัท เซฟ เวย์ เทลเกท จำกัด,261,2566-07-25T00:00:00,ชลบุรี
--,262,GI(E) 1-8638,บริษัท แฮงคี้ แพงคี้ ทอยส์ (ประเทศไทย) จำกัด,262,2566-07-25T00:00:00,ชลบุรี
--,263,GI(E) 1-8639,บริษัท ทวีวงษ์ เอ็นเตอร์ไพรส์ จำกัด,263,2566-07-25T00:00:00,ชลบุรี
--,264,GI(E) 1-8786,บริษัท ฟิวเจอร์ พอร์ท จำกัด,264,2566-03-08T00:00:00,ชลบุรี
--,265,GI(E) 1-8787,บริษัท เอแจ๊ก ซัพพลายส์ จำกัด,265,2566-03-08T00:00:00,ชลบุรี
--,266,GI(E) 1-8788,บริษัท ฮ.ภัณฑสินพัฒนาคอนกรีต จำกัด,266,2566-03-08T00:00:00,ชลบุรี
--,267,GI(E) 1-8789,ไฟน์คอนทิเน้นท์ อินดัสเทรียล,267,2566-03-08T00:00:00,ชลบุรี
--,268,GI(E) 1-8883,ห้างหุ้นส่วนจำกัด โชคสุวิทย์พัฒนา,268,2566-04-08T00:00:00,ชลบุรี
--,269,GI(E) 1-8885,บริษัท เหรียญทองอินดัสเตรียล จำกัด,269,2566-04-08T00:00:00,ชลบุรี
--,270,GI(E) 1-8909,บริษัท วีเอส เค อินเตอร์เทรด (1989) จำกัด,270,2566-04-08T00:00:00,ชลบุรี
--,271,GI(E) 1-8910,บริษัท ดีซี คอนกรีต จำกัด,271,2566-04-08T00:00:00,ชลบุรี
--,272,GI(E) 1-8911,บริษัท โชสุโคะ จำกัด,272,2566-04-08T00:00:00,ชลบุรี
--,273,GI(E) 1-9042,บริษัท ฟูหลงอินดัสตรี้ จำกัด,273,2566-07-08T00:00:00,ชลบุรี
--,274,GI(E) 1-9043,ห้างหุ้นส่วนจำกัด สินทรัพย์คีรี,274,2566-07-08T00:00:00,ชลบุรี
--,275,GI(E) 1-9108,บริษัท ไฟน์พาย เทคโนโลยี จำกัด,275,2566-07-08T00:00:00,ชลบุรี
--,276,GI(E) 1-9109,บริษัท สุพรีม พลาสติก อินดัสตรี้ จำกัด,276,2566-07-08T00:00:00,ชลบุรี
--,277,GI(E) 1-9110,บริษัท เทพพนา พลัส จำกัด,277,2566-07-08T00:00:00,ชลบุรี
--,278,GI(E) 1-9112,บริษัท เทพพนา (ไทยเส็ง) จำกัด,278,2566-07-08T00:00:00,ชลบุรี
--,279,GI(E) 1-9115,ห้างหุ้นส่วนจำกัด ว.พิบูลย์กิจ,279,2566-07-08T00:00:00,ชลบุรี
--,280,GI(E) 1-9116,บริษัท ชลบุรี แซนดิ้ง จำกัด,280,2566-07-08T00:00:00,ชลบุรี
--,281,GI(E) 1-9117,บริษัท โรงสีวัชราภรณ์ธัญญา จำกัด,281,2566-07-08T00:00:00,ชลบุรี
--,282,GI(E) 1-9118,บริษัท ควอลิตี้เพลเลท จำกัด,282,2566-07-08T00:00:00,ชลบุรี
--,283,GI(E) 1-9119,บริษัท เอส.พี.ที.คอนกรีต จำกัด,283,2566-07-08T00:00:00,ชลบุรี
--,284,GI(E) 1-9120,บริษัท แฮปปี้เนส สตอร์ม จำกัด,284,2566-07-08T00:00:00,ชลบุรี
--,285,GI(E) 1-9121,ห้างหุ้นส่วนจำกัด ดวงสมพงการค้า,285,2566-07-08T00:00:00,ชลบุรี
--,286,GI(E) 1-9122,บริษัท ซีเอ็นเอ อินเตอร์ โค้ทติ้ง จำกัด,286,2566-07-08T00:00:00,ชลบุรี
--,287,GI(E) 1-9123,บริษัท ทีโอเอ เพอฟอร์มมานซ์ โค๊ทติ้ง คอร์ปอเรชั่น จำกัด,287,2566-07-08T00:00:00,ชลบุรี
--,288,GI(E) 1-9124,บริษัท สุรชัยฟาร์ม จำกัด,288,2566-07-08T00:00:00,ชลบุรี
--,289,GI(E) 1-9125,บริษัท สุรชัยฟาร์ม จำกัด,289,2566-07-08T00:00:00,ชลบุรี
--,290,GI(E) 1-9126,บริษัท อุตสาหกรรมอะไหล่ (1999) จำกัด,290,2566-07-08T00:00:00,ชลบุรี
--,291,GI(E) 1-9127,บริษัท เอส เอ็น แอล โพลิชชิ่ง จำกัด,291,2566-07-08T00:00:00,ชลบุรี
--,292,GI(E) 1-9128,บริษัท สุรีรัตน์ จำกัด,292,2566-07-08T00:00:00,ชลบุรี
--,293,GI(E) 1-9129,บรีษัท เอสโซ่ (ประเทศไทย) จำกัด (มหาชน),293,2566-07-08T00:00:00,ชลบุรี
--,294,GI(E) 1-9130,บริษัท ทีทีเอ็น นันวูเว่น โซลูชั่น จำกัด,294,2566-07-08T00:00:00,ชลบุรี
--,295,GI(E) 1-9131,บริษัท สุวลี จำกัด,295,2566-07-08T00:00:00,ชลบุรี
--,296,GI(E) 1-9132,บริษัท ยามาฮัทสึ (ประเทศไทย) จำกัด,296,2566-07-08T00:00:00,ชลบุรี
--,297,GI(E) 1-9133,บริษัท บางวัวไฟเบอร์กลาส จำกัด,297,2566-07-08T00:00:00,ชลบุรี
--,298,GI(E) 1-9134,บริษัท อาคเนย์วนกิจชลบุรี จำกัด,298,2566-07-08T00:00:00,ชลบุรี
--,299,GI(E) 1-9135,บริษัท ผลิตภัณฑ์ศิลาแสนสุข จำกัด,299,2566-07-08T00:00:00,ชลบุรี
--,300,GI(E) 1-9136,บริษัท ชลบุรีจิตต์ประเสริฐ จำกัด,300,2566-07-08T00:00:00,ชลบุรี
--,301,GI(E) 1-9137,บริษัท เอ็มดีไอ โฮมโปรดักส์ อินดัสทรี้ จำกัด,301,2566-07-08T00:00:00,ชลบุรี
--,302,GI(E) 1-9138,บริษัท หลุยส์ผลิตภัณฑ์กาวเทป จำกัด,302,2566-07-08T00:00:00,ชลบุรี
--,303,GI(E) 1-9139,บริษัท สมาร์ท คอมมูนิตี้ จำกัด,303,2566-07-08T00:00:00,ชลบุรี
--,304,GI(E) 1-9140,บริษัท ไทยพาราไซลีน จำกัด,304,2566-07-08T00:00:00,ชลบุรี
--,305,GI(E) 1-9141,บริษัท ควอลิเมอร์ จำกัด,305,2566-07-08T00:00:00,ชลบุรี
--,306,GI(E) 1-9142,บริษัท เอ็น.วาย รับเบอร์ จำกัด,306,2566-07-08T00:00:00,ชลบุรี
--,307,GI(E) 1-9143,บริษัท เอเซียรับเบอร์ลาเท็กซ์ (1988) จำกัด,307,2566-07-08T00:00:00,ชลบุรี
--,308,GI(E) 1-9144,บริษัท เมต้าเทค จำกัด,308,2566-07-08T00:00:00,ชลบุรี
--,309,GI(E) 1-9145,บริษัท อี.เอส.เทค (ไทยแลนด์) จำกัด,309,2566-07-08T00:00:00,ชลบุรี
--,310,GI(E) 1-9146,บริษัท ออพติโนวา (ไทยแลนด์) จำกัด,310,2566-07-08T00:00:00,ชลบุรี
--,311,GI(E) 1-9147,บริษัท เกษมพลาสติก อินดัสทรีส์ จำกัด,311,2566-07-08T00:00:00,ชลบุรี
--,312,GI(E) 1-9148,บริษัท เพรส โฮม อินดัสทรี่ จำกัด,312,2566-07-08T00:00:00,ชลบุรี
--,313,GI(E) 1-9149,บริษัท สยาม วินโด กลาส จำกัด,313,2566-07-08T00:00:00,ชลบุรี
--,314,GI(E) 1-9152,บริษัท อมตะ บี.กริม เพาเวอร์ (ระยอง) 3 จำกัด,314,2566-07-08T00:00:00,ชลบุรี
--,315,GI(E) 1-9158,บริษัท โตโยต้า มอเตอร์ ประเทศไทย จำกัด,315,2566-07-08T00:00:00,ชลบุรี
--,316,GI(E) 1-9161,บริษัท เวิลด์ ซีโบ-เทค จำกัด,316,2566-07-08T00:00:00,ชลบุรี
--,317,GI(E) 1-9162,นายเชียง เพิ่มพูลโชคคณา,317,2566-07-08T00:00:00,ชลบุรี
--,318,GI(E) 1-9163,บริษัท อีสเทิร์นฟีดมิลล์ จำกัด,318,2566-07-08T00:00:00,ชลบุรี
--,319,GI(E) 1-9164,บริษัท น้ำตาลระยอง จำกัด,319,2566-07-08T00:00:00,ชลบุรี
--,320,GI(E) 1-9165,บริษัท ธนรัฐรพี จำกัด,320,2566-07-08T00:00:00,ชลบุรี
--,321,GI(E) 1-9166,บริษัท กิมป้อน้ำแข็งหลอด จำกัด,321,2566-07-08T00:00:00,ชลบุรี
--,322,GI(E) 1-9167,ห้างหุ้นส่วนจำกัด คณิศร,322,2566-07-08T00:00:00,ชลบุรี
--,323,GI(E) 1-9168,บริษัท น้ำแข็งธาราวัฒนา จำกัด,323,2566-07-08T00:00:00,ชลบุรี
--,324,GI(E) 1-9169,บริษัท น้ำแข็งบูรพา จำกัด,324,2566-07-08T00:00:00,ชลบุรี
--,325,GI(E) 1-9170,โรงงานน้ำแข็งหลอด วรกิจ,325,2566-07-08T00:00:00,ชลบุรี
--,326,GI(E) 1-9172,บริษัท วารีเทพ ศรีราชา จำกัด,326,2566-07-08T00:00:00,ชลบุรี
--,327,GI(E) 1-9173,บริษัท อีสเทิร์นฟีดมิลล์ จำกัด,327,2566-07-08T00:00:00,ชลบุรี
--,328,GI(E) 1-9174,บริษัท ทีพีจี ฟิดมิลล์ จำกัด,328,2566-07-08T00:00:00,ชลบุรี
--,329,GI(E) 1-9176,เต็กฮะ,329,2566-07-08T00:00:00,ชลบุรี
--,330,GI(E) 1-9178,บริษัท ทำน้ำแข็งชลบุรี จำกัด,330,2566-07-08T00:00:00,ชลบุรี
--,331,GI(E) 1-9179,โรงน้ำแข็งวรกิจ,331,2566-07-08T00:00:00,ชลบุรี
--,332,GI(E) 1-9180,ห้างหุ้นส่วนจำกัด โรงน้ำแข็งสัตหีบ,332,2566-07-08T00:00:00,ชลบุรี
--,333,GI(E) 1-9181,เจริญชัย,333,2566-07-08T00:00:00,ชลบุรี
--,334,GI(E) 1-9182,บริษัท ดีเท็กซ์อุตสาหกรรม จำกัด,334,2566-07-08T00:00:00,ชลบุรี
--,335,GI(E) 1-9184,บริษัท ทีพีซีเอส จำกัด (มหาชน),335,2566-07-08T00:00:00,ชลบุรี
--,336,GI(E) 1-9185,บริษัท กู๊ดสเคา อินดัสเตรียล จำกัด,336,2566-07-08T00:00:00,ชลบุรี
--,337,GI(E) 1-9186,บริษัท สหพงษ์เจริญ จำกัด,337,2566-07-08T00:00:00,ชลบุรี
--,338,GI(E) 1-9187,บริษัท พี.เจ.ชลบุรีพาราวู้ด จำกัด,338,2566-07-08T00:00:00,ชลบุรี
--,339,GI(E) 1-9188,บริษัท วัฒนากิจพาราเจริญทรัพย์ จำกัด,339,2566-07-08T00:00:00,ชลบุรี
--,340,GI(E) 1-9189,บริษัท ธนาคม พาราวู้ด จำกัด,340,2566-07-08T00:00:00,ชลบุรี
--,341,GI(E) 1-9191,โรงโม่หินทวีสิน,341,2566-07-08T00:00:00,ชลบุรี
--,342,GI(E) 1-9192,บริษัท โรงโม่หินพิบูลย์รัตน์ จำกัด,342,2566-07-08T00:00:00,ชลบุรี
--,343,GI(E) 1-9194,บริษัท เอ็ม พี เค เปเปอร์ จำกัด,343,2566-07-08T00:00:00,ชลบุรี
--,344,GI(E) 1-9195,บริษัท อภิรักษ์พลายวู๊ด 2008 จำกัด,344,2566-07-08T00:00:00,ชลบุรี
--,345,GI(E) 1-9196,บริษัท ซีเอชโอโตอินดัสตรี่ จำกัด,345,2566-07-08T00:00:00,ชลบุรี
--,346,GI(E) 1-9197,บริษัท เดคคา เอ็มเอฟจี (ประเทศไทย) จำกัด,346,2566-07-08T00:00:00,ชลบุรี
--,347,GI(E) 1-9214,บริษัท วี อาร์ โปร จำกัด,347,2566-07-08T00:00:00,ชลบุรี
--,348,GI(E) 1-10546,บริษัท มาร์ส เพ็ทแคร์ (ประเทศไทย) จำกัด,348,2566-08-15T00:00:00,ชลบุรี
--,349,GI(E) 1-10564,บริษัท บีไอคิว จำกัด,349,2566-08-15T00:00:00,ชลบุรี
--,350,GI(E) 1-11457,บริษัท จี อี ที พลัส (ประเทศไทย) จำกัด,350,2566-08-20T00:00:00,ชลบุรี
--,351,GI(E) 1-11458,บริษัท โชติลาภ พาราวู้ด อินเตอร์เวิลด์ จำกัด,351,2566-08-20T00:00:00,ชลบุรี
--,352,GI(E) 1-11459,บริษัท รุ่งทรัพย์การเกษตร จำกัด,352,2566-08-20T00:00:00,ชลบุรี
--,353,GI(E) 1-11460,บริษัท สุวลี จำกัด,353,2566-08-20T00:00:00,ชลบุรี
--,354,GI(E) 1-11461,บริษัท โรงโม่หินดวงตะวัน จำกัด,354,2566-08-20T00:00:00,ชลบุรี
--,355,GI(E) 1-11462,ห้างหุ้นส่วนจำกัด เตชะมา,355,2566-08-20T00:00:00,ชลบุรี
--,356,GI(E) 1-11463,ห้างหุ้นส่วนจำกัด เตชะมา,356,2566-08-20T00:00:00,ชลบุรี
--,357,GI(E) 1-11464,บริษัท คลีน แอร์ โปรดักท์ จำกัด,357,2566-08-20T00:00:00,ชลบุรี
--,358,GI(E) 1-11465,บริษัท ออริจิน จำกัด,358,2566-08-20T00:00:00,ชลบุรี
--,359,GI(E) 1-11466,บริษัท โค้วชั่งเอี๊ยะอุตสาหกรรมแป้งมันและสาคู จำกัด,359,2566-08-20T00:00:00,ชลบุรี
--,360,GI(E) 1-11467,บริษัท ตันเสวตพืชผล จำกัด,360,2566-08-20T00:00:00,ชลบุรี
--,361,GI(E) 1-11468,ประเสริฐศิลา,361,2566-08-20T00:00:00,ชลบุรี
--,362,GI(E) 1-11469,บริษัท ช.สกุลชัย (ชั่งเงี๊ยบ) จำกัด,362,2566-08-20T00:00:00,ชลบุรี
--,363,GI(E) 1-11470,ห้างหุ้นส่วนจำกัด สหมิตรแป้งมันชลบุรี,363,2566-08-20T00:00:00,ชลบุรี
--,364,GI(E) 1-11471,เบญจชัย,364,2566-08-20T00:00:00,ชลบุรี
--,365,GI(E) 1-11472,บริษัท ชัยเจริญพืชผลเอ็กสปอร์ต-อิมปอร์ต จำกัด,365,2566-08-20T00:00:00,ชลบุรี
--,366,GI(E) 1-11473,บริษัท ศิลาธนดล จำกัด,366,2566-08-20T00:00:00,ชลบุรี
--,367,GI(E) 1-11474,บริษัท นครหลวงคอนกรีต จำกัด,367,2566-08-20T00:00:00,ชลบุรี
--,368,GI(E) 1-11475,บริษัท นครหลวงคอนกรีต จำกัด,368,2566-08-20T00:00:00,ชลบุรี
--,369,GI(E) 1-11476,บริษัท โรงสีไฟสามัคคีกิจธัญญา จำกัด,369,2566-08-20T00:00:00,ชลบุรี
--,370,GI(E) 1-11477,ชั่งเอี๊ยะ,370,2566-08-20T00:00:00,ชลบุรี
--,371,GI(E) 1-11478,บริษัท ชลเจริญ จำกัด,371,2566-08-20T00:00:00,ชลบุรี
--,372,GI(E) 1-11479,ย่งกี่,372,2566-08-20T00:00:00,ชลบุรี
--,373,GI(E) 1-11480,บริษัท เคนมิน ฟู้ดส์ (ไทยแลนด์) จำกัด,373,2566-08-20T00:00:00,ชลบุรี
--,374,GI(E) 1-11481,นางสมจิตร แดงขจิตเพชร์,374,2566-08-20T00:00:00,ชลบุรี
--,375,GI(E) 1-11482,บริษัท ชโลธร อินเตอร์เนชั่นแนล (2002) จำกัด,375,2566-08-20T00:00:00,ชลบุรี
--,376,GI(E) 1-11483,บริษัท ไพโรจน์ (ทั่งซังฮะ) จำกัด,376,2566-08-20T00:00:00,ชลบุรี
--,377,GI(E) 1-11484,บริษัท บ้านบึงน้ำแข็งซอง จำกัด,377,2566-08-20T00:00:00,ชลบุรี
--,378,GI(E) 1-11485,อึ้งซ้งฮวด,378,2566-08-20T00:00:00,ชลบุรี
--,379,GI(E) 1-11486,สยาม พาราไดซ์ ฟู้ดส์,379,2566-08-20T00:00:00,ชลบุรี
--,380,GI(E) 1-11487,จึงฮั่วเตียง,380,2566-08-20T00:00:00,ชลบุรี
--,381,GI(E) 1-11488,บริษัท ฟาต๋า ทาปิโอก้า จำกัด,381,2566-08-20T00:00:00,ชลบุรี
--,382,GI(E) 1-11489,บริษัท ป.เจริญมันสำปะหลังไทย จำกัด,382,2566-08-20T00:00:00,ชลบุรี
--,383,GI(E) 1-11490,บริษัท แฮงคี้ แพงคี้ ทอยส์ (ประเทศไทย) จำกัด,383,2566-08-20T00:00:00,ชลบุรี
--,384,GI(E) 1-11491,บริษัท โชเอ เอ็มเอฟจี (ไทยแลนด์) จำกัด,384,2566-08-20T00:00:00,ชลบุรี
--,385,GI(E) 1-11492,บริษัท ซอร์ส เอเซีย จำกัด,385,2566-08-20T00:00:00,ชลบุรี
--,386,GI(E) 1-11493,บริษัท ดีเอสจี แอดวานซ์ แมททีเรียล (ประเทศไทย) จำกัด,386,2566-08-20T00:00:00,ชลบุรี
--,387,GI(E) 1-11494,บริษัท เด็คส์เตอร์ อินดัสทรี จำกัด,387,2566-08-20T00:00:00,ชลบุรี
--,388,GI(E) 1-11495,บริษัท แดจิไทย จำกัด,388,2566-08-20T00:00:00,ชลบุรี
--,389,GI(E) 1-11496,บริษัท แด-เอ อีเลคโทรนิคส์ (ประเทศไทย) จำกัด,389,2566-08-20T00:00:00,ชลบุรี
--,390,GI(E) 1-11497,บริษัท แด-เอ อีเลคโทรนิคส์ (ประเทศไทย) จำกัด,390,2566-08-20T00:00:00,ชลบุรี
--,391,GI(E) 1-11498,บริษัท ทรีวิว จำกัด,391,2566-08-20T00:00:00,ชลบุรี
--,392,GI(E) 1-11499,บริษัท เคนมิน ฟู้ดส์ (ไทยแลนด์) จำกัด,392,2566-08-20T00:00:00,ชลบุรี
--,393,GI(E) 1-11500,บริษัท ศิริไพศาลพืชผล จำกัด,393,2566-08-20T00:00:00,ชลบุรี
--,394,GI(E) 1-11501,บริษัท ทองทาปีโอก้า (1999) จำกัด,394,2566-08-20T00:00:00,ชลบุรี
--,395,GI(E) 1-11502,บริษัท สหการน้ำตาลชลบุรี จำกัด,395,2566-08-20T00:00:00,ชลบุรี
--,396,GI(E) 1-11503,บริษัท จิ้วฮวด จำกัด,396,2566-08-20T00:00:00,ชลบุรี
--,397,GI(E) 1-11504,ห้างหุ้นส่วนจำกัด เจริญโชคดีชลบุรี,397,2566-08-20T00:00:00,ชลบุรี
--,398,GI(E) 1-11505,บริษัท วรกิจรุ่งเรือง จำกัด,398,2566-08-20T00:00:00,ชลบุรี
--,399,GI(E) 1-11506,บริษัท นที ฟีด มิลล์ จำกัด,399,2566-08-20T00:00:00,ชลบุรี
--,400,GI(E) 1-11507,บริษัท เจริญโภคภัณฑ์อาหาร จำกัด (มหาชน),400,2566-08-20T00:00:00,ชลบุรี
--,401,GI(E) 1-11508,บริษัท บ้านบึงปลาป่น จำกัด,401,2566-08-20T00:00:00,ชลบุรี
