จำนวน,_id,ปี,เพศ,ไตรมาส,อาชีพ
28013.75,760,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19782,761,2566,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
18593,762,2566,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
21467,763,2566,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
22231,764,2566,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
20518.25,765,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
22299,766,2566,รวม,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
20309,767,2566,รวม,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
19335,768,2566,รวม,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
22561,769,2566,รวม,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
21126,770,2566,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
15869,771,2566,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
14124,772,2566,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
13546,773,2566,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
16003,774,2566,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
14885.5,775,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6430,776,2566,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6185,777,2566,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
5789,778,2566,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6558,779,2566,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6240.5,780,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
12540,781,2566,รวม,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
10686,782,2566,รวม,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11538,783,2566,รวม,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
12636,784,2566,รวม,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11850,785,2566,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9312,786,2566,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
8555,787,2566,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
8751,788,2566,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
10166,789,2566,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9196,790,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
3228,791,2566,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2131,792,2566,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2787,793,2566,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2470,794,2566,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2654,795,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
25857,796,2566,รวม,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
26467,797,2566,รวม,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
23604,798,2566,รวม,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
28214,799,2566,รวม,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
26035.5,800,2566,รวม,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13555,801,2566,ชาย                         ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13466,802,2566,ชาย                         ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13311,803,2566,ชาย                         ,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
14747,804,2566,ชาย                         ,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13769.75,805,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12302,806,2566,หญิง                        ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13001,807,2566,หญิง                        ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
10293,808,2566,หญิง                        ,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13467,809,2566,หญิง                        ,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12265.75,810,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
0,811,2566,รวม,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,812,2566,รวม,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,813,2566,รวม,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,814,2566,รวม,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,815,2566,รวม,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,816,2566,ชาย                         ,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,817,2566,ชาย                         ,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,818,2566,ชาย                         ,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,819,2566,ชาย                         ,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,820,2566,ชาย                         ,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,821,2566,หญิง                        ,ไตรมาส 1,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,822,2566,หญิง                        ,ไตรมาส 2,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,823,2566,หญิง                        ,ไตรมาส 3,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,824,2566,หญิง                        ,ไตรมาส 4,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
0,825,2566,หญิง                        ,เฉลี่ย 4 ไตรมาส,คนงานซึ่งมิได้จำแนกไว้ในหมวดอื่น
170823,826,2567,รวม,ไตรมาส 1,ยอดรวม
173078,827,2567,รวม,ไตรมาส 2,ยอดรวม
170929,828,2567,รวม,ไตรมาส 3,ยอดรวม
167384,829,2567,รวม,ไตรมาส 4,ยอดรวม
170553.5,830,2567,รวม,เฉลี่ย 4 ไตรมาส,ยอดรวม
90766,831,2567,ชาย                         ,ไตรมาส 1,ยอดรวม
93127,832,2567,ชาย                         ,ไตรมาส 2,ยอดรวม
92550,833,2567,ชาย                         ,ไตรมาส 3,ยอดรวม
90720,834,2567,ชาย                         ,ไตรมาส 4,ยอดรวม
91790.75,835,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ยอดรวม
80057,836,2567,หญิง                        ,ไตรมาส 1,ยอดรวม
79951,837,2567,หญิง                        ,ไตรมาส 2,ยอดรวม
78379,838,2567,หญิง                        ,ไตรมาส 3,ยอดรวม
76664,839,2567,หญิง                        ,ไตรมาส 4,ยอดรวม
78762.75,840,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ยอดรวม
4801,841,2567,รวม,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
4809,842,2567,รวม,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
6300,843,2567,รวม,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
5585,844,2567,รวม,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
5373.75,845,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2949,846,2567,ชาย                         ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2967,847,2567,ชาย                         ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
3462,848,2567,ชาย                         ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
3441,849,2567,ชาย                         ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
3204.75,850,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
1852,851,2567,หญิง                        ,ไตรมาส 1,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
1842,852,2567,หญิง                        ,ไตรมาส 2,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2838,853,2567,หญิง                        ,ไตรมาส 3,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2143,854,2567,หญิง                        ,ไตรมาส 4,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
2168.75,855,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้บัญญัติกฏหมาย ข้าราชการระดับอาวุโส และผู้จัดการ
11859,856,2567,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
12894,857,2567,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
10027,858,2567,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
10568,859,2567,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
11337,860,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4535,861,2567,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
4983,862,2567,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
2504,863,2567,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3067,864,2567,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
3772.25,865,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7324,866,2567,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7911,867,2567,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7523,868,2567,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7501,869,2567,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
7564.75,870,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านต่าง ๆ 
5748,871,2567,รวม,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3627,872,2567,รวม,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
5866,873,2567,รวม,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
5545,874,2567,รวม,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
5196.5,875,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2936,876,2567,ชาย                         ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2979,877,2567,ชาย                         ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
4639,878,2567,ชาย                         ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3138,879,2567,ชาย                         ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
3423,880,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2812,881,2567,หญิง                        ,ไตรมาส 1,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
648,882,2567,หญิง                        ,ไตรมาส 2,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1228,883,2567,หญิง                        ,ไตรมาส 3,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
2407,884,2567,หญิง                        ,ไตรมาส 4,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
1773.75,885,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ประกอบวิชาชีพด้านเทคนิคสาขาต่าง ๆ และอาชีพที่เกี่ยวข้อง
9485,886,2567,รวม,ไตรมาส 1,เสมียน
10043,887,2567,รวม,ไตรมาส 2,เสมียน
6274,888,2567,รวม,ไตรมาส 3,เสมียน
7852,889,2567,รวม,ไตรมาส 4,เสมียน
8413.5,890,2567,รวม,เฉลี่ย 4 ไตรมาส,เสมียน
2872,891,2567,ชาย                         ,ไตรมาส 1,เสมียน
3796,892,2567,ชาย                         ,ไตรมาส 2,เสมียน
1718,893,2567,ชาย                         ,ไตรมาส 3,เสมียน
3387,894,2567,ชาย                         ,ไตรมาส 4,เสมียน
2943.25,895,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,เสมียน
6613,896,2567,หญิง                        ,ไตรมาส 1,เสมียน
6246,897,2567,หญิง                        ,ไตรมาส 2,เสมียน
4556,898,2567,หญิง                        ,ไตรมาส 3,เสมียน
4465,899,2567,หญิง                        ,ไตรมาส 4,เสมียน
5470,900,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,เสมียน
33049,901,2567,รวม,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
33792,902,2567,รวม,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
32840,903,2567,รวม,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
30270,904,2567,รวม,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
32487.75,905,2567,รวม,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
12682,906,2567,ชาย                         ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
13835,907,2567,ชาย                         ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
11169,908,2567,ชาย                         ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
10491,909,2567,ชาย                         ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
12044.25,910,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
20367,911,2567,หญิง                        ,ไตรมาส 1,พนักงานบริการและพนักงานในร้านค้าและตลาด
19957,912,2567,หญิง                        ,ไตรมาส 2,พนักงานบริการและพนักงานในร้านค้าและตลาด
21671,913,2567,หญิง                        ,ไตรมาส 3,พนักงานบริการและพนักงานในร้านค้าและตลาด
19780,914,2567,หญิง                        ,ไตรมาส 4,พนักงานบริการและพนักงานในร้านค้าและตลาด
20443.75,915,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,พนักงานบริการและพนักงานในร้านค้าและตลาด
49387,916,2567,รวม,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
50212,917,2567,รวม,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
50918,918,2567,รวม,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
47596,919,2567,รวม,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
49528.25,920,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
29189,921,2567,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
28411,922,2567,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
31649,923,2567,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
29414,924,2567,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
29665.75,925,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
20198,926,2567,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
21801,927,2567,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19269,928,2567,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
18181,929,2567,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19862.25,930,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานที่มีฝีมือในด้านการเกษตร ป่าไม้ และการประมง
19229,931,2567,รวม,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
20705,932,2567,รวม,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
22152,933,2567,รวม,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
20216,934,2567,รวม,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
20575.5,935,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
14188,936,2567,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
13853,937,2567,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
14348,938,2567,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
12996,939,2567,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
13846.25,940,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
5041,941,2567,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6852,942,2567,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
7803,943,2567,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
7221,944,2567,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
6729.25,945,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติงานด้านความสามารถทางฝีมือและธุรกิจการค้าที่เกี่ยวข้อง
10031,946,2567,รวม,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
12246,947,2567,รวม,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
13018,948,2567,รวม,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11869,949,2567,รวม,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11791,950,2567,รวม,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
8217,951,2567,ชาย                         ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9548,952,2567,ชาย                         ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
11212,953,2567,ชาย                         ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
10523,954,2567,ชาย                         ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
9875,955,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
1814,956,2567,หญิง                        ,ไตรมาส 1,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
2698,957,2567,หญิง                        ,ไตรมาส 2,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
1805,958,2567,หญิง                        ,ไตรมาส 3,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
1346,959,2567,หญิง                        ,ไตรมาส 4,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
1915.75,960,2567,หญิง                        ,เฉลี่ย 4 ไตรมาส,ผู้ปฏิบัติการโรงงานและเครื่องจักรและผู้ปฏิบัติงานด้านการประกอบ
27234,961,2567,รวม,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
24752,962,2567,รวม,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
23534,963,2567,รวม,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
27883,964,2567,รวม,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
25850.75,965,2567,รวม,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13198,966,2567,ชาย                         ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
12755,967,2567,ชาย                         ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
11849,968,2567,ชาย                         ,ไตรมาส 3,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
14262,969,2567,ชาย                         ,ไตรมาส 4,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
13016,970,2567,ชาย                         ,เฉลี่ย 4 ไตรมาส,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
14036,971,2567,หญิง                        ,ไตรมาส 1,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
11996,972,2567,หญิง                        ,ไตรมาส 2,อาชีพขั้นพื้นฐานต่าง ๆ ในด้านการขายและการให้บริการ
