﻿year,sex,level_of_edu,quarter,_id,region,value,unit,source
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 1,1291,ภาคตะวันออกเฉียงเหนือ,1.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาชีพ,ไตรมาส 1,1292,ภาคตะวันออกเฉียงเหนือ,0.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1293,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 1,1294,ภาคใต้,0.5,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,1295,ภาคใต้,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,1296,ภาคใต้,0.27,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,1297,ภาคใต้,0.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1298,กรุงเทพมหานคร,0.83,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1299,กรุงเทพมหานคร,1.06,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1300,กรุงเทพมหานคร,2.83,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 2,1301,กรุงเทพมหานคร,1.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1302,ภาคกลาง,2.56,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1303,ภาคกลาง,4.32,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 2,1304,ภาคกลาง,2.91,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 2,1305,ภาคกลาง,2.8,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 2,1306,ภาคกลาง,1.6,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1307,ภาคกลาง,0.8,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1308,ภาคกลาง,1.64,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1309,ภาคกลาง,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1310,ภาคกลาง,4.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 2,1311,ภาคกลาง,0.04,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่มีการศึกษา,ไตรมาส 2,1312,ภาคเหนือ,1.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 2,1313,ภาคเหนือ,5.05,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1314,ภาคเหนือ,13.92,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1315,ภาคเหนือ,10.55,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 2,1316,ภาคเหนือ,8.29,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 2,1317,ภาคเหนือ,7.68,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 2,1318,ภาคเหนือ,4.61,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 2,1319,ภาคเหนือ,3.18,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1320,ภาคเหนือ,3.06,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1321,ภาคเหนือ,2.06,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1322,ภาคเหนือ,0.23,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1323,ภาคเหนือ,0.24,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1324,ภาคเหนือ,0.65,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1325,ภาคเหนือ,0.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 2,1326,ภาคเหนือ,0.61,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาชีพ,ไตรมาส 2,1327,ภาคเหนือ,1.22,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 2,1328,ภาคเหนือ,0.11,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1329,ภาคตะวันออกเฉียงเหนือ,45.68,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 2,1330,ภาคตะวันออกเฉียงเหนือ,33.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 2,1331,ภาคตะวันออกเฉียงเหนือ,20.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 2,1332,ภาคตะวันออกเฉียงเหนือ,23.65,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 2,1333,ภาคตะวันออกเฉียงเหนือ,17.86,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 2,1334,ภาคตะวันออกเฉียงเหนือ,4.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1335,ภาคตะวันออกเฉียงเหนือ,9.65,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 2,1336,ภาคตะวันออกเฉียงเหนือ,7.4,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1337,ภาคตะวันออกเฉียงเหนือ,2.7,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 2,1338,ภาคตะวันออกเฉียงเหนือ,0.63,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1339,ภาคตะวันออกเฉียงเหนือ,0.64,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 2,1340,ภาคตะวันออกเฉียงเหนือ,1.08,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 2,1341,ภาคตะวันออกเฉียงเหนือ,2.23,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 2,1342,ภาคตะวันออกเฉียงเหนือ,0.44,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 2,1343,ภาคใต้,0.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 2,1344,ภาคใต้,0.12,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,1345,กรุงเทพมหานคร,0.58,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1346,กรุงเทพมหานคร,0.9,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 3,1347,กรุงเทพมหานคร,1.12,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 3,1348,กรุงเทพมหานคร,3.59,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 3,1349,กรุงเทพมหานคร,1.77,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 3,1350,กรุงเทพมหานคร,1.04,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่มีการศึกษา,ไตรมาส 3,1351,ภาคกลาง,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 3,1352,ภาคกลาง,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1353,ภาคกลาง,3.25,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1354,ภาคกลาง,2.35,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 3,1355,ภาคกลาง,2.09,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 3,1356,ภาคกลาง,0.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,1357,ภาคกลาง,2.54,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,1358,ภาคกลาง,0.62,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1359,ภาคกลาง,0.37,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 3,1360,ภาคกลาง,0.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่ทราบ,ไตรมาส 3,1361,ภาคกลาง,1.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่ทราบ,ไตรมาส 3,1362,ภาคกลาง,0.4,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 3,1363,ภาคเหนือ,0.92,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1364,ภาคเหนือ,2.72,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1365,ภาคเหนือ,1.63,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 3,1366,ภาคเหนือ,2.03,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 3,1367,ภาคเหนือ,0.97,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,1368,ภาคเหนือ,2.93,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,1369,ภาคเหนือ,0.7,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1370,ภาคเหนือ,2.25,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1371,ภาคเหนือ,0.15,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 3,1372,ภาคเหนือ,0.41,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 3,1373,ภาคเหนือ,0.31,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 3,1374,ภาคเหนือ,0.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 3,1375,ภาคตะวันออกเฉียงเหนือ,0.29,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1376,ภาคตะวันออกเฉียงเหนือ,11.45,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1377,ภาคตะวันออกเฉียงเหนือ,2.95,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 3,1378,ภาคตะวันออกเฉียงเหนือ,7.34,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 3,1379,ภาคตะวันออกเฉียงเหนือ,0.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,1380,ภาคตะวันออกเฉียงเหนือ,5.09,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,1381,ภาคตะวันออกเฉียงเหนือ,1.94,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1382,ภาคตะวันออกเฉียงเหนือ,2.83,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1383,ภาคตะวันออกเฉียงเหนือ,0.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 3,1384,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 3,1385,ภาคใต้,1.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 3,1386,ภาคใต้,0.15,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 3,1387,ภาคใต้,0.31,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 3,1388,ภาคใต้,0.94,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 3,1389,ภาคใต้,1.22,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 3,1390,ภาคใต้,0.24,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 3,1391,ภาคใต้,0.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาชีพ,ไตรมาส 3,1392,ภาคใต้,0.91,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,1393,กรุงเทพมหานคร,1.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,1394,กรุงเทพมหานคร,0.73,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1395,กรุงเทพมหานคร,1.15,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 4,1396,กรุงเทพมหานคร,0.49,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1397,กรุงเทพมหานคร,3.87,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1398,กรุงเทพมหานคร,2.34,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่มีการศึกษา,ไตรมาส 4,1399,ภาคกลาง,0.24,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 4,1400,ภาคกลาง,1.1,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1401,ภาคกลาง,3.24,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1402,ภาคกลาง,4.07,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 4,1403,ภาคกลาง,4.35,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 4,1404,ภาคกลาง,1.96,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,1405,ภาคกลาง,3.62,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,1406,ภาคกลาง,1.13,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1407,ภาคกลาง,0.75,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1408,ภาคกลาง,0.87,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่มีการศึกษา,ไตรมาส 4,1409,ภาคเหนือ,0.59,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไม่มีการศึกษา,ไตรมาส 4,1410,ภาคเหนือ,0.19,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1411,ภาคเหนือ,3.65,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1412,ภาคเหนือ,3.1,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 4,1413,ภาคเหนือ,3.93,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 4,1414,ภาคเหนือ,0.76,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,1415,ภาคเหนือ,4.97,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,1416,ภาคเหนือ,2.22,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1417,ภาคเหนือ,1.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1418,ภาคเหนือ,0.58,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 4,1419,ภาคเหนือ,0.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1420,ภาคเหนือ,1.48,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1421,ภาคเหนือ,1.16,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 4,1422,ภาคเหนือ,0.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 4,1423,ภาคเหนือ,0.82,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไม่มีการศึกษา,ไตรมาส 4,1424,ภาคตะวันออกเฉียงเหนือ,0.3,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1425,ภาคตะวันออกเฉียงเหนือ,17.55,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1426,ภาคตะวันออกเฉียงเหนือ,3.51,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ประถมศึกษา,ไตรมาส 4,1427,ภาคตะวันออกเฉียงเหนือ,14.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 4,1428,ภาคตะวันออกเฉียงเหนือ,4.15,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,1429,ภาคตะวันออกเฉียงเหนือ,6.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,1430,ภาคตะวันออกเฉียงเหนือ,2.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1431,ภาคตะวันออกเฉียงเหนือ,2.06,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1432,ภาคตะวันออกเฉียงเหนือ,2.94,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 4,1433,ภาคตะวันออกเฉียงเหนือ,0.07,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 4,1434,ภาคตะวันออกเฉียงเหนือ,0.06,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 4,1435,ภาคใต้,0.2,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ประถมศึกษา,ไตรมาส 4,1436,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 4,1437,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 4,1438,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1439,ภาคใต้,1.43,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 4,1440,ภาคใต้,0.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 4,1441,ภาคใต้,0.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 4,1442,ภาคใต้,0.16,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1443,กรุงเทพมหานคร,0.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,1444,กรุงเทพมหานคร,0.85,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,1445,กรุงเทพมหานคร,0.58,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 1,1446,กรุงเทพมหานคร,0.67,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,อุดมศึกษาสายวิชาการศึกษา,ไตรมาส 1,1447,กรุงเทพมหานคร,0.67,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไม่มีการศึกษา,ไตรมาส 1,1448,ภาคกลาง,0.85,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1449,ภาคกลาง,5.32,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1450,ภาคกลาง,5.02,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ประถมศึกษา,ไตรมาส 1,1451,ภาคกลาง,4.86,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ประถมศึกษา,ไตรมาส 1,1452,ภาคกลาง,2.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,มัธยมศึกษาตอนต้น,ไตรมาส 1,1453,ภาคกลาง,3.74,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,มัธยมศึกษาตอนต้น,ไตรมาส 1,1454,ภาคกลาง,0.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,มัธยมศึกษาตอนปลายสายสามัญ,ไตรมาส 1,1455,ภาคกลาง,2.93,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,มัธยมศึกษาตอนปลายสายอาชีวศึกษา,ไตรมาส 1,1456,ภาคกลาง,0.82,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,อุดมศึกษาสายวิชาการ,ไตรมาส 1,1457,ภาคกลาง,0.33,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,อุดมศึกษาสายวิชาชีพ,ไตรมาส 1,1458,ภาคกลาง,0.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,อุดมศึกษาสายวิชาชีพ,ไตรมาส 1,1459,ภาคกลาง,0.41,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไม่ทราบ,ไตรมาส 1,1460,ภาคกลาง,0.14,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไม่ทราบ,ไตรมาส 1,1461,ภาคกลาง,0.19,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไม่มีการศึกษา,ไตรมาส 1,1462,ภาคเหนือ,2.77,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไม่มีการศึกษา,ไตรมาส 1,1463,ภาคเหนือ,4.51,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1464,ภาคเหนือ,14.82,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ต่ำกว่าประถมศึกษา,ไตรมาส 1,1465,ภาคเหนือ,7.94,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ประถมศึกษา,ไตรมาส 1,1466,ภาคเหนือ,9.57,พันคน,สำนักงานสถิติแห่งชาติ
