﻿year,sex,quarter,_id,area,region,value,unit,source
2562,ชาย,ไตรมาส 3,475,ในเขตเทศบาล,ภาคเหนือ,469.62,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,476,ในเขตเทศบาล,ภาคเหนือ,752.63,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 3,477,นอกเขตเทศบาล,ภาคเหนือ,740.93,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,478,นอกเขตเทศบาล,ภาคเหนือ,1347.63,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 3,479,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,627.6,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,480,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1083.57,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 3,481,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1292.9,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,482,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2451.98,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 3,483,ในเขตเทศบาล,ภาคใต้,282.7,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,484,ในเขตเทศบาล,ภาคใต้,537.08,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 3,485,นอกเขตเทศบาล,ภาคใต้,488.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 3,486,นอกเขตเทศบาล,ภาคใต้,1053.77,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,487,ในเขตเทศบาล,กรุงเทพมหานคร,851.19,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,488,ในเขตเทศบาล,กรุงเทพมหานคร,1475.18,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,489,ในเขตเทศบาล,ภาคกลาง,855.78,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,490,ในเขตเทศบาล,ภาคกลาง,1564.82,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,491,นอกเขตเทศบาล,ภาคกลาง,970.87,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,492,นอกเขตเทศบาล,ภาคกลาง,1779.92,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,493,ในเขตเทศบาล,ภาคเหนือ,454.22,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,494,ในเขตเทศบาล,ภาคเหนือ,765.73,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,495,นอกเขตเทศบาล,ภาคเหนือ,730.88,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,496,นอกเขตเทศบาล,ภาคเหนือ,1349.46,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,497,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,636.56,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,498,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1045.92,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,499,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1388.0,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,500,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2493.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,501,ในเขตเทศบาล,ภาคใต้,278.26,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,502,ในเขตเทศบาล,ภาคใต้,534.47,พันคน,สำนักงานสถิติแห่งชาติ
2562,ชาย,ไตรมาส 4,503,นอกเขตเทศบาล,ภาคใต้,474.51,พันคน,สำนักงานสถิติแห่งชาติ
2562,หญิง,ไตรมาส 4,504,นอกเขตเทศบาล,ภาคใต้,1061.46,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,505,ในเขตเทศบาล,กรุงเทพมหานคร,864.87,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,506,ในเขตเทศบาล,กรุงเทพมหานคร,1435.16,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,507,ในเขตเทศบาล,ภาคกลาง,854.31,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,508,ในเขตเทศบาล,ภาคกลาง,1545.76,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,509,นอกเขตเทศบาล,ภาคกลาง,925.04,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,510,นอกเขตเทศบาล,ภาคกลาง,1774.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,511,ในเขตเทศบาล,ภาคเหนือ,458.48,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,512,ในเขตเทศบาล,ภาคเหนือ,737.84,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,513,นอกเขตเทศบาล,ภาคเหนือ,773.46,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,514,นอกเขตเทศบาล,ภาคเหนือ,1355.26,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,515,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,638.28,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,516,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1054.74,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,517,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1422.3,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,518,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2541.6,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,519,ในเขตเทศบาล,ภาคใต้,276.65,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,520,ในเขตเทศบาล,ภาคใต้,526.49,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 1,521,นอกเขตเทศบาล,ภาคใต้,436.94,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 1,522,นอกเขตเทศบาล,ภาคใต้,931.71,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,523,ในเขตเทศบาล,กรุงเทพมหานคร,863.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,524,ในเขตเทศบาล,กรุงเทพมหานคร,1460.41,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,525,ในเขตเทศบาล,ภาคกลาง,874.06,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,526,ในเขตเทศบาล,ภาคกลาง,1589.0,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,527,นอกเขตเทศบาล,ภาคกลาง,946.36,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,528,นอกเขตเทศบาล,ภาคกลาง,1796.32,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,529,ในเขตเทศบาล,ภาคเหนือ,469.85,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,530,ในเขตเทศบาล,ภาคเหนือ,773.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,531,นอกเขตเทศบาล,ภาคเหนือ,738.07,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,532,นอกเขตเทศบาล,ภาคเหนือ,1396.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,533,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,621.72,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,534,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1060.61,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,535,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1293.79,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,536,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2524.79,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,537,ในเขตเทศบาล,ภาคใต้,268.82,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,538,ในเขตเทศบาล,ภาคใต้,528.08,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 2,539,นอกเขตเทศบาล,ภาคใต้,456.11,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 2,540,นอกเขตเทศบาล,ภาคใต้,981.72,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,541,ในเขตเทศบาล,กรุงเทพมหานคร,827.76,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,542,ในเขตเทศบาล,กรุงเทพมหานคร,1418.68,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,543,ในเขตเทศบาล,ภาคกลาง,862.81,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,544,ในเขตเทศบาล,ภาคกลาง,1577.09,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,545,นอกเขตเทศบาล,ภาคกลาง,968.52,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,546,นอกเขตเทศบาล,ภาคกลาง,1813.02,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,547,ในเขตเทศบาล,ภาคเหนือ,452.01,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,548,ในเขตเทศบาล,ภาคเหนือ,740.21,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,549,นอกเขตเทศบาล,ภาคเหนือ,689.66,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,550,นอกเขตเทศบาล,ภาคเหนือ,1295.48,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,551,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,609.41,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,552,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1017.32,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,553,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1254.47,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,554,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2358.04,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,555,ในเขตเทศบาล,ภาคใต้,297.81,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,556,ในเขตเทศบาล,ภาคใต้,536.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 3,557,นอกเขตเทศบาล,ภาคใต้,467.16,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 3,558,นอกเขตเทศบาล,ภาคใต้,972.09,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,559,ในเขตเทศบาล,กรุงเทพมหานคร,811.57,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,560,ในเขตเทศบาล,กรุงเทพมหานคร,1359.73,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,561,ในเขตเทศบาล,ภาคกลาง,838.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,562,ในเขตเทศบาล,ภาคกลาง,1551.43,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,563,นอกเขตเทศบาล,ภาคกลาง,915.0,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,564,นอกเขตเทศบาล,ภาคกลาง,1756.54,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,565,ในเขตเทศบาล,ภาคเหนือ,433.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,566,ในเขตเทศบาล,ภาคเหนือ,722.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,567,นอกเขตเทศบาล,ภาคเหนือ,716.28,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,568,นอกเขตเทศบาล,ภาคเหนือ,1300.85,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,569,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,606.72,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,570,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1008.8,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,571,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1239.97,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,572,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2333.4,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,573,ในเขตเทศบาล,ภาคใต้,284.55,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,574,ในเขตเทศบาล,ภาคใต้,536.71,พันคน,สำนักงานสถิติแห่งชาติ
2563,ชาย,ไตรมาส 4,575,นอกเขตเทศบาล,ภาคใต้,446.82,พันคน,สำนักงานสถิติแห่งชาติ
2563,หญิง,ไตรมาส 4,576,นอกเขตเทศบาล,ภาคใต้,992.07,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,577,ในเขตเทศบาล,กรุงเทพมหานคร,777.82,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,578,ในเขตเทศบาล,กรุงเทพมหานคร,1308.51,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,579,ในเขตเทศบาล,ภาคกลาง,868.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,580,ในเขตเทศบาล,ภาคกลาง,1546.33,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,581,นอกเขตเทศบาล,ภาคกลาง,932.56,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,582,นอกเขตเทศบาล,ภาคกลาง,1756.76,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,583,ในเขตเทศบาล,ภาคเหนือ,424.87,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,584,ในเขตเทศบาล,ภาคเหนือ,711.93,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,585,นอกเขตเทศบาล,ภาคเหนือ,711.7,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,586,นอกเขตเทศบาล,ภาคเหนือ,1335.55,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,587,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,649.46,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,588,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1074.3,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,589,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1372.73,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,590,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2544.53,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,591,ในเขตเทศบาล,ภาคใต้,290.42,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,592,ในเขตเทศบาล,ภาคใต้,532.1,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 1,593,นอกเขตเทศบาล,ภาคใต้,465.89,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 1,594,นอกเขตเทศบาล,ภาคใต้,948.96,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,595,ในเขตเทศบาล,กรุงเทพมหานคร,794.06,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,596,ในเขตเทศบาล,กรุงเทพมหานคร,1354.06,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,597,ในเขตเทศบาล,ภาคกลาง,877.49,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,598,ในเขตเทศบาล,ภาคกลาง,1598.19,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,599,นอกเขตเทศบาล,ภาคกลาง,957.18,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,600,นอกเขตเทศบาล,ภาคกลาง,1747.45,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,601,ในเขตเทศบาล,ภาคเหนือ,443.14,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,602,ในเขตเทศบาล,ภาคเหนือ,753.14,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,603,นอกเขตเทศบาล,ภาคเหนือ,718.61,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,604,นอกเขตเทศบาล,ภาคเหนือ,1341.27,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,605,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,623.12,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,606,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1073.54,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,607,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1324.42,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,608,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2438.72,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,609,ในเขตเทศบาล,ภาคใต้,281.02,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,610,ในเขตเทศบาล,ภาคใต้,520.69,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 2,611,นอกเขตเทศบาล,ภาคใต้,472.12,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 2,612,นอกเขตเทศบาล,ภาคใต้,968.46,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,613,ในเขตเทศบาล,กรุงเทพมหานคร,862.42,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,614,ในเขตเทศบาล,กรุงเทพมหานคร,1419.11,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,615,ในเขตเทศบาล,ภาคกลาง,887.95,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,616,ในเขตเทศบาล,ภาคกลาง,1629.41,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,617,นอกเขตเทศบาล,ภาคกลาง,978.62,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,618,นอกเขตเทศบาล,ภาคกลาง,1896.2,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,619,ในเขตเทศบาล,ภาคเหนือ,451.69,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,620,ในเขตเทศบาล,ภาคเหนือ,762.35,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,621,นอกเขตเทศบาล,ภาคเหนือ,710.42,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,622,นอกเขตเทศบาล,ภาคเหนือ,1317.41,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,623,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,611.92,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,624,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1043.98,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,625,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1283.41,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,626,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2309.95,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,627,ในเขตเทศบาล,ภาคใต้,294.05,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,628,ในเขตเทศบาล,ภาคใต้,554.01,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 3,629,นอกเขตเทศบาล,ภาคใต้,475.23,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 3,630,นอกเขตเทศบาล,ภาคใต้,996.03,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,631,ในเขตเทศบาล,กรุงเทพมหานคร,840.32,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,632,ในเขตเทศบาล,กรุงเทพมหานคร,1332.59,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,633,ในเขตเทศบาล,ภาคกลาง,883.06,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,634,ในเขตเทศบาล,ภาคกลาง,1663.95,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,635,นอกเขตเทศบาล,ภาคกลาง,995.44,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,636,นอกเขตเทศบาล,ภาคกลาง,1875.62,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,637,ในเขตเทศบาล,ภาคเหนือ,449.12,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,638,ในเขตเทศบาล,ภาคเหนือ,749.68,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,639,นอกเขตเทศบาล,ภาคเหนือ,733.37,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,640,นอกเขตเทศบาล,ภาคเหนือ,1324.73,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,641,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,624.65,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,642,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1046.51,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,643,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1315.0,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,644,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2360.98,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,645,ในเขตเทศบาล,ภาคใต้,294.08,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,646,ในเขตเทศบาล,ภาคใต้,577.22,พันคน,สำนักงานสถิติแห่งชาติ
2564,ชาย,ไตรมาส 4,647,นอกเขตเทศบาล,ภาคใต้,472.35,พันคน,สำนักงานสถิติแห่งชาติ
2564,หญิง,ไตรมาส 4,648,นอกเขตเทศบาล,ภาคใต้,1006.81,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,649,ในเขตเทศบาล,กรุงเทพมหานคร,785.29,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,650,ในเขตเทศบาล,กรุงเทพมหานคร,1337.55,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,651,ในเขตเทศบาล,ภาคกลาง,934.47,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,652,ในเขตเทศบาล,ภาคกลาง,1642.11,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,653,นอกเขตเทศบาล,ภาคกลาง,977.81,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,654,นอกเขตเทศบาล,ภาคกลาง,1885.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,655,ในเขตเทศบาล,ภาคเหนือ,463.85,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,656,ในเขตเทศบาล,ภาคเหนือ,754.7,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,657,นอกเขตเทศบาล,ภาคเหนือ,697.62,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,658,นอกเขตเทศบาล,ภาคเหนือ,1363.77,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,659,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,632.89,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,660,ในเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1121.64,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,661,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,1340.24,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,662,นอกเขตเทศบาล,ภาคตะวันออกเฉียงเหนือ,2574.19,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,663,ในเขตเทศบาล,ภาคใต้,297.2,พันคน,สำนักงานสถิติแห่งชาติ
2565,หญิง,ไตรมาส 1,664,ในเขตเทศบาล,ภาคใต้,546.83,พันคน,สำนักงานสถิติแห่งชาติ
2565,ชาย,ไตรมาส 1,665,นอกเขตเทศบาล,ภาคใต้,480.25,พันคน,สำนักงานสถิติแห่งชาติ
